RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
1,0,08793,Tiger Woods,12.59,136,1080
2,0,22293,Heath Slocum,14.36,261,1818
3,0,20472,Alex Cejka,14.51,209,1440
4,0,28475,Jeff Overton,14.54,157,1080
5,0,10809,Jim Furyk,14.63,216,1476
6,0,06527,Steve Stricker,14.86,214,1440
7,0,23108,Matt Kuchar,15.10,231,1530
8,0,20382,Stephen Leaney,15.24,225,1476
9,0,01035,Tommy Armour III,15.29,223,1458
9,0,27649,Brandt Snedeker,15.29,289,1890
11,0,24357,K.J. Choi,15.36,235,1530
12,0,26882,Michael Sim,15.38,144,936
13,0,23623,Bo Van Pelt,15.60,292,1872
14,0,20127,Chris Riley,15.73,167,1062
15,0,10425,Jay Williamson,15.78,142,900
16,0,20160,Charlie Wi,15.80,256,1620
17,0,01810,Phil Mickelson,15.81,202,1278
18,0,20104,Ken Duke,15.82,319,2016
19,0,01132,Mark Brooks,15.83,151,954
20,0,20498,Briny Baird,15.94,330,2070
21,0,12652,Cameron Beckman,15.97,276,1728
21,0,23135,Tim Clark,15.97,184,1152
23,0,20850,Daniel Chopra,15.99,305,1908
24,0,24024,Zach Johnson,16.00,216,1350
25,0,20623,Gavin Coles,16.03,251,1566
26,0,02239,Scott Verplank,16.05,234,1458
27,0,23621,Rory Sabbatini,16.10,229,1422
28,0,21731,Freddie Jacobson,16.11,203,1260
29,0,19846,Brian Gay,16.20,312,1926
30,0,19972,José Coceres,16.22,146,900
31,0,22806,Doug LaBelle II,16.29,305,1872
32,0,25396,Kevin Na,16.40,248,1512
33,0,21209,Sergio Garcia,16.41,195,1188
34,0,01766,Billy Mayfair,16.44,290,1764
35,0,01142,Bart Bryant,16.47,255,1548
36,0,21753,Brian Davis,16.50,300,1818
36,0,06567,Vijay Singh,16.50,297,1800
38,0,01945,Kenny Perry,16.53,247,1494
39,0,20634,Peter Lonard,16.60,254,1530
40,0,25900,Lucas Glover,16.61,290,1746
40,0,20645,John Senden,16.61,290,1746
42,0,07363,Craig Bowden,16.67,234,1404
42,0,12660,Jesper Parnevik,16.67,264,1584
44,0,23718,Nathan Green,16.72,310,1854
45,0,01313,Steve Elkington,16.73,262,1566
46,0,22212,Craig Lile,16.74,232,1386
47,0,06522,Ernie Els,16.76,175,1044
48,0,20574,Mathew Goggin,16.78,293,1746
48,0,10860,Justin Leonard,16.78,287,1710
50,0,12705,Cliff Kresge,16.82,324,1926
51,0,07867,Woody Austin,16.84,288,1710
52,0,21878,Mark Wilson,16.86,264,1566
