RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,19972,José Coceres,27.79,528,19
2,0,06522,Ernie Els,27.87,418,15
3,0,01329,Brad Faxon,27.88,725,26
4,0,08793,Tiger Woods,27.94,503,18
5,0,01042,Paul Azinger,28.00,644,23
5,0,19846,Brian Gay,28.00,868,31
7,0,08931,Glen Day,28.03,897,32
8,0,01161,Mark Calcavecchia,28.05,561,20
9,0,01928,Corey Pavin,28.09,618,22
10,0,01706,Davis Love III,28.19,592,21
11,0,21949,Joe Ogilvie,28.21,818,29
12,0,20663,Brenden Pappas,28.24,932,33
13,0,20229,Stewart Cink,28.27,735,26
13,0,01920,Craig Parry,28.27,424,15
13,0,06527,Steve Stricker,28.27,735,26
16,0,26420,Richard Johnson,28.28,905,32
16,0,22548,Patrick Sheehan,28.28,905,32
18,0,20127,Chris Riley,28.29,594,21
19,0,01527,Scott Hoch,28.33,425,15
20,0,07223,Brian Bateman,28.35,652,23
20,0,01927,Dennis Paulson,28.35,567,20
22,0,01761,Len Mattiace,28.36,709,25
23,0,23541,Ben Crane,28.38,738,26
24,0,20098,Stuart Appleby,28.39,653,23
24,0,10860,Justin Leonard,28.39,653,23
26,0,12760,Danny Ellis,28.40,710,25
27,0,02010,Loren Roberts,28.43,597,21
28,0,01249,John Daly,28.45,626,22
29,0,12660,Jesper Parnevik,28.46,683,24
30,0,20593,Greg Chalmers,28.50,627,22
30,0,24781,Hunter Mahan,28.50,855,30
32,0,08537,J.P. Hayes,28.54,742,26
33,0,01320,Bob Estes,28.55,628,22
34,0,22046,Geoff Ogilvy,28.56,714,25
34,0,20572,Rod Pampling,28.56,714,25
36,0,01457,Jay Haas,28.57,600,21
36,0,06078,Esteban Toledo,28.57,1000,35
38,0,01157,Tom Byrum,28.58,686,24
39,0,20850,Daniel Chopra,28.59,915,32
40,0,12645,Brent Geiberger,28.60,715,25
41,0,01577,Lee Janzen,28.61,658,23
41,0,08075,Jerry Kelly,28.61,801,28
41,0,23108,Matt Kuchar,28.61,801,28
44,0,06197,Michael Allen,28.62,744,26
44,0,23623,Bo Van Pelt,28.62,830,29
44,0,10423,Mike Weir,28.62,601,21
47,0,07363,Craig Bowden,28.63,773,27
47,0,10201,Matt Gogel,28.63,687,24
49,0,21731,Freddie Jacobson,28.64,630,22
49,0,11032,Frank Lickliter II,28.64,716,25
51,0,01388,Robert Gamez,28.65,888,31
52,0,21805,Harrison Frazar,28.67,688,24
