RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,01226,Fred Couples,82.55,440,533
2,0,12660,Jesper Parnevik,81.88,452,552
3,0,01677,Tom Lehman,81.09,549,677
4,0,01006,John Adams,81.07,514,634
5,0,01810,Phil Mickelson,80.96,506,625
6,0,01887,Mark O'Meara,80.83,582,720
7,0,06036,Scott Dunlap,80.52,554,688
8,0,02256,Tom Watson,80.38,385,479
9,0,01143,Brad Bryant,80.21,608,758
10,0,02321,Fuzzy Zoeller,80.04,401,501
11,0,01975,Tom Purtzer,79.92,593,742
12,0,01219,John Cook,79.90,656,821
13,0,02223,Bob Tway,79.80,553,693
14,0,01385,Jim Gallagher Jr.,79.77,477,598
15,0,01334,Keith Fergus,79.75,630,790
16,0,01408,Kelly Gibson,79.68,745,935
17,0,02167,Mike Sullivan,79.59,585,735
18,0,02241,Bobby Wadkins,79.52,664,835
19,0,01457,Jay Haas,79.08,601,760
20,0,07867,Woody Austin,79.00,805,1019
21,0,01161,Mark Calcavecchia,78.78,713,905
22,0,06522,Ernie Els,78.74,411,522
23,0,01116,Michael Bradley,78.71,588,747
24,0,01098,Jay Don Blake,78.69,650,826
25,0,12782,Tim Herron,78.54,633,806
26,0,01475,Donnie Hammond,78.49,467,595
27,0,02245,Grant Waite,78.32,531,678
28,0,06034,Marco Dawson,78.30,581,742
29,0,01706,Davis Love III,78.24,550,703
30,0,01156,Curt Byrum,78.14,336,430
31,0,01549,Mike Hulbert,78.13,643,823
32,0,01569,Peter Jacobsen,78.07,388,497
33,0,06567,Vijay Singh,78.06,555,711
34,0,08337,Mike Heinen,77.94,622,798
34,0,01527,Scott Hoch,77.94,703,902
34,0,01823,Larry Mize,77.94,576,739
37,0,01864,Larry Nelson,77.93,551,707
38,0,01374,Robin Freeman,77.82,670,861
39,0,01943,Chris Perry,77.59,495,638
40,0,01042,Paul Azinger,77.52,507,654
41,0,02170,Hal Sutton,77.49,630,813
42,0,01060,Dave Barr,77.48,437,564
43,0,01361,Dan Forsman,77.47,447,577
44,0,02146,Payne Stewart,77.43,590,762
45,0,01797,Rocco Mediate,77.36,468,605
46,0,02106,Chris Smith,77.24,482,624
47,0,01068,Andy Bean,77.22,478,619
48,0,06064,Jeff Gallagher,77.21,532,689
49,0,02206,David Toms,77.20,562,728
50,0,01837,Gil Morgan,77.19,450,583
51,0,01093,Ronnie Black,77.13,597,774
52,0,02104,Jeff Sluman,77.02,677,879
53,0,01313,Steve Elkington,76.99,425,552
54,0,01553,John Huston,76.88,562,731
55,0,01381,Fred Funk,76.81,861,1121
56,0,06595,Kevin Sutherland,76.76,687,895
57,0,07101,Dave Stockton Jr.,76.75,604,787
58,0,01945,Kenny Perry,76.68,582,759
59,0,02246,Duffy Waldorf,76.57,477,623
60,0,01707,Steve Lowery,76.53,649,848
61,0,01958,Dan Pohl,76.51,417,545
62,0,09011,David Duval,76.49,527,689
62,0,01633,Tom Kite,76.49,436,570
64,0,01682,Wayne Levi,76.41,489,640
65,0,01142,Bart Bryant,76.35,552,723
66,0,01577,Lee Janzen,76.34,626,820
67,0,20051,Joe Acosta Jr.,76.33,445,583
68,0,06044,Scott Gump,76.31,715,937
68,0,01766,Billy Mayfair,76.31,641,840
70,0,02214,Kirk Triplett,76.30,544,713
71,0,02133,Craig Stadler,76.27,376,493
72,0,02099,Scott Simpson,76.25,443,581
73,0,02023,Clarence Rose,76.23,664,871
74,0,02131,Mike Springer,76.18,502,659
75,0,02303,Robert Wrenn,76.16,492,646
76,0,01891,David Ogrin,76.15,696,914
77,0,01307,Joel Edwards,76.08,722,949
78,0,01599,Steve Jones,76.07,464,610
79,0,08075,Jerry Kelly,76.06,629,827
80,0,10585,Scott McCarron,76.05,524,689
81,0,08547,John Maginnes,76.01,602,792
82,0,01388,Robert Gamez,75.99,516,679
83,0,01185,Brandel Chamblee,75.92,495,652
84,0,20095,Carl Paulson,75.84,562,741
85,0,20098,Stuart Appleby,75.80,636,839
86,0,01133,Billy Ray Brown,75.73,518,684
87,0,01072,Chip Beck,75.72,605,799
88,0,06617,Brian Henninger,75.63,568,751
89,0,06315,Pete Jordan,75.61,499,660
90,0,01329,Brad Faxon,75.56,510,675
91,0,01771,Blaine McCallister,75.38,637,845
92,0,01323,Brad Fabel,75.33,623,827
93,0,01996,Mike Reid,75.29,515,684
94,0,01175,Jim Carter,75.26,803,1067
95,0,02159,Curtis Strange,75.25,523,695
96,0,08375,Paul Stankowski,75.24,480,638
97,0,11032,Frank Lickliter II,75.23,574,763
97,0,01723,Andrew Magee,75.23,492,654
99,0,02008,Lee Rinker,75.21,716,952
100,0,06214,Guy Boros,75.12,625,832
100,0,01201,Lennie Clements,75.12,631,840
102,0,01968,Nick Price,75.11,350,466
103,0,02135,Mike Standly,75.07,542,722
104,0,02101,Joey Sindelar,74.97,635,847
105,0,01761,Len Mattiace,74.96,533,711
106,0,20505,Lucas Parsons,74.94,323,431
107,0,01971,Dillard Pruitt,74.83,538,719
108,0,01487,Jeff Hart,74.82,514,687
109,0,01920,Craig Parry,74.80,567,758
110,0,02226,Tray Tyner,74.76,394,527
111,0,01783,Mark McCumber,74.72,331,443
112,0,01306,David Edwards,74.67,616,825
113,0,01157,Tom Byrum,74.66,607,813
114,0,10203,Bryan Gorman,74.52,465,624
115,0,01701,Bob Lohr,74.50,599,804
116,0,07087,Hugh Royer III,74.48,575,772
117,0,06527,Steve Stricker,74.42,483,649
118,0,06613,Tommy Tolles,74.39,546,734
119,0,01024,Billy Andrade,74.38,537,722
119,0,01040,Emlyn Aubrey,74.38,421,566
121,0,10215,Charlie Rymer,74.37,563,757
122,0,02279,Mark Wiebe,74.33,446,600
123,0,06090,Jim McGovern,74.27,609,820
124,0,06643,Paul Goydos,74.18,586,790
125,0,06577,John Wilson,74.17,557,751
126,0,01724,Jeff Maggert,74.12,610,823
127,0,02010,Loren Roberts,74.11,541,730
128,0,01261,Jay Delsing,74.07,560,756
129,0,01203,Russ Cochran,74.03,593,801
130,0,08993,Franklin Langham,74.00,595,804
131,0,02049,Gene Sauers,73.96,514,695
132,0,06124,Patrick Burke,73.91,510,690
133,0,07235,John Morse,73.88,679,919
