RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,30925,Dustin Johnson,57.28,646083,112784
2,0,25804,Bubba Watson,56.06,494701,88250
3,0,28237,Rory McIlroy,55.92,510041,91214
4,0,35300,Andrew Loupe,55.88,684800,122554
5,0,29725,Tony Finau,55.86,769344,137717
6,0,27129,Luke List,55.81,634485,113679
7,0,27141,J.B. Holmes,55.50,619803,111667
8,0,34264,Hudson Swafford,55.43,887623,160126
9,0,31323,Gary Woodland,55.29,739656,133785
10,0,24358,Robert Garrigus,55.12,503119,91272
11,0,27064,Jhonattan Vegas,55.11,824822,149671
12,0,30944,Jason Kokrak,55.10,738112,133947
13,0,23320,Ryan Palmer,54.87,751769,137006
14,0,24502,Adam Scott,54.85,502998,91699
15,0,28089,Jason Day,54.84,564646,102954
16,0,33448,Justin Thomas,54.65,691244,126489
17,0,36699,Patrick Rodgers,54.59,705866,129296
18,0,24140,Sean O'Hair,54.38,778269,143118
19,0,27936,Martin Laird,54.36,694451,127749
20,0,36689,Brooks Koepka,54.33,564701,103946
21,0,35451,Scott Pinckney,54.25,664587,122501
22,0,22405,Justin Rose,54.24,510756,94158
23,0,21961,Charles Howell III,54.23,772631,142484
24,0,25632,Jimmy Walker,54.21,637162,117541
25,0,32102,Rickie Fowler,54.19,623201,115006
26,0,20691,Greg Owen,54.17,635794,117372
27,0,32618,Rhein Gibson,54.12,421277,77848
28,0,37189,Harold Varner III,54.10,786213,145335
29,0,33141,Keegan Bradley,54.06,580852,107454
30,0,27436,Graham DeLaet,54.05,577511,106847
30,0,29461,Jamie Lovemark,54.05,833760,154256
32,0,29518,Brendan Steele,54.00,701151,129836
33,0,40026,Daniel Berger,53.95,694055,128638
34,0,33667,Carlos Ortiz,53.93,588242,109073
35,0,29485,Brett Stegmaier,53.90,684673,127034
36,0,20229,Stewart Cink,53.83,417617,77576
37,0,25818,Scott Piercy,53.81,596531,110849
38,0,46440,Smylie Kaufman,53.79,712270,132429
39,0,34099,Harris English,53.62,634339,118307
40,0,06522,Ernie Els,53.53,522984,97708
41,0,37455,Si Woo Kim,53.49,925909,173107
42,0,34563,Chesson Hadley,53.48,638084,119319
43,0,25900,Lucas Glover,53.47,648702,121311
44,0,20848,Ángel Cabrera,53.43,481717,90158
