RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,40058,Zac Blair,52.20,95,182,-0.04
2,0,02206,David Toms,50.81,63,124,-0.13
3,0,24507,Jason Bohn,50.75,68,134,-0.12
4,0,24357,K.J. Choi,48.63,71,146,-0.03
5,0,34262,Jon Curran,48.42,92,190,-0.10
6,0,29222,Billy Hurley III,46.97,62,132,-0.02
7,0,23541,Ben Crane,46.53,67,144,E
8,0,06527,Steve Stricker,45.28,48,106,-0.02
9,0,45526,Abraham Ancer,44.79,43,96,-0.07
10,0,34466,Peter Malnati,44.71,76,170,-0.07
11,0,21878,Mark Wilson,44.35,55,124,-0.04
12,0,25349,Tim Wilkinson,44.12,60,136,-0.08
13,0,31560,Brian Stuard,43.94,58,132,-0.02
14,0,30711,Colt Knost,43.90,72,164,-0.18
15,0,08075,Jerry Kelly,43.75,63,144,-0.13
16,0,27466,Spencer Levin,43.23,83,192,-0.14
17,0,24024,Zach Johnson,43.02,74,172,-0.01
18,0,20104,Ken Duke,42.59,46,108,+0.17
19,0,36801,Mark Hubbard,42.27,82,194,-0.07
20,0,20098,Stuart Appleby,41.30,57,138,-0.05
21,0,23800,Bryce Molder,39.74,62,156,-0.10
22,0,25396,Kevin Na,39.41,67,170,-0.03
23,0,10809,Jim Furyk,38.46,40,104,E
24,0,25720,Chad Collins,38.36,56,146,+0.14
25,0,30927,Brendon Todd,37.30,47,126,-0.13
26,0,10885,Robert Allenby,37.25,38,102,+0.16
27,0,28092,D.H. Lee,35.96,41,114,-0.10
28,0,10213,Dicky Pride,35.85,38,106,-0.16
29,0,27942,Rob Oppenheim,35.71,45,126,+0.04
30,0,34409,David Lingmerth,34.25,50,146,-0.02
31,0,23108,Matt Kuchar,33.85,65,192,-0.12
32,0,26596,Ryan Moore,33.77,52,154,E
33,0,21731,Freddie Jacobson,33.72,58,172,-0.05
34,0,35891,Cameron Smith,33.61,41,122,E
35,0,23983,Luke Donald,33.56,49,146,-0.02
36,0,34174,John Huh,33.53,57,170,-0.12
37,0,26758,David Hearn,33.52,61,182,E
38,0,32200,Roberto Castro,33.51,65,194,-0.05
39,0,26476,Chez Reavie,33.14,57,172,+0.07
40,0,29476,Kyle Reifers,32.71,70,214,-0.16
41,0,20472,Alex Cejka,32.54,41,126,-0.05
42,0,23638,Brendon de Jonge,32.47,50,154,+0.08
43,0,20572,Rod Pampling,32.00,32,100,-0.16
44,0,24912,Will MacKenzie,31.88,51,160,+0.08
45,0,25572,Graeme McDowell,31.67,38,120,-0.13
46,0,25892,Steve Wheatcroft,31.48,51,162,-0.12
47,0,25240,D.A. Points,31.37,32,102,+0.13
48,0,25198,Francesco Molinari,31.25,40,128,-0.30
48,0,23325,Vaughn Taylor,31.25,45,144,+0.11
50,0,29745,Tyler Aldridge,31.01,49,158,E
51,0,39975,Michael Kim,30.73,59,192,-0.05
52,0,24490,George McNeill,30.39,31,102,-0.03
53,0,33122,Russell Knox,30.25,49,162,-0.22
54,0,27644,Brian Harman,29.50,59,200,-0.12
55,0,37454,Whee Kim,29.49,46,156,+0.04
56,0,23621,Rory Sabbatini,29.00,29,100,-0.10
57,0,33419,Cameron Tringale,28.77,42,146,-0.05
58,0,27963,Chris Stroud,28.75,46,160,-0.15
59,0,29221,Webb Simpson,28.57,40,140,-0.05
60,0,12510,Chad Campbell,28.49,49,172,-0.14
61,0,28475,Jeff Overton,28.46,37,130,+0.08
62,0,30926,Chris Kirk,27.78,45,162,-0.02
62,0,06567,Vijay Singh,27.78,40,144,-0.08
64,0,24846,Ricky Barnes,26.88,50,186,+0.26
65,0,27770,Camilo Villegas,26.58,42,158,+0.02
66,0,24924,Bill Haas,26.22,43,164,+0.05
67,0,29926,Danny Lee,26.19,44,168,-0.09
