RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,25804,Bubba Watson,33.43,240,718,-0.133
2,0,29461,Jamie Lovemark,32.06,370,1154,-0.130
3,0,28237,Rory McIlroy,31.99,215,672,-0.209
4,0,35300,Andrew Loupe,31.66,296,935,-0.068
5,0,29725,Tony Finau,31.65,345,1090,-0.067
6,0,12716,Charley Hoffman,31.62,313,990,-0.109
7,0,23320,Ryan Palmer,31.53,343,1088,-0.152
8,0,22405,Justin Rose,31.20,214,686,-0.234
9,0,36689,Brooks Koepka,30.92,261,844,-0.107
10,0,21209,Sergio Garcia,30.41,132,434,-0.197
11,0,29518,Brendan Steele,30.23,292,966,-0.161
12,0,21961,Charles Howell III,29.58,326,1102,-0.117
13,0,27129,Luke List,29.52,268,908,-0.112
14,0,36699,Patrick Rodgers,29.03,288,992,-0.111
15,0,46440,Smylie Kaufman,28.85,292,1012,-0.216
16,0,30925,Dustin Johnson,28.39,251,884,-0.084
17,0,26331,Charl Schwartzel,28.21,220,780,-0.105
18,0,27141,J.B. Holmes,28.19,241,855,-0.021
19,0,33448,Justin Thomas,28.10,295,1050,-0.092
20,0,24502,Adam Scott,28.06,220,784,-0.186
21,0,27064,Jhonattan Vegas,27.72,313,1129,-0.185
22,0,32102,Rickie Fowler,27.56,248,900,-0.129
23,0,31323,Gary Woodland,27.54,298,1082,-0.161
24,0,28089,Jason Day,27.50,209,760,-0.206
25,0,25632,Jimmy Walker,27.32,271,992,-0.214
26,0,30944,Jason Kokrak,27.15,284,1046,-0.123
26,0,24140,Sean O'Hair,27.15,319,1175,-0.172
28,0,27936,Martin Laird,27.10,268,989,-0.101
29,0,24358,Robert Garrigus,26.79,206,769,-0.136
30,0,24781,Hunter Mahan,26.29,183,696,-0.115
31,0,34264,Hudson Swafford,26.19,335,1279,-0.101
32,0,33204,Shane Lowry,25.87,134,518,-0.052
