RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,01810,Phil Mickelson,39.83,329,826,+0.021
2,0,28114,Dawie van der Walt,38.52,302,784,+0.050
3,0,27214,Kevin Streelman,38.50,343,891,-0.070
4,0,33413,Ben Martin,38.04,426,1120,-0.122
5,0,27649,Brandt Snedeker,37.86,399,1054,-0.115
6,0,26300,Matt Jones,37.68,332,881,-0.006
7,0,29221,Webb Simpson,37.16,301,810,-0.086
8,0,35532,Tom Hoge,37.05,326,880,+0.015
9,0,27644,Brian Harman,37.02,475,1283,-0.055
10,0,32448,James Hahn,36.95,361,977,-0.036
10,0,32839,Hideki Matsuyama,36.95,300,812,-0.077
12,0,20572,Rod Pampling,36.87,191,518,-0.047
13,0,31420,Anirban Lahiri,36.76,247,672,-0.028
14,0,32200,Roberto Castro,36.67,451,1230,-0.131
15,0,26329,Louis Oosthuizen,36.64,214,584,-0.042
16,0,29476,Kyle Reifers,36.54,494,1352,-0.067
17,0,37455,Si Woo Kim,36.42,504,1384,-0.075
18,0,33399,Adam Hadwin,36.38,446,1226,-0.058
19,0,26289,Boo Weekley,36.29,360,992,-0.050
20,0,25834,Daniel Summerhays,35.93,396,1102,-0.096
21,0,26951,Johnson Wagner,35.90,382,1064,-0.050
22,0,31202,William McGirt,35.39,436,1232,-0.115
23,0,23108,Matt Kuchar,35.38,380,1074,-0.095
24,0,25493,Nick Taylor,35.36,326,922,-0.003
25,0,34261,Scott Langley,35.31,262,742,-0.019
26,0,39975,Michael Kim,35.28,422,1196,-0.064
26,0,29478,Kevin Kisner,35.28,362,1026,-0.094
28,0,23325,Vaughn Taylor,35.26,330,936,-0.103
29,0,32366,Kevin Chappell,35.11,382,1088,-0.065
30,0,28158,Steve Marino,35.00,273,780,-0.139
31,0,28679,Fabián Gómez,34.99,359,1026,-0.078
31,0,31646,Emiliano Grillo,34.99,359,1026,-0.078
33,0,34360,Patrick Reed,34.98,382,1092,-0.089
34,0,20157,Retief Goosen,34.88,233,668,-0.021
35,0,32150,Michael Thompson,34.84,262,752,E
36,0,34431,Robert Streb,34.82,321,922,-0.028
37,0,31416,Derek Fathauer,34.72,368,1060,-0.046
38,0,06522,Ernie Els,34.65,271,782,+0.015
39,0,23638,Brendon de Jonge,34.58,314,908,-0.089
40,0,37454,Whee Kim,34.55,313,906,-0.010
41,0,34098,Russell Henley,34.54,333,964,-0.060
42,0,25198,Francesco Molinari,34.42,274,796,-0.033
43,0,25686,Jason Dufner,34.39,379,1102,-0.011
44,0,24924,Bill Haas,34.38,308,896,-0.062
45,0,29926,Danny Lee,34.37,342,995,-0.094
46,0,31557,Jim Herman,34.27,340,992,-0.050
47,0,34046,Jordan Spieth,34.24,278,812,-0.079
48,0,29420,Billy Horschel,34.21,273,798,-0.059
49,0,24781,Hunter Mahan,34.20,238,696,-0.042
50,0,33122,Russell Knox,34.18,311,910,-0.109
51,0,22892,Jason Gore,33.97,284,836,E
51,0,35539,Luke Guthrie,33.97,214,630,-0.075
53,0,26476,Chez Reavie,33.96,360,1060,-0.069
54,0,32640,Troy Merritt,33.88,309,912,-0.039
55,0,33418,Shawn Stefani,33.80,363,1074,-0.055
56,0,33410,Andrew Landry,33.77,156,462,-0.032
57,0,20472,Alex Cejka,33.70,242,718,-0.140
58,0,34265,Will Wilcox,33.63,267,794,-0.079
59,0,27747,Hiroshi Iwata,33.58,312,929,-0.019
59,0,28475,Jeff Overton,33.58,272,810,-0.092
61,0,35879,Kelly Kraft,33.55,211,629,-0.047
62,0,34409,David Lingmerth,33.53,283,844,-0.092
63,0,26851,Marc Leishman,33.52,305,910,-0.066
64,0,35891,Cameron Smith,33.44,214,640,+0.051
65,0,29479,Scott Brown,33.40,324,970,-0.059
66,0,20645,John Senden,33.36,367,1100,-0.065
67,0,32757,Patton Kizzire,33.33,348,1044,-0.057
68,0,30110,Kyle Stanley,33.24,366,1101,-0.049
69,0,37273,Derek Ernst,33.22,200,602,-0.020
70,0,30163,Henrik Norlander,33.20,246,741,-0.073
71,0,21209,Sergio Garcia,33.18,144,434,-0.056
72,0,24912,Will MacKenzie,33.04,304,920,-0.046
73,0,30692,Scott Stallings,32.84,289,880,-0.031
74,0,32876,Martin Piller,32.83,216,658,+0.028
75,0,30926,Chris Kirk,32.82,340,1036,-0.076
76,0,29268,Bronson Burgoon,32.78,297,906,-0.024
77,0,23353,J.J. Henry,32.75,281,858,-0.036
78,0,25364,Paul Casey,32.71,261,798,-0.065
79,0,33461,Morgan Hoffmann,32.65,269,824,+0.004
79,0,28132,Tyrone Van Aswegen,32.65,400,1225,-0.028
81,0,20766,Padraig Harrington,32.63,201,616,-0.065
82,0,27963,Chris Stroud,32.47,313,964,-0.064
83,0,24024,Zach Johnson,32.36,332,1026,-0.133
84,0,22371,Aaron Baddeley,32.35,339,1048,-0.059
85,0,06567,Vijay Singh,32.23,292,906,-0.048
85,0,37189,Harold Varner III,32.23,360,1117,-0.044
87,0,46440,Smylie Kaufman,32.21,326,1012,+0.037
88,0,35545,Blayne Barber,32.17,332,1032,-0.084
89,0,12716,Charley Hoffman,32.02,317,990,-0.022
90,0,29745,Tyler Aldridge,32.01,299,934,-0.040
91,0,21731,Freddie Jacobson,31.97,320,1001,-0.084
91,0,25892,Steve Wheatcroft,31.97,312,976,-0.083
93,0,34563,Chesson Hadley,31.87,297,932,-0.037
94,0,40026,Daniel Berger,31.77,319,1004,-0.075
95,0,25900,Lucas Glover,31.73,297,936,-0.121
96,0,23621,Rory Sabbatini,31.55,171,542,+0.029
97,0,27974,Sung Kang,31.43,320,1018,-0.025
98,0,32618,Rhein Gibson,31.33,193,616,+0.052
99,0,12510,Chad Campbell,31.31,350,1118,-0.111
100,0,35451,Scott Pinckney,31.25,310,992,-0.035
101,0,29720,Andres Gonzales,31.21,279,894,-0.025
