RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
34,0,34099,Harris English,11.12,113,1016,-0.221
35,0,29974,Branden Grace,10.96,64,584,-0.266
35,0,34046,Jordan Spieth,10.96,89,812,-0.213
37,0,33141,Keegan Bradley,10.91,96,880,-0.240
38,0,34563,Chesson Hadley,10.84,101,932,-0.149
39,0,26331,Charl Schwartzel,10.51,82,780,-0.146
40,0,27936,Martin Laird,10.11,100,989,-0.270
41,0,34360,Patrick Reed,9.98,109,1092,-0.275
42,0,20691,Greg Owen,9.83,95,966,-0.221
43,0,35451,Scott Pinckney,9.68,96,992,-0.229
44,0,37273,Derek Ernst,9.14,55,602,-0.182
45,0,25900,Lucas Glover,8.97,84,936,-0.262
46,0,29720,Andres Gonzales,8.95,80,894,-0.325
47,0,27436,Graham DeLaet,8.81,72,817,-0.292
48,0,29478,Kevin Kisner,8.67,89,1026,-0.382
49,0,29485,Brett Stegmaier,8.60,90,1046,-0.378
50,0,31646,Emiliano Grillo,8.28,85,1026,-0.200
51,0,12716,Charley Hoffman,8.18,81,990,-0.160
52,0,32839,Hideki Matsuyama,8.13,66,812,-0.273
53,0,06522,Ernie Els,8.06,63,782,-0.127
54,0,25493,Nick Taylor,8.03,74,922,-0.432
55,0,25364,Paul Casey,8.02,64,798,-0.203
56,0,25686,Jason Dufner,7.89,87,1102,-0.138
57,0,33410,Andrew Landry,7.79,36,462,+0.056
58,0,33461,Morgan Hoffmann,7.77,64,824,-0.438
59,0,24781,Hunter Mahan,7.76,54,696,-0.185
60,0,01810,Phil Mickelson,7.75,64,826,-0.344
60,0,23621,Rory Sabbatini,7.75,42,542,-0.262
62,0,29289,S.Y. Noh,7.69,74,962,-0.284
63,0,24461,Thomas Aiken,7.63,51,668,-0.392
63,0,35879,Kelly Kraft,7.63,48,629,-0.146
65,0,34431,Robert Streb,7.59,70,922,-0.257
66,0,26329,Louis Oosthuizen,7.53,44,584,-0.205
67,0,21209,Sergio Garcia,7.37,32,434,-0.250
68,0,27974,Sung Kang,7.17,73,1018,-0.425
69,0,20229,Stewart Cink,7.16,49,684,-0.347
70,0,23353,J.J. Henry,6.99,60,858,-0.183
71,0,37455,Si Woo Kim,6.94,96,1384,-0.333
72,0,34265,Will Wilcox,6.93,55,794,-0.273
73,0,28114,Dawie van der Walt,6.89,54,784,-0.185
74,0,20848,Ángel Cabrera,6.85,47,686,-0.170
75,0,27649,Brandt Snedeker,6.83,72,1054,-0.167
76,0,30692,Scott Stallings,6.82,60,880,-0.183
77,0,35732,Wes Roach,6.81,41,602,-0.366
78,0,28158,Steve Marino,6.67,52,780,+0.019
79,0,32448,James Hahn,6.65,65,977,-0.246
80,0,28679,Fabián Gómez,6.53,67,1026,-0.075
81,0,29268,Bronson Burgoon,6.51,59,906,-0.068
82,0,29223,Sam Saunders,6.48,46,710,-0.348
83,0,31557,Jim Herman,6.45,64,992,+0.016
84,0,34098,Russell Henley,6.43,62,964,-0.210
84,0,29926,Danny Lee,6.43,64,995,-0.203
86,0,32757,Patton Kizzire,6.42,67,1044,-0.254
87,0,06567,Vijay Singh,6.40,58,906,-0.172
88,0,29479,Scott Brown,6.39,62,970,-0.258
89,0,26851,Marc Leishman,6.26,57,910,-0.193
90,0,33418,Shawn Stefani,6.15,66,1074,-0.273
91,0,24924,Bill Haas,6.03,54,896,-0.111
92,0,22046,Geoff Ogilvy,6.02,42,698,-0.333
93,0,32366,Kevin Chappell,5.97,65,1088,-0.231
94,0,27963,Chris Stroud,5.91,57,964,-0.211
95,0,32150,Michael Thompson,5.72,43,752,-0.488
96,0,20766,Padraig Harrington,5.68,35,616,-0.114
97,0,29420,Billy Horschel,5.64,45,798,-0.244
98,0,24494,Erik Compton,5.62,40,712,-0.175
99,0,31416,Derek Fathauer,5.57,59,1060,-0.305
100,0,20472,Alex Cejka,5.43,39,718,-0.333
101,0,30926,Chris Kirk,5.41,56,1036,-0.268
102,0,31420,Anirban Lahiri,5.21,35,672,-0.229
103,0,32876,Martin Piller,5.17,34,658,-0.029
104,0,22371,Aaron Baddeley,5.15,54,1048,-0.130
104,0,27770,Camilo Villegas,5.15,51,990,-0.098
106,0,23108,Matt Kuchar,5.12,55,1074,-0.436
107,0,26300,Matt Jones,5.11,45,881,-0.244
108,0,37454,Whee Kim,5.08,46,906,-0.152
109,0,33399,Adam Hadwin,5.06,62,1226,-0.290
110,0,26289,Boo Weekley,5.04,50,992,-0.400
111,0,29745,Tyler Aldridge,5.03,47,934,-0.426
112,0,35891,Cameron Smith,5.00,32,640,-0.188
112,0,30110,Kyle Stanley,5.00,55,1101,-0.273
114,0,34409,David Lingmerth,4.98,42,844,-0.095
114,0,26951,Johnson Wagner,4.98,53,1064,-0.340
116,0,10809,Jim Furyk,4.87,30,616,-0.233
117,0,24846,Ricky Barnes,4.83,54,1118,-0.444
118,0,35532,Tom Hoge,4.77,42,880,-0.262
119,0,27747,Hiroshi Iwata,4.74,44,929,-0.159
120,0,30163,Henrik Norlander,4.72,35,741,-0.314
121,0,32640,Troy Merritt,4.71,43,912,-0.233
122,0,22892,Jason Gore,4.67,39,836,-0.385
123,0,20572,Rod Pampling,4.63,24,518,-0.083
124,0,35545,Blayne Barber,4.55,47,1032,-0.128
125,0,27895,Jonas Blixt,4.46,42,942,-0.381
126,0,10885,Robert Allenby,4.37,25,572,-0.160
127,0,27644,Brian Harman,4.36,56,1283,-0.125
127,0,20645,John Senden,4.36,48,1100,-0.313
129,0,25892,Steve Wheatcroft,4.30,42,976,-0.262
130,0,27214,Kevin Streelman,4.26,38,891,-0.237
131,0,29221,Webb Simpson,4.20,34,810,-0.294
132,0,23638,Brendon de Jonge,4.19,38,908,-0.342
133,0,25834,Daniel Summerhays,4.08,45,1102,-0.333
134,0,33122,Russell Knox,4.07,37,910,-0.189
135,0,31202,William McGirt,4.06,50,1232,-0.140
136,0,28475,Jeff Overton,3.95,32,810,-0.188
136,0,23325,Vaughn Taylor,3.95,37,936,-0.054
138,0,12510,Chad Campbell,3.85,43,1118,-0.349
139,0,24912,Will MacKenzie,3.80,35,920,-0.229
140,0,28132,Tyrone Van Aswegen,3.67,45,1225,-0.289
141,0,20104,Ken Duke,3.59,24,668,-0.583
142,0,33413,Ben Martin,3.48,39,1120,-0.410
143,0,45526,Abraham Ancer,3.38,18,532,E
144,0,25572,Graeme McDowell,3.32,21,632,-0.333
145,0,20157,Retief Goosen,3.29,22,668,-0.182
146,0,36801,Mark Hubbard,3.28,38,1158,-0.395
147,0,28092,D.H. Lee,3.26,21,644,-0.190
148,0,32200,Roberto Castro,3.25,40,1230,-0.250
149,0,08075,Jerry Kelly,3.23,27,836,-0.259
149,0,27942,Rob Oppenheim,3.23,23,713,-0.217
151,0,26476,Chez Reavie,3.21,34,1060,-0.412
152,0,34466,Peter Malnati,3.18,33,1038,-0.182
152,0,29476,Kyle Reifers,3.18,43,1352,-0.233
154,0,34174,John Huh,3.10,34,1097,-0.176
155,0,39975,Michael Kim,3.01,36,1196,-0.250
156,0,26596,Ryan Moore,2.98,27,906,-0.296
157,0,24024,Zach Johnson,2.73,28,1026,-0.286
158,0,25198,Francesco Molinari,2.64,21,796,-0.238
159,0,26758,David Hearn,2.53,29,1146,-0.207
160,0,20098,Stuart Appleby,2.49,23,922,-0.565
161,0,33419,Cameron Tringale,2.45,24,978,-0.542
162,0,27466,Spencer Levin,2.44,28,1146,-0.393
163,0,25349,Tim Wilkinson,2.43,17,700,-0.235
164,0,35539,Luke Guthrie,2.38,15,630,-0.133
165,0,29222,Billy Hurley III,2.31,19,824,-0.579
166,0,10213,Dicky Pride,2.26,13,574,-0.231
166,0,31560,Brian Stuard,2.26,19,840,E
168,0,24357,K.J. Choi,2.16,20,928,-0.250
169,0,25720,Chad Collins,2.13,19,894,-0.263
170,0,21731,Freddie Jacobson,2.10,21,1001,-0.190
171,0,23541,Ben Crane,2.07,19,918,-0.368
172,0,25240,D.A. Points,2.01,11,546,-0.182
173,0,34261,Scott Langley,1.89,14,742,-0.071
174,0,30927,Brendon Todd,1.86,14,754,-0.286
175,0,23800,Bryce Molder,1.71,16,936,-0.375
176,0,21878,Mark Wilson,1.70,13,766,-0.231
177,0,24507,Jason Bohn,1.69,14,826,-0.429
178,0,25396,Kevin Na,1.66,16,962,-0.438
179,0,06527,Steve Stricker,1.60,10,626,-0.400
180,0,23983,Luke Donald,1.46,12,822,-0.167
181,0,24490,George McNeill,1.41,9,640,-0.111
182,0,34262,Jon Curran,1.02,12,1174,-0.417
183,0,40058,Zac Blair,.97,11,1132,-0.091
184,0,30711,Colt Knost,.81,8,992,-0.500
185,0,02206,David Toms,.53,4,754,-0.250
