RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,02206,David Toms,23.61,178,754,-0.011
2,0,34262,Jon Curran,22.32,262,1174,+0.042
3,0,30711,Colt Knost,22.18,220,992,+0.114
4,0,10213,Dicky Pride,21.60,124,574,+0.073
5,0,21878,Mark Wilson,20.76,159,766,+0.119
6,0,25720,Chad Collins,20.58,184,894,+0.060
7,0,31560,Brian Stuard,20.12,169,840,+0.041
8,0,10885,Robert Allenby,20.10,115,572,+0.226
9,0,24357,K.J. Choi,18.32,170,928,+0.112
10,0,10809,Jim Furyk,18.18,112,616,+0.098
11,0,24507,Jason Bohn,18.16,150,826,+0.080
12,0,30927,Brendon Todd,18.04,136,754,+0.176
13,0,23983,Luke Donald,18.00,148,822,+0.088
14,0,34174,John Huh,17.96,197,1097,+0.015
15,0,08075,Jerry Kelly,17.82,149,836,+0.094
16,0,25240,D.A. Points,17.77,97,546,+0.072
17,0,27942,Rob Oppenheim,17.67,126,713,+0.095
18,0,25572,Graeme McDowell,17.41,110,632,+0.109
19,0,24461,Thomas Aiken,16.77,112,668,+0.036
20,0,29222,Billy Hurley III,16.63,137,824,+0.029
21,0,23541,Ben Crane,16.56,152,918,+0.105
22,0,40058,Zac Blair,16.08,182,1132,+0.110
23,0,06527,Steve Stricker,15.97,100,626,-0.010
24,0,24490,George McNeill,15.94,102,640,+0.167
25,0,26758,David Hearn,15.88,182,1146,-0.077
26,0,23800,Bryce Molder,15.81,148,936,+0.047
27,0,45526,Abraham Ancer,15.79,84,532,+0.131
28,0,25396,Kevin Na,15.70,151,962,-0.007
29,0,28092,D.H. Lee,15.68,101,644,+0.158
30,0,25349,Tim Wilkinson,15.57,109,700,-0.037
31,0,20104,Ken Duke,14.97,100,668,+0.160
32,0,20098,Stuart Appleby,14.75,136,922,+0.066
33,0,27466,Spencer Levin,14.66,168,1146,+0.119
34,0,33419,Cameron Tringale,14.62,143,978,+0.126
35,0,24024,Zach Johnson,14.42,148,1026,+0.122
36,0,32757,Patton Kizzire,14.37,150,1044,+0.180
37,0,23638,Brendon de Jonge,14.32,130,908,+0.038
38,0,21731,Freddie Jacobson,14.19,142,1001,+0.092
39,0,24846,Ricky Barnes,14.13,158,1118,+0.127
39,0,12510,Chad Campbell,14.13,158,1118,+0.139
41,0,23353,J.J. Henry,14.10,121,858,+0.165
42,0,26596,Ryan Moore,14.02,127,906,+0.102
43,0,33141,Keegan Bradley,13.52,119,880,+0.067
44,0,34466,Peter Malnati,13.49,140,1038,+0.079
45,0,25892,Steve Wheatcroft,13.42,131,976,+0.176
46,0,22371,Aaron Baddeley,13.26,139,1048,E
47,0,24494,Erik Compton,13.06,93,712,+0.032
