RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,27466,Spencer Levin,52
2,0,23638,Brendon de Jonge,49
2,0,23108,Matt Kuchar,49
4,0,23623,Bo Van Pelt,48
5,0,20160,Charlie Wi,47
6,0,21961,Charles Howell III,46
7,0,27141,J.B. Holmes,44
7,0,25396,Kevin Na,44
7,0,20645,John Senden,44
10,0,25720,Chad Collins,43
10,0,23788,D.J. Trahan,43
12,0,24361,Pat Perez,42
13,0,27436,Graham DeLaet,40
13,0,08725,Tom Gillis,40
13,0,01948,Tim Petrovic,40
13,0,29221,Webb Simpson,40
17,0,24846,Ricky Barnes,39
17,0,27649,Brandt Snedeker,39
17,0,27330,Josh Teater,39
20,0,24507,Jason Bohn,38
20,0,25190,Jeff Quinney,38
22,0,20593,Greg Chalmers,37
22,0,19846,Brian Gay,37
22,0,12716,Charley Hoffman,37
22,0,26301,James Nitties,37
22,0,28475,Jeff Overton,37
22,0,23320,Ryan Palmer,37
22,0,06595,Kevin Sutherland,37
22,0,27095,Nick Watney,37
22,0,26289,Boo Weekley,37
31,0,22371,Aaron Baddeley,36
31,0,32102,Rickie Fowler,36
31,0,27933,John Merrick,36
31,0,25345,Carl Pettersson,36
31,0,30946,Alex Prugh,36
31,0,22293,Heath Slocum,36
37,0,07867,Woody Austin,35
37,0,12510,Chad Campbell,35
37,0,24357,K.J. Choi,35
37,0,23673,Michael Connell,35
37,0,23541,Ben Crane,35
37,0,06251,Chris DiMarco,35
37,0,23353,J.J. Henry,35
37,0,21731,Freddie Jacobson,35
37,0,24024,Zach Johnson,35
37,0,10585,Scott McCarron,35
37,0,21949,Joe Ogilvie,35
37,0,07749,Brett Quigley,35
37,0,26679,Kevin Stadler,35
37,0,27214,Kevin Streelman,35
51,0,24925,Jonathan Byrd,34
51,0,25686,Jason Dufner,34
51,0,10809,Jim Furyk,34
51,0,24924,Bill Haas,34
51,0,26420,Richard Johnson,34
51,0,10860,Justin Leonard,34
51,0,20436,Garrett Willis,34
58,0,25364,Paul Casey,33
58,0,21350,Ryuji Imada,33
58,0,26300,Matt Jones,33
58,0,27936,Martin Laird,33
58,0,23325,Vaughn Taylor,33
58,0,21878,Mark Wilson,33
64,0,29910,Blake Adams,32
64,0,30925,Dustin Johnson,32
64,0,26695,Michael Letzig,32
64,0,26596,Ryan Moore,32
64,0,20127,Chris Riley,32
64,0,25562,Andres Romero,32
64,0,06527,Steve Stricker,32
64,0,27963,Chris Stroud,32
64,0,02206,David Toms,32
73,0,20498,Briny Baird,31
73,0,20070,Matt Bettencourt,31
73,0,28087,Kris Blanks,31
73,0,20229,Stewart Cink,31
73,0,21753,Brian Davis,31
73,0,08075,Jerry Kelly,31
73,0,01810,Phil Mickelson,31
73,0,23800,Bryce Molder,31
73,0,01941,Tom Pernice Jr.,31
