RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,27466,Spencer Levin,66
2,0,23108,Matt Kuchar,65
3,0,23638,Brendon de Jonge,63
3,0,23623,Bo Van Pelt,63
5,0,20645,John Senden,62
6,0,01948,Tim Petrovic,61
6,0,20160,Charlie Wi,61
8,0,25396,Kevin Na,60
9,0,32102,Rickie Fowler,57
9,0,21961,Charles Howell III,57
9,0,27095,Nick Watney,57
12,0,27141,J.B. Holmes,56
12,0,24361,Pat Perez,56
12,0,25345,Carl Pettersson,56
15,0,19846,Brian Gay,55
15,0,08725,Tom Gillis,55
17,0,24924,Bill Haas,54
17,0,21731,Freddie Jacobson,54
17,0,27933,John Merrick,54
17,0,27330,Josh Teater,54
21,0,20593,Greg Chalmers,53
21,0,23673,Michael Connell,53
21,0,27436,Graham DeLaet,53
21,0,12716,Charley Hoffman,53
25,0,22293,Heath Slocum,52
26,0,24846,Ricky Barnes,51
26,0,25720,Chad Collins,51
26,0,21753,Brian Davis,51
26,0,08075,Jerry Kelly,51
26,0,28475,Jeff Overton,51
26,0,29221,Webb Simpson,51
32,0,24024,Zach Johnson,50
32,0,10585,Scott McCarron,50
34,0,12510,Chad Campbell,49
34,0,23135,Tim Clark,49
34,0,26300,Matt Jones,49
34,0,23788,D.J. Trahan,49
38,0,22371,Aaron Baddeley,48
38,0,01313,Steve Elkington,48
38,0,27936,Martin Laird,48
38,0,01810,Phil Mickelson,48
38,0,21949,Joe Ogilvie,48
38,0,25818,Scott Piercy,48
38,0,06527,Steve Stricker,48
38,0,27963,Chris Stroud,48
38,0,26289,Boo Weekley,48
38,0,21878,Mark Wilson,48
48,0,24507,Jason Bohn,47
48,0,21350,Ryuji Imada,47
48,0,25190,Jeff Quinney,47
48,0,27649,Brandt Snedeker,47
48,0,27214,Kevin Streelman,47
48,0,06595,Kevin Sutherland,47
48,0,25804,Bubba Watson,47
55,0,23353,J.J. Henry,46
55,0,26695,Michael Letzig,46
55,0,26301,James Nitties,46
55,0,07749,Brett Quigley,46
55,0,02206,David Toms,46
60,0,07867,Woody Austin,45
60,0,01116,Michael Bradley,45
60,0,24357,K.J. Choi,45
60,0,30946,Alex Prugh,45
60,0,26679,Kevin Stadler,45
65,0,28087,Kris Blanks,44
65,0,24925,Jonathan Byrd,44
65,0,23541,Ben Crane,44
65,0,06251,Chris DiMarco,44
65,0,10809,Jim Furyk,44
65,0,20157,Retief Goosen,44
65,0,08537,J.P. Hayes,44
65,0,30925,Dustin Johnson,44
65,0,26420,Richard Johnson,44
65,0,25240,D.A. Points,44
65,0,20127,Chris Riley,44
65,0,22913,John Rollins,44
65,0,23325,Vaughn Taylor,44
65,0,20436,Garrett Willis,44
79,0,20229,Stewart Cink,43
79,0,28158,Steve Marino,43
79,0,27120,Troy Matteson,43
79,0,23800,Bryce Molder,43
79,0,24140,Sean O'Hair,43
79,0,28620,Aron Price,43
79,0,25562,Andres Romero,43
86,0,20574,Mathew Goggin,42
86,0,24781,Hunter Mahan,42
86,0,32640,Troy Merritt,42
86,0,23320,Ryan Palmer,42
86,0,26951,Johnson Wagner,42
91,0,06004,Stephen Ames,41
91,0,20098,Stuart Appleby,41
91,0,28089,Jason Day,41
91,0,26596,Ryan Moore,41
91,0,22056,Cameron Percy,41
96,0,29910,Blake Adams,40
96,0,20498,Briny Baird,40
96,0,22621,Ben Curtis,40
96,0,23409,James Driscoll,40
96,0,25686,Jason Dufner,40
96,0,26851,Marc Leishman,40
96,0,01941,Tom Pernice Jr.,40
96,0,22405,Justin Rose,40
96,0,27770,Camilo Villegas,40
105,0,20070,Matt Bettencourt,39
105,0,25364,Paul Casey,39
105,0,23983,Luke Donald,39
105,0,06522,Ernie Els,39
105,0,01706,Davis Love III,39
105,0,08375,Paul Stankowski,39
111,0,10885,Robert Allenby,38
111,0,06621,Joe Durant,38
111,0,01320,Bob Estes,38
111,0,10860,Justin Leonard,38
111,0,27060,John Mallinger,38
111,0,01766,Billy Mayfair,38
111,0,24490,George McNeill,38
111,0,23621,Rory Sabbatini,38
111,0,06567,Vijay Singh,38
111,0,28780,Nicholas Thompson,38
111,0,25632,Jimmy Walker,38
122,0,06643,Paul Goydos,37
122,0,12714,Chris Tidland,37
124,0,07457,Steve Flesch,36
124,0,24912,Will MacKenzie,36
124,0,26882,Michael Sim,36
127,0,25900,Lucas Glover,35
127,0,23718,Nathan Green,35
127,0,27797,Derek Lamely,35
127,0,01724,Jeff Maggert,35
127,0,06515,Shaun Micheel,35
127,0,10425,Jay Williamson,35
133,0,20472,Alex Cejka,34
133,0,20572,Rod Pampling,34
133,0,21959,Ted Purdy,34
133,0,24502,Adam Scott,34
137,0,28307,Matt Every,33
137,0,24358,Robert Garrigus,33
137,0,01945,Kenny Perry,33
137,0,31560,Brian Stuard,33
137,0,23349,Charles Warren,33
137,0,24663,Y.E. Yang,33
143,0,11123,Chris Couch,32
143,0,01577,Lee Janzen,32
143,0,23307,Roger Tambellini,32
146,0,12652,Cameron Beckman,31
146,0,09011,David Duval,31
146,0,12782,Tim Herron,31
146,0,20691,Greg Owen,31
146,0,20686,Jeev Milkha Singh,31
146,0,02239,Scott Verplank,31
146,0,12602,Dean Wilson,31
153,0,20848,Ángel Cabrera,30
153,0,01249,John Daly,30
153,0,01619,Skip Kendall,30
153,0,23548,Bill Lunde,30
153,0,08385,Omar Uresti,30
153,0,25892,Steve Wheatcroft,30
159,0,28500,Martin Flores,29
159,0,20663,Brenden Pappas,29
161,0,22946,Henrik Bjornstad,28
161,0,20378,Mathias Grönberg,28
161,0,01797,Rocco Mediate,28
161,0,26287,Roland Thatcher,28
161,0,23322,Brett Wetterich,28
166,0,21407,Arjun Atwal,27
166,0,20850,Daniel Chopra,27
166,0,27613,David Lutterus,27
166,0,33419,Cameron Tringale,27
170,0,22378,Trevor Immelman,25
170,0,22046,Geoff Ogilvy,25
172,0,29285,Brent Delahoussaye,24
172,0,29718,Anthony Kim,24
172,0,01707,Steve Lowery,24
172,0,28237,Rory McIlroy,24
176,0,06197,Michael Allen,23
176,0,21209,Sergio Garcia,23
176,0,12705,Cliff Kresge,23
176,0,26881,Jarrod Lyle,23
180,0,23613,Rich Barcelo,22
180,0,20766,Padraig Harrington,22
180,0,32617,Jerod Turner,22
180,0,20396,Lee Westwood,22
184,0,27302,Garth Mulroy,21
184,0,10423,Mike Weir,21
184,0,26392,Chris Wilson,21
187,0,08931,Glen Day,20
187,0,01329,Brad Faxon,20
187,0,02214,Kirk Triplett,20
187,0,08793,Tiger Woods,20
191,0,07363,Craig Bowden,19
191,0,01161,Mark Calcavecchia,19
191,0,01473,Todd Hamilton,19
191,0,24138,Ian Poulter,19
195,0,24227,Justin Bolli,18
195,0,06034,Marco Dawson,18
195,0,20105,Jeff Gove,18
195,0,24503,Jeff Klauk,18
195,0,21528,Henrik Stenson,18
200,0,01132,Mark Brooks,17
200,0,19970,Robert Karlsson,17
200,0,01677,Tom Lehman,17
200,0,22122,Andrew McLardy,17
200,0,26331,Charl Schwartzel,17
200,0,12755,Vance Veazey,17
206,0,20433,Mark Hensby,16
206,0,06514,Kevin Johnson,16
206,0,26476,Chez Reavie,16
209,0,27408,Martin Kaymer,15
209,0,06012,Greg Kraft,15
209,0,01928,Corey Pavin,15
212,0,19824,Craig Barlow,14
212,0,10733,Kent Jones,14
212,0,25572,Graeme McDowell,14
212,0,22348,Nick O'Hern,14
216,0,22792,Peter Hanson,13
216,0,26498,Matt Weibring,13
218,0,23614,Rich Beem,12
218,0,01226,Fred Couples,12
218,0,21805,Harrison Frazar,12
218,0,27072,Alvaro Quiros,12
222,0,12823,Carlos Franco,10
222,0,22892,Jason Gore,10
222,0,01553,John Huston,10
222,0,26908,Yuta Ikeda,10
222,0,25198,Francesco Molinari,10
222,0,29223,Sam Saunders,10
222,0,25349,Tim Wilkinson,10
229,0,24494,Erik Compton,9
229,0,20104,Ken Duke,9
229,0,30852,Ryo Ishikawa,9
229,0,20094,Jonathan Kaye,9
229,0,11032,Frank Lickliter II,9
229,0,31323,Gary Woodland,9
235,0,10505,Shane Bertsch,8
235,0,27896,Ross Fisher,8
235,0,29461,Jamie Lovemark,8
235,0,24449,Parker McLachlin,8
235,0,23814,Edoardo Molinari,8
235,0,26668,Marc Turnesa,8
235,0,27506,Oliver Wilson,8
242,0,10117,Bob Heintz,7
