RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,24846,Ricky Barnes,9,43
2,0,30110,Kyle Stanley,8,55
3,0,32366,Kevin Chappell,7,44
3,0,35539,Luke Guthrie,7,49
5,0,28259,Sangmoon Bae,6,55
5,0,08725,Tom Gillis,6,36
5,0,30925,Dustin Johnson,6,30
5,0,01724,Jeff Maggert,6,44
5,0,29289,S.Y. Noh,6,43
5,0,23320,Ryan Palmer,6,29
11,0,24227,Justin Bolli,5,30
11,0,25274,Steven Bowditch,5,36
11,0,32200,Roberto Castro,5,46
11,0,23452,Nicolas Colsaerts,5,29
11,0,28089,Jason Day,5,29
11,0,27436,Graham DeLaet,5,49
11,0,30750,Tommy Gainey,5,44
11,0,25900,Lucas Glover,5,45
11,0,34174,John Huh,5,54
11,0,36884,Ben Kohles,5,39
11,0,28475,Jeff Overton,5,32
11,0,27556,Ted Potter Jr.,5,41
11,0,23621,Rory Sabbatini,5,53
11,0,27649,Brandt Snedeker,5,35
11,0,22295,Darron Stiles,5,27
11,0,28780,Nicholas Thompson,5,58
27,0,20098,Stuart Appleby,4,44
27,0,20229,Stewart Cink,4,36
27,0,31557,Jim Herman,4,33
27,0,30852,Ryo Ishikawa,4,39
27,0,30926,Chris Kirk,4,40
27,0,30944,Jason Kokrak,4,49
27,0,28092,D.H. Lee,4,37
27,0,26596,Ryan Moore,4,36
27,0,22046,Geoff Ogilvy,4,40
27,0,24138,Ian Poulter,4,18
27,0,29518,Brendan Steele,4,45
27,0,27214,Kevin Streelman,4,27
27,0,32150,Michael Thompson,4,32
27,0,26951,Johnson Wagner,4,37
41,0,27895,Jonas Blixt,3,30
41,0,33141,Keegan Bradley,3,30
41,0,20848,Ángel Cabrera,3,44
41,0,12510,Chad Campbell,3,44
41,0,24494,Erik Compton,3,42
41,0,22621,Ben Curtis,3,31
41,0,23983,Luke Donald,3,15
41,0,25686,Jason Dufner,3,45
41,0,20104,Ken Duke,3,43
41,0,34099,Harris English,3,43
41,0,28307,Matt Every,3,50
41,0,26758,David Hearn,3,26
41,0,25444,Justin Hicks,3,51
41,0,33461,Morgan Hoffmann,3,27
41,0,29420,Billy Horschel,3,41
41,0,24024,Zach Johnson,3,35
41,0,27503,Steve LeBrun,3,36
41,0,35139,Richard Lee,3,36
41,0,26851,Marc Leishman,3,36
41,0,27129,Luke List,3,42
41,0,21099,David Lynn,3,24
41,0,33869,Eric Meierdierks,3,34
41,0,27933,John Merrick,3,33
41,0,23800,Bryce Molder,3,30
41,0,20691,Greg Owen,3,54
41,0,24361,Pat Perez,3,37
41,0,25240,D.A. Points,3,45
41,0,22405,Justin Rose,3,26
41,0,24502,Adam Scott,3,18
41,0,26679,Kevin Stadler,3,38
41,0,31560,Brian Stuard,3,31
41,0,02206,David Toms,3,19
41,0,23623,Bo Van Pelt,3,30
41,0,27770,Camilo Villegas,3,36
41,0,20396,Lee Westwood,3,34
41,0,26497,Casey Wittenberg,3,29
41,0,31323,Gary Woodland,3,38
78,0,10885,Robert Allenby,2,33
78,0,32334,Charlie Beljan,2,39
78,0,29479,Scott Brown,2,21
78,0,34021,Bud Cauley,2,34
78,0,24357,K.J. Choi,2,35
78,0,23135,Tim Clark,2,17
78,0,23541,Ben Crane,2,34
78,0,21753,Brian Davis,2,39
78,0,23638,Brendon de Jonge,2,45
78,0,37273,Derek Ernst,2,25
78,0,28500,Martin Flores,2,47
78,0,29740,Brad Fritsch,2,42
78,0,21209,Sergio Garcia,2,20
78,0,32698,Bobby Gates,2,16
78,0,19846,Brian Gay,2,21
78,0,28679,Fabián Gómez,2,26
78,0,27644,Brian Harman,2,32
78,0,23353,J.J. Henry,2,36
78,0,12782,Tim Herron,2,24
78,0,21961,Charles Howell III,2,39
78,0,06573,Brandt Jobe,2,30
78,0,19970,Robert Karlsson,2,27
78,0,34409,David Lingmerth,2,37
78,0,24781,Hunter Mahan,2,32
78,0,25572,Graeme McDowell,2,21
78,0,30163,Henrik Norlander,2,37
78,0,24140,Sean O'Hair,2,33
78,0,22056,Cameron Percy,2,33
78,0,34360,Patrick Reed,2,44
78,0,23497,Tag Ridings,2,22
78,0,22913,John Rollins,2,34
78,0,25562,Andres Romero,2,27
78,0,29221,Webb Simpson,2,23
78,0,34046,Jordan Spieth,2,34
78,0,06527,Steve Stricker,2,17
78,0,27963,Chris Stroud,2,35
78,0,25834,Daniel Summerhays,2,33
78,0,27330,Josh Teater,2,27
78,0,23788,D.J. Trahan,2,24
78,0,33419,Cameron Tringale,2,41
78,0,27095,Nick Watney,2,49
78,0,10423,Mike Weir,2,18
78,0,20160,Charlie Wi,2,40
78,0,28310,Lee Williams,2,26
122,0,06004,Stephen Ames,1,21
122,0,24507,Jason Bohn,1,29
122,0,20593,Greg Chalmers,1,22
122,0,06522,Ernie Els,1,23
122,0,01320,Bob Estes,1,24
122,0,32102,Rickie Fowler,1,24
122,0,10809,Jim Furyk,1,25
122,0,24399,Scott Gardiner,1,30
122,0,24358,Robert Garrigus,1,22
122,0,32448,James Hahn,1,31
122,0,22792,Peter Hanson,1,11
122,0,34098,Russell Henley,1,33
122,0,21731,Freddie Jacobson,1,20
122,0,26300,Matt Jones,1,38
122,0,27408,Martin Kaymer,1,26
122,0,30711,Colt Knost,1,26
122,0,23108,Matt Kuchar,1,22
122,0,27936,Martin Laird,1,38
122,0,34261,Scott Langley,1,27
122,0,22961,David Mathis,1,37
122,0,27120,Troy Matteson,1,27
122,0,28237,Rory McIlroy,1,22
122,0,24490,George McNeill,1,40
122,0,25818,Scott Piercy,1,36
122,0,10213,Dicky Pride,1,29
122,0,26476,Chez Reavie,1,27
122,0,20645,John Senden,1,36
122,0,06567,Vijay Singh,1,30
122,0,33418,Shawn Stefani,1,19
122,0,34431,Robert Streb,1,35
122,0,25632,Jimmy Walker,1,34
122,0,28135,Aaron Watkins,1,16
122,0,26289,Boo Weekley,1,58
122,0,21878,Mark Wilson,1,32
122,0,24663,Y.E. Yang,1,20
