RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,06004,Stephen Ames,.00,0,174,100.0
1,0,20098,Stuart Appleby,.00,0,322,100.0
1,0,24846,Ricky Barnes,.00,0,240,100.0
1,0,32334,Charlie Beljan,.00,0,209,100.0
1,0,27895,Jonas Blixt,.00,0,307,100.0
1,0,24227,Justin Bolli,.00,0,188,100.0
1,0,25274,Steven Bowditch,.00,0,274,100.0
1,0,33141,Keegan Bradley,.00,0,274,100.0
1,0,01116,Michael Bradley,.00,0,151,100.0
1,0,29479,Scott Brown,.00,0,228,100.0
1,0,20848,Ángel Cabrera,.00,0,206,100.0
1,0,12510,Chad Campbell,.00,0,258,100.0
1,0,32200,Roberto Castro,.00,0,364,100.0
1,0,20593,Greg Chalmers,.00,0,277,100.0
1,0,24357,K.J. Choi,.00,0,232,100.0
1,0,20229,Stewart Cink,.00,0,198,100.0
1,0,23135,Tim Clark,.00,0,201,100.0
1,0,28455,Will Claxton,.00,0,211,100.0
1,0,23452,Nicolas Colsaerts,.00,0,107,100.0
1,0,22621,Ben Curtis,.00,0,184,100.0
1,0,28089,Jason Day,.00,0,271,100.0
1,0,23638,Brendon de Jonge,.00,0,358,100.0
1,0,27436,Graham DeLaet,.00,0,290,100.0
1,0,23983,Luke Donald,.00,0,193,100.0
1,0,23409,James Driscoll,.00,0,241,100.0
1,0,25686,Jason Dufner,.00,0,237,100.0
1,0,20104,Ken Duke,.00,0,292,100.0
1,0,06522,Ernie Els,.00,0,188,100.0
1,0,34099,Harris English,.00,0,313,100.0
1,0,37273,Derek Ernst,.00,0,185,100.0
1,0,32102,Rickie Fowler,.00,0,237,100.0
1,0,29740,Brad Fritsch,.00,0,253,100.0
1,0,10809,Jim Furyk,.00,0,268,100.0
1,0,30750,Tommy Gainey,.00,0,286,100.0
1,0,24399,Scott Gardiner,.00,0,195,100.0
1,0,24358,Robert Garrigus,.00,0,194,100.0
1,0,32698,Bobby Gates,.00,0,139,100.0
1,0,19846,Brian Gay,.00,0,354,100.0
1,0,08725,Tom Gillis,.00,0,252,100.0
1,0,25900,Lucas Glover,.00,0,215,100.0
1,0,28679,Fabián Gómez,.00,0,206,100.0
1,0,24924,Bill Haas,.00,0,244,100.0
1,0,22792,Peter Hanson,.00,0,137,100.0
1,0,20766,Padraig Harrington,.00,0,158,100.0
1,0,26758,David Hearn,.00,0,298,100.0
1,0,23353,J.J. Henry,.00,0,241,100.0
1,0,31557,Jim Herman,.00,0,143,100.0
1,0,12782,Tim Herron,.00,0,179,100.0
1,0,12716,Charley Hoffman,.00,0,261,100.0
1,0,33461,Morgan Hoffmann,.00,0,209,100.0
1,0,29420,Billy Horschel,.00,0,290,100.0
1,0,21961,Charles Howell III,.00,0,346,100.0
1,0,22378,Trevor Immelman,.00,0,238,100.0
1,0,21731,Freddie Jacobson,.00,0,194,100.0
1,0,06573,Brandt Jobe,.00,0,188,100.0
1,0,30925,Dustin Johnson,.00,0,205,100.0
1,0,26300,Matt Jones,.00,0,303,100.0
