RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
81,0,30926,Chris Kirk,$54480,54480
82,0,21961,Charles Howell III,$52936,1482211
83,0,27214,Kevin Streelman,$52583,1472349
84,0,21753,Brian Davis,$51266,1640515
85,0,19846,Brian Gay,$50722,1521662
86,0,01706,Davis Love III,$50602,1214471
87,0,02256,Tom Watson,$49790,149371
88,0,06515,Shaun Micheel,$48833,1025500
89,0,01945,Kenny Perry,$48440,968810
90,0,22983,Bradley Dredge,$47999,47999
90,0,23481,Marcel Siem,$47999,47999
92,0,25562,Andres Romero,$46627,979169
93,0,12652,Cameron Beckman,$46339,1158485
94,0,12602,Dean Wilson,$46257,832640
95,0,21528,Henrik Stenson,$45538,683070
96,0,01797,Rocco Mediate,$45522,1138067
97,0,22913,John Rollins,$45489,1182735
98,0,30946,Alex Prugh,$45450,1272606
99,0,26300,Matt Jones,$45027,1215743
100,0,25686,Jason Dufner,$44867,1121695
101,0,06643,Paul Goydos,$44850,1121250
102,0,25198,Francesco Molinari,$44774,358196
103,0,20104,Ken Duke,$44155,220777
104,0,27447,John Ellis,$44000,44000
105,0,01313,Steve Elkington,$43412,955083
106,0,08725,Tom Gillis,$43190,1166146
107,0,06197,Michael Allen,$42742,726630
108,0,20645,John Senden,$42468,1274057
109,0,20127,Chris Riley,$41732,1001581
110,0,06621,Joe Durant,$41513,788754
111,0,06004,Stephen Ames,$39849,916527
112,0,01677,Tom Lehman,$39642,356784
113,0,08075,Jerry Kelly,$39203,1136897
114,0,27466,Spencer Levin,$38699,1199671
115,0,11123,Chris Couch,$38615,888146
116,0,23548,Bill Lunde,$38424,1075874
117,0,23353,J.J. Henry,$38358,1035688
118,0,09011,David Duval,$38316,919584
119,0,10860,Justin Leonard,$38016,1026445
120,0,29910,Blake Adams,$37061,963592
121,0,08375,Paul Stankowski,$37032,666590
122,0,28087,Kris Blanks,$36972,1109178
123,0,21350,Ryuji Imada,$36745,1028868
124,0,20593,Greg Chalmers,$36644,989414
125,0,20436,Garrett Willis,$36323,871762
126,0,22348,Nick O'Hern,$36239,398633
127,0,06573,Brandt Jobe,$35316,35316
128,0,24361,Pat Perez,$35095,947587
129,0,27963,Chris Stroud,$34891,942082
130,0,27797,Derek Lamely,$34748,972961
131,0,25632,Jimmy Walker,$34740,937986
132,0,12510,Chad Campbell,$34684,971153
133,0,08537,J.P. Hayes,$34500,862522
134,0,27436,Graham DeLaet,$34071,954011
135,0,23673,Michael Connell,$33858,846459
136,0,22621,Ben Curtis,$33839,812136
137,0,22371,Aaron Baddeley,$33819,879317
138,0,25734,Colm Moriarty,$33791,33791
139,0,25240,D.A. Points,$33635,975433
140,0,26679,Kevin Stadler,$33275,931720
141,0,06595,Kevin Sutherland,$32747,818681
142,0,28620,Aron Price,$32442,713736
143,0,27330,Josh Teater,$32429,1005322
144,0,26289,Boo Weekley,$32323,872729
145,0,20472,Alex Cejka,$32294,904253
146,0,01948,Tim Petrovic,$32154,1028959
147,0,23322,Brett Wetterich,$31917,510672
148,0,29221,Webb Simpson,$31385,972961
149,0,25720,Chad Collins,$31383,815961
150,0,20121,Todd Fischer,$31200,31200
151,0,26287,Roland Thatcher,$30621,796157
152,0,19958,Miguel Angel Jiménez,$30428,212999
153,0,01941,Tom Pernice Jr.,$30124,662729
154,0,10423,Mike Weir,$29425,559092
155,0,01724,Jeff Maggert,$28627,801578
156,0,23497,Tag Ridings,$28594,28594
157,0,21878,Mark Wilson,$28202,789681
158,0,26500,Alejandro Cañizares,$27977,55955
159,0,23349,Charles Warren,$27362,574615
160,0,32640,Troy Merritt,$27137,786976
161,0,01320,Bob Estes,$26967,701158
162,0,26951,Johnson Wagner,$26921,753802
163,0,20498,Briny Baird,$26913,753577
164,0,20070,Matt Bettencourt,$26746,855900
165,0,27064,Jhonattan Vegas,$26483,26483
166,0,27120,Troy Matteson,$26287,736059
167,0,27072,Alvaro Quiros,$25829,232464
168,0,22792,Peter Hanson,$25582,179074
169,0,28307,Matt Every,$25380,456847
170,0,26420,Richard Johnson,$25130,678514
171,0,07867,Woody Austin,$25081,727351
172,0,22056,Cameron Percy,$24810,620262
173,0,01766,Billy Mayfair,$24701,642230
174,0,12714,Chris Tidland,$24512,588290
175,0,24912,Will MacKenzie,$24239,557504
176,0,25818,Scott Piercy,$24158,676431
177,0,28486,Michael Putnam,$23850,23850
178,0,24490,George McNeill,$23744,664854
179,0,27060,John Mallinger,$23609,684686
180,0,23718,Nathan Green,$23562,636179
181,0,02214,Kirk Triplett,$23533,258872
182,0,26881,Jarrod Lyle,$23486,422760
183,0,23540,Jason Allred,$23385,23385
183,0,26499,Rafa Cabrera Bello,$23385,23385
183,0,31557,Jim Herman,$23385,23385
186,0,30909,David Horsey,$23350,46700
187,0,01577,Lee Janzen,$23199,603195
188,0,22986,Søren Kjeldsen,$22712,158989
189,0,22378,Trevor Immelman,$22219,422171
190,0,10585,Scott McCarron,$22156,642542
191,0,20686,Jeev Milkha Singh,$22118,420245
192,0,32366,Kevin Chappell,$22000,44000
193,0,19825,Darren Clarke,$21637,43275
194,0,24512,Simon Dyson,$21383,171070
195,0,27933,John Merrick,$21252,658815
196,0,21633,Steve Allan,$21000,42000
197,0,10733,Kent Jones,$20971,188746
198,0,25190,Jeff Quinney,$20891,605865
199,0,26695,Michael Letzig,$20878,563728
200,0,21949,Joe Ogilvie,$20056,641796
201,0,32495,Rob Grube,$19890,19890
201,0,33399,Adam Hadwin,$19890,19890
201,0,27768,Brock Mackenzie,$19890,19890
204,0,24957,Simon Khan,$19411,77646
205,0,23409,James Driscoll,$19254,500624
206,0,31560,Brian Stuard,$19160,536497
207,0,28258,K.T. Kim,$19051,38102
208,0,23699,Danny Chia,$19046,19046
208,0,23984,Zane Scotland,$19046,19046
210,0,20433,Mark Hensby,$19032,228384
211,0,28780,Nicholas Thompson,$18843,546475
212,0,19824,Craig Barlow,$18462,184621
213,0,02076,Peter Senior,$18047,18047
214,0,07457,Steve Flesch,$17614,440374
215,0,26301,James Nitties,$17501,525033
216,0,32698,Bobby Gates,$17361,34722
217,0,20935,Toru Taniguchi,$17359,34719
218,0,20574,Mathew Goggin,$17269,483537
219,0,07749,Brett Quigley,$17148,497296
220,0,12682,Hirofumi Miyase,$17126,17126
220,0,27821,Steven Tiley,$17126,17126
222,0,01619,Skip Kendall,$16913,304439
223,0,33204,Shane Lowry,$16895,33791
224,0,10425,Jay Williamson,$16854,404497
225,0,19905,Andrew Coltart,$16742,16742
226,0,06251,Chris DiMarco,$16368,409205
227,0,24461,Thomas Aiken,$16358,16358
228,0,12782,Tim Herron,$16312,391502
229,0,29289,S.Y. Noh,$16284,81422
230,0,20367,Fredrik Andersson Hed,$15921,31842
231,0,25892,Steve Wheatcroft,$15133,408595
232,0,27302,Garth Mulroy,$15111,287117
233,0,01116,Michael Bradley,$15035,360844
234,0,30852,Ryo Ishikawa,$14917,149179
235,0,20378,Mathias Grönberg,$14642,322130
236,0,33464,Danny Wax,$14450,14450
237,0,30110,Kyle Stanley,$14363,43090
238,0,10505,Shane Bertsch,$14276,57107
239,0,23307,Roger Tambellini,$14259,370735
240,0,25431,Rob Labritz,$14150,14150
241,0,21660,Jason Schultz,$13845,13845
242,0,33419,Cameron Tringale,$13755,302618
243,0,29223,Sam Saunders,$13603,95226
244,0,24503,Jeff Klauk,$13359,173676
245,0,24786,Jeff Burns,$13237,13237
246,0,28302,Matthew Richardson,$13023,13023
247,0,01381,Fred Funk,$12967,77802
248,0,19985,Santiago Luna,$12960,12960
249,0,26498,Matt Weibring,$12832,128328
250,0,25842,Jon Mills,$12818,12818
251,0,34478,Jerry Richardson Jr.,$12724,12724
252,0,01388,Robert Gamez,$12712,101700
253,0,11032,Frank Lickliter II,$12453,74720
254,0,25191,Gonzalo Fernandez-Castaño,$12377,37133
255,0,24511,Thongchai Jaidee,$12335,98685
256,0,25450,Ty Tryon,$12293,12293
257,0,28500,Martin Flores,$12256,318673
258,0,25457,Alexandre Rocha,$12040,12040
259,0,31323,Gary Woodland,$11976,95815
260,0,21805,Harrison Frazar,$11840,201280
261,0,12705,Cliff Kresge,$11740,199584
262,0,23614,Rich Beem,$11716,128877
263,0,34257,Jason Preeo,$11707,11707
264,0,20572,Rod Pampling,$11510,299263
265,0,08931,Glen Day,$11367,147776
266,0,29461,Jamie Lovemark,$11350,45400
267,0,12823,Carlos Franco,$11202,123231
268,0,26497,Casey Wittenberg,$11200,11200
269,0,32416,Benjamin Fox,$11180,33540
270,0,20850,Daniel Chopra,$11121,311405
271,0,24494,Erik Compton,$11035,77245
272,0,06034,Marco Dawson,$10816,108160
273,0,27324,Seungsu Han,$10812,10812
274,0,25349,Tim Wilkinson,$10713,160705
275,0,29425,Andrew Svoboda,$10556,10556
276,0,08385,Omar Uresti,$10498,283455
277,0,08635,Colin Montgomerie,$10325,30977
278,0,21959,Ted Purdy,$10255,307677
279,0,33120,Mark Anderson,$10203,10203
280,0,27506,Oliver Wilson,$10080,90721
281,0,20691,Greg Owen,$9956,268835
282,0,20567,Kevin Hayashi,$9900,9900
283,0,33788,Blake Trimble,$9752,9752
284,0,01042,Paul Azinger,$9486,9486
285,0,28860,Daniel Barbetti,$9481,9481
285,0,23465,Peter Gustafsson,$9481,9481
287,0,33168,Michael O'Neal,$9212,18424
288,0,06214,Guy Boros,$9138,54832
289,0,26908,Yuta Ikeda,$8951,98463
290,0,07707,Mike Small,$8708,69665
291,0,31114,Drew Weaver,$8682,17365
292,0,29222,Billy Hurley III,$8560,8560
293,0,10217,Warren Schutte,$8471,8471
294,0,31141,Gareth Maybin,$8336,16672
295,0,22946,Henrik Bjornstad,$8304,215912
296,0,30004,Ross McGowan,$8120,48722
297,0,10213,Dicky Pride,$8024,40120
298,0,01249,John Daly,$7929,158586
299,0,32874,Erick Justesen,$7825,15651
300,0,22892,Jason Gore,$7721,77212
301,0,26525,Grégory Bourdy,$7612,15225
302,0,23613,Rich Barcelo,$7555,188891
303,0,26476,Chez Reavie,$7532,112993
304,0,01161,Mark Calcavecchia,$7498,119980
305,0,30924,Rhys Davies,$7190,28761
306,0,07363,Craig Bowden,$7046,140935
307,0,27896,Ross Fisher,$6658,66581
308,0,20094,Jonathan Kaye,$6498,38989
309,0,12662,Thomas Levet,$6480,12960
310,0,01978,Fran Quinn,$6442,45096
311,0,23633,Phil Schmitt,$6272,12544
312,0,01175,Jim Carter,$5857,29285
313,0,25972,Pablo Martin Benavides,$5853,11707
314,0,31437,Chris Rogers,$5852,11704
315,0,07235,John Morse,$5799,28998
316,0,12680,Shigeki Maruyama,$5610,22440
317,0,25398,Ryuichi Oda,$5582,11165
318,0,20663,Brenden Pappas,$5566,133584
319,0,33140,Alex Hamilton,$5417,10835
320,0,01553,John Huston,$5326,69248
321,0,27613,David Lutterus,$4926,123169
322,0,12663,Phil Tataurangi,$4862,19449
323,0,12755,Vance Veazey,$4842,111369
324,0,01707,Steve Lowery,$4744,118602
325,0,32532,Manuel Villegas,$4740,9481
326,0,21284,Hiroyuki Fujita,$4592,18368
327,0,01157,Tom Byrum,$4473,13420
328,0,19881,Robert Damron,$4361,17446
329,0,32617,Jerod Turner,$4349,91343
330,0,20105,Jeff Gove,$4188,92155
331,0,23048,Eric Axley,$4020,24124
332,0,01473,Todd Hamilton,$3880,77608
333,0,01761,Len Mattiace,$3700,22200
334,0,32831,Aaron Goldberg,$3538,10615
335,0,12388,Michael Clark II,$3507,21044
336,0,27124,Chris Baryla,$3464,24254
337,0,29285,Brent Delahoussaye,$3319,69708
338,0,01132,Mark Brooks,$3311,46360
339,0,02294,Willie Wood,$3270,6540
340,0,01374,Robin Freeman,$3265,13062
341,0,01685,J.L. Lewis,$3240,12960
342,0,24227,Justin Bolli,$3216,73990
343,0,23778,Brad Adamonis,$3015,12060
344,0,26392,Chris Wilson,$2941,76481
345,0,06514,Kevin Johnson,$2684,69806
346,0,24449,Parker McLachlin,$2664,53291
347,0,22122,Andrew McLardy,$2528,53106
348,0,01329,Brad Faxon,$2412,55482
349,0,06012,Greg Kraft,$2371,52176
350,0,02106,Chris Smith,$2340,23400
351,0,01035,Tommy Armour III,$2226,11130
352,0,01385,Jim Gallagher Jr.,$2184,6552
353,0,12660,Jesper Parnevik,$1833,9165
354,0,08339,Spike McRoy,$1710,6840
355,0,33451,Matt Hill,$1461,7305
356,0,26668,Marc Turnesa,$1451,10158
