RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
130,0,01161,Mark Calcavecchia,17.89,306,1710
131,0,02131,Mike Springer,17.92,271,1512
132,0,01214,Frank Conner,17.94,281,1566
133,0,02298,Jim Woodward,17.95,223,1242
134,0,01185,Brandel Chamblee,17.97,275,1530
135,0,06048,Dicky Thompson,18.02,227,1260
136,0,01157,Tom Byrum,18.06,247,1368
137,0,02185,Lance Ten Broeck,18.07,348,1926
138,0,06332,Neal Lancaster,18.08,371,2052
139,0,01725,John Mahaffey,18.13,248,1368
140,0,01414,Bob Gilder,18.14,307,1692
141,0,07569,Mark Carnevale,18.21,272,1494
142,0,01533,P.H. Horgan III,18.22,246,1350
143,0,01035,Tommy Armour III,18.24,266,1458
144,0,01495,Morris Hatalsky,18.30,247,1350
144,0,01943,Chris Perry,18.30,257,1404
146,0,02095,Larry Silveira,18.42,179,972
147,0,01489,Steve Hart,18.46,299,1620
148,0,06132,Sonny Skinner,18.49,243,1314
149,0,01239,Michael Cunning,18.50,273,1476
150,0,02214,Kirk Triplett,18.52,230,1242
151,0,02311,Kim Young,18.74,226,1206
152,0,08537,J.P. Hayes,18.95,249,1314
152,0,01748,Doug Martin,18.95,290,1530
154,0,06575,Dudley Hart,18.97,321,1692
155,0,02195,Leonard Thompson,19.00,236,1242
156,0,02223,Bob Tway,19.06,223,1170
157,0,01891,David Ogrin,19.17,276,1440
158,0,01468,Gary Hallberg,19.54,306,1566
159,0,06072,Greg Whisman,19.59,275,1404
160,0,01040,Emlyn Aubrey,19.60,254,1296
161,0,06142,Mitch Adcock,19.85,268,1350
162,0,01443,Hubert Green,19.89,179,900
163,0,06751,Chris Tucker,19.99,295,1476
164,0,02094,Tony Sills,20.03,238,1188
165,0,01374,Robin Freeman,20.21,302,1494
166,0,02170,Hal Sutton,20.39,279,1368
167,0,06150,Carl Cooper,20.54,281,1368
168,0,02201,Jim Thorpe,20.73,209,1008
169,0,02230,Stan Utley,20.91,271,1296
170,0,01168,David Canipe,20.92,290,1386
170,0,06122,Greg Hickman,20.92,241,1152
172,0,01023,Jerry Anderson,20.95,328,1566
173,0,02226,Tray Tyner,20.96,249,1188
174,0,06010,Brad Bell,21.30,207,972
175,0,01934,Dave Peege,21.58,268,1242
176,0,01639,Kenny Knox,21.88,319,1458
177,0,06383,E.J. Pfister,22.13,231,1044
178,0,02002,John Riegger,22.54,284,1260
179,0,01978,Fran Quinn,22.59,248,1098
180,0,01181,Jon Chaffee,22.64,269,1188
181,0,02041,Bill Sander,22.66,208,918
182,0,02063,Dave Schreyer,23.06,220,954
183,0,06599,John Elliott,24.76,254,1026
