RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,28237,Rory McIlroy,-39,3.94,2768
2,0,23108,Matt Kuchar,-29,3.97,3880
3,0,24502,Adam Scott,-26,3.97,3008
4,0,21209,Sergio Garcia,-24,3.96,2544
5,0,10809,Jim Furyk,-15,3.98,3452
6,0,21961,Charles Howell III,-14,3.99,4608
7,0,23320,Ryan Palmer,-12,3.99,3720
8,0,34431,Robert Streb,-7,3.99,3116
8,0,02206,David Toms,-7,3.99,2732
10,0,08075,Jerry Kelly,-5,3.99,3484
11,0,25632,Jimmy Walker,-4,4.00,4180
11,0,25804,Bubba Watson,-4,3.99,3176
13,0,12716,Charley Hoffman,+1,4.00,3956
14,0,22405,Justin Rose,+4,4.01,2896
15,0,25572,Graeme McDowell,+5,4.01,2716
16,0,33141,Keegan Bradley,+6,4.01,3784
17,0,26596,Ryan Moore,+9,4.01,3632
18,0,30925,Dustin Johnson,+10,4.02,2484
18,0,28475,Jeff Overton,+10,4.01,3328
20,0,33122,Russell Knox,+11,4.01,3996
20,0,30944,Jason Kokrak,+11,4.02,2772
20,0,27963,Chris Stroud,+11,4.01,3840
20,0,31323,Gary Woodland,+11,4.01,3936
24,0,27436,Graham DeLaet,+12,4.01,3424
24,0,01810,Phil Mickelson,+12,4.02,3024
24,0,25396,Kevin Na,+12,4.01,4068
27,0,12510,Chad Campbell,+13,4.02,2348
27,0,36689,Brooks Koepka,+13,4.02,2456
29,0,28089,Jason Day,+14,4.03,2092
30,0,32366,Kevin Chappell,+16,4.02,4116
30,0,29425,Andrew Svoboda,+16,4.02,3364
32,0,33413,Ben Martin,+17,4.02,3420
33,0,29221,Webb Simpson,+18,4.02,3704
34,0,32839,Hideki Matsuyama,+19,4.02,3488
34,0,24490,George McNeill,+19,4.02,3440
34,0,25345,Carl Pettersson,+19,4.02,4008
37,0,21528,Henrik Stenson,+20,4.03,2320
38,0,24924,Bill Haas,+21,4.02,4508
38,0,30926,Chris Kirk,+21,4.02,4556
40,0,34099,Harris English,+22,4.02,4040
41,0,34021,Bud Cauley,+24,4.04,2452
41,0,31560,Brian Stuard,+24,4.03,3796
43,0,32102,Rickie Fowler,+25,4.03,3656
43,0,29740,Brad Fritsch,+25,4.05,2100
43,0,35300,Andrew Loupe,+25,4.04,2660
46,0,31202,William McGirt,+26,4.02,4228
46,0,34046,Jordan Spieth,+26,4.02,4228
48,0,25364,Paul Casey,+27,4.04,2448
48,0,29926,Danny Lee,+27,4.03,3500
48,0,29518,Brendan Steele,+27,4.03,3628
48,0,25834,Daniel Summerhays,+27,4.03,4204
52,0,23541,Ben Crane,+28,4.03,3548
52,0,20396,Lee Westwood,+28,4.05,2392
54,0,29478,Kevin Kisner,+29,4.03,3692
55,0,26331,Charl Schwartzel,+30,4.04,2720
55,0,27770,Camilo Villegas,+30,4.03,4144
57,0,24781,Hunter Mahan,+31,4.03,3676
58,0,20098,Stuart Appleby,+32,4.03,3920
58,0,24024,Zach Johnson,+32,4.03,4240
58,0,30927,Brendon Todd,+32,4.03,4724
58,0,34265,Will Wilcox,+32,4.06,2156
62,0,19846,Brian Gay,+33,4.04,3432
62,0,35539,Luke Guthrie,+33,4.04,3712
62,0,27408,Martin Kaymer,+33,4.05,2800
62,0,24138,Ian Poulter,+33,4.06,2400
66,0,24846,Ricky Barnes,+34,4.04,3864
66,0,26956,Bronson La'Cassie,+34,4.07,2020
68,0,21731,Freddie Jacobson,+35,4.04,3928
69,0,34360,Patrick Reed,+36,4.04,3956
69,0,25562,Andres Romero,+36,4.04,3376
69,0,32150,Michael Thompson,+36,4.05,3148
72,0,24494,Erik Compton,+37,4.04,3800
72,0,26758,David Hearn,+37,4.04,4176
74,0,28259,Sangmoon Bae,+38,4.05,3260
74,0,27895,Jonas Blixt,+38,4.06,2632
