RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,29479,Scott Brown,-15,2.96,1203
2,0,32640,Troy Merritt,-13,2.95,750
2,0,28132,Tyrone Van Aswegen,-13,2.96,945
4,0,21209,Sergio Garcia,-11,2.95,696
5,0,33122,Russell Knox,-9,2.98,1125
6,0,33141,Keegan Bradley,-3,2.99,1062
6,0,24912,Will MacKenzie,-3,2.99,1005
6,0,26596,Ryan Moore,-3,2.99,996
9,0,30925,Dustin Johnson,-2,2.99,675
10,0,23135,Tim Clark,E,3.00,909
10,0,30852,Ryo Ishikawa,E,3.00,918
10,0,26331,Charl Schwartzel,E,3.00,744
13,0,10860,Justin Leonard,+1,3.00,918
14,0,27963,Chris Stroud,+2,3.01,1059
15,0,10809,Jim Furyk,+3,3.01,975
15,0,34261,Scott Langley,+3,3.01,1137
15,0,25632,Jimmy Walker,+3,3.01,1143
18,0,28089,Jason Day,+4,3.02,579
18,0,34099,Harris English,+4,3.01,1110
18,0,27644,Brian Harman,+4,3.01,1353
21,0,10885,Robert Allenby,+5,3.02,987
21,0,12510,Chad Campbell,+5,3.02,645
21,0,28092,D.H. Lee,+5,3.02,615
21,0,26679,Kevin Stadler,+5,3.01,1077
21,0,30927,Brendon Todd,+5,3.01,1317
21,0,02206,David Toms,+5,3.02,753
27,0,20645,John Senden,+6,3.01,1209
27,0,34046,Jordan Spieth,+6,3.02,1179
29,0,23541,Ben Crane,+7,3.02,990
29,0,26758,David Hearn,+7,3.02,1179
29,0,34174,John Huh,+7,3.02,1005
29,0,28237,Rory McIlroy,+7,3.03,768
33,0,24846,Ricky Barnes,+8,3.02,1071
33,0,27436,Graham DeLaet,+8,3.03,960
33,0,24924,Bill Haas,+8,3.02,1266
33,0,29222,Billy Hurley III,+8,3.02,1041
33,0,35139,Richard Lee,+8,3.03,948
33,0,26329,Louis Oosthuizen,+8,3.04,558
33,0,23623,Bo Van Pelt,+8,3.02,1011
40,0,08075,Jerry Kelly,+10,3.03,981
40,0,01724,Jeff Maggert,+10,3.05,654
40,0,27770,Camilo Villegas,+10,3.03,1152
43,0,35732,Wes Roach,+11,3.04,768
43,0,22293,Heath Slocum,+11,3.04,834
43,0,33418,Shawn Stefani,+11,3.05,720
46,0,23983,Luke Donald,+12,3.05,684
46,0,24024,Zach Johnson,+12,3.03,1146
46,0,27408,Martin Kaymer,+12,3.05,768
46,0,26851,Marc Leishman,+12,3.04,972
50,0,20498,Briny Baird,+13,3.06,609
50,0,25720,Chad Collins,+13,3.04,909
50,0,20104,Ken Duke,+13,3.04,942
50,0,06522,Ernie Els,+13,3.04,954
50,0,35539,Luke Guthrie,+13,3.04,1035
50,0,33461,Morgan Hoffmann,+13,3.03,1203
50,0,29420,Billy Horschel,+13,3.04,1074
50,0,21731,Freddie Jacobson,+13,3.04,1113
50,0,27466,Spencer Levin,+13,3.05,723
50,0,25834,Daniel Summerhays,+13,3.03,1197
60,0,25364,Paul Casey,+14,3.06,678
