RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
51,0,34563,Chesson Hadley,5.8,57,984,+0.263
51,0,27408,Martin Kaymer,5.8,39,668,+0.410
51,0,08075,Jerry Kelly,5.8,53,916,+0.208
51,0,27064,Jhonattan Vegas,5.8,51,882,+0.235
51,0,21878,Mark Wilson,5.8,46,790,+0.174
58,0,07867,Woody Austin,5.9,47,792,+0.319
58,0,28259,Sangmoon Bae,5.9,53,904,+0.151
58,0,12510,Chad Campbell,5.9,38,642,+0.158
58,0,24358,Robert Garrigus,5.9,59,1004,+0.288
58,0,25900,Lucas Glover,5.9,38,649,+0.289
58,0,28237,Rory McIlroy,5.9,39,665,+0.385
58,0,34431,Robert Streb,5.9,52,887,+0.250
58,0,30927,Brendon Todd,5.9,75,1263,+0.187
66,0,32200,Roberto Castro,6.0,49,811,+0.184
66,0,24494,Erik Compton,6.0,62,1029,+0.194
66,0,32448,James Hahn,6.0,61,1010,+0.213
66,0,30944,Jason Kokrak,6.0,50,835,+0.160
66,0,27933,John Merrick,6.0,60,1002,+0.317
71,0,24357,K.J. Choi,6.1,56,925,+0.143
71,0,35139,Richard Lee,6.1,52,846,+0.462
71,0,24781,Hunter Mahan,6.1,61,1001,+0.115
71,0,26331,Charl Schwartzel,6.1,46,748,+0.217
71,0,28780,Nicholas Thompson,6.1,59,969,+0.186
71,0,27770,Camilo Villegas,6.1,71,1156,+0.239
71,0,24663,Y.E. Yang,6.1,51,841,+0.235
78,0,20098,Stuart Appleby,6.2,72,1164,+0.069
78,0,20229,Stewart Cink,6.2,61,991,+0.246
78,0,34099,Harris English,6.2,63,1018,+0.016
78,0,32839,Hideki Matsuyama,6.2,55,893,+0.164
78,0,25345,Carl Pettersson,6.2,73,1175,+0.164
78,0,24138,Ian Poulter,6.2,35,565,+0.400
78,0,35732,Wes Roach,6.2,43,696,+0.163
78,0,22913,John Rollins,6.2,57,920,+0.018
78,0,20645,John Senden,6.2,70,1122,+0.200
78,0,31560,Brian Stuard,6.2,64,1028,+0.219
88,0,10885,Robert Allenby,6.3,61,965,+0.180
88,0,27141,J.B. Holmes,6.3,66,1044,+0.318
88,0,35300,Andrew Loupe,6.3,43,679,+0.233
88,0,27330,Josh Teater,6.3,65,1036,+0.262
92,0,23983,Luke Donald,6.4,39,606,+0.103
92,0,28500,Martin Flores,6.4,60,934,+0.300
92,0,27644,Brian Harman,6.4,90,1403,+0.178
92,0,25572,Graeme McDowell,6.4,41,640,+0.293
92,0,29289,S.Y. Noh,6.4,66,1029,+0.106
92,0,22046,Geoff Ogilvy,6.4,64,1007,+0.250
92,0,30692,Scott Stallings,6.4,55,863,+0.364
92,0,29425,Andrew Svoboda,6.4,59,918,+0.034
100,0,30750,Tommy Gainey,6.5,54,828,+0.444
100,0,23108,Matt Kuchar,6.5,69,1056,+0.174
100,0,01810,Phil Mickelson,6.5,45,690,+0.133
100,0,32150,Michael Thompson,6.5,54,829,+0.056
100,0,31323,Gary Woodland,6.5,66,1010,+0.152
105,0,29479,Scott Brown,6.6,76,1160,+0.132
105,0,37273,Derek Ernst,6.6,58,879,+0.241
105,0,29926,Danny Lee,6.6,63,956,+0.254
105,0,26851,Marc Leishman,6.6,62,945,+0.226
105,0,24490,George McNeill,6.6,64,968,+0.109
105,0,23800,Bryce Molder,6.6,58,883,+0.138
105,0,34360,Patrick Reed,6.6,68,1027,+0.206
105,0,06567,Vijay Singh,6.6,70,1053,+0.100
105,0,26679,Kevin Stadler,6.6,60,905,+0.267
105,0,30110,Kyle Stanley,6.6,65,991,+0.215
105,0,25349,Tim Wilkinson,6.6,65,990,+0.215
116,0,25274,Steven Bowditch,6.7,72,1074,+0.153
116,0,36689,Brooks Koepka,6.7,39,580,+0.231
116,0,34409,David Lingmerth,6.7,61,915,+0.230
116,0,26329,Louis Oosthuizen,6.7,28,415,+0.143
116,0,25240,D.A. Points,6.7,51,763,+0.255
116,0,25562,Andres Romero,6.7,66,982,+0.318
116,0,20160,Charlie Wi,6.7,60,901,+0.217
123,0,33141,Keegan Bradley,6.8,63,928,+0.190
123,0,12716,Charley Hoffman,6.8,71,1048,+0.070
123,0,32640,Troy Merritt,6.8,52,762,+0.327
126,0,32366,Kevin Chappell,6.9,83,1199,+0.313
126,0,33461,Morgan Hoffmann,6.9,85,1232,+0.282
126,0,29420,Billy Horschel,6.9,66,963,+0.364
126,0,21731,Freddie Jacobson,6.9,77,1110,+0.130
126,0,29478,Kevin Kisner,6.9,67,966,+0.119
126,0,33413,Ben Martin,6.9,60,875,+0.283
126,0,34264,Hudson Swafford,6.9,55,801,+0.236
126,0,33419,Cameron Tringale,6.9,93,1356,+0.215
134,0,01706,Davis Love III,7.0,60,862,+0.217
134,0,32333,Kevin Tway,7.0,45,647,+0.289
134,0,26289,Boo Weekley,7.0,55,785,+0.236
137,0,25191,Gonzalo Fernandez-Castaño,7.1,68,958,+0.324
137,0,21209,Sergio Garcia,7.1,39,552,+0.128
137,0,23353,J.J. Henry,7.1,76,1078,+0.224
137,0,22378,Trevor Immelman,7.1,66,925,+0.303
137,0,27649,Brandt Snedeker,7.1,65,914,+0.092
142,0,27436,Graham DeLaet,7.2,64,885,+0.172
142,0,35541,John Peterson,7.2,55,764,+0.255
144,0,22371,Aaron Baddeley,7.3,58,797,+0.103
144,0,28307,Matt Every,7.3,65,887,+0.292
144,0,20157,Retief Goosen,7.3,78,1073,+0.064
144,0,35539,Luke Guthrie,7.3,77,1048,+0.195
144,0,21961,Charles Howell III,7.3,95,1308,+0.105
149,0,23409,James Driscoll,7.4,59,794,+0.051
149,0,26758,David Hearn,7.4,84,1134,+0.167
149,0,24140,Sean O'Hair,7.4,68,914,+0.176
149,0,29518,Brendan Steele,7.4,72,971,+0.167
149,0,27963,Chris Stroud,7.4,74,1001,+0.081
149,0,26951,Johnson Wagner,7.4,59,801,+0.068
149,0,20396,Lee Westwood,7.4,44,597,+0.159
156,0,25686,Jason Dufner,7.5,44,586,+0.250
156,0,28475,Jeff Overton,7.5,69,914,+0.203
156,0,22405,Justin Rose,7.5,54,717,+0.148
159,0,27120,Troy Matteson,7.6,51,667,+0.137
160,0,24924,Bill Haas,7.7,87,1129,+0.184
160,0,28132,Tyrone Van Aswegen,7.7,68,886,+0.324
160,0,27095,Nick Watney,7.7,60,783,+0.283
163,0,27895,Jonas Blixt,7.8,46,593,+0.261
163,0,26300,Matt Jones,7.8,64,823,+0.141
163,0,34046,Jordan Spieth,7.8,85,1094,+0.165
166,0,30852,Ryo Ishikawa,7.9,67,846,+0.149
167,0,29535,Brice Garnett,8.0,86,1080,+0.314
167,0,30926,Chris Kirk,8.0,96,1199,+0.115
169,0,10423,Mike Weir,8.1,59,726,+0.186
170,0,20593,Greg Chalmers,8.2,82,1003,+0.220
171,0,06522,Ernie Els,8.3,71,860,+0.155
172,0,23621,Rory Sabbatini,8.4,75,896,+0.173
172,0,25632,Jimmy Walker,8.4,84,1003,+0.119
174,0,24846,Ricky Barnes,8.7,94,1077,+0.202
175,0,25364,Paul Casey,9.0,55,609,+0.273
176,0,34021,Bud Cauley,9.4,60,638,+0.117
177,0,31193,Jim Renner,9.8,70,716,+0.343
