RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,21961,Charles Howell III,-.093
2,0,26331,Charl Schwartzel,-.092
3,0,27064,Jhonattan Vegas,-.070
3,0,25804,Bubba Watson,-.070
5,0,28237,Rory McIlroy,-.066
6,0,26289,Boo Weekley,-.060
7,0,21209,Sergio Garcia,-.053
8,0,22293,Heath Slocum,-.050
9,0,30944,Jason Kokrak,-.043
10,0,29461,Jamie Lovemark,-.037
11,0,12716,Charley Hoffman,-.030
12,0,36689,Brooks Koepka,-.024
13,0,30925,Dustin Johnson,-.021
14,0,34264,Hudson Swafford,-.019
15,0,26300,Matt Jones,-.016
16,0,23320,Ryan Palmer,-.013
17,0,22371,Aaron Baddeley,-.011
17,0,32333,Kevin Tway,-.011
19,0,01810,Phil Mickelson,-.009
20,0,28307,Matt Every,E
20,0,24138,Ian Poulter,E
22,0,24846,Ricky Barnes,+.006
22,0,25632,Jimmy Walker,+.006
24,0,12510,Chad Campbell,+.012
25,0,23353,J.J. Henry,+.013
25,0,32640,Troy Merritt,+.013
27,0,29535,Brice Garnett,+.015
28,0,22913,John Rollins,+.017
29,0,23800,Bryce Molder,+.023
29,0,34265,Will Wilcox,+.023
31,0,20160,Charlie Wi,+.027
32,0,24924,Bill Haas,+.029
33,0,28500,Martin Flores,+.030
34,0,35539,Luke Guthrie,+.031
35,0,24024,Zach Johnson,+.035
35,0,20645,John Senden,+.035
37,0,23638,Brendon de Jonge,+.038
37,0,21731,Freddie Jacobson,+.038
39,0,32839,Hideki Matsuyama,+.042
40,0,20157,Retief Goosen,+.043
40,0,33418,Shawn Stefani,+.043
42,0,23108,Matt Kuchar,+.044
42,0,22405,Justin Rose,+.044
44,0,20229,Stewart Cink,+.046
45,0,26956,Bronson La'Cassie,+.047
46,0,25396,Kevin Na,+.050
46,0,25345,Carl Pettersson,+.050
46,0,25562,Andres Romero,+.050
46,0,29221,Webb Simpson,+.050
50,0,08075,Jerry Kelly,+.051
50,0,25834,Daniel Summerhays,+.051
52,0,26851,Marc Leishman,+.052
52,0,35300,Andrew Loupe,+.052
52,0,27330,Josh Teater,+.052
55,0,30927,Brendon Todd,+.054
56,0,27649,Brandt Snedeker,+.056
57,0,24502,Adam Scott,+.057
57,0,34431,Robert Streb,+.057
59,0,32366,Kevin Chappell,+.058
60,0,28259,Sangmoon Bae,+.061
61,0,31323,Gary Woodland,+.062
62,0,34099,Harris English,+.063
62,0,29478,Kevin Kisner,+.063
64,0,33413,Ben Martin,+.064
64,0,28475,Jeff Overton,+.064
66,0,24358,Robert Garrigus,+.065
66,0,31557,Jim Herman,+.065
68,0,19846,Brian Gay,+.066
68,0,29420,Billy Horschel,+.066
68,0,24140,Sean O'Hair,+.066
71,0,10809,Jim Furyk,+.067
71,0,06567,Vijay Singh,+.067
73,0,33122,Russell Knox,+.068
73,0,21878,Mark Wilson,+.068
75,0,21528,Henrik Stenson,+.069
76,0,34261,Scott Langley,+.070
77,0,24781,Hunter Mahan,+.071
77,0,33419,Cameron Tringale,+.071
79,0,24925,Jonathan Byrd,+.073
79,0,27936,Martin Laird,+.073
81,0,30926,Chris Kirk,+.074
82,0,24663,Y.E. Yang,+.075
83,0,20848,Ángel Cabrera,+.076
83,0,28132,Tyrone Van Aswegen,+.076
85,0,31202,William McGirt,+.077
86,0,10885,Robert Allenby,+.083
86,0,27436,Graham DeLaet,+.083
86,0,29926,Danny Lee,+.083
86,0,27933,John Merrick,+.083
90,0,34360,Patrick Reed,+.086
90,0,23623,Bo Van Pelt,+.086
92,0,32334,Charlie Beljan,+.090
92,0,34098,Russell Henley,+.090
92,0,29518,Brendan Steele,+.090
95,0,22378,Trevor Immelman,+.092
96,0,32102,Rickie Fowler,+.094
96,0,27141,J.B. Holmes,+.094
96,0,31193,Jim Renner,+.094
99,0,29289,S.Y. Noh,+.095
100,0,33141,Keegan Bradley,+.097
101,0,06522,Ernie Els,+.098
101,0,32448,James Hahn,+.098
103,0,27963,Chris Stroud,+.100
104,0,27120,Troy Matteson,+.102
104,0,27556,Ted Potter Jr.,+.102
106,0,32200,Roberto Castro,+.103
106,0,21753,Brian Davis,+.103
108,0,29740,Brad Fritsch,+.108
108,0,28486,Michael Putnam,+.108
110,0,25444,Justin Hicks,+.111
110,0,10423,Mike Weir,+.111
112,0,07867,Woody Austin,+.112
112,0,25274,Steven Bowditch,+.112
114,0,30750,Tommy Gainey,+.114
115,0,30852,Ryo Ishikawa,+.116
116,0,20593,Greg Chalmers,+.118
116,0,23135,Tim Clark,+.118
118,0,24361,Pat Perez,+.122
119,0,25572,Graeme McDowell,+.123
120,0,25191,Gonzalo Fernandez-Castaño,+.124
121,0,29425,Andrew Svoboda,+.125
122,0,34046,Jordan Spieth,+.126
123,0,27895,Jonas Blixt,+.128
123,0,22046,Geoff Ogilvy,+.128
125,0,20098,Stuart Appleby,+.131
125,0,29479,Scott Brown,+.131
127,0,35732,Wes Roach,+.133
128,0,27644,Brian Harman,+.134
128,0,32150,Michael Thompson,+.134
130,0,01724,Jeff Maggert,+.136
131,0,23541,Ben Crane,+.137
132,0,27095,Nick Watney,+.138
133,0,25686,Jason Dufner,+.139
133,0,33461,Morgan Hoffmann,+.139
135,0,24494,Erik Compton,+.144
135,0,10860,Justin Leonard,+.144
137,0,30110,Kyle Stanley,+.145
138,0,20396,Lee Westwood,+.147
139,0,27770,Camilo Villegas,+.151
139,0,25349,Tim Wilkinson,+.151
141,0,34021,Bud Cauley,+.152
142,0,35139,Richard Lee,+.153
143,0,29222,Billy Hurley III,+.154
143,0,26951,Johnson Wagner,+.154
145,0,01706,Davis Love III,+.155
146,0,34563,Chesson Hadley,+.156
147,0,34409,David Lingmerth,+.158
148,0,25900,Lucas Glover,+.159
149,0,27214,Kevin Streelman,+.160
150,0,26679,Kevin Stadler,+.164
151,0,24490,George McNeill,+.165
152,0,24507,Jason Bohn,+.167
152,0,28089,Jason Day,+.167
154,0,26596,Ryan Moore,+.168
155,0,37273,Derek Ernst,+.170
156,0,25720,Chad Collins,+.179
156,0,35541,John Peterson,+.179
158,0,22621,Ben Curtis,+.180
158,0,31560,Brian Stuard,+.180
160,0,23621,Rory Sabbatini,+.183
161,0,20498,Briny Baird,+.184
161,0,24357,K.J. Choi,+.184
163,0,23983,Luke Donald,+.191
163,0,27466,Spencer Levin,+.191
165,0,24912,Will MacKenzie,+.194
166,0,20104,Ken Duke,+.196
167,0,34174,John Huh,+.198
168,0,23409,James Driscoll,+.199
169,0,02206,David Toms,+.200
170,0,28092,D.H. Lee,+.205
171,0,26758,David Hearn,+.208
172,0,30692,Scott Stallings,+.221
173,0,25240,D.A. Points,+.224
174,0,25364,Paul Casey,+.235
175,0,27408,Martin Kaymer,+.253
176,0,28780,Nicholas Thompson,+.272
177,0,26329,Louis Oosthuizen,+.284
