RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,23983,Luke Donald,66.38,235,156
2,0,23800,Bryce Molder,65.69,274,180
3,0,06527,Steve Stricker,64.83,236,153
4,0,33911,Nate Smith,64.76,227,147
5,0,24024,Zach Johnson,63.81,257,164
6,0,07457,Steve Flesch,63.76,367,234
7,0,27095,Nick Watney,63.53,266,169
8,0,08075,Jerry Kelly,63.12,263,166
9,0,21731,Freddie Jacobson,62.98,262,165
10,0,22046,Geoff Ogilvy,62.60,254,159
11,0,22371,Aaron Baddeley,61.73,243,150
12,0,24138,Ian Poulter,61.31,168,103
13,0,20645,John Senden,61.20,299,183
14,0,27214,Kevin Streelman,61.09,293,179
15,0,29910,Blake Adams,60.98,451,275
16,0,26596,Ryan Moore,60.56,251,152
17,0,33413,Ben Martin,60.55,289,175
18,0,25562,Andres Romero,60.33,300,181
19,0,20160,Charlie Wi,60.25,317,191
20,0,28089,Jason Day,60.24,254,153
21,0,30750,Tommy Gainey,60.20,392,236
22,0,20593,Greg Chalmers,60.18,334,201
23,0,20848,Ángel Cabrera,60.00,160,96
23,0,22621,Ben Curtis,60.00,260,156
23,0,25240,D.A. Points,60.00,320,192
26,0,24502,Adam Scott,59.81,209,125
27,0,22405,Justin Rose,59.78,271,162
28,0,24663,Y.E. Yang,59.64,166,99
29,0,29720,Andres Gonzales,59.63,218,130
30,0,27120,Troy Matteson,59.59,339,202
31,0,12602,Dean Wilson,59.58,240,143
32,0,26951,Johnson Wagner,59.57,282,168
33,0,12782,Tim Herron,59.55,309,184
34,0,21878,Mark Wilson,59.50,279,166
35,0,29420,Billy Horschel,59.41,239,142
36,0,25274,Steven Bowditch,59.18,343,203
37,0,19846,Brian Gay,59.12,296,175
38,0,29718,Anthony Kim,59.03,288,170
39,0,21961,Charles Howell III,58.99,356,210
40,0,01948,Tim Petrovic,58.90,309,182
41,0,29518,Brendan Steele,58.88,304,179
42,0,24781,Hunter Mahan,58.86,316,186
43,0,24507,Jason Bohn,58.76,291,171
44,0,25818,Scott Piercy,58.63,278,163
45,0,20157,Retief Goosen,58.55,152,89
46,0,25396,Kevin Na,58.48,289,169
47,0,24925,Jonathan Byrd,58.47,301,176
47,0,23718,Nathan Green,58.47,301,176
49,0,26287,Roland Thatcher,58.43,255,149
50,0,23108,Matt Kuchar,58.42,303,177
50,0,25457,Alexandre Rocha,58.42,202,118
52,0,27649,Brandt Snedeker,58.36,269,157
53,0,32150,Michael Thompson,58.33,276,161
54,0,33419,Cameron Tringale,58.31,403,235
55,0,11123,Chris Couch,58.23,237,138
56,0,32102,Rickie Fowler,58.19,287,167
57,0,29478,Kevin Kisner,58.17,251,146
58,0,25345,Carl Pettersson,58.16,380,221
59,0,27936,Martin Laird,58.12,277,161
60,0,26668,Marc Turnesa,58.05,174,101
61,0,23320,Ryan Palmer,57.98,257,149
62,0,20498,Briny Baird,57.92,183,106
63,0,23541,Ben Crane,57.79,244,141
64,0,31193,Jim Renner,57.58,231,133
65,0,22961,David Mathis,57.57,304,175
66,0,28486,Michael Putnam,57.53,219,126
67,0,26420,Richard Johnson,57.49,207,119
68,0,23497,Tag Ridings,57.48,294,169
69,0,26331,Charl Schwartzel,57.45,188,108
70,0,27141,J.B. Holmes,57.43,202,116
71,0,29221,Webb Simpson,57.38,359,206
72,0,28475,Jeff Overton,57.32,328,188
73,0,34072,Will Strickler,57.29,192,110
74,0,06004,Stephen Ames,57.20,250,143
75,0,25686,Jason Dufner,57.14,287,164
75,0,31557,Jim Herman,57.14,245,140
75,0,27797,Derek Lamely,57.14,252,144
75,0,32876,Martin Piller,57.14,231,132
79,0,27939,Matt McQuillan,56.98,179,102
80,0,31323,Gary Woodland,56.94,288,164
81,0,08375,Paul Stankowski,56.89,283,161
82,0,01810,Phil Mickelson,56.68,217,123
83,0,02206,David Toms,56.64,256,145
84,0,24361,Pat Perez,56.63,309,175
85,0,30711,Colt Knost,56.59,258,146
86,0,22378,Trevor Immelman,56.45,248,140
87,0,01116,Michael Bradley,56.25,208,117
88,0,30946,Alex Prugh,56.23,313,176
89,0,23409,James Driscoll,56.18,251,141
90,0,26758,David Hearn,56.17,324,182
91,0,07867,Woody Austin,56.16,219,123
92,0,12510,Chad Campbell,56.15,390,219
93,0,20098,Stuart Appleby,56.13,253,142
94,0,21949,Joe Ogilvie,56.08,255,143
95,0,30692,Scott Stallings,55.95,311,174
96,0,27466,Spencer Levin,55.92,363,203
97,0,24980,Scott Gutschewski,55.85,265,148
98,0,24604,Hunter Haas,55.76,330,184
99,0,12652,Cameron Beckman,55.68,273,152
100,0,23621,Rory Sabbatini,55.67,282,157
101,0,08725,Tom Gillis,55.65,230,128
101,0,32640,Troy Merritt,55.65,239,133
103,0,20766,Padraig Harrington,55.49,173,96
104,0,10885,Robert Allenby,55.44,294,163
105,0,10733,Kent Jones,55.41,296,164
105,0,23623,Bo Van Pelt,55.41,314,174
107,0,26851,Marc Leishman,55.37,307,170
108,0,24924,Bill Haas,55.34,309,171
109,0,06573,Brandt Jobe,55.28,360,199
110,0,27933,John Merrick,55.24,248,137
111,0,32366,Kevin Chappell,55.23,277,153
112,0,23353,J.J. Henry,55.19,270,149
113,0,23638,Brendon de Jonge,55.17,377,208
114,0,20229,Stewart Cink,55.10,196,108
114,0,19970,Robert Karlsson,55.10,196,108
114,0,27963,Chris Stroud,55.10,343,189
117,0,25900,Lucas Glover,55.06,247,136
118,0,06251,Chris DiMarco,55.05,327,180
119,0,24140,Sean O'Hair,54.89,266,146
120,0,24846,Ricky Barnes,54.85,237,130
121,0,21350,Ryuji Imada,54.79,334,183
122,0,09011,David Duval,54.75,263,144
123,0,20070,Matt Bettencourt,54.74,327,179
124,0,25834,Daniel Summerhays,54.72,254,139
125,0,34255,Joseph Bramlett,54.69,245,134
126,0,06515,Shaun Micheel,54.68,278,152
127,0,23325,Vaughn Taylor,54.65,333,182
128,0,10585,Scott McCarron,54.63,205,112
129,0,21407,Arjun Atwal,54.62,346,189
130,0,06567,Vijay Singh,54.60,326,178
131,0,24490,George McNeill,54.55,253,138
132,0,25804,Bubba Watson,54.47,246,134
133,0,31202,William McGirt,54.44,349,190
134,0,27064,Jhonattan Vegas,54.31,313,170
135,0,25572,Graeme McDowell,54.26,188,102
136,0,12716,Charley Hoffman,54.13,327,177
137,0,31401,Zack Miller,54.01,374,202
138,0,20572,Rod Pampling,53.94,254,137
139,0,23673,Michael Connell,53.90,295,159
140,0,25632,Jimmy Walker,53.89,334,180
141,0,24290,D.J. Brigman,53.88,232,125
141,0,24357,K.J. Choi,53.88,219,118
143,0,27330,Josh Teater,53.87,388,209
144,0,24358,Robert Garrigus,53.70,324,174
145,0,10505,Shane Bertsch,53.67,218,117
146,0,21753,Brian Davis,53.62,401,215
147,0,30926,Chris Kirk,53.56,323,173
148,0,27974,Sung Kang,53.55,211,113
149,0,26300,Matt Jones,53.53,269,144
150,0,01313,Steve Elkington,53.44,189,101
151,0,23548,Bill Lunde,53.43,335,179
152,0,20436,Garrett Willis,53.36,283,151
153,0,10809,Jim Furyk,53.17,252,134
154,0,28158,Steve Marino,53.15,286,152
155,0,10860,Justin Leonard,53.00,300,159
155,0,01706,Davis Love III,53.00,200,106
157,0,01577,Lee Janzen,52.94,187,99
158,0,20127,Chris Riley,52.85,263,139
