RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,24781,Hunter Mahan,2.3
2,0,26951,Johnson Wagner,2.2
3,0,25572,Graeme McDowell,2.1
4,0,28089,Jason Day,2.0
4,0,26476,Chez Reavie,2.0
4,0,26331,Charl Schwartzel,2.0
4,0,20645,John Senden,2.0
4,0,29221,Webb Simpson,2.0
9,0,22371,Aaron Baddeley,1.9
9,0,32102,Rickie Fowler,1.9
9,0,25900,Lucas Glover,1.9
9,0,20766,Padraig Harrington,1.9
13,0,21209,Sergio Garcia,1.8
13,0,28620,Aron Price,1.8
13,0,27649,Brandt Snedeker,1.8
13,0,02206,David Toms,1.8
13,0,33419,Cameron Tringale,1.8
18,0,19846,Brian Gay,1.7
18,0,06573,Brandt Jobe,1.7
18,0,28158,Steve Marino,1.7
18,0,20572,Rod Pampling,1.7
18,0,25345,Carl Pettersson,1.7
18,0,22913,John Rollins,1.7
18,0,21878,Mark Wilson,1.7
25,0,06004,Stephen Ames,1.6
25,0,10505,Shane Bertsch,1.6
25,0,20229,Stewart Cink,1.6
25,0,23983,Luke Donald,1.6
25,0,06522,Ernie Els,1.6
25,0,28679,Fabián Gómez,1.6
25,0,24604,Hunter Haas,1.6
25,0,01766,Billy Mayfair,1.6
25,0,27939,Matt McQuillan,1.6
25,0,27933,John Merrick,1.6
25,0,26596,Ryan Moore,1.6
25,0,25396,Kevin Na,1.6
25,0,01948,Tim Petrovic,1.6
25,0,25804,Bubba Watson,1.6
39,0,29910,Blake Adams,1.5
39,0,10885,Robert Allenby,1.5
39,0,07867,Woody Austin,1.5
39,0,28087,Kris Blanks,1.5
39,0,23638,Brendon de Jonge,1.5
39,0,20157,Retief Goosen,1.5
39,0,22378,Trevor Immelman,1.5
39,0,21731,Freddie Jacobson,1.5
39,0,28475,Jeff Overton,1.5
39,0,24361,Pat Perez,1.5
39,0,25240,D.A. Points,1.5
39,0,24502,Adam Scott,1.5
39,0,06567,Vijay Singh,1.5
39,0,08375,Paul Stankowski,1.5
39,0,27214,Kevin Streelman,1.5
39,0,27064,Jhonattan Vegas,1.5
39,0,27095,Nick Watney,1.5
39,0,24663,Y.E. Yang,1.5
57,0,24290,D.J. Brigman,1.4
57,0,12510,Chad Campbell,1.4
57,0,20593,Greg Chalmers,1.4
57,0,11123,Chris Couch,1.4
57,0,24358,Robert Garrigus,1.4
57,0,21961,Charles Howell III,1.4
57,0,01577,Lee Janzen,1.4
57,0,27936,Martin Laird,1.4
57,0,23548,Bill Lunde,1.4
57,0,33413,Ben Martin,1.4
57,0,10585,Scott McCarron,1.4
57,0,31202,William McGirt,1.4
57,0,22348,Nick O'Hern,1.4
57,0,25818,Scott Piercy,1.4
57,0,28486,Michael Putnam,1.4
57,0,23497,Tag Ridings,1.4
57,0,25562,Andres Romero,1.4
57,0,26679,Kevin Stadler,1.4
57,0,06527,Steve Stricker,1.4
57,0,34072,Will Strickler,1.4
57,0,26287,Roland Thatcher,1.4
57,0,27770,Camilo Villegas,1.4
57,0,12602,Dean Wilson,1.4
80,0,20498,Briny Baird,1.3
80,0,12652,Cameron Beckman,1.3
80,0,24507,Jason Bohn,1.3
80,0,25274,Steven Bowditch,1.3
80,0,23541,Ben Crane,1.3
80,0,09011,David Duval,1.3
80,0,10809,Jim Furyk,1.3
80,0,24924,Bill Haas,1.3
80,0,26758,David Hearn,1.3
80,0,12782,Tim Herron,1.3
80,0,12716,Charley Hoffman,1.3
80,0,10733,Kent Jones,1.3
80,0,23108,Matt Kuchar,1.3
80,0,26851,Marc Leishman,1.3
80,0,22961,David Mathis,1.3
80,0,06515,Shaun Micheel,1.3
80,0,01810,Phil Mickelson,1.3
80,0,22046,Geoff Ogilvy,1.3
80,0,24138,Ian Poulter,1.3
80,0,20127,Chris Riley,1.3
80,0,25457,Alexandre Rocha,1.3
80,0,30110,Kyle Stanley,1.3
80,0,32150,Michael Thompson,1.3
80,0,23623,Bo Van Pelt,1.3
104,0,01116,Michael Bradley,1.2
104,0,20848,Ángel Cabrera,1.2
104,0,32366,Kevin Chappell,1.2
104,0,07457,Steve Flesch,1.2
104,0,21805,Harrison Frazar,1.2
104,0,30750,Tommy Gainey,1.2
104,0,08537,J.P. Hayes,1.2
104,0,23353,J.J. Henry,1.2
104,0,27141,J.B. Holmes,1.2
104,0,26300,Matt Jones,1.2
104,0,27974,Sung Kang,1.2
104,0,19970,Robert Karlsson,1.2
104,0,30926,Chris Kirk,1.2
104,0,30711,Colt Knost,1.2
104,0,23800,Bryce Molder,1.2
104,0,22405,Justin Rose,1.2
104,0,33911,Nate Smith,1.2
104,0,27330,Josh Teater,1.2
104,0,20160,Charlie Wi,1.2
104,0,20436,Garrett Willis,1.2
104,0,31323,Gary Woodland,1.2
125,0,21407,Arjun Atwal,1.1
125,0,24846,Ricky Barnes,1.1
125,0,20070,Matt Bettencourt,1.1
125,0,24925,Jonathan Byrd,1.1
125,0,24357,K.J. Choi,1.1
125,0,06643,Paul Goydos,1.1
125,0,23718,Nathan Green,1.1
125,0,29420,Billy Horschel,1.1
125,0,21350,Ryuji Imada,1.1
125,0,26420,Richard Johnson,1.1
125,0,08075,Jerry Kelly,1.1
125,0,35087,Bio Kim,1.1
125,0,29478,Kevin Kisner,1.1
125,0,27466,Spencer Levin,1.1
125,0,27120,Troy Matteson,1.1
125,0,24490,George McNeill,1.1
125,0,24140,Sean O'Hair,1.1
125,0,32876,Martin Piller,1.1
125,0,31193,Jim Renner,1.1
125,0,22293,Heath Slocum,1.1
125,0,27963,Chris Stroud,1.1
125,0,26668,Marc Turnesa,1.1
125,0,25632,Jimmy Walker,1.1
148,0,20098,Stuart Appleby,1.0
148,0,33141,Keegan Bradley,1.0
148,0,34255,Joseph Bramlett,1.0
148,0,21753,Brian Davis,1.0
148,0,25686,Jason Dufner,1.0
148,0,06621,Joe Durant,1.0
148,0,31557,Jim Herman,1.0
148,0,29718,Anthony Kim,1.0
148,0,10860,Justin Leonard,1.0
148,0,01706,Davis Love III,1.0
148,0,01797,Rocco Mediate,1.0
148,0,21949,Joe Ogilvie,1.0
148,0,23320,Ryan Palmer,1.0
148,0,23325,Vaughn Taylor,1.0
148,0,23788,D.J. Trahan,1.0
148,0,26289,Boo Weekley,1.0
164,0,23673,Michael Connell,.9
164,0,22621,Ben Curtis,.9
164,0,06251,Chris DiMarco,.9
164,0,01313,Steve Elkington,.9
164,0,32698,Bobby Gates,.9
164,0,30925,Dustin Johnson,.9
164,0,26881,Jarrod Lyle,.9
164,0,32640,Troy Merritt,.9
164,0,31401,Zack Miller,.9
164,0,30692,Scott Stallings,.9
164,0,29518,Brendan Steele,.9
175,0,23614,Rich Beem,.8
175,0,23409,James Driscoll,.8
175,0,24980,Scott Gutschewski,.8
175,0,27797,Derek Lamely,.8
175,0,30946,Alex Prugh,.8
175,0,23621,Rory Sabbatini,.8
175,0,25834,Daniel Summerhays,.8
182,0,25444,Justin Hicks,.7
182,0,24024,Zach Johnson,.7
184,0,20472,Alex Cejka,.6
184,0,08725,Tom Gillis,.6
184,0,29720,Andres Gonzales,.6
