RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,01024,Billy Andrade,83.80,119,142,-0.15
2,0,06515,Shaun Micheel,80.66,171,212,-0.16
3,0,01219,John Cook,77.78,126,162,-0.18
4,0,06373,José María Olazábal,77.12,91,118,-0.19
5,0,20608,David Howell,76.83,63,82,-0.21
6,0,10809,Jim Furyk,76.47,143,187,-0.27
7,0,01619,Skip Kendall,76.36,126,165,-0.15
8,0,20382,Stephen Leaney,75.88,173,228,-0.20
9,0,01928,Corey Pavin,75.68,112,148,-0.17
10,0,23353,J.J. Henry,75.34,165,219,-0.21
11,0,07457,Steve Flesch,75.30,247,328,-0.26
12,0,01142,Bart Bryant,74.75,151,202,-0.19
13,0,02101,Joey Sindelar,74.59,182,244,-0.18
14,0,01139,Olin Browne,74.50,187,251,-0.27
15,0,07749,Brett Quigley,74.46,207,278,-0.23
16,0,23621,Rory Sabbatini,74.07,140,189,-0.21
17,0,20645,John Senden,74.06,177,239,-0.19
18,0,22378,Trevor Immelman,74.04,154,208,-0.13
19,0,06004,Stephen Ames,73.91,85,115,-0.24
20,0,01381,Fred Funk,73.90,184,249,-0.21
20,0,21878,Mark Wilson,73.90,184,249,-0.26
22,0,20628,Arron Oberholser,73.87,147,199,-0.24
23,0,27770,Camilo Villegas,73.76,194,263,-0.29
24,0,22621,Ben Curtis,73.66,137,186,-0.21
25,0,08075,Jerry Kelly,73.52,186,253,-0.23
26,0,20105,Jeff Gove,73.49,183,249,-0.16
27,0,02110,Jerry Smith,73.26,189,258,-0.21
28,0,24925,Jonathan Byrd,73.08,114,156,-0.19
29,0,21470,Daisuke Maruyama,72.94,159,218,-0.18
30,0,19846,Brian Gay,72.83,185,254,-0.29
31,0,23322,Brett Wetterich,72.81,158,217,-0.25
32,0,12602,Dean Wilson,72.79,206,283,-0.28
33,0,20631,David McKenzie,72.77,147,202,-0.17
34,0,06595,Kevin Sutherland,72.69,189,260,-0.20
35,0,10885,Robert Allenby,72.60,159,219,-0.26
36,0,01945,Kenny Perry,72.59,143,197,-0.22
37,0,23135,Tim Clark,72.54,103,142,-0.19
38,0,20157,Retief Goosen,72.46,100,138,-0.26
39,0,06621,Joe Durant,72.43,218,301,-0.24
40,0,06567,Vijay Singh,72.40,160,221,-0.23
41,0,20094,Jonathan Kaye,72.30,214,296,-0.12
42,0,01599,Steve Jones,72.22,156,216,-0.24
43,0,01677,Tom Lehman,72.14,101,140,-0.21
44,0,06034,Marco Dawson,72.03,170,236,-0.25
45,0,10423,Mike Weir,71.98,131,182,-0.26
46,0,01823,Larry Mize,71.97,95,132,-0.07
47,0,01320,Bob Estes,71.95,159,221,-0.26
48,0,06197,Michael Allen,71.93,164,228,-0.20
49,0,21646,David Branshaw,71.90,174,242,-0.29
50,0,20498,Briny Baird,71.82,158,220,-0.19
51,0,24024,Zach Johnson,71.72,175,244,-0.26
52,0,01766,Billy Mayfair,71.67,172,240,-0.22
53,0,20229,Stewart Cink,71.56,161,225,-0.27
54,0,20098,Stuart Appleby,71.35,132,185,-0.21
55,0,01666,Bernhard Langer,71.20,131,184,-0.27
56,0,01724,Jeff Maggert,71.13,138,194,-0.25
57,0,21350,Ryuji Imada,71.09,182,256,-0.19
58,0,21660,Jason Schultz,71.05,135,190,-0.12
59,0,20691,Greg Owen,70.91,117,165,-0.13
60,0,01035,Tommy Armour III,70.89,112,158,-0.21
61,0,01810,Phil Mickelson,70.87,90,127,-0.32
62,0,08835,Kris Cox,70.67,159,225,-0.19
63,0,23325,Vaughn Taylor,70.54,170,241,-0.15
64,0,20472,Alex Cejka,70.52,177,251,-0.16
65,0,06575,Dudley Hart,70.51,165,234,-0.19
66,0,01388,Robert Gamez,70.49,172,244,-0.18
66,0,20766,Padraig Harrington,70.49,86,122,-0.14
68,0,07867,Woody Austin,70.37,209,297,-0.15
68,0,08793,Tiger Woods,70.37,76,108,-0.21
70,0,21753,Brian Davis,70.26,163,232,-0.23
71,0,24781,Hunter Mahan,70.22,191,272,-0.24
72,0,02106,Chris Smith,70.10,136,194,-0.14
73,0,02206,David Toms,70.00,133,190,-0.22
74,0,22293,Heath Slocum,69.92,179,256,-0.23
75,0,24502,Adam Scott,69.88,116,166,-0.13
76,0,21407,Arjun Atwal,69.84,176,252,-0.15
77,0,01941,Tom Pernice Jr.,69.75,166,238,-0.23
78,0,21731,Freddie Jacobson,69.73,129,185,-0.19
79,0,01706,Davis Love III,69.64,117,168,-0.29
80,0,12782,Tim Herron,69.54,121,174,-0.18
81,0,08123,Jeff Brehaut,69.51,171,246,-0.21
82,0,21959,Ted Purdy,69.42,143,206,-0.26
83,0,01313,Steve Elkington,69.23,99,143,-0.15
83,0,12716,Charley Hoffman,69.23,198,286,-0.22
85,0,20127,Chris Riley,69.19,137,198,-0.22
86,0,11032,Frank Lickliter II,69.17,175,253,-0.18
87,0,02214,Kirk Triplett,69.13,103,149,-0.21
88,0,12680,Shigeki Maruyama,69.07,163,236,-0.21
89,0,01577,Lee Janzen,69.05,145,210,-0.17
90,0,10860,Justin Leonard,69.03,156,226,-0.16
90,0,06527,Steve Stricker,69.03,107,155,-0.22
92,0,12510,Chad Campbell,68.80,161,234,-0.19
93,0,10505,Shane Bertsch,68.77,174,253,-0.21
94,0,26360,Bubba Dickerson,68.70,180,262,-0.24
95,0,02246,Duffy Waldorf,68.63,186,271,-0.20
96,0,01707,Steve Lowery,68.52,185,270,-0.18
97,0,26420,Richard Johnson,68.50,187,273,-0.26
98,0,02104,Jeff Sluman,68.46,165,241,-0.21
99,0,23983,Luke Donald,68.42,78,114,-0.29
100,0,06350,Bob May,68.39,119,174,-0.17
100,0,02223,Bob Tway,68.39,132,193,-0.20
100,0,25804,Bubba Watson,68.39,119,174,-0.20
103,0,25900,Lucas Glover,68.25,172,252,-0.21
104,0,06643,Paul Goydos,68.11,126,185,-0.20
105,0,20099,Doug Barron,68.09,128,188,-0.19
105,0,20850,Daniel Chopra,68.09,192,282,-0.28
107,0,12662,Thomas Levet,68.03,100,147,-0.11
108,0,10733,Kent Jones,68.00,170,250,-0.32
109,0,20378,Mathias Grönberg,67.95,176,259,-0.20
109,0,08385,Omar Uresti,67.95,106,156,-0.12
111,0,25935,John Engler Jr.,67.94,142,209,-0.12
112,0,27120,Troy Matteson,67.91,182,268,-0.10
113,0,21949,Joe Ogilvie,67.89,148,218,-0.14
114,0,24912,Will MacKenzie,67.87,169,249,-0.11
115,0,20574,Mathew Goggin,67.86,133,196,-0.17
116,0,01042,Paul Azinger,67.74,168,248,-0.18
117,0,23623,Bo Van Pelt,67.68,201,297,-0.18
118,0,11123,Chris Couch,67.65,115,170,-0.17
119,0,19913,Ron Whittaker,67.56,152,225,-0.22
120,0,28475,Jeff Overton,67.41,182,270,-0.18
121,0,20121,Todd Fischer,67.32,173,257,-0.29
122,0,22405,Justin Rose,67.31,175,260,-0.26
123,0,24357,K.J. Choi,67.28,146,217,-0.14
123,0,12660,Jesper Parnevik,67.28,146,217,-0.17
125,0,21961,Charles Howell III,67.26,152,226,-0.11
125,0,02239,Scott Verplank,67.26,113,168,-0.20
127,0,23614,Rich Beem,67.20,125,186,-0.17
128,0,12645,Brent Geiberger,67.18,176,262,-0.21
129,0,07223,Brian Bateman,67.03,122,182,-0.11
130,0,01132,Mark Brooks,66.97,146,218,-0.17
131,0,27095,Nick Watney,66.90,190,284,-0.21
132,0,20634,Peter Lonard,66.83,135,202,-0.13
133,0,22892,Jason Gore,66.82,147,220,-0.22
134,0,24358,Robert Garrigus,66.80,173,259,-0.22
135,0,22946,Henrik Bjornstad,66.78,199,298,-0.21
136,0,01161,Mark Calcavecchia,66.52,155,233,-0.22
136,0,06573,Brandt Jobe,66.52,151,227,-0.25
138,0,20812,Tjaart van der Walt,66.46,109,164,-0.26
139,0,01761,Len Mattiace,66.45,101,152,-0.17
140,0,22913,John Rollins,66.38,154,232,-0.21
141,0,24507,Jason Bohn,66.33,197,297,-0.22
142,0,24980,Scott Gutschewski,66.19,92,139,-0.20
142,0,08375,Paul Stankowski,66.19,139,210,-0.18
144,0,23048,Eric Axley,66.09,154,233,-0.27
144,0,01329,Brad Faxon,66.09,115,174,-0.26
146,0,25240,D.A. Points,66.05,142,215,-0.20
147,0,25842,Jon Mills,65.96,124,188,-0.16
147,0,24140,Sean O'Hair,65.96,155,235,-0.15
149,0,23349,Charles Warren,65.77,171,260,-0.14
150,0,25345,Carl Pettersson,65.71,138,210,-0.25
151,0,06012,Greg Kraft,65.70,113,172,-0.27
152,0,06251,Chris DiMarco,65.66,109,166,-0.18
153,0,19824,Craig Barlow,65.50,112,171,-0.24
154,0,01887,Mark O'Meara,65.48,55,84,-0.22
155,0,11011,Mike Sposa,65.43,106,162,-0.14
156,0,10565,Ian Leggatt,65.37,151,231,-0.18
157,0,23307,Roger Tambellini,65.34,115,176,-0.23
158,0,23718,Nathan Green,65.27,171,262,-0.27
159,0,24924,Bill Haas,65.11,181,278,-0.22
160,0,23788,D.J. Trahan,65.10,166,255,-0.22
