RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
42,2,40098,Matt Fitzpatrick,138.9,972,7
43,2,33120,Mark Anderson,141.0,846,6
44,2,34076,Joel Dahmen,142.2,1422,10
45,2,56762,Will Gordon,144.0,576,4
45,-5,35891,Cameron Smith,144.0,1152,8
47,1,31646,Emiliano Grillo,146.3,1170,8
48,1,33404,Chris Baker,147.0,882,6
49,1,32366,Kevin Chappell,147.6,738,5
50,2,34563,Chesson Hadley,149.1,1044,7
51,3,28420,Ryan Brehm,150.0,900,6
51,3,27064,Jhonattan Vegas,150.0,900,6
53,3,48119,Ben Taylor,151.2,756,5
54,3,12716,Charley Hoffman,151.7,1062,7
55,3,36871,Matthew NeSmith,153.0,1224,8
56,5,21961,Charles Howell III,155.3,1242,8
57,6,34255,Joseph Bramlett,159.0,954,6
58,-6,47959,Bryson DeChambeau,159.4,1116,7
58,6,34046,Jordan Spieth,159.4,1116,7
60,-2,29725,Tony Finau,162.0,1296,8
61,4,27214,Kevin Streelman,164.3,1314,8
62,4,32757,Patton Kizzire,165.0,990,6
63,4,39997,Corey Conners,166.5,1332,8
63,4,30163,Henrik Norlander,166.5,1332,8
63,-1,34360,Patrick Reed,166.5,1332,8
63,4,47347,Adam Schenk,166.5,1332,8
67,3,25364,Paul Casey,168.0,1008,6
68,3,25818,Scott Piercy,169.7,1188,7
68,3,23621,Rory Sabbatini,169.7,1188,7
70,4,34466,Peter Malnati,171.0,1026,6
70,4,51894,Vince Whaley,171.0,684,4
72,4,32662,Michael Gligic,172.8,864,5
73,5,33141,Keegan Bradley,174.9,1224,7
73,17,23320,Ryan Palmer,174.9,1224,7
75,4,27644,Brian Harman,175.5,1404,8
76,-5,52372,Cameron Champ,180.0,1260,7
76,5,30911,Tommy Fleetwood,180.0,720,4
76,5,36689,Brooks Koepka,180.0,720,4
79,1,35310,Lanto Griffin,184.0,1656,9
80,4,29970,Dylan Frittelli,184.5,1476,8
81,4,31323,Gary Woodland,186.0,1116,6
82,-6,29221,Webb Simpson,187.2,936,5
83,3,48045,Michael Gellerman,189.0,756,4
83,-2,48822,Sebastián Muñoz,189.0,1512,8
85,2,29268,Bronson Burgoon,190.8,954,5
85,2,34314,Sebastian Cappelen,190.8,954,5
85,2,28089,Jason Day,190.8,954,5
88,2,39546,Keith Mitchell,192.0,1152,6
89,3,33948,Byeong Hun An,192.9,1350,7
90,4,26300,Matt Jones,195.4,1368,7
91,4,47993,Denny McCarthy,198.0,1386,7
91,4,26476,Chez Reavie,198.0,1386,7
91,30,33448,Justin Thomas,198.0,1188,6
91,4,27095,Nick Watney,198.0,792,4
95,3,35461,Beau Hossler,201.0,1206,6
96,3,23108,Matt Kuchar,201.6,1008,5
97,3,49964,Aaron Wise,202.5,810,4
98,-6,29420,Billy Horschel,203.1,1422,7
99,4,29926,Danny Lee,207.0,1242,6
99,4,25632,Jimmy Walker,207.0,828,4
101,4,19803,Ryan Armour,208.8,1044,5
101,4,29535,Brice Garnett,208.8,1044,5
103,4,39977,Max Homa,210.0,1260,6
103,4,49960,Sepp Straka,210.0,1260,6
105,4,53165,Doc Redman,210.9,1476,7
106,4,46441,Robby Shelton,213.0,1278,6
107,4,45609,Tyler Duncan,213.4,1494,7
107,4,33597,Harry Higgs,213.4,1494,7
109,4,32448,James Hahn,216.0,648,3
109,4,26329,Louis Oosthuizen,216.0,864,4
111,7,27974,Sung Kang,219.0,1314,6
112,7,34021,Bud Cauley,219.6,1098,5
112,30,26851,Marc Leishman,219.6,1098,5
114,25,45526,Abraham Ancer,222.0,1332,6
114,6,56278,Matthew Wolff,222.0,1332,6
116,5,25686,Jason Dufner,223.2,1116,5
117,6,32618,Rhein Gibson,225.0,900,4
117,6,34431,Robert Streb,225.0,900,4
119,6,19846,Brian Gay,226.8,1134,5
119,6,34098,Russell Henley,226.8,1134,5
119,6,33419,Cameron Tringale,226.8,1134,5
122,-9,34099,Harris English,228.0,1368,6
122,6,46442,Maverick McNealy,228.0,1368,6
122,-9,45486,Joaquin Niemann,228.0,1368,6
125,-12,40026,Daniel Berger,230.4,1152,5
125,4,29518,Brendan Steele,230.4,1152,5
127,3,10809,Jim Furyk,234.0,702,3
127,3,49771,J.T. Poston,234.0,1404,6
127,3,36699,Patrick Rodgers,234.0,1638,7
130,4,40042,Tyler McCumber,238.5,954,4
131,4,52375,Doug Ghim,240.0,720,3
131,4,35230,Nelson Ledesma,240.0,720,3
133,4,27554,Scott Harrington,244.8,1224,5
134,4,46402,Talor Gooch,249.0,1494,6
135,27,35506,Mackenzie Hughes,252.0,1260,5
135,4,29908,C.T. Pan,252.0,1008,4
135,-2,48081,Xander Schauffele,252.0,1260,5
135,4,47128,Richy Werenski,252.0,1008,4
139,4,29484,Peter Uihlein,258.0,774,3
140,4,39324,J.J. Spaun,261.0,1044,4
141,4,33204,Shane Lowry,264.0,792,3
141,4,27556,Ted Potter Jr.,264.0,792,3
141,4,35658,Kris Ventura,264.0,792,3
141,4,48887,Matt Wallace,264.0,792,3
145,4,46435,Austin Cook,270.0,1080,4
145,4,28307,Matt Every,270.0,810,3
145,4,31557,Jim Herman,270.0,1080,4
148,5,34256,Andrew Putnam,276.0,828,3
148,5,25349,Tim Wilkinson,276.0,828,3
150,5,30944,Jason Kokrak,279.0,1116,4
150,5,32150,Michael Thompson,279.0,1116,4
152,5,22371,Aaron Baddeley,282.0,846,3
152,-3,39971,Sungjae Im,282.0,1692,6
154,4,29479,Scott Brown,288.0,1152,4
154,4,25572,Graeme McDowell,288.0,864,3
156,4,49298,Kramer Hickok,294.0,882,3
157,6,25900,Lucas Glover,301.5,1206,4
157,6,33490,Bo Hoag,301.5,1206,4
159,7,32640,Troy Merritt,306.0,1224,4
160,1,30927,Brendon Todd,309.6,1548,5
161,8,31420,Anirban Lahiri,315.0,630,2
161,8,37275,Sam Ryder,315.0,1260,4
163,8,26499,Rafa Cabrera Bello,318.0,954,3
164,-1,25396,Kevin Na,319.5,1278,4
165,7,40009,Dominic Bozzelli,324.0,648,2
165,7,33449,Zack Sucher,324.0,648,2
167,1,29478,Kevin Kisner,328.5,1314,4
168,6,37189,Harold Varner III,333.0,1332,4
169,6,32254,Xinjun Zhang,346.5,1386,4
170,6,31560,Brian Stuard,364.5,1458,4
171,6,23325,Vaughn Taylor,366.0,1098,3
172,21,34363,Tyrrell Hatton,378.0,756,2
173,5,23623,Bo Van Pelt,387.0,774,2
174,5,21209,Sergio Garcia,396.0,792,2
174,5,26596,Ryan Moore,396.0,792,2
176,5,27963,Chris Stroud,414.0,828,2
177,5,23788,D.J. Trahan,423.0,846,2
178,5,32333,Kevin Tway,432.0,864,2
179,5,35532,Tom Hoge,444.0,1332,3
179,5,37455,Si Woo Kim,444.0,1332,3
181,5,20229,Stewart Cink,459.0,918,2
182,5,30110,Kyle Stanley,477.0,954,2
183,6,33122,Russell Knox,567.0,1134,2
183,6,33410,Andrew Landry,567.0,1134,2
185,7,33413,Ben Martin,648.0,648,1
186,8,32139,Danny Willett,720.0,720,1
187,8,29974,Branden Grace,738.0,738,1
188,8,24924,Bill Haas,792.0,792,1
189,8,26758,David Hearn,918.0,918,1
190,8,27649,Brandt Snedeker,954.0,954,1
191,8,24024,Zach Johnson,1098.0,1098,1
192,8,40058,Zac Blair,1188.0,1188,1
193,8,32791,K.H. Lee,1296.0,1296,1
