RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,29221,Webb Simpson,+.286,217,+62.00
2,0,23108,Matt Kuchar,+.300,200,+60.00
3,0,26476,Chez Reavie,+.333,186,+62.00
4,0,27936,Martin Laird,+.340,162,+55.00
5,0,24361,Pat Perez,+.344,163,+56.00
6,0,21209,Sergio Garcia,+.360,89,+32.00
6,0,25198,Francesco Molinari,+.360,125,+45.00
8,0,25191,Gonzalo Fernandez-Castaño,+.362,141,+51.00
9,0,29518,Brendan Steele,+.364,173,+63.00
10,0,27770,Camilo Villegas,+.365,203,+74.00
11,0,20771,Steven Alker,+.366,131,+48.00
11,0,25364,Paul Casey,+.366,145,+53.00
13,0,24502,Adam Scott,+.367,98,+36.00
14,0,29974,Branden Grace,+.368,87,+32.00
15,0,25493,Nick Taylor,+.370,216,+80.00
16,0,32839,Hideki Matsuyama,+.371,124,+46.00
17,0,24924,Bill Haas,+.373,166,+62.00
17,0,31557,Jim Herman,+.373,150,+56.00
19,0,22405,Justin Rose,+.374,107,+40.00
20,0,20472,Alex Cejka,+.375,160,+60.00
21,0,40058,Zac Blair,+.376,218,+82.00
21,0,19846,Brian Gay,+.376,186,+70.00
23,0,26758,David Hearn,+.378,185,+70.00
24,0,39975,Michael Kim,+.382,199,+76.00
24,0,33448,Justin Thomas,+.382,144,+55.00
26,0,25900,Lucas Glover,+.384,172,+66.00
27,0,25892,Steve Wheatcroft,+.385,109,+42.00
28,0,29478,Kevin Kisner,+.388,165,+64.00
29,0,12510,Chad Campbell,+.391,184,+72.00
30,0,46550,Brandon Hagy,+.394,188,+74.00
30,0,21961,Charles Howell III,+.394,160,+63.00
32,0,34466,Peter Malnati,+.395,215,+85.00
33,0,20157,Retief Goosen,+.397,116,+46.00
34,0,20229,Stewart Cink,+.398,191,+76.00
34,0,26300,Matt Jones,+.398,133,+53.00
36,0,29461,Jamie Lovemark,+.402,179,+72.00
37,0,27644,Brian Harman,+.404,203,+82.00
37,0,24138,Ian Poulter,+.404,114,+46.00
39,0,28252,Seamus Power,+.405,195,+79.00
40,0,24024,Zach Johnson,+.407,145,+59.00
40,0,34360,Patrick Reed,+.407,221,+90.00
42,0,34046,Jordan Spieth,+.409,149,+61.00
43,0,33120,Mark Anderson,+.410,117,+48.00
44,0,48081,Xander Schauffele,+.411,207,+85.00
44,0,33418,Shawn Stefani,+.411,158,+65.00
44,0,27064,Jhonattan Vegas,+.411,202,+83.00
47,0,33419,Cameron Tringale,+.413,184,+76.00
48,0,24846,Ricky Barnes,+.414,222,+92.00
49,0,40009,Dominic Bozzelli,+.415,183,+76.00
