RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,20848,Ángel Cabrera,38' 1",6171.583,162,+6
1,0,24358,Robert Garrigus,38' 1",9896.333,260,-1
3,0,21209,Sergio Garcia,38' 5",5607.583,146,+5
4,0,24502,Adam Scott,39' 4",5856.250,149,+13
5,0,20593,Greg Chalmers,39' 8",8403.333,212,+6
6,0,24663,Y.E. Yang,39' 10",9289.167,233,+25
7,0,24140,Sean O'Hair,40' 2",8347.500,208,+7
8,0,06251,Chris DiMarco,40' 8",9768.583,240,+31
8,0,21805,Harrison Frazar,40' 8",12719.417,313,+14
10,0,02206,David Toms,40' 9",7495.583,184,+12
11,0,22293,Heath Slocum,41' 2",7488.000,182,+30
12,0,29718,Anthony Kim,41' 7",8949.167,215,+6
13,0,07457,Steve Flesch,41' 8",7919.583,190,+25
14,0,10425,Jay Williamson,41' 9",5718.333,137,+19
15,0,26289,Boo Weekley,41' 11",7291.833,174,+20
16,0,26695,Michael Letzig,42' 0",12564.167,299,+14
17,0,10860,Justin Leonard,42' 1",7283.500,173,+14
17,0,26497,Casey Wittenberg,42' 1",6819.250,162,+26
19,0,28087,Kris Blanks,42' 5",4836.750,114,+9
19,0,24507,Jason Bohn,42' 5",8268.417,195,+21
19,0,23983,Luke Donald,42' 5",7121.500,168,+9
19,0,27214,Kevin Streelman,42' 5",11247.417,265,+6
23,0,08931,Glen Day,42' 6",6970.000,164,+17
24,0,21949,Joe Ogilvie,42' 11",11197.417,261,+23
25,0,21959,Ted Purdy,43' 0",11431.667,266,+20
26,0,25345,Carl Pettersson,43' 1",10547.917,245,+25
27,0,12510,Chad Campbell,43' 2",9360.333,217,+25
27,0,26679,Kevin Stadler,43' 2",7301.250,169,+13
29,0,30925,Dustin Johnson,43' 4",9323.750,215,+10
29,0,01706,Davis Love III,43' 4",11786.583,272,+38
29,0,22046,Geoff Ogilvy,43' 4",7717.917,178,+9
32,0,20691,Greg Owen,43' 5",9287.000,214,+18
32,0,25632,Jimmy Walker,43' 5",11542.250,266,+21
34,0,24925,Jonathan Byrd,43' 6",9490.917,218,+19
34,0,01797,Rocco Mediate,43' 6",8953.750,206,+3
34,0,01945,Kenny Perry,43' 6",8953.583,206,+21
34,0,27095,Nick Watney,43' 6",10618.583,244,+15
38,0,06197,Michael Allen,43' 8",6816.667,156,+29
38,0,01226,Fred Couples,43' 8",6462.833,148,+2
38,0,01677,Tom Lehman,43' 8",3843.833,88,+8
41,0,20498,Briny Baird,43' 9",8660.917,198,+13
41,0,20850,Daniel Chopra,43' 9",12683.000,290,+29
41,0,20645,John Senden,43' 9",12303.583,281,+34
44,0,25562,Andres Romero,43' 10",6621.000,151,+9
44,0,22548,Patrick Sheehan,43' 10",4123.333,94,+26
44,0,02214,Kirk Triplett,43' 10",4953.417,113,+14
47,0,27649,Brandt Snedeker,43' 11",6762.583,154,+4
47,0,23349,Charles Warren,43' 11",6543.667,149,+17
49,0,26881,Jarrod Lyle,44' 0",6735.000,153,+10
49,0,23788,D.J. Trahan,44' 0",9628.500,219,+32
51,0,23614,Rich Beem,44' 1",7093.000,161,+22
51,0,23541,Ben Crane,44' 1",9076.333,206,+9
51,0,06643,Paul Goydos,44' 1",6518.583,148,+36
54,0,01810,Phil Mickelson,44' 2",8613.750,195,+18
54,0,26498,Matt Weibring,44' 2",6933.917,157,+30
56,0,01707,Steve Lowery,44' 3",10568.333,239,+43
56,0,24912,Will MacKenzie,44' 3",7351.917,166,+21
56,0,27120,Troy Matteson,44' 3",12512.167,283,+12
56,0,29221,Webb Simpson,44' 3",12249.000,277,+31
60,0,20157,Retief Goosen,44' 4",8246.500,186,+12
60,0,21731,Freddie Jacobson,44' 4",10368.583,234,+28
60,0,23623,Bo Van Pelt,44' 4",10776.000,243,+30
63,0,01035,Tommy Armour III,44' 5",6045.000,136,+9
63,0,26476,Chez Reavie,44' 5",7420.417,167,+30
63,0,25804,Bubba Watson,44' 5",9275.167,209,+11
66,0,23135,Tim Clark,44' 7",5663.167,127,+21
66,0,20127,Chris Riley,44' 7",6374.583,143,+10
68,0,10885,Robert Allenby,44' 8",7365.833,165,+7
69,0,25686,Jason Dufner,44' 9",9710.333,217,+14
70,0,01320,Bob Estes,44' 10",8210.583,183,+25
70,0,21961,Charles Howell III,44' 10",13776.000,307,+24
70,0,01724,Jeff Maggert,44' 10",7805.583,174,+33
70,0,06567,Vijay Singh,44' 10",6902.333,154,+24
74,0,06621,Joe Durant,44' 11",3996.583,89,+18
75,0,08075,Jerry Kelly,45' 0",11242.333,250,+24
76,0,20229,Stewart Cink,45' 1",9235.167,205,+25
76,0,24024,Zach Johnson,45' 1",8880.917,197,+17
76,0,27060,John Mallinger,45' 1",8468.000,188,+26
76,0,22405,Justin Rose,45' 1",7344.417,163,+24
80,0,24490,George McNeill,45' 2",12106.667,268,+25
81,0,23108,Matt Kuchar,45' 3",9326.500,206,E
81,0,08845,Scott Sterling,45' 3",5879.333,130,+14
83,0,25900,Lucas Glover,45' 4",10373.583,229,+16
84,0,24361,Pat Perez,45' 5",7489.167,165,+21
85,0,26851,Marc Leishman,45' 6",12883.000,283,+29
85,0,22913,John Rollins,45' 6",9465.750,208,+20
87,0,10117,Bob Heintz,45' 7",6335.667,139,+25
87,0,27683,Leif Olson,45' 7",7157.667,157,+34
87,0,23621,Rory Sabbatini,45' 7",10523.000,231,+22
87,0,28118,Peter Tomasulo,45' 7",6558.167,144,+26
91,0,07749,Brett Quigley,45' 8",10912.500,239,+37
92,0,07867,Woody Austin,45' 9",9384.083,205,+26
92,0,27963,Chris Stroud,45' 9",10428.667,228,+30
92,0,20160,Charlie Wi,45' 9",10391.417,227,+23
95,0,12782,Tim Herron,45' 10",13242.583,289,+35
95,0,24781,Hunter Mahan,45' 10",10638.417,232,+22
95,0,01948,Tim Petrovic,45' 10",11455.583,250,+16
98,0,22348,Nick O'Hern,45' 11",9269.583,202,+23
98,0,25818,Scott Piercy,45' 11",12347.833,269,+19
98,0,23497,Tag Ridings,45' 11",7111.000,155,+19
98,0,23325,Vaughn Taylor,45' 11",9416.917,205,+34
98,0,21878,Mark Wilson,45' 11",10469.500,228,+28
103,0,22892,Jason Gore,46' 0",8056.417,175,+30
104,0,01313,Steve Elkington,46' 1",8011.417,174,+34
105,0,25919,Brian Vranesh,46' 2",6281.417,136,+14
106,0,24357,K.J. Choi,46' 4",6670.083,144,+18
107,0,09011,David Duval,46' 6",7582.833,163,+41
107,0,24503,Jeff Klauk,46' 6",9812.167,211,+25
107,0,27933,John Merrick,46' 6",9437.250,203,+24
110,0,22961,David Mathis,46' 8",10640.333,228,+26
111,0,12716,Charley Hoffman,46' 9",13412.833,287,+25
111,0,06527,Steve Stricker,46' 9",8742.167,187,-7
113,0,01132,Mark Brooks,46' 10",4729.667,101,+11
113,0,24924,Bill Haas,46' 10",11937.833,255,+10
113,0,01473,Todd Hamilton,46' 10",8993.833,192,+34
113,0,01577,Lee Janzen,46' 10",8053.583,172,+32
113,0,26668,Marc Turnesa,46' 10",10065.167,215,+42
118,0,20104,Ken Duke,46' 11",10408.333,222,+25
119,0,06012,Greg Kraft,47' 0",6066.583,129,+28
119,0,23548,Bill Lunde,47' 0",9818.500,209,+27
119,0,25396,Kevin Na,47' 0",11418.500,243,+20
119,0,24138,Ian Poulter,47' 0",5971.333,127,+18
119,0,22295,Darron Stiles,47' 0",4183.333,89,+20
119,0,02239,Scott Verplank,47' 0",9775.750,208,+26
125,0,22371,Aaron Baddeley,47' 1",9464.250,201,+20
125,0,23353,J.J. Henry,47' 1",11435.833,243,+31
127,0,31416,Derek Fathauer,47' 3",9214.917,195,+47
127,0,10733,Kent Jones,47' 3",6998.917,148,+27
127,0,12705,Cliff Kresge,47' 3",9030.500,191,+29
130,0,22621,Ben Curtis,47' 4",6479.917,137,+10
130,0,28158,Steve Marino,47' 4",12203.750,258,+17
130,0,08793,Tiger Woods,47' 4",6623.000,140,-16
133,0,20574,Mathew Goggin,47' 5",7779.417,164,+29
133,0,28780,Nicholas Thompson,47' 5",12132.583,256,+41
135,0,06522,Ernie Els,47' 6",7879.667,166,+22
136,0,27141,J.B. Holmes,47' 8",12335.750,259,+41
136,0,30711,Colt Knost,47' 8",6102.667,128,+40
138,0,12652,Cameron Beckman,47' 9",11455.083,240,+20
138,0,01161,Mark Calcavecchia,47' 9",9451.583,198,+28
138,0,06595,Kevin Sutherland,47' 9",9789.333,205,+24
141,0,26300,Matt Jones,47' 10",7706.167,161,+18
141,0,12602,Dean Wilson,47' 10",9808.833,205,+36
143,0,20766,Padraig Harrington,47' 11",8002.083,167,+17
143,0,20572,Rod Pampling,47' 11",8618.250,180,+33
145,0,27936,Martin Laird,48' 0",9119.917,190,+18
145,0,26301,James Nitties,48' 0",11373.083,237,+30
147,0,20070,Matt Bettencourt,48' 1",13414.500,279,+57
147,0,27466,Spencer Levin,48' 1",8844.500,184,+15
147,0,31323,Gary Woodland,48' 1",6780.833,141,+35
150,0,23718,Nathan Green,48' 2",14401.500,299,+23
150,0,26596,Ryan Moore,48' 2",10301.333,214,+34
150,0,01928,Corey Pavin,48' 2",6550.333,136,+22
150,0,06539,Rick Price,48' 2",5390.333,112,+25
150,0,10423,Mike Weir,48' 2",10061.750,209,+30
155,0,01766,Billy Mayfair,48' 3",7717.750,160,+36
156,0,01142,Bart Bryant,48' 4",5704.833,118,+28
156,0,21350,Ryuji Imada,48' 4",10103.250,209,+27
158,0,01941,Tom Pernice Jr.,48' 6",10870.667,224,+24
159,0,23778,Brad Adamonis,48' 7",9917.333,204,+23
159,0,24449,Parker McLachlin,48' 7",12302.000,253,+18
159,0,26951,Johnson Wagner,48' 7",11217.417,231,+36
162,0,20098,Stuart Appleby,48' 8",10170.917,209,+28
162,0,24846,Ricky Barnes,48' 8",8072.917,166,+35
162,0,20472,Alex Cejka,48' 8",8517.333,175,+20
165,0,25240,D.A. Points,48' 9",10973.500,225,+17
166,0,10809,Jim Furyk,49' 0",7101.667,145,+3
166,0,26420,Richard Johnson,49' 0",10050.000,205,+40
168,0,28475,Jeff Overton,49' 4",14406.333,292,+55
169,0,28620,Aron Price,49' 5",11963.750,242,+24
170,0,23320,Ryan Palmer,49' 6",10838.083,219,+45
171,0,19846,Brian Gay,49' 7",9074.500,183,+19
172,0,01329,Brad Faxon,49' 10",9213.333,185,+44
172,0,20634,Peter Lonard,49' 10",9923.917,199,+47
172,0,23800,Bryce Molder,49' 10",6733.083,135,+15
172,0,27770,Camilo Villegas,49' 10",8718.583,175,+6
176,0,21753,Brian Davis,49' 11",12072.000,242,+27
177,0,07223,Brian Bateman,50' 3",8639.667,172,+31
178,0,23638,Brendon de Jonge,51' 0",12450.500,244,+37
179,0,23048,Eric Axley,51' 5",10948.917,213,+69
180,0,25190,Jeff Quinney,51' 8",9095.917,176,+31
181,0,10585,Scott McCarron,51' 9",10086.417,195,+21
182,0,30927,Brendon Todd,51' 10",6741.750,130,+32
183,0,06004,Stephen Ames,51' 11",7938.500,153,+17
