RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,23135,Tim Clark,6' 4",19.000,3,+1
2,0,12652,Cameron Beckman,9' 10",49.000,5,-2
3,0,24024,Zach Johnson,10' 9",107.583,10,-1
4,0,07457,Steve Flesch,10' 10",65.167,6,E
5,0,20157,Retief Goosen,12' 6",24.917,2,E
6,0,06643,Paul Goydos,13' 1",170.250,13,-2
7,0,20691,Greg Owen,13' 4",106.667,8,+3
8,0,02214,Kirk Triplett,13' 8",41.083,3,+1
9,0,20572,Rod Pampling,14' 0",111.833,8,+3
10,0,19846,Brian Gay,14' 7",145.500,10,E
11,0,06567,Vijay Singh,14' 8",205.083,14,-2
12,0,23353,J.J. Henry,14' 9",206.917,14,-2
13,0,27141,J.B. Holmes,14' 11",178.833,12,-5
14,0,06251,Chris DiMarco,15' 1",210.583,14,-3
15,0,21961,Charles Howell III,15' 2",151.500,10,E
16,0,06595,Kevin Sutherland,15' 4",138.000,9,+4
17,0,10809,Jim Furyk,15' 5",200.833,13,+6
18,0,25900,Lucas Glover,15' 7",171.833,11,+2
19,0,22295,Darron Stiles,15' 10",15.833,1,E
20,0,07867,Woody Austin,15' 11",175.333,11,-2
20,0,20160,Charlie Wi,15' 11",190.917,12,-1
22,0,26679,Kevin Stadler,16' 1",128.917,8,+4
23,0,22961,David Mathis,16' 4",179.583,11,+1
23,0,02206,David Toms,16' 4",98.167,6,+3
25,0,22405,Justin Rose,16' 5",98.667,6,E
25,0,29221,Webb Simpson,16' 5",295.833,18,+7
27,0,27770,Camilo Villegas,16' 7",182.583,11,E
28,0,24912,Will MacKenzie,16' 8",150.000,9,+2
29,0,24846,Ricky Barnes,16' 11",186.083,11,+5
29,0,23623,Bo Van Pelt,16' 11",219.500,13,+2
31,0,22348,Nick O'Hern,17' 1",187.583,11,+1
32,0,20498,Briny Baird,17' 2",103.000,6,+4
32,0,01928,Corey Pavin,17' 2",85.917,5,+3
32,0,25190,Jeff Quinney,17' 2",257.917,15,-4
35,0,26596,Ryan Moore,17' 3",155.417,9,+1
35,0,07749,Brett Quigley,17' 3",310.000,18,+3
37,0,24924,Bill Haas,17' 4",190.333,11,-3
38,0,01035,Tommy Armour III,17' 5",156.917,9,+2
38,0,20574,Mathew Goggin,17' 5",104.583,6,+2
38,0,10117,Bob Heintz,17' 5",174.083,10,+1
38,0,25240,D.A. Points,17' 5",156.417,9,+3
38,0,27963,Chris Stroud,17' 5",209.083,12,+5
43,0,24138,Ian Poulter,17' 10",142.667,8,-2
44,0,20472,Alex Cejka,17' 11",197.417,11,E
45,0,01142,Bart Bryant,18' 0",125.917,7,+3
45,0,12716,Charley Hoffman,18' 0",126.083,7,+1
47,0,23800,Bryce Molder,18' 2",163.417,9,+7
48,0,23349,Charles Warren,18' 3",146.250,8,+2
49,0,26498,Matt Weibring,18' 5",165.667,9,+6
50,0,25396,Kevin Na,18' 8",261.083,14,+8
50,0,25804,Bubba Watson,18' 8",392.000,21,+3
52,0,01313,Steve Elkington,18' 10",264.083,14,-3
52,0,22892,Jason Gore,18' 10",263.833,14,+2
52,0,27936,Martin Laird,18' 10",263.417,14,-1
55,0,30711,Colt Knost,18' 11",188.750,10,+3
56,0,27649,Brandt Snedeker,19' 0",227.667,12,+1
57,0,24357,K.J. Choi,19' 1",171.917,9,+3
58,0,21949,Joe Ogilvie,19' 2",440.417,23,+2
59,0,22621,Ben Curtis,19' 3",96.250,5,E
60,0,24925,Jonathan Byrd,19' 4",290.167,15,+1
60,0,12602,Dean Wilson,19' 4",135.333,7,+4
62,0,06012,Greg Kraft,19' 5",97.167,5,E
62,0,24663,Y.E. Yang,19' 5",214.000,11,+2
64,0,12782,Tim Herron,19' 6",253.250,13,+2
64,0,08075,Jerry Kelly,19' 6",78.083,4,+1
66,0,09011,David Duval,19' 8",294.583,15,+7
67,0,08931,Glen Day,19' 10",377.083,19,E
68,0,24507,Jason Bohn,20' 0",319.583,16,-1
69,0,10425,Jay Williamson,20' 2",181.833,9,+4
70,0,10860,Justin Leonard,20' 3",243.083,12,E
71,0,01161,Mark Calcavecchia,20' 6",307.250,15,-1
72,0,21350,Ryuji Imada,20' 7",451.917,22,+3
72,0,26851,Marc Leishman,20' 7",431.917,21,+2
74,0,20848,Ángel Cabrera,20' 8",144.583,7,+4
74,0,01941,Tom Pernice Jr.,20' 8",433.167,21,-1
76,0,28089,Jason Day,20' 9",248.583,12,-1
76,0,26289,Boo Weekley,20' 9",186.833,9,E
78,0,21731,Freddie Jacobson,20' 10",395.750,19,-1
79,0,21805,Harrison Frazar,20' 11",522.167,25,+1
