RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,02214,Kirk Triplett,9' 5",9.417,1,-2
2,0,24449,Parker McLachlin,34' 4",34.333,1,-1
3,0,20645,John Senden,41' 3",165.083,4,-2
4,0,22293,Heath Slocum,44' 4",44.333,1,E
5,0,10860,Justin Leonard,49' 8",49.667,1,E
6,0,28118,Peter Tomasulo,54' 2",108.250,2,-2
7,0,22548,Patrick Sheehan,54' 5",54.417,1,-1
8,0,27649,Brandt Snedeker,55' 3",55.250,1,E
9,0,23353,J.J. Henry,58' 8",117.333,2,-2
10,0,08793,Tiger Woods,60' 1",420.583,7,-6
11,0,27933,John Merrick,61' 1",61.083,1,+1
12,0,07457,Steve Flesch,65' 1",195.167,3,-2
13,0,06621,Joe Durant,66' 6",66.500,1,-1
14,0,06197,Michael Allen,68' 8",68.667,1,E
15,0,26300,Matt Jones,69' 1",276.417,4,-2
16,0,27214,Kevin Streelman,69' 4",138.583,2,-2
17,0,06004,Stephen Ames,69' 9",139.500,2,-2
18,0,24358,Robert Garrigus,70' 11",425.417,6,E
19,0,22348,Nick O'Hern,72' 2",72.167,1,+1
20,0,25686,Jason Dufner,73' 1",219.167,3,-2
21,0,22046,Geoff Ogilvy,73' 8",147.333,2,E
22,0,27963,Chris Stroud,74' 3",297.083,4,-5
23,0,26497,Casey Wittenberg,74' 10",74.833,1,E
24,0,26881,Jarrod Lyle,75' 0",150.000,2,E
25,0,22405,Justin Rose,75' 6",151.000,2,-2
26,0,20127,Chris Riley,75' 9",75.750,1,-1
27,0,24912,Will MacKenzie,76' 1",228.333,3,-2
28,0,28089,Jason Day,76' 8",229.917,3,-1
29,0,27683,Leif Olson,77' 1",385.417,5,E
30,0,24502,Adam Scott,78' 8",471.750,6,-3
31,0,25804,Bubba Watson,79' 0",158.000,2,-1
32,0,23135,Tim Clark,80' 3",80.250,1,-1
33,0,25919,Brian Vranesh,80' 6",161.000,2,-1
34,0,01132,Mark Brooks,81' 3",162.500,2,-1
35,0,24781,Hunter Mahan,81' 5",162.750,2,-1
36,0,12510,Chad Campbell,82' 6",247.500,3,+2
37,0,30925,Dustin Johnson,83' 1",415.417,5,-2
38,0,20848,Ángel Cabrera,84' 0",420.083,5,-2
39,0,20070,Matt Bettencourt,84' 2",505.167,6,-2
39,0,27141,J.B. Holmes,84' 2",168.250,2,-2
41,0,24925,Jonathan Byrd,84' 7",169.083,2,-1
42,0,02206,David Toms,84' 10",84.833,1,-1
43,0,26498,Matt Weibring,85' 3",85.250,1,-1
44,0,25632,Jimmy Walker,85' 4",426.833,5,-3
45,0,01577,Lee Janzen,85' 5",85.417,1,+3
46,0,26695,Michael Letzig,85' 8",342.667,4,-2
47,0,01797,Rocco Mediate,85' 11",171.750,2,-2
48,0,24663,Y.E. Yang,86' 2",430.833,5,-2
49,0,31416,Derek Fathauer,87' 9",263.167,3,-1
50,0,01928,Corey Pavin,88' 0",88.000,1,-1
51,0,25562,Andres Romero,88' 11",177.833,2,E
52,0,23108,Matt Kuchar,89' 11",179.750,2,E
53,0,23614,Rich Beem,90' 1",180.083,2,E
54,0,07867,Woody Austin,90' 2",450.667,5,E
55,0,19846,Brian Gay,90' 4",180.667,2,-2
56,0,01706,Davis Love III,91' 2",182.250,2,-1
57,0,01226,Fred Couples,91' 6",182.917,2,E
58,0,10733,Kent Jones,91' 9",458.833,5,-3
59,0,10423,Mike Weir,91' 10",91.833,1,-1
60,0,20472,Alex Cejka,91' 11",183.750,2,-1
61,0,23638,Brendon de Jonge,92' 2",368.583,4,-3
62,0,20498,Briny Baird,92' 6",184.917,2,-1
63,0,25396,Kevin Na,92' 10",742.333,8,-5
64,0,12716,Charley Hoffman,94' 0",564.083,6,E
65,0,01677,Tom Lehman,94' 2",94.167,1,E
66,0,24503,Jeff Klauk,94' 5",283.250,3,-1
67,0,21209,Sergio Garcia,94' 10",284.500,3,E
68,0,25900,Lucas Glover,94' 11",189.750,2,-1
69,0,10885,Robert Allenby,95' 1",570.417,6,-4
70,0,28158,Steve Marino,95' 2",475.917,5,-2
71,0,20572,Rod Pampling,95' 11",287.833,3,-2
72,0,21805,Harrison Frazar,96' 3",962.833,10,-10
73,0,25345,Carl Pettersson,96' 7",193.083,2,E
74,0,25240,D.A. Points,97' 1",485.500,5,-4
75,0,01948,Tim Petrovic,97' 4",389.417,4,-1
76,0,24361,Pat Perez,97' 6",487.500,5,-2
77,0,23320,Ryan Palmer,97' 11",195.750,2,-1
78,0,06567,Vijay Singh,99' 5",99.417,1,E
79,0,01724,Jeff Maggert,99' 7",199.167,2,-1
80,0,20691,Greg Owen,100' 0",499.833,5,E
81,0,23788,D.J. Trahan,100' 1",100.083,1,E
82,0,24924,Bill Haas,100' 8",905.917,9,-3
83,0,27120,Troy Matteson,101' 2",505.917,5,-4
84,0,23048,Eric Axley,101' 8",406.500,4,-2
85,0,21753,Brian Davis,101' 10",509.167,5,-2
85,0,21961,Charles Howell III,101' 10",407.333,4,-2
87,0,10809,Jim Furyk,102' 6",204.917,2,-2
87,0,23718,Nathan Green,102' 6",819.667,8,-3
89,0,20574,Mathew Goggin,103' 2",309.417,3,-2
90,0,23325,Vaughn Taylor,103' 4",723.333,7,-4
90,0,12602,Dean Wilson,103' 4",413.167,4,E
92,0,23623,Bo Van Pelt,103' 7",518.083,5,-1
93,0,23548,Bill Lunde,104' 6",313.500,3,-1
94,0,07223,Brian Bateman,105' 0",525.167,5,-1
94,0,20634,Peter Lonard,105' 0",314.917,3,-1
94,0,25818,Scott Piercy,105' 0",944.750,9,-1
97,0,27095,Nick Watney,106' 1",530.333,5,-2
98,0,27770,Camilo Villegas,106' 8",640.000,6,-3
99,0,20098,Stuart Appleby,106' 11",748.333,7,-2
100,0,23621,Rory Sabbatini,107' 9",323.167,3,-3
101,0,06595,Kevin Sutherland,108' 3",216.417,2,E
102,0,22371,Aaron Baddeley,108' 5",433.583,4,E
103,0,23983,Luke Donald,108' 8",108.667,1,-1
104,0,23497,Tag Ridings,108' 11",326.667,3,+1
105,0,06522,Ernie Els,109' 5",218.750,2,E
106,0,01766,Billy Mayfair,109' 9",329.333,3,-1
107,0,20850,Daniel Chopra,109' 10",109.833,1,-1
108,0,06643,Paul Goydos,110' 2",330.500,3,+2
109,0,21959,Ted Purdy,110' 8",664.000,6,-1
110,0,06251,Chris DiMarco,111' 6",111.500,1,E
110,0,22913,John Rollins,111' 6",334.500,3,-1
112,0,21731,Freddie Jacobson,111' 8",446.667,4,-3
113,0,01810,Phil Mickelson,113' 2",339.583,3,-2
114,0,26596,Ryan Moore,113' 8",341.000,3,-1
115,0,01161,Mark Calcavecchia,113' 9",568.833,5,-3
116,0,01313,Steve Elkington,113' 10",227.667,2,-1
117,0,01035,Tommy Armour III,114' 0",114.000,1,-1
117,0,24357,K.J. Choi,114' 0",228.000,2,-2
119,0,24846,Ricky Barnes,114' 9",459.083,4,+2
120,0,09011,David Duval,114' 11",229.750,2,E
121,0,27466,Spencer Levin,115' 2",460.583,4,-2
122,0,26301,James Nitties,115' 8",578.167,5,-3
123,0,06012,Greg Kraft,116' 1",232.167,2,-1
124,0,23541,Ben Crane,116' 5",232.750,2,-1
125,0,20104,Ken Duke,116' 8",116.667,1,E
126,0,24490,George McNeill,118' 4",354.917,3,-1
127,0,24024,Zach Johnson,118' 8",118.667,1,E
128,0,24507,Jason Bohn,118' 9",474.833,4,-2
128,0,24138,Ian Poulter,118' 9",118.750,1,E
130,0,27936,Martin Laird,118' 11",594.750,5,E
131,0,20160,Charlie Wi,119' 2",476.750,4,-2
132,0,29718,Anthony Kim,119' 4",357.917,3,+1
133,0,01707,Steve Lowery,119' 8",478.667,4,-2
134,0,08075,Jerry Kelly,121' 7",243.083,2,-2
135,0,10117,Bob Heintz,122' 1",244.167,2,E
136,0,23800,Bryce Molder,122' 3",122.250,1,E
137,0,06527,Steve Stricker,123' 0",369.083,3,-2
138,0,20766,Padraig Harrington,123' 2",246.250,2,E
138,0,28780,Nicholas Thompson,123' 2",492.500,4,-2
140,0,20593,Greg Chalmers,124' 4",497.250,4,-4
141,0,26951,Johnson Wagner,124' 5",124.417,1,-1
142,0,22892,Jason Gore,125' 2",375.417,3,-1
143,0,25190,Jeff Quinney,128' 5",128.417,1,-1
144,0,28475,Jeff Overton,128' 7",128.583,1,-1
145,0,23778,Brad Adamonis,129' 1",129.083,1,E
145,0,30927,Brendon Todd,129' 1",129.083,1,-1
147,0,01329,Brad Faxon,130' 3",260.417,2,-2
148,0,01941,Tom Pernice Jr.,131' 5",920.167,7,-3
149,0,12705,Cliff Kresge,132' 1",132.083,1,-1
150,0,12652,Cameron Beckman,132' 10",531.167,4,-1
151,0,24140,Sean O'Hair,134' 8",269.250,2,-1
152,0,21949,Joe Ogilvie,136' 7",273.083,2,E
153,0,29221,Webb Simpson,137' 5",274.833,2,-2
154,0,06539,Rick Price,137' 6",274.917,2,E
155,0,26851,Marc Leishman,140' 9",281.500,2,E
156,0,12782,Tim Herron,142' 11",714.750,5,+2
157,0,07749,Brett Quigley,146' 10",440.417,3,-2
158,0,08845,Scott Sterling,149' 3",149.250,1,E
159,0,10585,Scott McCarron,149' 10",299.667,2,E
160,0,28620,Aron Price,151' 10",455.500,3,E
161,0,01320,Bob Estes,152' 1",304.167,2,E
162,0,20157,Retief Goosen,152' 3",304.500,2,E
