RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,06373,José María Olazábal,2' 2",89.250,41,95
2,0,20572,Rod Pampling,2' 7",218.917,84,85
3,0,08793,Tiger Woods,2' 8",117.250,44,10
4,0,22371,Aaron Baddeley,2' 9",243.083,88,51
4,0,10860,Justin Leonard,2' 9",231.750,85,77
4,0,12602,Dean Wilson,2' 9",362.833,130,51
7,0,12510,Chad Campbell,2' 10",282.083,101,93
7,0,02239,Scott Verplank,2' 10",316.167,113,12
9,0,23983,Luke Donald,2' 11",112.750,39,3
9,0,12716,Charley Hoffman,2' 11",316.083,109,137
9,0,01928,Corey Pavin,2' 11",245.000,84,1
12,0,01329,Brad Faxon,3' 0",354.417,117,110
12,0,06350,Bob May,3' 0",225.333,75,144
12,0,06527,Steve Stricker,3' 0",176.583,59,2
15,0,01473,Todd Hamilton,3' 1",242.000,79,191
15,0,20634,Peter Lonard,3' 1",297.333,97,87
15,0,22405,Justin Rose,3' 1",393.167,128,84
15,0,25804,Bubba Watson,3' 1",297.000,96,83
19,0,24357,K.J. Choi,3' 2",369.333,117,67
19,0,07457,Steve Flesch,3' 2",483.000,151,22
19,0,01388,Robert Gamez,3' 2",381.833,122,135
19,0,24980,Scott Gutschewski,3' 2",185.583,58,190
19,0,20766,Padraig Harrington,3' 2",171.083,54,36
19,0,06567,Vijay Singh,3' 2",390.583,124,39
19,0,02206,David Toms,3' 2",246.833,78,54
26,0,20121,Todd Fischer,3' 3",470.333,145,117
26,0,21350,Ryuji Imada,3' 3",311.000,96,24
26,0,01599,Steve Jones,3' 3",284.833,87,92
26,0,12680,Shigeki Maruyama,3' 3",401.167,124,21
26,0,01823,Larry Mize,3' 3",174.167,53,33
26,0,24138,Ian Poulter,3' 3",166.000,51,36
26,0,20645,John Senden,3' 3",287.250,89,86
26,0,02104,Jeff Sluman,3' 3",328.667,100,71
26,0,11011,Mike Sposa,3' 3",225.917,70,47
26,0,02223,Bob Tway,3' 3",316.500,97,147
36,0,20098,Stuart Appleby,3' 4",260.083,78,56
36,0,21407,Arjun Atwal,3' 4",414.333,124,113
36,0,19824,Craig Barlow,3' 4",232.833,69,159
36,0,01132,Mark Brooks,3' 4",375.000,113,107
36,0,19881,Robert Damron,3' 4",421.500,128,100
36,0,01313,Steve Elkington,3' 4",205.833,61,6
36,0,06522,Ernie Els,3' 4",215.583,65,53
36,0,21805,Harrison Frazar,3' 4",408.500,122,96
36,0,20157,Retief Goosen,3' 4",207.417,63,108
36,0,06643,Paul Goydos,3' 4",317.333,95,25
36,0,01810,Phil Mickelson,3' 4",205.667,62,138
36,0,01887,Mark O'Meara,3' 4",177.500,53,67
36,0,22293,Heath Slocum,3' 4",341.917,102,141
36,0,23307,Roger Tambellini,3' 4",266.500,80,195
36,0,02214,Kirk Triplett,3' 4",255.667,76,133
51,0,23135,Tim Clark,3' 5",300.000,88,58
51,0,20378,Mathias Grönberg,3' 5",473.333,137,125
51,0,27141,J.B. Holmes,3' 5",344.417,102,188
51,0,01577,Lee Janzen,3' 5",364.500,108,184
51,0,01666,Bernhard Langer,3' 5",316.250,92,57
51,0,01941,Tom Pernice Jr.,3' 5",428.750,125,80
51,0,02110,Jerry Smith,3' 5",378.583,110,41
51,0,27770,Camilo Villegas,3' 5",499.750,147,123
59,0,10885,Robert Allenby,3' 6",287.750,82,131
59,0,01320,Bob Estes,3' 6",416.667,118,40
59,0,20608,David Howell,3' 6",119.333,34,173
59,0,20094,Jonathan Kaye,3' 6",419.000,120,102
59,0,20382,Stephen Leaney,3' 6",350.083,101,19
59,0,20691,Greg Owen,3' 6",359.083,103,11
59,0,20127,Chris Riley,3' 6",304.000,87,26
59,0,06595,Kevin Sutherland,3' 6",433.333,124,30
67,0,06004,Stephen Ames,3' 7",230.500,65,58
67,0,07223,Brian Bateman,3' 7",292.750,81,94
67,0,01139,Olin Browne,3' 7",481.083,133,152
67,0,08835,Kris Cox,3' 7",366.000,103,118
67,0,06034,Marco Dawson,3' 7",388.833,109,121
67,0,10809,Jim Furyk,3' 7",340.750,95,4
67,0,24358,Robert Garrigus,3' 7",409.250,114,158
67,0,23353,J.J. Henry,3' 7",371.750,104,157
67,0,22378,Trevor Immelman,3' 7",277.000,77,32
67,0,24024,Zach Johnson,3' 7",309.667,86,103
67,0,10565,Ian Leggatt,3' 7",388.583,108,164
67,0,11032,Frank Lickliter II,3' 7",411.083,116,16
67,0,27120,Troy Matteson,3' 7",483.500,134,97
67,0,25842,Jon Mills,3' 7",286.917,81,140
67,0,22046,Geoff Ogilvy,3' 7",271.833,76,69
67,0,20548,Hidemichi Tanaka,3' 7",352.167,98,169
67,0,08385,Omar Uresti,3' 7",272.500,76,7
67,0,02246,Duffy Waldorf,3' 7",406.917,113,61
85,0,06197,Michael Allen,3' 8",403.583,111,70
85,0,01024,Billy Andrade,3' 8",295.500,80,72
85,0,24507,Jason Bohn,3' 8",417.833,115,13
85,0,01226,Fred Couples,3' 8",171.750,47,150
85,0,06251,Chris DiMarco,3' 8",359.167,97,62
85,0,24924,Bill Haas,3' 8",507.083,137,48
85,0,06575,Dudley Hart,3' 8",383.500,104,64
85,0,08075,Jerry Kelly,3' 8",485.417,131,17
85,0,01707,Steve Lowery,3' 8",421.250,114,111
85,0,21949,Joe Ogilvie,3' 8",424.917,115,45
85,0,22548,Patrick Sheehan,3' 8",544.833,150,60
85,0,07013,Wes Short Jr.,3' 8",488.750,132,194
85,0,02106,Chris Smith,3' 8",262.583,72,185
85,0,25632,Jimmy Walker,3' 8",317.250,87,175
99,0,07867,Woody Austin,3' 9",568.417,150,43
99,0,20498,Briny Baird,3' 9",397.333,106,124
99,0,20099,Doug Barron,3' 9",412.417,110,23
99,0,22946,Henrik Bjornstad,3' 9",512.667,138,109
99,0,20472,Alex Cejka,3' 9",440.833,117,156
99,0,20229,Stewart Cink,3' 9",338.833,90,27
99,0,10733,Kent Jones,3' 9",428.250,114,136
99,0,01619,Skip Kendall,3' 9",287.917,77,73
99,0,01766,Billy Mayfair,3' 9",362.083,96,35
99,0,23320,Ryan Palmer,3' 9",534.000,144,74
99,0,25345,Carl Pettersson,3' 9",469.833,126,66
99,0,23621,Rory Sabbatini,3' 9",261.750,70,50
99,0,21660,Jason Schultz,3' 9",370.500,98,119
99,0,24502,Adam Scott,3' 9",261.500,70,91
99,0,27095,Nick Watney,3' 9",544.333,144,15
99,0,21878,Mark Wilson,3' 9",379.583,101,82
115,0,01042,Paul Azinger,3' 10",500.833,130,8
115,0,24925,Jonathan Byrd,3' 10",285.667,75,20
115,0,26360,Bubba Dickerson,3' 10",515.167,133,181
115,0,25900,Lucas Glover,3' 10",497.333,131,129
115,0,26420,Richard Johnson,3' 10",449.167,117,44
115,0,01724,Jeff Maggert,3' 10",468.750,121,178
115,0,01761,Len Mattiace,3' 10",315.417,82,143
115,0,06515,Shaun Micheel,3' 10",368.083,95,127
115,0,12660,Jesper Parnevik,3' 10",403.083,105,28
115,0,24361,Pat Perez,3' 10",304.000,79,166
115,0,01948,Tim Petrovic,3' 10",489.000,127,31
126,0,01035,Tommy Armour III,3' 11",302.417,78,172
126,0,10505,Shane Bertsch,3' 11",453.417,116,105
126,0,01161,Mark Calcavecchia,3' 11",536.667,138,130
126,0,20850,Daniel Chopra,3' 11",467.333,119,105
126,0,12823,Carlos Franco,3' 11",401.500,102,163
126,0,01381,Fred Funk,3' 11",494.667,125,42
126,0,21209,Sergio Garcia,3' 11",200.167,51,183
126,0,12782,Tim Herron,3' 11",346.250,88,148
126,0,01685,J.L. Lewis,3' 11",320.750,82,76
126,0,26596,Ryan Moore,3' 11",408.250,104,46
126,0,24140,Sean O'Hair,3' 11",478.583,123,139
126,0,07749,Brett Quigley,3' 11",439.833,113,14
126,0,02101,Joey Sindelar,3' 11",403.500,102,177
126,0,08375,Paul Stankowski,3' 11",319.750,81,114
126,0,23325,Vaughn Taylor,3' 11",450.833,116,144
126,0,20812,Tjaart van der Walt,3' 11",299.333,77,9
126,0,23349,Charles Warren,3' 11",517.917,132,64
143,0,01142,Bart Bryant,4' 0",421.833,106,142
143,0,23673,Michael Connell,4' 0",235.417,59,192
143,0,22621,Ben Curtis,4' 0",319.750,80,116
143,0,06621,Joe Durant,4' 0",519.417,131,133
143,0,19846,Brian Gay,4' 0",597.667,150,5
143,0,12645,Brent Geiberger,4' 0",600.917,149,34
143,0,20574,Mathew Goggin,4' 0",341.000,86,146
143,0,20105,Jeff Gove,4' 0",364.833,91,78
143,0,23718,Nathan Green,4' 0",598.333,151,17
143,0,23616,Ryan Hietala,4' 0",331.083,83,180
143,0,21961,Charles Howell III,4' 0",521.167,131,115
143,0,21731,Freddie Jacobson,4' 0",255.583,64,101
143,0,01677,Tom Lehman,4' 0",242.000,61,155
143,0,25240,D.A. Points,4' 0",495.167,123,131
143,0,22913,John Rollins,4' 0",361.083,91,182
143,0,23623,Bo Van Pelt,4' 0",544.833,137,99
159,0,08123,Jeff Brehaut,4' 1",447.333,110,153
159,0,20593,Greg Chalmers,4' 1",305.000,75,126
159,0,21753,Brian Davis,4' 1",471.000,116,49
159,0,25935,John Engler Jr.,4' 1",316.833,78,176
159,0,01553,John Huston,4' 1",430.833,106,63
159,0,01706,Davis Love III,4' 1",318.250,78,149
159,0,21959,Ted Purdy,4' 1",459.750,112,168
166,0,23614,Rich Beem,4' 2",376.333,90,174
166,0,21646,David Branshaw,4' 2",570.333,137,38
166,0,01219,John Cook,4' 2",300.833,72,28
166,0,06012,Greg Kraft,4' 2",398.750,96,88
166,0,21470,Daisuke Maruyama,4' 2",482.417,116,104
166,0,23788,D.J. Trahan,4' 2",574.333,139,128
166,0,19913,Ron Whittaker,4' 2",413.667,99,167
173,0,08537,J.P. Hayes,4' 3",281.500,66,75
173,0,12662,Thomas Levet,4' 3",313.667,74,81
173,0,28475,Jeff Overton,4' 3",593.833,140,55
176,0,09011,David Duval,4' 4",346.167,80,187
176,0,24912,Will MacKenzie,4' 4",469.750,109,165
176,0,24781,Hunter Mahan,4' 4",542.750,126,150
176,0,20628,Arron Oberholser,4' 4",344.833,79,98
176,0,01945,Kenny Perry,4' 4",362.750,83,162
176,0,12755,Vance Veazey,4' 4",314.917,73,189
182,0,01249,John Daly,4' 5",241.500,55,186
182,0,20631,David McKenzie,4' 5",471.500,107,112
182,0,23497,Tag Ridings,4' 5",727.167,165,160
182,0,28780,Nicholas Thompson,4' 5",530.083,120,171
186,0,25936,Alex Aragon,4' 6",527.750,118,193
186,0,12760,Danny Ellis,4' 6",439.250,97,90
188,0,23541,Ben Crane,4' 7",438.250,95,120
188,0,27943,Matt Hansen,4' 7",389.000,85,89
188,0,06573,Brandt Jobe,4' 7",443.083,97,154
191,0,23048,Eric Axley,4' 8",500.333,108,121
191,0,10423,Mike Weir,4' 8",404.750,86,79
191,0,23322,Brett Wetterich,4' 8",445.250,95,178
194,0,11123,Chris Couch,4' 9",489.500,103,196
194,0,23409,James Driscoll,4' 9",576.583,121,160
196,0,22892,Jason Gore,4' 11",570.750,116,170
