RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,22371,Aaron Baddeley,2.000,2,1
1,0,32334,Charlie Beljan,2.000,2,1
1,0,40026,Daniel Berger,2.000,2,1
1,0,28089,Jason Day,2.000,2,1
1,0,28679,Fabián Gómez,2.000,2,1
1,0,34563,Chesson Hadley,2.000,2,1
1,0,37454,Whee Kim,2.000,2,1
1,0,24140,Sean O'Hair,2.000,2,1
1,0,28486,Michael Putnam,2.000,2,1
1,0,34360,Patrick Reed,2.000,2,1
1,0,27649,Brandt Snedeker,2.000,2,1
1,0,34264,Hudson Swafford,2.000,2,1
1,0,30927,Brendon Todd,2.000,2,1
1,0,27095,Nick Watney,2.000,2,1
15,0,23048,Eric Axley,3.000,3,1
15,0,29479,Scott Brown,3.000,3,1
15,0,20472,Alex Cejka,3.000,3,1
15,0,20593,Greg Chalmers,3.000,3,1
15,0,32366,Kevin Chappell,3.000,3,1
15,0,25720,Chad Collins,3.000,3,1
15,0,34262,Jon Curran,3.000,3,1
15,0,20104,Ken Duke,3.000,3,1
15,0,31416,Derek Fathauer,3.000,3,1
15,0,10809,Jim Furyk,3.000,3,1
15,0,29720,Andres Gonzales,3.000,3,1
15,0,32448,James Hahn,3.000,3,1
15,0,26758,David Hearn,3.000,3,1
15,0,23353,J.J. Henry,3.000,3,1
15,0,27141,J.B. Holmes,3.000,3,1
15,0,39977,Max Homa,3.000,3,1
15,0,29420,Billy Horschel,3.000,3,1
15,0,29222,Billy Hurley III,3.000,3,1
15,0,30925,Dustin Johnson,3.000,3,1
15,0,26300,Matt Jones,3.000,3,1
15,0,30711,Colt Knost,3.000,3,1
15,0,27466,Spencer Levin,3.000,3,1
15,0,34409,David Lingmerth,3.000,3,1
15,0,24781,Hunter Mahan,3.000,3,1
15,0,31202,William McGirt,3.000,3,1
15,0,23800,Bryce Molder,3.000,3,1
15,0,22056,Cameron Percy,3.000,3,1
15,0,24361,Pat Perez,3.000,3,1
15,0,30946,Alex Prugh,3.000,3,1
15,0,29476,Kyle Reifers,3.000,3,1
15,0,06567,Vijay Singh,3.000,3,1
15,0,34046,Jordan Spieth,3.000,3,1
15,0,27963,Chris Stroud,3.000,3,1
15,0,31560,Brian Stuard,3.000,3,1
15,0,25834,Daniel Summerhays,3.000,3,1
15,0,25632,Jimmy Walker,3.000,3,1
15,0,25892,Steve Wheatcroft,3.000,3,1
15,0,34265,Will Wilcox,3.000,3,1
53,0,27436,Graham DeLaet,4.000,4,1
