RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,40009,Dominic Bozzelli,50.00,99,198
1,0,25834,Daniel Summerhays,50.00,45,90
3,0,25396,Kevin Na,47.66,163,342
4,0,34409,David Lingmerth,47.41,128,270
5,0,22582,Kyle Thompson,47.22,17,36
6,0,01810,Phil Mickelson,46.67,168,360
7,0,39975,Michael Kim,46.30,75,162
8,0,35532,Tom Hoge,45.83,132,288
9,0,20472,Alex Cejka,45.73,107,234
10,0,28089,Jason Day,45.49,131,288
11,0,24140,Sean O'Hair,45.45,90,198
12,0,27936,Martin Laird,45.37,98,216
13,0,28237,Rory McIlroy,45.30,106,234
14,0,19846,Brian Gay,45.24,171,378
15,0,20157,Retief Goosen,45.14,65,144
16,0,10809,Jim Furyk,45.00,81,180
17,0,32839,Hideki Matsuyama,44.79,129,288
18,0,36689,Brooks Koepka,44.44,120,270
18,0,34466,Peter Malnati,44.44,120,270
18,0,46601,Trey Mullinax,44.44,104,234
18,0,34360,Patrick Reed,44.44,144,324
18,0,27649,Brandt Snedeker,44.44,128,288
18,0,27963,Chris Stroud,44.44,104,234
18,0,33448,Justin Thomas,44.44,160,360
25,0,25632,Jimmy Walker,44.10,127,288
26,0,20593,Greg Chalmers,43.52,47,108
26,0,25240,D.A. Points,43.52,47,108
26,0,33418,Shawn Stefani,43.52,94,216
29,0,23320,Ryan Palmer,43.43,86,198
29,0,26331,Charl Schwartzel,43.43,86,198
31,0,34076,Joel Dahmen,43.33,117,270
31,0,34358,Jonathan Randolph,43.33,78,180
33,0,27349,Alex Noren,43.16,101,234
34,0,37338,Zecheng Dou,43.06,31,72
35,0,22405,Justin Rose,42.71,123,288
36,0,39327,Ben Silverman,42.59,115,270
37,0,32254,Xinjun Zhang,42.42,84,198
38,0,30911,Tommy Fleetwood,42.36,122,288
39,0,31416,Derek Fathauer,42.31,99,234
40,0,24846,Ricky Barnes,42.22,76,180
40,0,29974,Branden Grace,42.22,114,270
