RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,31560,Brian Stuard,87,609,14.3
2,0,35461,Beau Hossler,83,651,12.7
3,0,34563,Chesson Hadley,82,613,13.4
3,0,30944,Jason Kokrak,82,577,14.2
5,0,46435,Austin Cook,77,671,11.5
6,0,29221,Webb Simpson,76,601,12.6
7,0,35532,Tom Hoge,74,629,11.8
8,0,26851,Marc Leishman,73,517,14.1
8,0,34256,Andrew Putnam,73,521,14.0
10,0,19803,Ryan Armour,71,659,10.8
10,0,35421,Brandon Harkins,71,621,11.4
10,0,49964,Aaron Wise,71,556,12.8
13,0,39997,Corey Conners,70,507,13.8
13,0,21961,Charles Howell III,70,519,13.5
13,0,37454,Whee Kim,70,553,12.7
13,0,30926,Chris Kirk,70,678,10.3
13,0,39327,Ben Silverman,70,527,13.3
18,0,31646,Emiliano Grillo,69,539,12.8
18,0,34174,John Huh,69,577,12.0
18,0,27556,Ted Potter Jr.,69,570,12.1
21,0,29725,Tony Finau,68,563,12.1
21,0,29420,Billy Horschel,68,528,12.9
21,0,34466,Peter Malnati,68,598,11.4
24,0,33399,Adam Hadwin,67,450,14.9
24,0,29926,Danny Lee,67,534,12.5
24,0,32640,Troy Merritt,67,528,12.7
24,0,46501,Ollie Schniederjans,67,577,11.6
24,0,31323,Gary Woodland,67,471,14.2
29,0,45526,Abraham Ancer,66,596,11.1
30,0,35450,Patrick Cantlay,64,444,14.4
30,0,19846,Brian Gay,64,706,9.1
30,0,01810,Phil Mickelson,64,540,11.9
30,0,32333,Kevin Tway,64,617,10.4
34,0,40009,Dominic Bozzelli,63,463,13.6
34,0,27649,Brandt Snedeker,63,532,11.8
34,0,27095,Nick Watney,63,542,11.6
37,0,24024,Zach Johnson,62,520,11.9
38,0,40026,Daniel Berger,61,425,14.4
38,0,47959,Bryson DeChambeau,61,551,11.1
38,0,31420,Anirban Lahiri,61,488,12.5
38,0,50526,Tom Lovelady,61,446,13.7
38,0,25493,Nick Taylor,61,498,12.2
43,0,27958,Ryan Blaum,60,493,12.2
43,0,32102,Rickie Fowler,60,419,14.3
43,0,33122,Russell Knox,60,467,12.8
43,0,29461,Jamie Lovemark,60,586,10.2
43,0,31202,William McGirt,60,512,11.7
43,0,25396,Kevin Na,60,561,10.7
49,0,27644,Brian Harman,59,515,11.5
49,0,39546,Keith Mitchell,59,541,10.9
49,0,26596,Ryan Moore,59,453,13.0
49,0,29908,C.T. Pan,59,524,11.3
53,0,33948,Byeong Hun An,58,496,11.7
53,0,33141,Keegan Bradley,58,522,11.1
53,0,34099,Harris English,58,485,12.0
53,0,23108,Matt Kuchar,58,476,12.2
53,0,27942,Rob Oppenheim,58,390,14.9
58,0,29479,Scott Brown,57,547,10.4
58,0,34076,Joel Dahmen,57,484,11.8
58,0,28500,Martin Flores,57,477,11.9
58,0,32876,Martin Piller,57,484,11.8
58,0,28252,Seamus Power,57,473,12.1
58,0,30692,Scott Stallings,57,547,10.4
58,0,28132,Tyrone Van Aswegen,57,575,9.9
65,0,45609,Tyler Duncan,56,496,11.3
65,0,27974,Sung Kang,56,466,12.0
65,0,32757,Patton Kizzire,56,509,11.0
65,0,35879,Kelly Kraft,56,528,10.6
65,0,34409,David Lingmerth,56,514,10.9
65,0,27963,Chris Stroud,56,432,13.0
65,0,23325,Vaughn Taylor,56,489,11.5
65,0,25632,Jimmy Walker,56,499,11.2
73,0,37278,Nicholas Lindheim,55,415,13.3
73,0,33448,Justin Thomas,55,537,10.2
73,0,47128,Richy Werenski,55,491,11.2
76,0,29535,Brice Garnett,54,542,10.0
76,0,23621,Rory Sabbatini,54,530,10.2
76,0,29223,Sam Saunders,54,475,11.4
76,0,48081,Xander Schauffele,54,530,10.2
76,0,35891,Cameron Smith,54,461,11.7
76,0,37189,Harold Varner III,54,502,10.8
76,0,27064,Jhonattan Vegas,54,446,12.1
83,0,27141,J.B. Holmes,53,485,10.9
83,0,35506,Mackenzie Hughes,53,455,11.6
83,0,30925,Dustin Johnson,53,467,11.3
83,0,39324,J.J. Spaun,53,461,11.5
83,0,25804,Bubba Watson,53,469,11.3
88,0,28679,Fabián Gómez,52,461,11.3
88,0,27129,Luke List,52,518,10.0
88,0,36699,Patrick Rodgers,52,517,10.1
88,0,47347,Adam Schenk,52,432,12.0
88,0,34046,Jordan Spieth,52,471,11.0
88,0,27214,Kevin Streelman,52,510,10.2
88,0,08793,Tiger Woods,52,454,11.5
95,0,20229,Stewart Cink,51,442,11.5
95,0,34098,Russell Henley,51,376,13.6
95,0,34213,Grayson Murray,51,435,11.7
95,0,49771,J.T. Poston,51,401,12.7
95,0,26476,Chez Reavie,51,431,11.8
95,0,30110,Kyle Stanley,51,440,11.6
95,0,29485,Brett Stegmaier,51,302,16.9
102,0,29268,Bronson Burgoon,50,377,13.3
102,0,46402,Talor Gooch,50,437,11.4
102,0,33418,Shawn Stefani,50,405,12.3
105,0,24358,Robert Garrigus,49,464,10.6
105,0,12716,Charley Hoffman,49,479,10.2
105,0,29484,Peter Uihlein,49,441,11.1
108,0,28307,Matt Every,48,421,11.4
108,0,30911,Tommy Fleetwood,48,381,12.6
108,0,24924,Bill Haas,48,439,10.9
108,0,32839,Hideki Matsuyama,48,407,11.8
108,0,37275,Sam Ryder,48,453,10.6
113,0,22371,Aaron Baddeley,47,485,9.7
113,0,28089,Jason Day,47,378,12.4
113,0,25686,Jason Dufner,47,364,12.9
113,0,31416,Derek Fathauer,47,506,9.3
113,0,36689,Brooks Koepka,47,400,11.8
113,0,33410,Andrew Landry,47,499,9.4
113,0,46601,Trey Mullinax,47,397,11.8
113,0,24502,Adam Scott,47,404,11.6
121,0,26499,Rafa Cabrera Bello,46,335,13.7
121,0,12510,Chad Campbell,46,464,9.9
121,0,35310,Lanto Griffin,46,403,11.4
121,0,23353,J.J. Henry,46,368,12.5
121,0,25818,Scott Piercy,46,433,10.6
126,0,24781,Hunter Mahan,45,343,13.1
127,0,35545,Blayne Barber,44,386,11.4
127,0,35376,Roberto Díaz,44,390,11.3
127,0,33413,Ben Martin,44,420,10.5
127,0,24138,Ian Poulter,44,352,12.5
127,0,22405,Justin Rose,44,397,11.1
127,0,32150,Michael Thompson,44,365,12.1
133,0,36799,Stephan Jaeger,43,415,10.4
133,0,37455,Si Woo Kim,43,572,7.5
133,0,46970,Jon Rahm,43,345,12.5
136,0,10809,Jim Furyk,42,330,12.7
136,0,47993,Denny McCarthy,42,332,12.7
136,0,22056,Cameron Percy,42,274,15.3
136,0,34358,Jonathan Randolph,42,451,9.3
136,0,34360,Patrick Reed,42,467,9.0
136,0,26951,Johnson Wagner,42,387,10.9
136,0,25892,Steve Wheatcroft,42,302,13.9
143,0,48084,Wesley Bryan,41,397,10.3
143,0,24925,Jonathan Byrd,41,313,13.1
143,0,32366,Kevin Chappell,41,415,9.9
143,0,29974,Branden Grace,41,322,12.7
143,0,32448,James Hahn,41,468,8.8
143,0,26300,Matt Jones,41,320,12.8
143,0,39975,Michael Kim,41,381,10.8
143,0,25572,Graeme McDowell,41,338,12.1
143,0,33419,Cameron Tringale,41,331,12.4
152,0,20472,Alex Cejka,40,446,9.0
152,0,32816,Satoshi Kodaira,40,267,15.0
152,0,23320,Ryan Palmer,40,425,9.4
152,0,24361,Pat Perez,40,345,11.6
