RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
52,0,22046,Geoff Ogilvy,2.28,129.92,-98.08,128.96
53,0,25572,Graeme McDowell,2.27,131.44,-92.85,100.13
54,0,24024,Zach Johnson,2.25,134.90,-107.14,115.27
55,0,21961,Charles Howell III,2.25,132.46,-127.53,132.93
56,0,01666,Bernhard Langer,2.21,90.79,-68.91,86.71
57,0,25345,Carl Pettersson,2.21,137.15,-62.26,114.38
58,0,01313,Steve Elkington,2.19,92.18,-25.24,105.43
59,0,24138,Ian Poulter,2.07,124.18,-128.63,93.20
60,0,20585,Niclas Fasth,2.06,109.32,-69.70,123.59
61,0,01920,Craig Parry,2.01,94.42,-88.63,103.08
62,0,01161,Mark Calcavecchia,2.00,105.94,-58.72,110.16
63,0,22378,Trevor Immelman,1.97,106.61,-113.07,90.43
64,0,21959,Ted Purdy,1.95,134.89,-72.95,134.15
65,0,08075,Jerry Kelly,1.93,115.91,-129.09,81.57
66,0,25900,Lucas Glover,1.88,111.05,-33.29,114.77
67,0,01329,Brad Faxon,1.86,94.80,-103.32,89.23
68,0,21461,Kenneth Ferrie,1.79,101.78,-35.65,103.25
69,0,01941,Tom Pernice Jr.,1.76,110.94,-72.30,97.76
70,0,23621,Rory Sabbatini,1.76,91.44,-114.49,61.41
71,0,01139,Olin Browne,1.75,103.27,-29.95,103.48
72,0,20569,Richard Green,1.73,97.05,-80.25,64.53
73,0,01766,Billy Mayfair,1.72,108.40,-55.43,127.70
74,0,12823,Carlos Franco,1.71,93.93,-73.17,63.34
75,0,23325,Vaughn Taylor,1.69,101.37,-46.23,98.59
76,0,24236,Nick Dougherty,1.68,110.67,-43.90,132.52
77,0,22892,Jason Gore,1.67,76.90,-6.90,78.25
78,0,21949,Joe Ogilvie,1.64,103.12,-79.67,109.07
79,0,23623,Bo Van Pelt,1.63,102.83,-66.03,94.76
80,0,08191,Paul Broadhurst,1.63,86.43,-39.87,82.65
81,0,11127,Stephen Dodd,1.63,84.72,-51.98,87.49
82,0,20624,David Smail,1.62,84.06,-51.98,61.91
83,0,22983,Bradley Dredge,1.61,85.27,-44.33,87.83
84,0,07013,Wes Short Jr.,1.61,67.45,-4.59,67.12
85,0,23320,Ryan Palmer,1.60,110.28,-62.97,82.23
86,0,01457,Jay Haas,1.59,63.44,-115.11,33.58
87,0,24507,Jason Bohn,1.57,91.26,-33.00,93.47
88,0,22405,Justin Rose,1.57,94.11,-87.59,75.60
89,0,12662,Thomas Levet,1.55,88.62,-106.04,42.40
90,0,20691,Greg Owen,1.54,66.19,-52.81,83.03
91,0,25732,S.K. Ho,1.54,76.84,-55.00,65.12
92,0,21099,David Lynn,1.53,77.95,-56.94,61.70
93,0,20832,Raphael Jacquelin,1.52,79.00,-71.38,66.60
94,0,20628,Arron Oberholser,1.51,66.43,-64.57,58.99
95,0,20935,Toru Taniguchi,1.50,84.21,-61.76,47.54
96,0,20094,Jonathan Kaye,1.50,73.50,-126.75,81.21
97,0,01473,Todd Hamilton,1.46,89.35,-134.20,33.92
98,0,23043,Paul Sheehan,1.46,81.78,-55.04,62.30
99,0,07457,Steve Flesch,1.46,90.27,-138.94,58.45
100,0,20939,Keiichiro Fukabori,1.45,81.00,-53.62,68.02
101,0,22034,Yasuharu Imano,1.45,80.99,-28.69,79.21
102,0,02010,Loren Roberts,1.41,56.57,-69.59,51.31
103,0,21805,Harrison Frazar,1.40,78.63,-58.31,62.60
104,0,22293,Heath Slocum,1.40,83.98,-47.71,84.51
105,0,01724,Jeff Maggert,1.40,64.32,-72.68,45.63
106,0,12660,Jesper Parnevik,1.39,70.69,-74.28,47.63
107,0,21695,Maarten Lafeber,1.38,74.45,-54.57,82.73
108,0,24663,Y.E. Yang,1.37,74.20,-39.82,47.36
109,0,06621,Joe Durant,1.35,69.08,-65.04,67.73
110,0,02223,Bob Tway,1.35,70.09,-95.77,65.92
111,0,22792,Peter Hanson,1.35,71.40,-39.35,70.79
112,0,01948,Tim Petrovic,1.34,88.73,-89.51,85.23
113,0,24511,Thongchai Jaidee,1.34,70.96,-62.25,70.67
114,0,01320,Bob Estes,1.34,66.86,-74.62,56.46
115,0,24361,Pat Perez,1.34,80.18,-47.39,79.74
116,0,20645,John Senden,1.31,83.78,-46.77,78.37
117,0,02214,Kirk Triplett,1.30,54.56,-87.92,38.11
118,0,01968,Nick Price,1.30,51.87,-79.44,45.39
119,0,06575,Dudley Hart,1.29,67.02,-46.72,64.53
120,0,20859,Anders Hansen,1.28,65.42,-54.52,48.49
121,0,10821,Toshi Izawa,1.27,61.07,-57.29,51.17
122,0,24957,Simon Khan,1.27,60.97,-44.27,50.99
123,0,22117,Jyoti Randhawa,1.26,61.90,-58.89,48.17
124,0,02104,Jeff Sluman,1.26,70.74,-73.35,69.23
125,0,22110,Thaworn Wiratchant,1.26,64.41,-25.72,63.37
126,0,02101,Joey Sindelar,1.26,75.55,-70.92,55.26
127,0,24459,Richard Sterne,1.24,72.04,-40.51,72.76
128,0,20394,Steve Webster,1.24,64.35,-40.07,71.16
129,0,21731,Freddie Jacobson,1.23,62.85,-112.42,55.28
130,0,21753,Brian Davis,1.23,73.85,-94.25,77.81
131,0,21951,Joey Snyder III,1.21,48.57,-12.18,60.75
132,0,20376,Stephen Gallacher,1.20,63.83,-65.26,26.74
133,0,07867,Woody Austin,1.20,70.97,-71.94,63.01
134,0,12389,Barry Lane,1.20,63.60,-54.28,49.25
135,0,23497,Tag Ridings,1.19,59.74,-23.39,46.62
136,0,20643,Steven Conran,1.19,63.23,-49.68,46.45
137,0,20381,Ryoken Kawagishi,1.17,68.06,-36.93,51.74
138,0,23167,Dinesh Chand,1.17,65.64,-28.29,50.46
139,0,01707,Steve Lowery,1.16,69.55,-59.37,50.39
140,0,24389,Jean-Francois Remesy,1.15,57.46,-42.94,38.26
141,0,01928,Corey Pavin,1.14,56.82,-44.31,46.31
142,0,26596,Ryan Moore,1.12,44.62,-7.49,49.00
143,0,08123,Jeff Brehaut,1.11,65.77,-32.62,63.56
144,0,26808,Tadahiro Takayama,1.09,54.41,-26.32,56.30
145,0,26331,Charl Schwartzel,1.05,63.18,-42.12,57.08
146,0,01388,Robert Gamez,1.05,61.83,-53.54,55.09
147,0,10585,Scott McCarron,1.04,53.19,-72.01,59.17
148,0,24925,Jonathan Byrd,1.02,59.14,-63.55,40.79
149,0,01685,J.L. Lewis,1.02,63.14,-70.39,61.43
150,0,01886,Peter O'Malley,1.00,52.20,-44.14,44.05
151,0,01797,Rocco Mediate,1.00,43.13,-46.74,43.70
152,0,07749,Brett Quigley,1.00,61.79,-55.15,62.43
153,0,20472,Alex Cejka,.98,60.81,-98.84,29.35
154,0,25191,Gonzalo Fernandez-Castaño,.98,39.16,-11.70,44.99
155,0,21284,Hiroyuki Fujita,.98,50.82,-43.07,45.86
156,0,20382,Stephen Leaney,.97,56.23,-81.93,43.09
157,0,21207,José Manuel Lara,.97,57.92,-34.66,54.44
158,0,20773,Taichi Teshima,.96,52.06,-38.31,43.93
159,0,21407,Arjun Atwal,.96,51.85,-33.23,54.38
160,0,23969,Graeme Storm,.95,56.34,-22.21,58.40
161,0,01024,Billy Andrade,.95,54.41,-47.23,59.16
162,0,21187,Hidemasa Hoshino,.93,50.27,-28.75,44.10
163,0,19991,Peter Hedblom,.93,46.46,-37.99,51.01
164,0,23797,Brett Rumford,.92,49.70,-41.68,38.47
165,0,20566,Kaname Yokoo,.92,51.53,-21.88,40.31
166,0,02246,Duffy Waldorf,.92,49.45,-74.90,29.63
167,0,22371,Aaron Baddeley,.91,52.89,-46.18,60.98
168,0,01905,Joe Ozaki,.90,36.06,-29.17,38.83
169,0,01035,Tommy Armour III,.90,51.28,-59.83,40.33
170,0,20498,Briny Baird,.90,56.53,-92.65,37.54
171,0,22275,Terry Pilkadaris,.89,38.42,-20.59,26.86
172,0,19904,Paul Lawrie,.89,46.29,-27.07,50.01
173,0,25396,Kevin Na,.89,57.66,-50.24,64.79
174,0,20850,Daniel Chopra,.88,67.99,-44.00,53.50
175,0,06595,Kevin Sutherland,.88,46.80,-58.91,46.65
176,0,23349,Charles Warren,.88,51.04,-18.57,56.56
177,0,25274,Steven Bowditch,.88,36.05,-17.82,34.74
178,0,20763,Pierre Fulke,.88,35.14,-18.10,39.93
179,0,22913,John Rollins,.88,52.62,-62.37,45.28
180,0,22896,Grégory Havret,.87,48.76,-40.83,54.72
181,0,19824,Craig Barlow,.87,44.34,-37.08,42.44
182,0,19830,Joakim Haeggman,.86,46.39,-64.61,21.75
183,0,01553,John Huston,.85,43.43,-55.53,33.25
184,0,23353,J.J. Henry,.85,52.59,-39.95,47.83
185,0,21470,Daisuke Maruyama,.85,48.28,-34.63,48.09
186,0,20213,Katsumasa Miyamoto,.84,45.16,-44.46,31.14
187,0,22621,Ben Curtis,.83,43.31,-69.31,38.07
188,0,23688,Scott Drummond,.83,45.60,-51.93,26.36
189,0,23580,Tetsuji Hiratsuka,.82,47.63,-59.11,36.69
190,0,23624,Soren Hansen,.82,43.42,-35.47,41.52
191,0,21691,Robert-Jan Derksen,.82,44.09,-32.16,41.76
192,0,22986,Søren Kjeldsen,.82,43.24,-38.79,38.99
193,0,24748,WC Liang,.81,39.00,-17.10,33.78
194,0,20548,Hidemichi Tanaka,.81,50.06,-47.85,40.65
195,0,20669,James Kingston,.80,48.28,-39.73,43.14
196,0,22080,Prayad Marksaeng,.80,50.68,-38.88,41.86
197,0,21350,Ryuji Imada,.80,39.36,-20.34,45.07
198,0,24512,Simon Dyson,.80,43.82,-26.34,47.46
199,0,23409,James Driscoll,.80,39.81,-19.14,45.62
200,0,27929,Shiv Kapur,.79,31.67,-.65,32.32
201,0,20127,Chris Riley,.79,38.79,-102.85,18.44
202,0,23552,Hank Kuehne,.79,47.35,-44.86,40.36
203,0,22548,Patrick Sheehan,.79,53.50,-49.75,40.37
204,0,12602,Dean Wilson,.79,47.20,-26.68,41.49
205,0,26507,I J Jang,.78,31.08,-6.37,35.45
206,0,20565,Shinichi Yokota,.77,42.48,-20.35,38.09
207,0,19881,Robert Damron,.77,43.00,-42.56,36.33
208,0,06197,Michael Allen,.76,44.29,-31.13,32.99
209,0,22075,Ricardo Gonzalez,.76,32.83,-45.88,23.22
210,0,25586,Takuya Taniguchi,.76,41.10,-19.94,32.24
211,0,22032,Tomohiro Kondo,.76,42.47,-30.61,29.30
212,0,12645,Brent Geiberger,.75,39.00,-46.32,15.36
213,0,20835,Miles Tunnicliff,.74,37.86,-36.13,30.27
214,0,20962,Keng-Chi Lin,.74,47.27,-18.30,46.79
215,0,20831,Emanuele Canonica,.73,41.42,-19.88,42.14
216,0,06515,Shaun Micheel,.72,42.04,-88.19,30.87
217,0,19970,Robert Karlsson,.72,38.87,-29.27,46.91
218,0,20812,Tjaart van der Walt,.72,33.09,-14.57,37.41
219,0,25804,Bubba Watson,.71,33.26,-4.93,31.65
220,0,24184,Alastair Forsyth,.71,38.19,-60.40,19.74
221,0,21878,Mark Wilson,.70,35.23,-16.87,32.23
222,0,25398,Ryuichi Oda,.70,35.90,-16.53,31.00
223,0,20753,Jong-Duck Kim,.69,33.26,-28.05,21.69
224,0,21498,Hideto Tanihara,.69,41.56,-45.71,25.92
225,0,20772,Toru Suzuki,.69,40.67,-28.40,21.33
225,0,23788,D.J. Trahan,.69,38.60,-12.30,43.85
227,0,20601,Gary Orr,.69,27.43,-16.91,32.43
228,0,20684,Chawalit Plaphol,.68,41.45,-17.63,31.46
229,0,21188,Tatsuhiko Takahashi,.67,26.93,-6.75,29.91
230,0,12652,Cameron Beckman,.67,41.04,-33.25,26.40
231,0,20369,John Bickerton,.67,36.95,-28.14,33.56
232,0,23614,Rich Beem,.67,37.44,-34.49,40.99
233,0,26420,Richard Johnson,.66,36.46,-32.38,33.46
234,0,20099,Doug Barron,.66,33.02,-17.29,40.30
235,0,20474,Phillip Price,.66,32.88,-66.09,22.23
236,0,23725,Brendan Jones,.66,39.42,-59.29,23.77
237,0,20574,Mathew Goggin,.65,37.98,-12.79,36.39
238,0,21998,Peter Lawrie,.65,39.87,-28.01,43.82
239,0,19846,Brian Gay,.65,42.41,-29.47,37.48
240,0,22122,Andrew McLardy,.65,27.38,-24.56,31.27
241,0,07143,Chris Campbell,.65,25.89,-3.73,29.62
242,0,20992,Kazuhiko Hosokawa,.65,36.15,-19.00,32.37
243,0,23481,Marcel Siem,.64,29.65,-39.23,16.63
244,0,24781,Hunter Mahan,.64,42.39,-34.89,29.31
245,0,01577,Lee Janzen,.64,32.62,-48.29,20.36
246,0,22114,Simon Yates,.64,26.19,-25.07,19.33
247,0,28118,Peter Tomasulo,.63,25.22,-4.46,29.68
248,0,23465,Peter Gustafsson,.63,33.20,-11.74,37.08
249,0,24940,Edward Loar,.63,25.05,-14.19,19.69
250,0,28155,Jose-Filipe Lima,.62,32.35,-16.62,29.20
251,0,23162,Simon Wakefield,.62,39.81,-18.41,47.74
252,0,22404,Titch Moore,.62,32.23,-16.51,34.80
253,0,11032,Frank Lickliter II,.62,37.07,-52.11,22.98
254,0,20580,Andre Stolz,.61,24.59,-33.88,5.06
255,0,21590,Damian McGrane,.61,35.52,-19.63,35.70
256,0,20928,Kiyoshi Maita,.61,31.82,-18.32,25.09
257,0,01887,Mark O'Meara,.60,23.92,-50.03,11.62
258,0,25767,Steven O'Hara,.60,31.00,-17.73,32.43
259,0,22307,Nozomi Kawahara,.60,32.78,-20.21,29.30
260,0,26679,Kevin Stadler,.60,30.98,-11.57,28.81
261,0,10201,Matt Gogel,.59,31.50,-46.70,20.21
262,0,06034,Marco Dawson,.59,23.61,-12.97,26.52
263,0,07223,Brian Bateman,.59,33.05,-36.04,28.83
264,0,24725,Richard Finch,.59,23.58,-6.69,26.49
265,0,27095,Nick Watney,.59,33.57,-16.14,32.81
266,0,20121,Todd Fischer,.59,40.02,-33.52,35.16
267,0,07465,Hideki Kase,.58,33.84,-35.48,12.17
268,0,21736,Lian-Wei Zhang,.58,28.00,-23.18,27.23
269,0,01326,Nick Faldo,.58,23.31,-35.01,17.75
270,0,25369,Jamie Donaldson,.58,23.27,-21.83,27.97
271,0,22540,Anthony Wall,.58,31.32,-18.82,29.63
272,0,01157,Tom Byrum,.58,30.03,-44.33,17.70
273,0,10733,Kent Jones,.57,36.76,-36.42,29.42
274,0,26329,Louis Oosthuizen,.57,29.22,-25.99,24.76
275,0,02076,Peter Senior,.57,22.63,-29.12,16.50
276,0,19972,José Coceres,.56,23.58,-33.25,13.78
277,0,22951,Azuma Yano,.56,30.67,-11.81,28.00
278,0,02300,Ian Woosnam,.55,23.28,-16.34,19.71
279,0,27506,Oliver Wilson,.55,28.78,-8.24,30.70
280,0,25335,Marcus Both,.55,25.42,-9.97,25.20
281,0,23892,David Park,.55,30.10,-30.15,23.02
282,0,02106,Chris Smith,.55,35.52,-27.13,23.51
283,0,23272,Stuart Little,.55,31.68,-9.88,36.62
284,0,25273,Andrew Buckle,.54,21.73,-7.28,25.46
285,0,08385,Omar Uresti,.54,30.38,-15.84,32.28
286,0,23828,Satoru Hirota,.54,28.90,-8.94,27.76
287,0,19903,Jonathan Lomas,.53,30.76,-24.26,23.89
288,0,06431,Jean Van de Velde,.52,20.93,-6.07,22.64
289,0,20823,Gary Emerson,.52,27.73,-24.76,25.20
290,0,26881,Jarrod Lyle,.52,20.80,-8.82,28.28
291,0,08555,Terry Price,.52,26.42,-33.40,13.56
292,0,24847,Michael Harris,.52,20.68,-3.31,23.33
293,0,22328,Marc Cayeux,.52,33.52,-17.96,34.46
294,0,23322,Brett Wetterich,.51,29.10,-15.68,30.64
295,0,08537,J.P. Hayes,.51,24.99,-17.42,24.35
296,0,26341,Wade Ormsby,.51,31.58,-14.37,29.74
297,0,24083,Marcus Fraser,.51,30.05,-38.50,24.31
298,0,10425,Jay Williamson,.51,24.88,-34.70,19.64
299,0,22113,Wen-Teh Lu,.51,20.27,-4.41,21.56
300,0,20593,Greg Chalmers,.50,32.23,-25.28,18.78
301,0,06332,Neal Lancaster,.50,32.19,-36.81,26.45
302,0,24509,Wei-tze Yeh,.50,25.39,-27.09,11.12
303,0,25841,Marc Warren,.50,20.86,-2.93,21.95
304,0,24739,Katsumune Imai,.49,27.67,-29.22,15.24
305,0,06643,Paul Goydos,.49,19.73,-22.94,27.06
306,0,27770,Camilo Villegas,.49,22.15,-11.07,21.40
307,0,21727,Martin Erlandsson,.49,25.08,-13.66,26.78
308,0,24369,Fredrik Widmark,.49,21.90,-6.53,23.91
309,0,23165,Takashi Kamiyama,.49,24.30,-24.63,6.19
310,0,20598,Christian Cévaër,.49,25.75,-26.41,15.51
311,0,20484,Thammanoon Sriroj,.49,33.03,-19.51,23.02
312,0,25478,Kiyoshi Miyazato,.49,25.25,-11.79,15.21
313,0,23108,Matt Kuchar,.48,23.42,-17.23,19.57
314,0,20573,Scott Laycock,.48,20.01,-16.23,15.44
315,0,19982,Jaime Spence,.48,22.34,-14.76,22.48
316,0,02020,Eduardo Romero,.47,19.00,-44.92,4.79
317,0,22791,Joachim Backstom,.47,18.90,-3.51,21.66
318,0,01527,Scott Hoch,.47,18.85,-43.93,2.71
319,0,20749,Bradford Vaughan,.47,18.84,-2.34,19.34
320,0,24924,Bill Haas,.47,19.26,-12.72,16.29
321,0,24980,Scott Gutschewski,.47,25.81,-10.92,25.72
322,0,01619,Skip Kendall,.47,28.53,-62.00,9.06
323,0,20945,Markus Brier,.47,25.25,-27.12,12.46
324,0,20631,David McKenzie,.47,28.84,-21.12,19.37
325,0,01219,John Cook,.46,21.04,-8.89,21.47
326,0,22078,Mikael Lundberg,.45,19.10,-8.14,20.32
327,0,21729,Christopher Hanell,.45,18.62,-22.70,9.51
328,0,20868,Robert Coles,.45,24.06,-20.13,22.24
329,0,20595,Craig Jones,.45,22.16,-16.26,20.34
330,0,01723,Andrew Magee,.45,18.00,-19.03,28.16
331,0,21633,Steve Allan,.45,30.56,-35.36,23.59
332,0,23714,Carlos Rodiles,.44,23.98,-42.82,8.65
333,0,01042,Paul Azinger,.44,19.93,-27.20,16.48
334,0,27120,Troy Matteson,.44,24.36,-6.65,27.41
335,0,20378,Mathias Grönberg,.44,26.03,-47.48,19.02
336,0,11123,Chris Couch,.44,20.63,-14.62,24.09
337,0,20721,Darren Fichardt,.44,23.59,-37.54,15.61
338,0,06527,Steve Stricker,.43,20.68,-17.68,16.93
339,0,25240,D.A. Points,.42,25.00,-12.27,23.52
340,0,23791,Francois DeLamontagne,.42,22.29,-9.95,22.88
341,0,37416,T.C. Wang,.42,16.82,-8.37,15.37
342,0,23821,Yusaku Miyazato,.42,20.34,-14.92,16.60
343,0,21339,Keith Horne,.41,16.39,-11.15,18.57
344,0,22295,Darron Stiles,.41,22.50,-12.73,23.59
345,0,20160,Charlie Wi,.41,17.93,-15.34,8.82
346,0,10887,Ted Oh,.41,16.21,-6.52,13.84
347,0,23718,Nathan Green,.40,24.33,-9.62,23.31
348,0,21592,Gary Murphy,.40,22.70,-24.38,20.20
349,0,22036,Mamo Osanai,.40,20.94,-11.02,15.51
350,0,01364,Peter Fowler,.39,23.44,-40.20,17.03
351,0,21730,Mårten Olander,.39,21.08,-22.98,23.79
352,0,08931,Glen Day,.39,23.76,-31.38,15.67
353,0,24435,Martin Doyle,.39,15.52,-8.13,13.43
354,0,23834,Jean-Francois Lucquin,.38,20.01,-12.07,21.14
355,0,20820,Patrik Sjöland,.38,18.02,-19.83,7.66
356,0,08993,Franklin Langham,.38,21.02,-15.50,21.02
357,0,22559,Andrew Butterfield,.38,20.96,-6.64,23.21
358,0,01938,David Peoples,.38,17.86,-27.39,11.88
359,0,19927,Mark Roe,.37,17.50,-16.96,13.03
360,0,01378,David Frost,.37,18.96,-27.92,9.54
361,0,24179,David Drysdale,.37,19.09,-9.14,17.70
362,0,24238,Mitsuhiro Tateyama,.37,19.79,-11.77,17.41
363,0,21185,Takao Nogami,.37,14.66,-2.66,16.00
364,0,25321,Lee Slattery,.36,17.88,-13.44,12.03
365,0,01927,Dennis Paulson,.36,16.39,-27.10,9.28
366,0,23063,Scott Hend,.36,22.50,-22.80,20.87
367,0,20944,Tsuyoshi Yoneyama,.36,14.51,-29.66,6.16
368,0,22033,Wook-Soon Kang,.36,14.46,-4.29,14.24
369,0,25198,Francesco Molinari,.36,14.39,-3.71,16.42
370,0,24115,Makoto Inoue,.36,19.18,-11.83,8.96
371,0,21977,Jun Kikuchi,.35,18.39,-10.73,15.52
372,0,20686,Jeev Milkha Singh,.35,23.97,-17.85,16.55
373,0,12760,Danny Ellis,.35,15.86,-15.01,9.81
374,0,26525,Grégory Bourdy,.35,19.15,-6.06,20.07
375,0,21806,Paul Gow,.35,22.16,-18.18,18.67
376,0,21134,Takashi Kanemoto,.34,18.50,-15.25,14.62
377,0,20663,Brenden Pappas,.34,18.76,-39.32,12.93
378,0,10831,Greg Meyer,.34,15.30,-9.14,11.47
379,0,08725,Tom Gillis,.34,13.51,-12.97,19.34
380,0,25842,Jon Mills,.34,17.84,-8.63,19.92
381,0,20952,Philip Golding,.34,19.82,-16.18,22.69
382,0,24039,Prom Meesawat,.33,14.96,-3.59,17.35
383,0,01361,Dan Forsman,.33,14.92,-34.03,10.22
384,0,20594,David Bransdon,.33,13.10,-6.11,14.24
385,0,25562,Andres Romero,.33,13.08,-2.18,13.65
386,0,26287,Roland Thatcher,.33,17.26,-10.46,15.01
387,0,02110,Jerry Smith,.33,13.03,-2.38,15.40
388,0,24590,Garry Houston,.32,18.84,-10.47,16.81
389,0,21267,Alessandro Tadini,.32,17.50,-14.57,12.05
390,0,24537,Philip Archer,.32,16.80,-10.39,15.05
390,0,06566,Jaime Gomez,.32,12.92,-2.70,15.63
392,0,23795,Nobuhiro Masuda,.32,17.99,-20.41,9.26
393,0,08473,Rich Bland,.32,17.59,-11.79,16.72
394,0,20259,Hisayuki Sasaki,.32,17.55,-17.30,7.93
395,0,26758,David Hearn,.32,17.20,-11.53,9.90
396,0,11106,Frankie Minoza,.32,12.74,-5.42,12.74
397,0,27896,Ross Fisher,.32,12.70,-2.29,13.20
398,0,25632,Jimmy Walker,.31,12.45,-15.23,9.15
399,0,19905,Andrew Coltart,.31,17.01,-23.92,17.30
400,0,02133,Craig Stadler,.31,12.30,-18.69,17.16
401,0,24912,Will MacKenzie,.30,12.18,-.16,12.34
402,0,20583,David Carter,.30,14.00,-15.61,11.16
403,0,24604,Hunter Haas,.30,17.02,-8.65,18.36
404,0,24494,Erik Compton,.30,12.12,-14.85,6.52
405,0,20623,Gavin Coles,.30,16.28,-13.48,14.49
406,0,08339,Spike McRoy,.30,17.97,-19.75,10.03
407,0,19932,Nic Henning,.30,11.89,-9.21,16.67
408,0,01569,Peter Jacobsen,.30,11.86,-28.61,12.98
409,0,07363,Craig Bowden,.30,16.00,-16.97,13.40
410,0,24617,Rafael Gómez,.30,12.73,-7.01,10.88
411,0,10117,Bob Heintz,.30,15.66,-1.72,16.63
412,0,24080,Scott Strange,.29,11.77,-3.79,15.55
413,0,23042,Kim Felton,.29,13.81,-7.35,14.68
414,0,01750,Miguel Angel Martin,.29,14.67,-14.78,9.71
415,0,27560,Steven Jeppesen,.29,17.99,-7.52,16.96
416,0,20650,Jarrod Moseley,.29,15.08,-24.43,14.76
417,0,21489,Nobuhito Sato,.29,17.40,-23.88,14.48
418,0,01409,Rick Gibson,.29,12.45,-7.75,12.69
419,0,20701,Warren Abery,.29,11.54,-7.32,13.22
420,0,24290,D.J. Brigman,.29,15.22,-16.78,11.75
421,0,20584,Stephen Scahill,.29,17.76,-21.34,15.62
422,0,23373,Michael Hoey,.29,13.68,-7.38,11.54
423,0,01976,Mike Putnam,.28,11.37,-1.11,12.48
424,0,20050,Brad Sutterfield,.28,11.33,-9.39,6.00
425,0,24586,Benn Barham,.28,14.40,-7.77,14.36
426,0,20929,Katsunori Kuwabara,.28,15.21,-13.86,6.86
427,0,24364,Sam Little,.28,14.88,-7.17,12.17
428,0,11155,Katsuyoshi Tomori,.28,12.57,-13.91,7.76
429,0,19985,Santiago Luna,.28,14.67,-14.87,11.37
429,0,21943,Boonchu Ruangkit,.28,11.07,-17.27,6.22
431,0,20702,David Higgins,.28,11.02,-7.12,9.60
432,0,21293,Mattias Eliasson,.28,13.50,-9.08,10.60
433,0,10912,Craig Perks,.28,14.87,-20.25,8.00
