RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,01378,David Frost,9.3
2,0,20992,Kazuhiko Hosokawa,9.0
3,0,08063,Kelly Grunewald,8.9
3,0,06078,Esteban Toledo,8.9
5,0,06617,Brian Henninger,8.8
6,0,27573,Gavin Flint,8.6
6,0,02218,Ted Tryba,8.6
8,0,24494,Erik Compton,8.5
8,0,23409,James Driscoll,8.5
8,0,01329,Brad Faxon,8.5
8,0,20121,Todd Fischer,8.5
8,0,27708,Jason Hartwick,8.5
8,0,10117,Bob Heintz,8.5
8,0,02002,John Riegger,8.5
8,0,20127,Chris Riley,8.5
16,0,06197,Michael Allen,8.4
16,0,24227,Justin Bolli,8.4
16,0,22624,Joel Kribel,8.4
16,0,01682,Wayne Levi,8.4
16,0,01761,Len Mattiace,8.4
16,0,26596,Ryan Moore,8.4
16,0,21949,Joe Ogilvie,8.4
16,0,02133,Craig Stadler,8.4
16,0,06527,Steve Stricker,8.4
16,0,24663,Y.E. Yang,8.4
26,0,22371,Aaron Baddeley,8.3
26,0,23541,Ben Crane,8.3
26,0,23903,Stephen Gangluff,8.3
26,0,08339,Spike McRoy,8.3
26,0,20160,Charlie Wi,8.3
26,0,08793,Tiger Woods,8.3
32,0,28220,Colby Beckstrom,8.2
32,0,07363,Craig Bowden,8.2
32,0,19825,Darren Clarke,8.2
32,0,19972,José Coceres,8.2
32,0,11123,Chris Couch,8.2
32,0,01323,Brad Fabel,8.2
32,0,21461,Kenneth Ferrie,8.2
32,0,19846,Brian Gay,8.2
32,0,12782,Tim Herron,8.2
32,0,22388,John Ray Leary,8.2
32,0,28158,Steve Marino,8.2
32,0,01928,Corey Pavin,8.2
32,0,26597,Ben Portie,8.2
32,0,20474,Phillip Price,8.2
32,0,10213,Dicky Pride,8.2
32,0,12309,Bob Sowards,8.2
32,0,21878,Mark Wilson,8.2
32,0,22363,Don Yrene,8.2
50,0,23036,Chris Anderson,8.1
50,0,01024,Billy Andrade,8.1
50,0,21407,Arjun Atwal,8.1
50,0,22328,Marc Cayeux,8.1
50,0,20229,Stewart Cink,8.1
50,0,20623,Gavin Coles,8.1
50,0,06251,Chris DiMarco,8.1
50,0,12760,Danny Ellis,8.1
50,0,06522,Ernie Els,8.1
50,0,01388,Robert Gamez,8.1
50,0,20569,Richard Green,8.1
50,0,23580,Tetsuji Hiratsuka,8.1
50,0,01569,Peter Jacobsen,8.1
50,0,12680,Shigeki Maruyama,8.1
50,0,08635,Colin Montgomerie,8.1
50,0,26950,John Morgan,8.1
50,0,25396,Kevin Na,8.1
50,0,12660,Jesper Parnevik,8.1
50,0,06567,Vijay Singh,8.1
50,0,02131,Mike Springer,8.1
50,0,02206,David Toms,8.1
50,0,02223,Bob Tway,8.1
50,0,25632,Jimmy Walker,8.1
73,0,01042,Paul Azinger,8.0
73,0,24507,Jason Bohn,8.0
73,0,01132,Mark Brooks,8.0
73,0,20848,Ángel Cabrera,8.0
73,0,20850,Daniel Chopra,8.0
73,0,23135,Tim Clark,8.0
73,0,01249,John Daly,8.0
73,0,08931,Glen Day,8.0
73,0,06599,John Elliott,8.0
73,0,01320,Bob Estes,8.0
73,0,08725,Tom Gillis,8.0
73,0,10201,Matt Gogel,8.0
73,0,24604,Hunter Haas,8.0
73,0,08537,J.P. Hayes,8.0
73,0,01527,Scott Hoch,8.0
73,0,21731,Freddie Jacobson,8.0
73,0,24024,Zach Johnson,8.0
73,0,23108,Matt Kuchar,8.0
73,0,01685,J.L. Lewis,8.0
73,0,01755,Dick Mast,8.0
73,0,01810,Phil Mickelson,8.0
73,0,06373,José María Olazábal,8.0
73,0,24361,Pat Perez,8.0
73,0,07749,Brett Quigley,8.0
73,0,25847,Rob Rashell,8.0
73,0,23497,Tag Ridings,8.0
73,0,23621,Rory Sabbatini,8.0
73,0,10649,Tom Scherrer,8.0
73,0,02135,Mike Standly,8.0
73,0,21528,Henrik Stenson,8.0
73,0,23325,Vaughn Taylor,8.0
73,0,02190,Doug Tewell,8.0
73,0,12602,Dean Wilson,8.0
106,0,06004,Stephen Ames,7.9
106,0,20099,Doug Barron,7.9
106,0,24357,K.J. Choi,7.9
106,0,01219,John Cook,7.9
106,0,21753,Brian Davis,7.9
106,0,23983,Luke Donald,7.9
106,0,06036,Scott Dunlap,7.9
106,0,10809,Jim Furyk,7.9
106,0,12645,Brent Geiberger,7.9
106,0,25900,Lucas Glover,7.9
106,0,06643,Paul Goydos,7.9
106,0,24924,Bill Haas,7.9
106,0,20766,Padraig Harrington,7.9
106,0,06575,Dudley Hart,7.9
106,0,01553,John Huston,7.9
106,0,01577,Lee Janzen,7.9
106,0,26420,Richard Johnson,7.9
106,0,20094,Jonathan Kaye,7.9
106,0,01666,Bernhard Langer,7.9
106,0,08993,Franklin Langham,7.9
106,0,10860,Justin Leonard,7.9
106,0,27466,Spencer Levin,7.9
106,0,01706,Davis Love III,7.9
106,0,01707,Steve Lowery,7.9
106,0,24781,Hunter Mahan,7.9
106,0,01887,Mark O'Meara,7.9
106,0,22046,Geoff Ogilvy,7.9
106,0,23320,Ryan Palmer,7.9
106,0,20663,Brenden Pappas,7.9
106,0,01941,Tom Pernice Jr.,7.9
106,0,25345,Carl Pettersson,7.9
106,0,07013,Wes Short Jr.,7.9
106,0,26679,Kevin Stadler,7.9
106,0,02239,Scott Verplank,7.9
106,0,02246,Duffy Waldorf,7.9
106,0,02257,Brian Watts,7.9
106,0,23322,Brett Wetterich,7.9
106,0,10425,Jay Williamson,7.9
144,0,23540,Jason Allred,7.8
144,0,23613,Rich Barcelo,7.8
144,0,12652,Cameron Beckman,7.8
144,0,23614,Rich Beem,7.8
144,0,25274,Steven Bowditch,7.8
144,0,01139,Olin Browne,7.8
144,0,01142,Bart Bryant,7.8
144,0,06809,Bob Burns,7.8
144,0,22621,Ben Curtis,7.8
144,0,19881,Robert Damron,7.8
144,0,06034,Marco Dawson,7.8
144,0,01282,Trevor Dodds,7.8
144,0,24236,Nick Dougherty,7.8
144,0,09011,David Duval,7.8
144,0,01326,Nick Faldo,7.8
144,0,01381,Fred Funk,7.8
144,0,25741,Nick Gilliam,7.8
144,0,01457,Jay Haas,7.8
144,0,01473,Todd Hamilton,7.8
144,0,24847,Michael Harris,7.8
144,0,01487,Jeff Hart,7.8
144,0,21350,Ryuji Imada,7.8
144,0,10733,Kent Jones,7.8
144,0,01619,Skip Kendall,7.8
144,0,23552,Hank Kuehne,7.8
144,0,06332,Neal Lancaster,7.8
144,0,06016,Brad Lardon,7.8
144,0,20382,Stephen Leaney,7.8
144,0,01723,Andrew Magee,7.8
144,0,25572,Graeme McDowell,7.8
144,0,06090,Jim McGovern,7.8
144,0,01823,Larry Mize,7.8
144,0,06140,Sean Murphy,7.8
144,0,20628,Arron Oberholser,7.8
144,0,20572,Rod Pampling,7.8
144,0,25240,D.A. Points,7.8
144,0,02010,Loren Roberts,7.8
144,0,24502,Adam Scott,7.8
144,0,22548,Patrick Sheehan,7.8
144,0,22293,Heath Slocum,7.8
144,0,27649,Brandt Snedeker,7.8
