RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,39971,Sungjae Im,91,812,11.2
2,0,32757,Patton Kizzire,82,698,11.7
2,0,31560,Brian Stuard,82,618,13.3
4,0,48822,Sebastián Muñoz,80,666,12.0
5,0,39997,Corey Conners,75,596,12.6
5,0,45157,Cam Davis,75,674,11.1
5,0,35310,Lanto Griffin,75,596,12.6
5,0,12716,Charley Hoffman,75,600,12.5
5,0,35532,Tom Hoge,75,693,10.8
10,0,32839,Hideki Matsuyama,74,604,12.3
11,0,30944,Jason Kokrak,73,543,13.4
11,0,32791,K.H. Lee,73,668,10.9
13,0,47959,Bryson DeChambeau,72,509,14.1
13,0,46402,Talor Gooch,72,610,11.8
13,0,36801,Mark Hubbard,72,642,11.2
16,0,26300,Matt Jones,71,603,11.8
16,0,47347,Adam Schenk,71,544,13.1
16,0,33419,Cameron Tringale,71,620,11.5
19,0,46717,Viktor Hovland,70,510,13.7
19,0,45486,Joaquin Niemann,70,645,10.9
21,0,24361,Pat Perez,69,559,12.3
21,0,36699,Patrick Rodgers,69,528,13.1
23,0,25396,Kevin Na,68,609,11.2
23,0,34256,Andrew Putnam,68,519,13.1
25,0,45526,Abraham Ancer,67,624,10.7
25,0,37455,Si Woo Kim,67,611,11.0
25,0,33122,Russell Knox,67,538,12.5
25,0,49771,J.T. Poston,67,591,11.3
25,0,37275,Sam Ryder,67,447,15.0
25,0,25493,Nick Taylor,67,613,10.9
31,0,27974,Sung Kang,66,517,12.8
31,0,32640,Troy Merritt,66,583,11.3
31,0,47128,Richy Werenski,66,589,11.2
34,0,47504,Sam Burns,65,551,11.8
35,0,25686,Jason Dufner,64,526,12.2
35,0,31646,Emiliano Grillo,64,459,13.9
35,0,34466,Peter Malnati,64,512,12.5
35,0,27214,Kevin Streelman,64,580,11.0
35,0,40006,Erik van Rooyen,64,498,12.9
35,0,49964,Aaron Wise,64,480,13.3
41,0,25900,Lucas Glover,63,596,10.6
41,0,29420,Billy Horschel,63,496,12.7
41,0,35506,Mackenzie Hughes,63,547,11.5
41,0,26329,Louis Oosthuizen,63,447,14.1
41,0,23320,Ryan Palmer,63,511,12.3
46,0,34099,Harris English,62,605,10.2
46,0,52375,Doug Ghim,62,523,11.9
46,0,34098,Russell Henley,62,547,11.3
46,0,33597,Harry Higgs,62,580,10.7
46,0,32816,Satoshi Kodaira,62,440,14.1
51,0,35450,Patrick Cantlay,61,512,11.9
51,0,29725,Tony Finau,61,526,11.6
51,0,29535,Brice Garnett,61,488,12.5
51,0,47993,Denny McCarthy,61,579,10.5
51,0,28237,Rory McIlroy,61,489,12.5
51,0,33667,Carlos Ortiz,61,591,10.3
51,0,34360,Patrick Reed,61,540,11.3
51,0,26331,Charl Schwartzel,61,515,11.8
59,0,46435,Austin Cook,59,463,12.7
59,0,27644,Brian Harman,59,656,9.0
59,0,30925,Dustin Johnson,59,475,12.4
62,0,40026,Daniel Berger,58,525,11.0
62,0,49960,Sepp Straka,58,553,10.5
62,0,33448,Justin Thomas,58,531,10.9
62,0,27770,Camilo Villegas,58,474,12.2
66,0,19803,Ryan Armour,57,470,12.1
66,0,20229,Stewart Cink,57,525,10.9
66,0,33399,Adam Hadwin,57,586,9.7
66,0,32448,James Hahn,57,427,13.3
66,0,34046,Jordan Spieth,57,586,9.7
66,0,29518,Brendan Steele,57,471,12.1
72,0,29478,Kevin Kisner,56,511,11.0
72,0,33204,Shane Lowry,56,443,12.6
72,0,48081,Xander Schauffele,56,469,11.9
72,0,33486,Roger Sloan,56,423,13.2
72,0,31323,Gary Woodland,56,416,13.5
77,0,24024,Zach Johnson,55,533,10.3
77,0,24502,Adam Scott,55,426,12.9
77,0,35891,Cameron Smith,55,560,9.8
77,0,23325,Vaughn Taylor,55,470,11.7
77,0,37189,Harold Varner III,55,547,10.1
82,0,30926,Chris Kirk,54,546,9.9
82,0,36689,Brooks Koepka,54,394,13.7
82,0,34431,Robert Streb,54,499,10.8
82,0,32150,Michael Thompson,54,476,11.3
86,0,33141,Keegan Bradley,53,506,10.5
86,0,32662,Michael Gligic,53,421,12.6
86,0,30163,Henrik Norlander,53,486,10.9
86,0,46046,Scottie Scheffler,53,619,8.6
90,0,29479,Scott Brown,52,477,10.9
90,0,21209,Sergio Garcia,52,478,10.9
90,0,50525,Collin Morikawa,52,466,11.2
93,0,56762,Will Gordon,51,444,11.5
93,0,39977,Max Homa,51,497,10.3
93,0,31420,Anirban Lahiri,51,394,12.9
93,0,36871,Matthew NeSmith,51,509,10.0
93,0,53165,Doc Redman,51,481,10.6
93,0,30927,Brendon Todd,51,537,9.5
99,0,51766,Wyndham Clark,50,518,9.7
99,0,45609,Tyler Duncan,50,530,9.4
99,0,27129,Luke List,50,509,9.8
99,0,27942,Rob Oppenheim,50,407,12.3
99,0,29221,Webb Simpson,50,460,10.9
99,0,27649,Brandt Snedeker,50,547,9.1
99,0,35658,Kris Ventura,50,366,13.7
99,0,25632,Jimmy Walker,50,465,10.8
107,0,34255,Joseph Bramlett,49,350,14.0
107,0,52372,Cameron Champ,49,423,11.6
107,0,27554,Scott Harrington,49,443,11.1
107,0,49766,Hank Lebioda,49,390,12.6
107,0,39546,Keith Mitchell,49,491,10.0
112,0,28089,Jason Day,48,396,12.1
112,0,46442,Maverick McNealy,48,478,10.0
112,0,27349,Alex Noren,48,569,8.4
112,0,29908,C.T. Pan,48,448,10.7
112,0,26476,Chez Reavie,48,459,10.5
112,0,46441,Robby Shelton,48,527,9.1
112,0,30110,Kyle Stanley,48,463,10.4
119,0,29970,Dylan Frittelli,47,421,11.2
119,0,34563,Chesson Hadley,47,416,11.3
119,0,25818,Scott Piercy,47,507,9.3
122,0,26499,Rafa Cabrera Bello,46,425,10.8
122,0,25364,Paul Casey,46,411,11.2
122,0,19846,Brian Gay,46,457,10.1
122,0,35104,Tom Lewis,46,462,10.0
122,0,27064,Jhonattan Vegas,46,448,10.3
127,0,29974,Branden Grace,45,454,9.9
127,0,35461,Beau Hossler,45,486,9.3
127,0,29926,Danny Lee,45,388,11.6
127,0,35449,Adam Long,45,501,9.0
127,0,23621,Rory Sabbatini,45,482,9.3
127,0,30692,Scott Stallings,45,475,9.5
127,0,34264,Hudson Swafford,45,442,10.2
127,0,25804,Bubba Watson,45,392,11.5
135,0,30911,Tommy Fleetwood,44,332,13.3
135,0,31557,Jim Herman,44,375,11.7
135,0,33490,Bo Hoag,44,489,9.0
135,0,27936,Martin Laird,44,458,9.6
135,0,28775,Nate Lashley,44,400,11.0
135,0,24140,Sean O'Hair,44,287,15.3
135,0,22405,Justin Rose,44,304,14.5
142,0,33410,Andrew Landry,43,443,9.7
142,0,46970,Jon Rahm,43,458,9.4
144,0,34076,Joel Dahmen,42,475,8.8
144,0,26851,Marc Leishman,42,458,9.2
144,0,22056,Cameron Percy,42,386,10.9
144,0,24138,Ian Poulter,42,452,9.3
148,0,29268,Bronson Burgoon,41,348,11.8
148,0,32618,Rhein Gibson,41,284,14.4
148,0,39953,Chase Seiffert,41,386,10.6
148,0,20396,Lee Westwood,41,360,11.4
152,0,24781,Hunter Mahan,40,311,12.9
152,0,40042,Tyler McCumber,40,372,10.8
154,0,33948,Byeong Hun An,39,494,7.9
154,0,26758,David Hearn,39,331,11.8
154,0,49298,Kramer Hickok,39,380,10.3
154,0,47483,Will Zalatoris,39,442,8.8
158,0,32102,Rickie Fowler,38,466,8.2
158,0,46550,Brandon Hagy,38,414,9.2
158,0,21961,Charles Howell III,38,371,10.2
