RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,33419,Cameron Tringale,47.01,220,468
2,0,34360,Patrick Reed,45.71,181,396
3,0,24138,Ian Poulter,45.28,163,360
4,0,28679,Fabián Gómez,45.20,179,396
5,0,22405,Justin Rose,44.79,129,288
6,0,35891,Cameron Smith,44.70,177,396
7,0,12716,Charley Hoffman,44.64,225,504
8,0,34046,Jordan Spieth,44.44,192,432
8,0,33448,Justin Thomas,44.44,176,396
10,0,26300,Matt Jones,44.25,231,522
11,0,34466,Peter Malnati,44.06,230,522
12,0,27556,Ted Potter Jr.,44.00,198,450
13,0,36689,Brooks Koepka,43.89,158,360
14,0,27330,Josh Teater,43.70,118,270
15,0,51766,Wyndham Clark,43.56,196,450
16,0,48887,Matt Wallace,43.40,125,288
17,0,45157,Cam Davis,43.38,203,468
18,0,34098,Russell Henley,43.29,187,432
19,0,32816,Satoshi Kodaira,42.74,200,468
20,0,23325,Vaughn Taylor,42.66,215,504
21,0,36801,Mark Hubbard,42.59,230,540
21,0,46442,Maverick McNealy,42.59,184,432
23,0,33120,Mark Anderson,42.40,145,342
24,0,32618,Rhein Gibson,42.33,160,378
25,0,46441,Robby Shelton,42.04,227,540
26,0,35532,Tom Hoge,42.01,242,576
27,0,27644,Brian Harman,41.98,204,486
28,0,32757,Patton Kizzire,41.95,219,522
29,0,28237,Rory McIlroy,41.94,151,360
29,0,48822,Sebastián Muñoz,41.94,234,558
31,0,32139,Danny Willett,41.85,113,270
32,0,28252,Seamus Power,41.83,128,306
33,0,26329,Louis Oosthuizen,41.81,143,342
34,0,29725,Tony Finau,41.78,188,450
34,0,24781,Hunter Mahan,41.78,188,450
34,0,30692,Scott Stallings,41.78,188,450
37,0,31420,Anirban Lahiri,41.67,165,396
38,0,46046,Scottie Scheffler,41.56,202,486
38,0,25493,Nick Taylor,41.56,202,486
40,0,34314,Sebastian Cappelen,41.53,157,378
41,0,49960,Sepp Straka,41.48,224,540
42,0,29479,Scott Brown,41.47,209,504
43,0,48081,Xander Schauffele,41.39,149,360
44,0,33597,Harry Higgs,41.36,201,486
44,0,34431,Robert Streb,41.36,201,486
46,0,27942,Rob Oppenheim,41.33,186,450
47,0,33413,Ben Martin,41.32,119,288
48,0,39977,Max Homa,41.24,193,468
48,0,35617,Martin Trainer,41.24,193,468
50,0,47504,Sam Burns,41.20,178,432
50,0,27349,Alex Noren,41.20,178,432
52,0,27974,Sung Kang,41.19,215,522
52,0,37455,Si Woo Kim,41.19,215,522
54,0,35658,Kris Ventura,41.15,200,486
55,0,27554,Scott Harrington,41.07,207,504
56,0,32070,Rafael Campos,41.06,170,414
57,0,47959,Bryson DeChambeau,41.01,155,378
58,0,47993,Denny McCarthy,40.93,221,540
59,0,26851,Marc Leishman,40.91,162,396
60,0,34076,Joel Dahmen,40.89,184,450
61,0,32150,Michael Thompson,40.66,161,396
62,0,34264,Hudson Swafford,40.61,212,522
63,0,39953,Chase Seiffert,40.60,190,468
64,0,26758,David Hearn,40.58,168,414
65,0,27141,J.B. Holmes,40.43,131,324
66,0,33410,Andrew Landry,40.40,160,396
67,0,46402,Talor Gooch,40.38,189,468
68,0,22371,Aaron Baddeley,40.28,145,360
68,0,32102,Rickie Fowler,40.28,174,432
68,0,28775,Nate Lashley,40.28,174,432
68,0,49771,J.T. Poston,40.28,203,504
72,0,31560,Brian Stuard,40.24,239,594
73,0,29535,Brice Garnett,40.23,210,522
74,0,27770,Camilo Villegas,40.22,181,450
75,0,23788,D.J. Trahan,40.15,159,396
76,0,29420,Billy Horschel,40.10,166,414
77,0,40006,Erik van Rooyen,40.05,173,432
78,0,27649,Brandt Snedeker,39.96,187,468
79,0,25686,Jason Dufner,39.88,201,504
80,0,48119,Ben Taylor,39.87,122,306
81,0,29478,Kevin Kisner,39.81,172,432
81,0,24361,Pat Perez,39.81,215,540
83,0,34563,Chesson Hadley,39.78,179,450
83,0,53165,Doc Redman,39.78,179,450
83,0,33486,Roger Sloan,39.78,179,450
86,0,45526,Abraham Ancer,39.74,186,468
86,0,19846,Brian Gay,39.74,186,468
86,0,52375,Doug Ghim,39.74,186,468
89,0,33667,Carlos Ortiz,39.71,193,486
90,0,33399,Adam Hadwin,39.68,200,504
91,0,24357,K.J. Choi,39.44,142,360
91,0,46970,Jon Rahm,39.44,142,360
93,0,50525,Collin Morikawa,39.42,149,378
94,0,29926,Danny Lee,39.39,156,396
95,0,30944,Jason Kokrak,39.33,177,450
95,0,25396,Kevin Na,39.33,177,450
97,0,19803,Ryan Armour,39.30,191,486
98,0,39997,Corey Conners,39.29,198,504
99,0,30925,Dustin Johnson,39.17,141,360
100,0,49298,Kramer Hickok,39.13,162,414
101,0,25632,Jimmy Walker,39.11,176,450
