RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,34360,Patrick Reed,47.71,146,306
2,0,35891,Cameron Smith,47.37,162,342
3,0,34099,Harris English,47.09,178,378
4,0,49766,Hank Lebioda,46.58,109,234
5,0,29535,Brice Garnett,46.08,141,306
6,0,34363,Tyrrell Hatton,45.96,91,198
7,0,39971,Sungjae Im,45.83,231,504
8,0,33597,Harry Higgs,45.73,107,234
9,0,39953,Chase Seiffert,45.30,106,234
10,0,32839,Hideki Matsuyama,45.24,171,378
11,0,30927,Brendon Todd,45.10,138,306
12,0,25900,Lucas Glover,44.74,153,342
13,0,35450,Patrick Cantlay,44.44,136,306
13,0,29974,Branden Grace,44.44,128,288
13,0,24924,Bill Haas,44.44,32,72
13,0,34466,Peter Malnati,44.44,88,198
13,0,27649,Brandt Snedeker,44.44,128,288
13,0,31323,Gary Woodland,44.44,96,216
19,0,34046,Jordan Spieth,44.17,159,360
20,0,25818,Scott Piercy,44.10,127,288
21,0,46441,Robby Shelton,43.89,79,180
21,0,23623,Bo Van Pelt,43.89,79,180
23,0,46435,Austin Cook,43.83,71,162
24,0,29221,Webb Simpson,43.79,134,306
25,0,45526,Abraham Ancer,43.72,181,414
26,0,48822,Sebastián Muñoz,43.61,157,360
27,0,25632,Jimmy Walker,43.52,94,216
28,0,27770,Camilo Villegas,43.25,109,252
29,0,48081,Xander Schauffele,43.21,140,324
29,0,32333,Kevin Tway,43.21,70,162
31,0,31420,Anirban Lahiri,43.06,93,216
31,0,27095,Nick Watney,43.06,31,72
33,0,34256,Andrew Putnam,42.96,116,270
34,0,46550,Brandon Hagy,42.93,85,198
35,0,32618,Rhein Gibson,42.86,54,126
35,0,27141,J.B. Holmes,42.86,54,126
35,0,49771,J.T. Poston,42.86,108,252
38,0,35532,Tom Hoge,42.71,123,288
38,0,33486,Roger Sloan,42.71,123,288
40,0,25396,Kevin Na,42.69,146,342
40,0,27064,Jhonattan Vegas,42.69,146,342
42,0,19846,Brian Gay,42.59,69,162
42,0,35310,Lanto Griffin,42.59,138,324
44,0,29725,Tony Finau,42.50,153,360
45,0,32757,Patton Kizzire,42.42,168,396
46,0,45157,Cam Davis,42.33,160,378
47,0,36689,Brooks Koepka,42.31,99,234
47,0,23621,Rory Sabbatini,42.31,99,234
49,0,29478,Kevin Kisner,42.22,114,270
50,0,28237,Rory McIlroy,42.16,129,306
50,0,27349,Alex Noren,42.16,129,306
50,0,24502,Adam Scott,42.16,129,306
53,0,19803,Ryan Armour,42.13,91,216
53,0,29479,Scott Brown,42.13,91,216
55,0,30925,Dustin Johnson,42.01,121,288
56,0,30926,Chris Kirk,41.98,136,324
57,0,22405,Justin Rose,41.92,83,198
58,0,39977,Max Homa,41.83,128,306
58,0,26331,Charl Schwartzel,41.83,128,306
60,0,32791,K.H. Lee,41.80,158,378
61,0,45486,Joaquin Niemann,41.78,188,450
62,0,32448,James Hahn,41.67,90,216
62,0,23320,Ryan Palmer,41.67,120,288
64,0,40026,Daniel Berger,41.39,149,360
64,0,29420,Billy Horschel,41.39,149,360
66,0,32139,Danny Willett,41.36,67,162
67,0,37455,Si Woo Kim,41.23,141,342
68,0,32254,Xinjun Zhang,40.97,59,144
69,0,34563,Chesson Hadley,40.91,81,198
70,0,34314,Sebastian Cappelen,40.74,44,108
71,0,47959,Bryson DeChambeau,40.64,139,342
72,0,24138,Ian Poulter,40.63,117,288
73,0,52372,Cameron Champ,40.60,95,234
73,0,40006,Erik van Rooyen,40.60,95,234
75,0,33448,Justin Thomas,40.56,146,360
76,0,22371,Aaron Baddeley,40.48,51,126
77,0,33204,Shane Lowry,40.43,131,324
77,0,32640,Troy Merritt,40.43,131,324
79,0,35461,Beau Hossler,40.28,116,288
79,0,46717,Viktor Hovland,40.28,145,360
79,0,27942,Rob Oppenheim,40.28,87,216
79,0,48119,Ben Taylor,40.28,58,144
83,0,32662,Michael Gligic,40.17,94,234
84,0,26758,David Hearn,40.12,65,162
84,0,26329,Louis Oosthuizen,40.12,130,324
86,0,21961,Charles Howell III,40.08,101,252
86,0,01810,Phil Mickelson,40.08,101,252
86,0,29908,C.T. Pan,40.08,101,252
89,0,56762,Will Gordon,40.00,108,270
89,0,27214,Kevin Streelman,40.00,144,360
91,0,33399,Adam Hadwin,39.93,115,288
92,0,23108,Matt Kuchar,39.90,79,198
93,0,49960,Sepp Straka,39.81,129,324
94,0,33948,Byeong Hun An,39.68,100,252
94,0,21209,Sergio Garcia,39.68,100,252
96,0,46442,Maverick McNealy,39.63,107,270
97,0,34076,Joel Dahmen,39.58,114,288
97,0,26851,Marc Leishman,39.58,114,288
99,0,25364,Paul Casey,39.54,121,306
99,0,52375,Doug Ghim,39.54,121,306
101,0,50525,Collin Morikawa,39.51,128,324
102,0,45609,Tyler Duncan,39.29,99,252
103,0,33122,Russell Knox,39.24,113,288
103,0,29518,Brendan Steele,39.24,113,288
105,0,47993,Denny McCarthy,39.22,120,306
106,0,33419,Cameron Tringale,39.17,141,360
107,0,23983,Luke Donald,38.89,42,108
107,0,32102,Rickie Fowler,38.89,105,270
107,0,29970,Dylan Frittelli,38.89,70,180
107,0,27644,Brian Harman,38.89,161,414
107,0,33410,Andrew Landry,38.89,77,198
107,0,35104,Tom Lewis,38.89,98,252
107,0,40042,Tyler McCumber,38.89,70,180
107,0,32150,Michael Thompson,38.89,105,270
107,0,49964,Aaron Wise,38.89,119,306
116,0,30944,Jason Kokrak,38.60,132,342
117,0,47504,Sam Burns,38.58,125,324
117,0,37189,Harold Varner III,38.58,125,324
119,0,27129,Luke List,38.52,104,270
119,0,39546,Keith Mitchell,38.52,104,270
121,0,33490,Bo Hoag,38.49,97,252
122,0,53165,Doc Redman,38.46,90,234
123,0,23325,Vaughn Taylor,38.43,83,216
124,0,46046,Scottie Scheffler,38.38,152,396
125,0,46402,Talor Gooch,38.30,131,342
126,0,24024,Zach Johnson,38.27,124,324
127,0,39975,Michael Kim,38.19,55,144
127,0,35658,Kris Ventura,38.19,55,144
129,0,32070,Rafael Campos,38.10,48,126
129,0,35230,Nelson Ledesma,38.10,48,126
131,0,47483,Will Zalatoris,38.06,137,360
132,0,37275,Sam Ryder,38.03,89,234
133,0,33667,Carlos Ortiz,38.01,130,342
134,0,35506,Mackenzie Hughes,37.96,123,324
134,0,34264,Hudson Swafford,37.96,82,216
134,0,25493,Nick Taylor,37.96,123,324
137,0,34213,Grayson Murray,37.78,34,90
137,0,47347,Adam Schenk,37.78,136,360
139,0,27974,Sung Kang,37.70,95,252
140,0,33120,Mark Anderson,37.65,61,162
140,0,24361,Pat Perez,37.65,122,324
140,0,27330,Josh Teater,37.65,61,162
143,0,39997,Corey Conners,37.50,162,432
143,0,35617,Martin Trainer,37.50,27,72
145,0,12716,Charley Hoffman,37.37,148,396
145,0,23788,D.J. Trahan,37.37,74,198
147,0,36801,Mark Hubbard,37.35,121,324
148,0,34431,Robert Streb,37.30,94,252
149,0,35449,Adam Long,37.18,87,234
150,0,46970,Jon Rahm,37.04,120,324
150,0,51894,Vince Whaley,37.04,100,270
152,0,40098,Matt Fitzpatrick,36.90,93,252
152,0,47128,Richy Werenski,36.90,93,252
154,0,56278,Matthew Wolff,36.87,73,198
155,0,31646,Emiliano Grillo,36.84,126,342
156,0,29926,Danny Lee,36.81,53,144
157,0,30911,Tommy Fleetwood,36.75,86,234
157,0,30692,Scott Stallings,36.75,86,234
159,0,27554,Scott Harrington,36.57,79,216
159,0,39324,J.J. Spaun,36.57,79,216
161,0,33404,Chris Baker,36.51,46,126
161,0,26476,Chez Reavie,36.51,92,252
163,0,36871,Matthew NeSmith,36.46,105,288
164,0,34098,Russell Henley,36.42,118,324
164,0,36699,Patrick Rodgers,36.42,118,324
166,0,28089,Jason Day,36.36,72,198
167,0,20229,Stewart Cink,36.26,124,342
168,0,24357,K.J. Choi,36.11,39,108
168,0,34174,John Huh,36.11,65,180
168,0,24781,Hunter Mahan,36.11,26,72
171,0,33141,Keegan Bradley,35.95,110,306
172,0,20396,Lee Westwood,35.90,84,234
173,0,34255,Joseph Bramlett,35.71,90,252
174,0,28252,Seamus Power,35.65,77,216
175,0,25804,Bubba Watson,35.56,96,270
176,0,28775,Nate Lashley,35.32,89,252
177,0,49298,Kramer Hickok,35.19,76,216
178,0,26300,Matt Jones,35.10,139,396
179,0,30163,Henrik Norlander,34.92,88,252
180,0,31560,Brian Stuard,34.80,119,342
181,0,51766,Wyndham Clark,34.52,87,252
182,0,25686,Jason Dufner,34.44,93,270
182,0,22056,Cameron Percy,34.44,93,270
184,0,48887,Matt Wallace,34.34,68,198
185,0,48045,Michael Gellerman,34.13,43,126
186,0,30110,Kyle Stanley,33.95,110,324
187,0,26499,Rafa Cabrera Bello,33.33,72,216
187,0,28679,Fabián Gómez,33.33,36,108
187,0,27936,Martin Laird,33.33,84,252
187,0,27556,Ted Potter Jr.,33.33,54,162
191,0,29268,Bronson Burgoon,32.41,70,216
192,0,32816,Satoshi Kodaira,31.94,69,216
193,0,31557,Jim Herman,31.82,63,198
194,0,24140,Sean O'Hair,31.75,40,126
195,0,33413,Ben Martin,31.48,51,162
196,0,28420,Ryan Brehm,29.63,48,162
