RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,01042,Paul Azinger,163
2,0,02049,Gene Sauers,216
3,0,02100,Tim Simpson,228
4,0,01766,Billy Mayfair,292
4,0,01938,David Peoples,292
6,0,01876,Greg Norman,310
7,0,01049,Ian Baker-Finch,323
8,0,01313,Steve Elkington,358
9,0,02146,Payne Stewart,375
10,0,01161,Mark Calcavecchia,378
11,0,01823,Larry Mize,389
12,0,01706,Davis Love III,394
13,0,01527,Scott Hoch,396
14,0,01024,Billy Andrade,408
15,0,01926,Steve Pate,413
16,0,01284,Mike Donald,448
17,0,02303,Robert Wrenn,449
18,0,02186,Brian Tennyson,456
19,0,01968,Nick Price,466
20,0,01715,Mark Lye,476
21,0,01388,Robert Gamez,478
21,0,02010,Loren Roberts,478
23,0,01633,Tom Kite,481
24,0,01132,Mark Brooks,499
25,0,01928,Corey Pavin,501
26,0,01599,Steve Jones,509
27,0,01887,Mark O'Meara,520
28,0,02170,Hal Sutton,531
29,0,02041,Bill Sander,536
30,0,02241,Bobby Wadkins,537
31,0,01378,David Frost,553
32,0,01226,Fred Couples,554
33,0,02322,Richard Zokol,563
34,0,01203,Russ Cochran,568
34,0,01569,Peter Jacobsen,568
36,0,01098,Jay Don Blake,572
37,0,02133,Craig Stadler,573
38,0,01261,Jay Delsing,576
39,0,02159,Curtis Strange,577
40,0,02223,Bob Tway,578
41,0,01577,Lee Janzen,593
42,0,01219,John Cook,603
42,0,01385,Jim Gallagher Jr.,603
44,0,01196,Brian Claar,606
45,0,01060,Dave Barr,609
46,0,01096,Phil Blackmar,610
47,0,01390,Buddy Gardner,617
48,0,01690,Bruce Lietzke,624
49,0,01837,Gil Morgan,625
50,0,01035,Tommy Armour III,626
50,0,01072,Chip Beck,626
50,0,01945,Kenny Perry,626
53,0,01510,Nolan Henke,629
54,0,01723,Andrew Magee,641
54,0,02067,Ted Schulz,641
56,0,02104,Jeff Sluman,656
57,0,02321,Fuzzy Zoeller,659
58,0,01078,Jim Benepe,668
59,0,01444,Ken Green,675
60,0,01133,Billy Ray Brown,680
61,0,01725,John Mahaffey,682
62,0,01975,Tom Purtzer,693
63,0,01682,Wayne Levi,702
64,0,01151,Clark Burroughs,706
65,0,01320,Bob Estes,707
66,0,01559,Hale Irwin,718
67,0,01361,Dan Forsman,720
67,0,02256,Tom Watson,720
69,0,02007,Larry Rinker,722
70,0,01943,Chris Perry,728
71,0,02239,Scott Verplank,732
72,0,01381,Fred Funk,736
73,0,01846,Jodie Mudd,739
74,0,02148,Ray Stewart,741
75,0,02214,Kirk Triplett,750
76,0,01435,Wayne Grady,761
77,0,01329,Brad Faxon,767
77,0,02242,Lanny Wadkins,767
79,0,01129,Bill Britton,771
80,0,02090,Tom Sieckmann,772
81,0,01797,Rocco Mediate,776
82,0,01457,Jay Haas,792
83,0,01143,Brad Bryant,799
84,0,01414,Bob Gilder,800
85,0,02101,Joey Sindelar,802
86,0,01150,George Burns,807
87,0,01323,Brad Fabel,809
88,0,01006,John Adams,817
