RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,27895,Jonas Blixt,4,817,3
1,0,25364,Paul Casey,4,815,2
1,0,45609,Tyler Duncan,4,896,3
1,0,32102,Rickie Fowler,4,818,2
1,0,21961,Charles Howell III,4,981,2
1,0,29926,Danny Lee,4,880,2
1,0,35449,Adam Long,4,823,4
1,0,26476,Chez Reavie,4,1001,4
9,0,28089,Jason Day,3,681,2
9,0,35376,Roberto Díaz,3,693,3
9,0,29970,Dylan Frittelli,3,865,3
9,0,29535,Brice Garnett,3,917,3
9,0,26758,David Hearn,3,495,3
9,0,39971,Sungjae Im,3,1272,2
9,0,32757,Patton Kizzire,3,802,3
9,0,26329,Louis Oosthuizen,3,686,3
9,0,29484,Peter Uihlein,3,832,1
9,0,27064,Jhonattan Vegas,3,768,1
19,0,45526,Abraham Ancer,2,958,1
19,0,33141,Keegan Bradley,2,888,1
19,0,47504,Sam Burns,2,838,1
19,0,26499,Rafa Cabrera Bello,2,713,1
19,0,35450,Patrick Cantlay,2,780,1
19,0,46435,Austin Cook,2,685,1
19,0,30911,Tommy Fleetwood,2,695,1
19,0,34563,Chesson Hadley,2,791,1
19,0,33399,Adam Hadwin,2,881,1
19,0,35461,Beau Hossler,2,885,2
19,0,29478,Kevin Kisner,2,927,2
19,0,36689,Brooks Koepka,2,816,0
19,0,28237,Rory McIlroy,2,738,1
19,0,39546,Keith Mitchell,2,891,0
19,0,23320,Ryan Palmer,2,713,0
19,0,30786,Brady Schnell,2,547,2
19,0,46501,Ollie Schniederjans,2,803,1
19,0,24502,Adam Scott,2,655,1
19,0,29221,Webb Simpson,2,868,1
19,0,33486,Roger Sloan,2,908,1
19,0,33418,Shawn Stefani,2,812,2
19,0,49960,Sepp Straka,2,763,2
19,0,27214,Kevin Streelman,2,865,2
19,0,32333,Kevin Tway,2,872,0
19,0,37189,Harold Varner III,2,888,2
19,0,27095,Nick Watney,2,889,1
19,0,47128,Richy Werenski,2,895,1
46,0,33948,Byeong Hun An,1,827,0
46,0,19803,Ryan Armour,1,989,1
46,0,22371,Aaron Baddeley,1,577,1
46,0,40009,Dominic Bozzelli,1,723,0
46,0,29479,Scott Brown,1,895,1
46,0,47959,Bryson DeChambeau,1,792,0
46,0,06522,Ernie Els,1,523,0
46,0,34099,Harris English,1,980,0
46,0,30191,Julián Etulain,1,689,1
46,0,29725,Tony Finau,1,911,1
46,0,40098,Matt Fitzpatrick,1,549,0
46,0,10809,Jim Furyk,1,737,1
46,0,46523,Joey Garber,1,608,0
46,0,25900,Lucas Glover,1,967,0
46,0,31646,Emiliano Grillo,1,840,0
46,0,24924,Bill Haas,1,742,0
46,0,34098,Russell Henley,1,761,1
46,0,23353,J.J. Henry,1,561,0
46,0,49298,Kramer Hickok,1,825,1
46,0,39977,Max Homa,1,862,1
46,0,21731,Freddie Jacobson,1,547,0
46,0,30925,Dustin Johnson,1,755,0
46,0,47990,Kyle Jones,1,705,1
46,0,26300,Matt Jones,1,893,0
46,0,39975,Michael Kim,1,627,0
46,0,37455,Si Woo Kim,1,869,1
46,0,30944,Jason Kokrak,1,960,1
46,0,27936,Martin Laird,1,861,1
46,0,49766,Hank Lebioda,1,751,1
46,0,32791,K.H. Lee,1,901,1
46,0,34466,Peter Malnati,1,896,1
46,0,01810,Phil Mickelson,1,643,0
46,0,25198,Francesco Molinari,1,586,0
46,0,26596,Ryan Moore,1,780,1
46,0,48822,Sebastián Muñoz,1,863,1
46,0,25396,Kevin Na,1,649,1
46,0,45486,Joaquin Niemann,1,1038,1
46,0,27349,Alex Noren,1,658,0
46,0,20572,Rod Pampling,1,557,1
46,0,29908,C.T. Pan,1,878,1
46,0,49771,J.T. Poston,1,1028,0
46,0,28252,Seamus Power,1,777,1
46,0,30946,Alex Prugh,1,760,1
46,0,34256,Andrew Putnam,1,821,1
46,0,34360,Patrick Reed,1,953,1
46,0,47856,Seth Reeves,1,718,1
46,0,36699,Patrick Rodgers,1,545,1
46,0,22405,Justin Rose,1,668,1
46,0,37275,Sam Ryder,1,766,1
46,0,23621,Rory Sabbatini,1,991,0
46,0,48081,Xander Schauffele,1,798,1
46,0,47347,Adam Schenk,1,1065,1
46,0,39324,J.J. Spaun,1,885,1
46,0,30110,Kyle Stanley,1,820,0
46,0,34431,Robert Streb,1,772,1
46,0,27963,Chris Stroud,1,659,1
46,0,31560,Brian Stuard,1,1003,1
46,0,40115,Adam Svensson,1,717,1
46,0,25493,Nick Taylor,1,995,0
46,0,33448,Justin Thomas,1,794,1
46,0,35617,Martin Trainer,1,646,0
46,0,25632,Jimmy Walker,1,800,1
46,0,32139,Danny Willett,1,674,1
46,0,31323,Gary Woodland,1,909,0
