RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,25804,Bubba Watson,-16,3.98,2856
2,0,27895,Jonas Blixt,-10,3.99,3104
3,0,08793,Tiger Woods,-4,3.99,2904
4,0,26596,Ryan Moore,-3,4.00,3808
5,0,23108,Matt Kuchar,-2,4.00,3584
6,0,29221,Webb Simpson,-1,4.00,3288
7,0,25686,Jason Dufner,E,4.00,3552
7,0,24924,Bill Haas,E,4.00,3360
9,0,25572,Graeme McDowell,+2,4.00,2328
10,0,22405,Justin Rose,+3,4.00,2888
10,0,06527,Steve Stricker,+3,4.00,3056
12,0,30926,Chris Kirk,+4,4.00,3876
13,0,10809,Jim Furyk,+5,4.01,3656
14,0,28237,Rory McIlroy,+10,4.02,2368
15,0,29420,Billy Horschel,+11,4.02,2616
16,0,22621,Ben Curtis,+12,4.02,2632
17,0,23623,Bo Van Pelt,+13,4.01,3584
18,0,28307,Matt Every,+14,4.02,3428
18,0,30925,Dustin Johnson,+14,4.02,2928
20,0,28455,Will Claxton,+15,4.01,4328
20,0,23983,Luke Donald,+15,4.02,2640
20,0,27933,John Merrick,+15,4.02,3456
23,0,25345,Carl Pettersson,+17,4.02,4040
23,0,25818,Scott Piercy,+17,4.02,4112
23,0,06567,Vijay Singh,+17,4.02,4316
26,0,20645,John Senden,+18,4.02,3344
27,0,06522,Ernie Els,+19,4.02,3384
27,0,26331,Charl Schwartzel,+19,4.03,2360
29,0,21753,Brian Davis,+20,4.02,3904
29,0,27649,Brandt Snedeker,+20,4.02,3360
31,0,24138,Ian Poulter,+21,4.03,2416
32,0,25396,Kevin Na,+22,4.03,3392
33,0,33122,Russell Knox,+23,4.03,2960
34,0,20104,Ken Duke,+25,4.02,4520
34,0,26329,Louis Oosthuizen,+25,4.04,2752
36,0,24358,Robert Garrigus,+26,4.03,3812
36,0,29926,Danny Lee,+26,4.03,3032
36,0,02206,David Toms,+26,4.04,2472
36,0,20396,Lee Westwood,+26,4.04,2352
40,0,21528,Henrik Stenson,+27,4.05,2184
41,0,34021,Bud Cauley,+28,4.03,4232
41,0,23135,Tim Clark,+28,4.04,2656
43,0,23638,Brendon de Jonge,+29,4.02,4944
43,0,29478,Kevin Kisner,+29,4.04,2824
43,0,28475,Jeff Overton,+29,4.03,4380
