RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,33448,Justin Thomas,58
2,0,29926,Danny Lee,56
3,0,34431,Robert Streb,52
4,0,29725,Tony Finau,50
5,0,25274,Steven Bowditch,48
5,0,34099,Harris English,48
5,0,34046,Jordan Spieth,48
8,0,29478,Kevin Kisner,47
9,0,28089,Jason Day,46
10,0,31202,William McGirt,45
10,0,24361,Pat Perez,45
12,0,24507,Jason Bohn,44
12,0,34360,Patrick Reed,44
14,0,40026,Daniel Berger,43
14,0,34264,Hudson Swafford,43
16,0,40058,Zac Blair,42
16,0,33122,Russell Knox,42
16,0,23108,Matt Kuchar,42
16,0,25345,Carl Pettersson,42
20,0,24024,Zach Johnson,41
20,0,24490,George McNeill,41
20,0,25818,Scott Piercy,41
23,0,36689,Brooks Koepka,40
23,0,29518,Brendan Steele,40
23,0,25834,Daniel Summerhays,40
26,0,25364,Paul Casey,39
26,0,33399,Adam Hadwin,39
26,0,34174,John Huh,39
26,0,27466,Spencer Levin,39
26,0,23800,Bryce Molder,39
26,0,29476,Kyle Reifers,39
26,0,33418,Shawn Stefani,39
33,0,12510,Chad Campbell,38
33,0,26758,David Hearn,38
33,0,31557,Jim Herman,38
33,0,25396,Kevin Na,38
33,0,28475,Jeff Overton,38
33,0,27649,Brandt Snedeker,38
39,0,29479,Scott Brown,37
39,0,23638,Brendon de Jonge,37
39,0,26300,Matt Jones,37
39,0,30711,Colt Knost,37
39,0,34409,David Lingmerth,37
39,0,30927,Brendon Todd,37
39,0,27095,Nick Watney,37
39,0,21878,Mark Wilson,37
47,0,32448,James Hahn,36
47,0,27644,Brian Harman,36
47,0,33413,Ben Martin,36
47,0,24140,Sean O'Hair,36
47,0,33419,Cameron Tringale,36
47,0,25804,Bubba Watson,36
53,0,20472,Alex Cejka,35
53,0,32366,Kevin Chappell,35
53,0,12716,Charley Hoffman,35
53,0,21961,Charles Howell III,35
53,0,30925,Dustin Johnson,35
53,0,08075,Jerry Kelly,35
53,0,33667,Carlos Ortiz,35
53,0,26951,Johnson Wagner,35
61,0,24494,Erik Compton,34
61,0,30944,Jason Kokrak,34
61,0,32839,Hideki Matsuyama,34
61,0,23621,Rory Sabbatini,34
61,0,27963,Chris Stroud,34
66,0,33141,Keegan Bradley,33
66,0,25720,Chad Collins,33
66,0,28500,Martin Flores,33
66,0,34098,Russell Henley,33
66,0,26596,Ryan Moore,33
66,0,29221,Webb Simpson,33
72,0,28259,Sangmoon Bae,32
72,0,27141,J.B. Holmes,32
72,0,36801,Mark Hubbard,32
72,0,27936,Martin Laird,32
72,0,34261,Scott Langley,32
72,0,25632,Jimmy Walker,32
78,0,32102,Rickie Fowler,31
78,0,28679,Fabián Gómez,31
78,0,33461,Morgan Hoffmann,31
78,0,29223,Sam Saunders,31
78,0,27064,Jhonattan Vegas,31
78,0,26289,Boo Weekley,31
78,0,34265,Will Wilcox,31
85,0,20104,Ken Duke,30
85,0,29420,Billy Horschel,30
85,0,30852,Ryo Ishikawa,30
85,0,23320,Ryan Palmer,30
85,0,30946,Alex Prugh,30
85,0,27214,Kevin Streelman,30
85,0,28780,Nicholas Thompson,30
85,0,25892,Steve Wheatcroft,30
93,0,27436,Graham DeLaet,29
93,0,24924,Bill Haas,29
93,0,34563,Chesson Hadley,29
93,0,23353,J.J. Henry,29
93,0,22056,Cameron Percy,29
