RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01320,Bob Estes,65.75,263,4
2,0,10585,Scott McCarron,66.67,200,3
3,0,28089,Jason Day,67.00,134,2
4,0,06090,Jim McGovern,68.00,340,5
5,0,01724,Jeff Maggert,68.20,341,5
6,0,02223,Bob Tway,68.22,614,9
7,0,20766,Padraig Harrington,68.25,273,4
8,0,24924,Bill Haas,68.29,478,7
9,0,24449,Parker McLachlin,68.50,411,6
10,0,27141,J.B. Holmes,68.60,343,5
11,0,21633,Steve Allan,68.67,206,3
11,0,07547,Craig Kanada,68.67,206,3
11,0,24781,Hunter Mahan,68.67,412,6
14,0,12510,Chad Campbell,68.71,481,7
14,0,12782,Tim Herron,68.71,481,7
16,0,23135,Tim Clark,68.83,413,6
17,0,26289,Boo Weekley,68.90,689,10
18,0,06197,Michael Allen,69.00,138,2
18,0,26631,Cody Freeman,69.00,138,2
18,0,24358,Robert Garrigus,69.00,276,4
18,0,29718,Anthony Kim,69.00,345,5
18,0,12705,Cliff Kresge,69.00,345,5
23,0,01706,Davis Love III,69.11,622,9
24,0,27649,Brandt Snedeker,69.17,415,6
25,0,10425,Jay Williamson,69.20,346,5
26,0,21878,Mark Wilson,69.21,969,14
27,0,10809,Jim Furyk,69.22,623,9
28,0,20498,Briny Baird,69.25,277,4
28,0,10649,Tom Scherrer,69.25,277,4
30,0,25349,Tim Wilkinson,69.29,485,7
31,0,01024,Billy Andrade,69.33,416,6
31,0,12652,Cameron Beckman,69.33,416,6
31,0,02002,John Riegger,69.33,416,6
34,0,21209,Sergio Garcia,69.50,139,2
34,0,22892,Jason Gore,69.50,556,8
34,0,23325,Vaughn Taylor,69.50,556,8
37,0,21731,Freddie Jacobson,69.60,348,5
38,0,19846,Brian Gay,69.67,418,6
38,0,20433,Mark Hensby,69.67,209,3
38,0,06595,Kevin Sutherland,69.67,836,12
41,0,20160,Charlie Wi,69.73,767,11
42,0,12823,Carlos Franco,69.75,279,4
42,0,01677,Tom Lehman,69.75,279,4
42,0,27933,John Merrick,69.75,279,4
45,0,08845,Scott Sterling,69.78,628,9
46,0,23353,J.J. Henry,69.82,768,11
47,0,20574,Mathew Goggin,69.83,419,6
47,0,22806,Doug LaBelle II,69.83,419,6
49,0,23541,Ben Crane,69.86,489,7
49,0,22548,Patrick Sheehan,69.86,978,14
51,0,22371,Aaron Baddeley,70.00,420,6
51,0,23409,James Driscoll,70.00,420,6
51,0,06621,Joe Durant,70.00,630,9
51,0,06012,Greg Kraft,70.00,210,3
51,0,27936,Martin Laird,70.00,630,9
51,0,26596,Ryan Moore,70.00,140,2
51,0,12309,Bob Sowards,70.00,350,5
58,0,21949,Joe Ogilvie,70.06,1121,16
59,0,10505,Shane Bertsch,70.11,631,9
59,0,30925,Dustin Johnson,70.11,631,9
59,0,10860,Justin Leonard,70.11,631,9
62,0,23788,D.J. Trahan,70.13,561,8
63,0,10885,Robert Allenby,70.14,491,7
63,0,23048,Eric Axley,70.14,491,7
65,0,23623,Bo Van Pelt,70.20,702,10
66,0,06004,Stephen Ames,70.25,562,8
66,0,01142,Bart Bryant,70.25,281,4
66,0,01553,John Huston,70.25,281,4
66,0,12660,Jesper Parnevik,70.25,562,8
70,0,24140,Sean O'Hair,70.29,492,7
70,0,06567,Vijay Singh,70.29,492,7
72,0,22621,Ben Curtis,70.33,633,9
72,0,12716,Charley Hoffman,70.33,633,9
72,0,24502,Adam Scott,70.33,422,6
72,0,10423,Mike Weir,70.33,422,6
76,0,01928,Corey Pavin,70.38,563,8
77,0,20098,Stuart Appleby,70.40,352,5
77,0,24024,Zach Johnson,70.40,704,10
77,0,25190,Jeff Quinney,70.40,352,5
77,0,02239,Scott Verplank,70.40,352,5
81,0,25632,Jimmy Walker,70.43,493,7
82,0,24357,K.J. Choi,70.50,423,6
82,0,09011,David Duval,70.50,141,2
82,0,20157,Retief Goosen,70.50,282,4
82,0,10733,Kent Jones,70.50,282,4
82,0,26695,Michael Letzig,70.50,282,4
82,0,22348,Nick O'Hern,70.50,423,6
82,0,20572,Rod Pampling,70.50,141,2
82,0,01941,Tom Pernice Jr.,70.50,564,8
82,0,07749,Brett Quigley,70.50,423,6
82,0,27214,Kevin Streelman,70.50,987,14
82,0,02206,David Toms,70.50,564,8
82,0,08385,Omar Uresti,70.50,423,6
94,0,20104,Ken Duke,70.67,636,9
94,0,27963,Chris Stroud,70.67,424,6
96,0,23718,Nathan Green,70.71,495,7
97,0,01766,Billy Mayfair,70.73,778,11
98,0,27770,Camilo Villegas,70.75,283,4
99,0,08931,Glen Day,70.80,354,5
99,0,26420,Richard Johnson,70.80,354,5
99,0,11032,Frank Lickliter II,70.80,708,10
102,0,27095,Nick Watney,70.82,779,11
103,0,01948,Tim Petrovic,70.83,425,6
104,0,28158,Steve Marino,70.86,496,7
104,0,26476,Chez Reavie,70.86,496,7
106,0,24925,Jonathan Byrd,70.88,567,8
106,0,10875,Todd Demsey,70.88,567,8
106,0,25345,Carl Pettersson,70.88,567,8
109,0,07867,Woody Austin,70.90,709,10
109,0,20850,Daniel Chopra,70.90,709,10
111,0,24490,George McNeill,70.91,780,11
112,0,28780,Nicholas Thompson,70.92,851,12
113,0,19803,Ryan Armour,71.00,426,6
113,0,20848,Ángel Cabrera,71.00,284,4
113,0,01226,Fred Couples,71.00,284,4
113,0,21753,Brian Davis,71.00,426,6
113,0,06251,Chris DiMarco,71.00,355,5
113,0,06522,Ernie Els,71.00,213,3
113,0,27561,Nick Flanagan,71.00,497,7
113,0,20105,Jeff Gove,71.00,284,4
113,0,06575,Dudley Hart,71.00,355,5
113,0,21350,Ryuji Imada,71.00,568,8
113,0,23108,Matt Kuchar,71.00,426,6
113,0,20443,Jin Park,71.00,355,5
113,0,23497,Tag Ridings,71.00,426,6
126,0,23614,Rich Beem,71.09,782,11
127,0,24663,Y.E. Yang,71.14,498,7
128,0,20229,Stewart Cink,71.20,356,5
129,0,12602,Dean Wilson,71.22,641,9
130,0,30750,Tommy Gainey,71.25,285,4
130,0,23320,Ryan Palmer,71.25,285,4
132,0,28475,Jeff Overton,71.29,499,7
132,0,24361,Pat Perez,71.29,499,7
134,0,26500,Alejandro Cañizares,71.33,214,3
134,0,06034,Marco Dawson,71.33,214,3
136,0,25900,Lucas Glover,71.36,785,11
137,0,25720,Chad Collins,71.38,571,8
