RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,33141,Keegan Bradley,58.79,107,182,-0.06
2,0,47959,Bryson DeChambeau,57.50,92,160,-0.18
3,0,21209,Sergio Garcia,57.34,82,143,-0.07
4,0,46970,Jon Rahm,57.23,95,166,-0.09
5,0,48081,Xander Schauffele,56.49,87,154,-0.06
6,0,48119,Ben Taylor,56.45,35,62,-0.11
7,0,39546,Keith Mitchell,55.17,80,145,-0.14
8,0,27936,Martin Laird,54.91,95,173,-0.09
9,0,30692,Scott Stallings,54.79,80,146,-0.14
10,0,12716,Charley Hoffman,54.55,90,165,-0.13
11,0,22056,Cameron Percy,53.68,73,136,-0.16
12,0,47504,Sam Burns,53.25,82,154,-0.16
13,0,46442,Maverick McNealy,53.13,85,160,-0.11
14,0,20229,Stewart Cink,53.05,87,164,-0.10
15,0,25364,Paul Casey,52.98,80,151,-0.11
16,0,30944,Jason Kokrak,52.72,97,184,-0.16
17,0,39971,Sungjae Im,52.65,149,283,-0.14
18,0,24140,Sean O'Hair,52.63,50,95,E
19,0,49766,Hank Lebioda,52.10,62,119,-0.11
20,0,35230,Nelson Ledesma,51.95,40,77,-0.18
21,0,25804,Bubba Watson,51.72,75,145,-0.03
22,0,33667,Carlos Ortiz,51.61,96,186,-0.09
23,0,31646,Emiliano Grillo,51.52,85,165,-0.06
24,0,48045,Michael Gellerman,51.32,39,76,-0.03
25,0,45486,Joaquin Niemann,51.24,103,201,-0.05
26,0,35450,Patrick Cantlay,51.20,85,166,-0.12
27,0,26329,Louis Oosthuizen,50.89,86,169,-0.14
28,0,36689,Brooks Koepka,50.82,62,122,-0.06
29,0,56762,Will Gordon,50.78,65,128,-0.12
29,0,46046,Scottie Scheffler,50.78,98,193,-0.22
31,0,28420,Ryan Brehm,50.70,36,71,-0.06
32,0,29725,Tony Finau,50.59,86,170,-0.08
33,0,56278,Matthew Wolff,50.41,62,123,-0.08
34,0,34099,Harris English,50.00,117,234,-0.15
34,0,33204,Shane Lowry,50.00,81,162,-0.06
34,0,33413,Ben Martin,50.00,35,70,-0.03
