RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,29420,Billy Horschel,72.55,51,37
2,0,22046,Geoff Ogilvy,68.09,47,32
3,0,21528,Henrik Stenson,67.86,28,19
4,0,23541,Ben Crane,62.26,53,33
5,0,34098,Russell Henley,62.07,58,36
6,0,20593,Greg Chalmers,61.29,62,38
7,0,28132,Tyrone Van Aswegen,61.11,36,22
8,0,10860,Justin Leonard,60.00,40,24
9,0,28475,Jeff Overton,58.00,50,29
10,0,33122,Russell Knox,57.89,57,33
11,0,34099,Harris English,57.41,54,31
12,0,24912,Will MacKenzie,57.14,49,28
12,0,25349,Tim Wilkinson,57.14,70,40
14,0,24494,Erik Compton,56.45,62,35
14,0,30927,Brendon Todd,56.45,62,35
16,0,20396,Lee Westwood,56.25,32,18
17,0,30944,Jason Kokrak,56.10,41,23
18,0,29461,Jamie Lovemark,56.00,25,14
19,0,27064,Jhonattan Vegas,55.81,43,24
20,0,23108,Matt Kuchar,55.77,52,29
21,0,25834,Daniel Summerhays,55.74,61,34
22,0,25572,Graeme McDowell,55.56,36,20
22,0,24138,Ian Poulter,55.56,36,20
24,0,24358,Robert Garrigus,55.36,56,31
24,0,23800,Bryce Molder,55.36,56,31
26,0,26951,Johnson Wagner,55.26,38,21
27,0,23638,Brendon de Jonge,55.00,60,33
27,0,20157,Retief Goosen,55.00,60,33
29,0,34264,Hudson Swafford,54.76,42,23
30,0,24846,Ricky Barnes,54.69,64,35
31,0,29518,Brendan Steele,54.24,59,32
32,0,29740,Brad Fritsch,54.17,24,13
32,0,33461,Morgan Hoffmann,54.17,72,39
32,0,29478,Kevin Kisner,54.17,48,26
35,0,29926,Danny Lee,54.10,61,33
35,0,25562,Andres Romero,54.10,61,33
37,0,27936,Martin Laird,54.05,37,20
37,0,26331,Charl Schwartzel,54.05,37,20
39,0,07867,Woody Austin,54.00,50,27
40,0,34360,Patrick Reed,53.45,58,31
40,0,25804,Bubba Watson,53.45,58,31
42,0,34409,David Lingmerth,53.33,45,24
42,0,29221,Webb Simpson,53.33,45,24
44,0,21731,Freddie Jacobson,53.03,66,35
45,0,23135,Tim Clark,52.63,38,20
45,0,28237,Rory McIlroy,52.63,38,20
47,0,26596,Ryan Moore,52.50,40,21
48,0,29425,Andrew Svoboda,52.38,42,22
49,0,25396,Kevin Na,51.79,56,29
50,0,24781,Hunter Mahan,51.72,58,30
50,0,24490,George McNeill,51.72,58,30
52,0,35300,Andrew Loupe,51.52,33,17
52,0,34046,Jordan Spieth,51.52,66,34
54,0,25364,Paul Casey,51.28,39,20
55,0,30852,Ryo Ishikawa,51.11,45,23
56,0,26679,Kevin Stadler,51.06,47,24
57,0,24663,Y.E. Yang,51.02,49,25
58,0,10885,Robert Allenby,50.91,55,28
59,0,31560,Brian Stuard,50.88,57,29
60,0,23353,J.J. Henry,50.85,59,30
60,0,12716,Charley Hoffman,50.85,59,30
62,0,27141,J.B. Holmes,50.79,63,32
63,0,27770,Camilo Villegas,50.68,73,37
64,0,28259,Sangmoon Bae,50.00,64,32
64,0,29479,Scott Brown,50.00,76,38
64,0,19846,Brian Gay,50.00,52,26
64,0,31202,William McGirt,50.00,68,34
64,0,32150,Michael Thompson,50.00,40,20
69,0,20098,Stuart Appleby,49.25,67,33
70,0,28500,Martin Flores,49.12,57,28
71,0,02206,David Toms,49.06,53,26
72,0,34563,Chesson Hadley,48.98,49,24
73,0,35139,Richard Lee,48.94,47,23
74,0,22371,Aaron Baddeley,48.72,39,19
75,0,34261,Scott Langley,48.65,37,18
76,0,24024,Zach Johnson,48.53,68,33
77,0,24361,Pat Perez,48.33,60,29
78,0,23623,Bo Van Pelt,48.28,58,28
79,0,34431,Robert Streb,47.92,48,23
80,0,29535,Brice Garnett,47.83,69,33
80,0,26329,Louis Oosthuizen,47.83,23,11
82,0,25632,Jimmy Walker,47.46,59,28
83,0,26300,Matt Jones,47.27,55,26
84,0,27466,Spencer Levin,47.22,36,17
85,0,28780,Nicholas Thompson,47.17,53,25
86,0,20645,John Senden,46.97,66,31
87,0,21209,Sergio Garcia,46.88,32,15
87,0,01724,Jeff Maggert,46.88,32,15
89,0,25345,Carl Pettersson,46.77,62,29
90,0,25444,Justin Hicks,46.67,60,28
91,0,30110,Kyle Stanley,46.51,43,20
92,0,28307,Matt Every,46.43,56,26
93,0,22621,Ben Curtis,46.34,41,19
94,0,25720,Chad Collins,46.30,54,25
94,0,06567,Vijay Singh,46.30,54,25
96,0,06522,Ernie Els,46.15,39,18
97,0,21961,Charles Howell III,45.83,72,33
98,0,24357,K.J. Choi,45.65,46,21
98,0,25191,Gonzalo Fernandez-Castaño,45.65,46,21
100,0,01810,Phil Mickelson,45.24,42,19
101,0,32366,Kevin Chappell,45.00,60,27
101,0,30750,Tommy Gainey,45.00,60,27
103,0,08075,Jerry Kelly,44.90,49,22
104,0,27120,Troy Matteson,44.83,29,13
104,0,27095,Nick Watney,44.83,29,13
106,0,26851,Marc Leishman,44.64,56,25
107,0,30926,Chris Kirk,44.44,81,36
108,0,12510,Chad Campbell,44.12,34,15
108,0,33418,Shawn Stefani,44.12,34,15
110,0,26758,David Hearn,44.00,50,22
110,0,27649,Brandt Snedeker,44.00,50,22
112,0,33419,Cameron Tringale,43.94,66,29
113,0,20848,Ángel Cabrera,43.90,41,18
114,0,34265,Will Wilcox,43.75,32,14
115,0,23409,James Driscoll,43.59,39,17
116,0,20498,Briny Baird,43.48,23,10
117,0,21753,Brian Davis,43.33,60,26
118,0,29222,Billy Hurley III,43.10,58,25
119,0,35539,Luke Guthrie,42.86,63,27
119,0,27644,Brian Harman,42.86,84,36
119,0,27408,Martin Kaymer,42.86,49,21
119,0,22405,Justin Rose,42.86,42,18
123,0,32102,Rickie Fowler,42.55,47,20
124,0,23320,Ryan Palmer,42.50,40,17
125,0,32333,Kevin Tway,42.42,33,14
126,0,33413,Ben Martin,42.22,45,19
127,0,24140,Sean O'Hair,42.00,50,21
128,0,24924,Bill Haas,41.89,74,31
129,0,32839,Hideki Matsuyama,41.51,53,22
130,0,24925,Jonathan Byrd,41.46,41,17
131,0,37273,Derek Ernst,41.18,51,21
132,0,30692,Scott Stallings,41.07,56,23
133,0,35541,John Peterson,40.91,44,18
134,0,27963,Chris Stroud,40.82,49,20
135,0,27330,Josh Teater,40.74,54,22
136,0,31557,Jim Herman,40.48,42,17
137,0,25274,Steven Bowditch,40.38,52,21
138,0,31323,Gary Woodland,40.35,57,23
139,0,29289,S.Y. Noh,40.00,45,18
140,0,31193,Jim Renner,39.53,43,17
141,0,24507,Jason Bohn,39.34,61,24
142,0,35732,Wes Roach,39.02,41,16
143,0,32200,Roberto Castro,38.78,49,19
143,0,22913,John Rollins,38.78,49,19
145,0,32640,Troy Merritt,38.71,31,12
146,0,10809,Jim Furyk,38.64,44,17
147,0,25686,Jason Dufner,38.46,26,10
148,0,25240,D.A. Points,38.30,47,18
149,0,36689,Brooks Koepka,38.24,34,13
150,0,23983,Luke Donald,38.10,21,8
151,0,27556,Ted Potter Jr.,37.78,45,17
151,0,24502,Adam Scott,37.78,45,17
153,0,20104,Ken Duke,37.74,53,20
154,0,26289,Boo Weekley,37.50,40,15
155,0,34174,John Huh,37.21,43,16
155,0,01706,Davis Love III,37.21,43,16
157,0,30925,Dustin Johnson,37.04,27,10
158,0,20160,Charlie Wi,36.96,46,17
159,0,27895,Jonas Blixt,36.67,30,11
160,0,20229,Stewart Cink,36.54,52,19
161,0,23621,Rory Sabbatini,36.51,63,23
162,0,25900,Lucas Glover,35.90,39,14
163,0,28089,Jason Day,35.29,17,6
164,0,27933,John Merrick,35.19,54,19
165,0,32334,Charlie Beljan,34.88,43,15
166,0,26956,Bronson La'Cassie,34.78,23,8
167,0,32448,James Hahn,33.33,42,14
167,0,22378,Trevor Immelman,33.33,51,17
167,0,28092,D.H. Lee,33.33,27,9
170,0,27214,Kevin Streelman,32.69,52,17
171,0,21878,Mark Wilson,32.50,40,13
172,0,27436,Graham DeLaet,31.91,47,15
173,0,10423,Mike Weir,31.71,41,13
174,0,22293,Heath Slocum,31.43,35,11
175,0,33141,Keegan Bradley,28.89,45,13
176,0,34021,Bud Cauley,28.13,32,9
177,0,28486,Michael Putnam,25.93,54,14
