RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,24140,Sean O'Hair,59.52,42,25
2,0,22621,Ben Curtis,58.33,36,21
3,0,20396,Lee Westwood,57.58,33,19
4,0,27895,Jonas Blixt,55.88,34,19
5,0,25632,Jimmy Walker,54.35,46,25
6,0,22371,Aaron Baddeley,54.05,37,20
7,0,26331,Charl Schwartzel,53.85,39,21
8,0,25364,Paul Casey,53.33,30,16
9,0,20098,Stuart Appleby,53.13,64,34
10,0,32150,Michael Thompson,52.38,42,22
11,0,28259,Sangmoon Bae,52.27,44,23
11,0,32102,Rickie Fowler,52.27,44,23
13,0,25240,D.A. Points,52.08,48,25
14,0,24507,Jason Bohn,51.72,58,30
15,0,28307,Matt Every,51.22,41,21
16,0,19846,Brian Gay,50.00,44,22
16,0,08075,Jerry Kelly,50.00,38,19
16,0,33122,Russell Knox,50.00,52,26
16,0,29926,Danny Lee,50.00,34,17
16,0,26329,Louis Oosthuizen,50.00,22,11
21,0,27214,Kevin Streelman,48.94,47,23
22,0,20160,Charlie Wi,48.84,43,21
23,0,25686,Jason Dufner,48.65,37,18
24,0,01810,Phil Mickelson,48.57,35,17
25,0,01724,Jeff Maggert,48.39,31,15
26,0,28092,D.H. Lee,48.28,29,14
27,0,25720,Chad Collins,47.83,46,22
28,0,33141,Keegan Bradley,47.73,44,21
29,0,35139,Richard Lee,47.50,40,19
30,0,10860,Justin Leonard,47.37,38,18
31,0,25274,Steven Bowditch,47.17,53,25
32,0,24924,Bill Haas,47.06,51,24
32,0,27330,Josh Teater,47.06,34,16
34,0,28237,Rory McIlroy,46.88,32,15
35,0,34563,Chesson Hadley,46.34,41,19
35,0,24361,Pat Perez,46.34,41,19
37,0,20645,John Senden,46.30,54,25
38,0,23983,Luke Donald,46.15,26,12
39,0,21753,Brian Davis,46.00,50,23
40,0,25562,Andres Romero,45.71,35,16
41,0,20848,Ángel Cabrera,45.65,46,21
42,0,23638,Brendon de Jonge,45.59,68,31
43,0,36689,Brooks Koepka,45.45,33,15
43,0,23621,Rory Sabbatini,45.45,44,20
45,0,33461,Morgan Hoffmann,45.21,73,33
46,0,32200,Roberto Castro,45.16,31,14
46,0,29461,Jamie Lovemark,45.16,31,14
48,0,34261,Scott Langley,45.10,51,23
49,0,29222,Billy Hurley III,44.74,38,17
49,0,24502,Adam Scott,44.74,38,17
51,0,22293,Heath Slocum,44.68,47,21
52,0,30925,Dustin Johnson,44.00,25,11
52,0,27095,Nick Watney,44.00,50,22
54,0,24494,Erik Compton,43.75,48,21
54,0,31193,Jim Renner,43.75,32,14
54,0,31560,Brian Stuard,43.75,48,21
57,0,24781,Hunter Mahan,43.59,39,17
57,0,32839,Hideki Matsuyama,43.59,39,17
59,0,34360,Patrick Reed,43.48,46,20
60,0,28089,Jason Day,42.86,21,9
60,0,26758,David Hearn,42.86,70,30
60,0,23320,Ryan Palmer,42.86,42,18
60,0,25834,Daniel Summerhays,42.86,56,24
60,0,34264,Hudson Swafford,42.86,35,15
65,0,31202,William McGirt,42.65,68,29
65,0,33419,Cameron Tringale,42.65,68,29
67,0,34099,Harris English,42.55,47,20
67,0,28500,Martin Flores,42.55,47,20
67,0,24490,George McNeill,42.55,47,20
70,0,27064,Jhonattan Vegas,42.31,52,22
71,0,29289,S.Y. Noh,42.22,45,19
72,0,12716,Charley Hoffman,42.11,57,24
73,0,20593,Greg Chalmers,42.00,50,21
74,0,35300,Andrew Loupe,41.86,43,18
74,0,27933,John Merrick,41.86,43,18
76,0,21528,Henrik Stenson,41.67,36,15
77,0,25572,Graeme McDowell,41.38,29,12
78,0,20498,Briny Baird,41.18,34,14
78,0,25444,Justin Hicks,41.18,68,28
80,0,20104,Ken Duke,41.03,39,16
80,0,30944,Jason Kokrak,41.03,39,16
82,0,33413,Ben Martin,40.91,44,18
82,0,24138,Ian Poulter,40.91,22,9
84,0,27770,Camilo Villegas,40.74,54,22
85,0,23135,Tim Clark,40.63,32,13
86,0,20229,Stewart Cink,40.38,52,21
86,0,30926,Chris Kirk,40.38,52,21
88,0,10885,Robert Allenby,40.00,50,20
88,0,32334,Charlie Beljan,40.00,55,22
88,0,34174,John Huh,40.00,50,20
88,0,21731,Freddie Jacobson,40.00,60,24
88,0,23108,Matt Kuchar,40.00,40,16
88,0,26956,Bronson La'Cassie,40.00,25,10
88,0,23800,Bryce Molder,40.00,30,12
