RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,28307,Matt Every,20.47,679,139
2,0,25572,Graeme McDowell,19.64,494,97
3,0,22371,Aaron Baddeley,19.15,611,117
4,0,34046,Jordan Spieth,18.81,739,139
5,0,25364,Paul Casey,18.72,438,82
6,0,30926,Chris Kirk,18.61,865,161
7,0,28237,Rory McIlroy,18.52,486,90
8,0,21209,Sergio Garcia,18.51,416,77
9,0,20396,Lee Westwood,18.46,428,79
10,0,35300,Andrew Loupe,18.43,521,96
11,0,30927,Brendon Todd,18.36,937,172
12,0,27649,Brandt Snedeker,18.20,665,121
13,0,35539,Luke Guthrie,17.96,763,137
14,0,30852,Ryo Ishikawa,17.94,613,110
15,0,01810,Phil Mickelson,17.89,492,88
16,0,28259,Sangmoon Bae,17.65,663,117
17,0,21731,Freddie Jacobson,17.63,851,150
18,0,23108,Matt Kuchar,17.54,821,144
19,0,30925,Dustin Johnson,17.47,435,76
20,0,24502,Adam Scott,17.41,586,102
20,0,29221,Webb Simpson,17.41,781,136
22,0,23320,Ryan Palmer,17.39,696,121
23,0,32150,Michael Thompson,17.36,651,113
24,0,29926,Danny Lee,17.34,738,128
25,0,32640,Troy Merritt,17.08,609,104
25,0,25632,Jimmy Walker,17.08,767,131
27,0,20593,Greg Chalmers,17.07,744,127
28,0,24357,K.J. Choi,17.01,688,117
29,0,27963,Chris Stroud,17.00,747,127
30,0,30944,Jason Kokrak,16.93,644,109
30,0,31560,Brian Stuard,16.93,762,129
32,0,27644,Brian Harman,16.91,1023,173
33,0,28089,Jason Day,16.87,332,56
34,0,25396,Kevin Na,16.86,795,134
35,0,22621,Ben Curtis,16.81,696,117
36,0,26758,David Hearn,16.80,869,146
36,0,25834,Daniel Summerhays,16.80,982,165
38,0,27436,Graham DeLaet,16.74,711,119
39,0,06522,Ernie Els,16.72,616,103
40,0,24846,Ricky Barnes,16.71,802,134
41,0,26300,Matt Jones,16.67,606,101
41,0,27214,Kevin Streelman,16.67,618,103
41,0,27770,Camilo Villegas,16.67,882,147
44,0,10423,Mike Weir,16.60,506,84
45,0,25562,Andres Romero,16.58,760,126
46,0,33141,Keegan Bradley,16.57,718,119
47,0,20645,John Senden,16.56,900,149
48,0,33461,Morgan Hoffmann,16.42,938,154
49,0,34431,Robert Streb,16.41,652,107
50,0,26596,Ryan Moore,16.40,634,104
51,0,24490,George McNeill,16.37,739,121
52,0,26331,Charl Schwartzel,16.35,526,86
53,0,21753,Brian Davis,16.33,796,130
54,0,28092,D.H. Lee,16.20,463,75
55,0,29289,S.Y. Noh,16.17,773,125
56,0,23983,Luke Donald,16.14,471,76
57,0,32102,Rickie Fowler,16.13,626,101
58,0,34261,Scott Langley,16.08,821,132
59,0,32839,Hideki Matsuyama,16.03,624,100
60,0,22293,Heath Slocum,15.97,689,110
61,0,34098,Russell Henley,15.96,821,131
62,0,25720,Chad Collins,15.95,627,100
63,0,19846,Brian Gay,15.93,615,98
63,0,08075,Jerry Kelly,15.93,697,111
65,0,35732,Wes Roach,15.92,515,82
66,0,23541,Ben Crane,15.87,813,129
67,0,22046,Geoff Ogilvy,15.85,751,119
68,0,22405,Justin Rose,15.82,512,81
68,0,02206,David Toms,15.82,569,90
70,0,32334,Charlie Beljan,15.80,715,113
71,0,12716,Charley Hoffman,15.78,767,121
72,0,27895,Jonas Blixt,15.74,432,68
73,0,24912,Will MacKenzie,15.72,776,122
73,0,24361,Pat Perez,15.72,776,122
75,0,25191,Gonzalo Fernandez-Castaño,15.71,662,104
76,0,33413,Ben Martin,15.70,669,105
77,0,10860,Justin Leonard,15.69,599,94
78,0,27408,Martin Kaymer,15.63,499,78
78,0,23621,Rory Sabbatini,15.63,691,108
