RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,28089,Jason Day,98.92,464,459
2,0,29478,Kevin Kisner,98.07,986,967
3,0,35139,Richard Lee,98.00,851,834
4,0,24024,Zach Johnson,97.93,1209,1184
4,0,10860,Justin Leonard,97.93,871,853
6,0,23353,J.J. Henry,97.92,1155,1131
7,0,23983,Luke Donald,97.90,618,605
7,0,34409,David Lingmerth,97.90,954,934
9,0,10809,Jim Furyk,97.89,948,928
10,0,20645,John Senden,97.80,1135,1110
10,0,31323,Gary Woodland,97.80,1044,1021
12,0,25572,Graeme McDowell,97.77,627,613
13,0,21731,Freddie Jacobson,97.76,1117,1092
14,0,20593,Greg Chalmers,97.70,999,976
15,0,24507,Jason Bohn,97.69,1037,1013
16,0,26758,David Hearn,97.60,1126,1099
17,0,34265,Will Wilcox,97.54,568,554
18,0,25632,Jimmy Walker,97.53,1011,986
19,0,34360,Patrick Reed,97.51,1045,1019
20,0,26956,Bronson La'Cassie,97.50,519,506
21,0,24781,Hunter Mahan,97.49,1037,1011
22,0,36689,Brooks Koepka,97.48,595,580
23,0,24140,Sean O'Hair,97.47,950,926
24,0,25396,Kevin Na,97.40,1075,1047
25,0,33413,Ben Martin,97.39,880,857
26,0,10423,Mike Weir,97.37,760,740
27,0,21209,Sergio Garcia,97.34,564,549
28,0,33461,Morgan Hoffmann,97.33,1238,1205
29,0,27644,Brian Harman,97.32,1416,1378
29,0,27120,Troy Matteson,97.32,708,689
29,0,31202,William McGirt,97.32,1193,1161
32,0,34098,Russell Henley,97.29,1034,1006
32,0,23800,Bryce Molder,97.29,924,899
34,0,26951,Johnson Wagner,97.28,845,822
34,0,25804,Bubba Watson,97.28,808,786
36,0,33141,Keegan Bradley,97.26,949,923
37,0,34099,Harris English,97.24,1051,1022
38,0,20157,Retief Goosen,97.22,1114,1083
39,0,30750,Tommy Gainey,97.20,856,832
39,0,28132,Tyrone Van Aswegen,97.20,929,903
41,0,25720,Chad Collins,97.19,853,829
42,0,27330,Josh Teater,97.18,1100,1069
43,0,32448,James Hahn,97.15,1086,1055
43,0,28475,Jeff Overton,97.15,911,885
45,0,29926,Danny Lee,97.13,940,913
46,0,29420,Billy Horschel,97.10,964,936
46,0,32640,Troy Merritt,97.10,794,771
48,0,29535,Brice Garnett,97.09,1098,1066
49,0,27895,Jonas Blixt,97.08,617,599
50,0,26851,Marc Leishman,97.07,991,962
51,0,27963,Chris Stroud,97.04,1015,985
52,0,23320,Ryan Palmer,97.00,934,906
52,0,29425,Andrew Svoboda,97.00,934,906
54,0,23541,Ben Crane,96.99,1097,1064
54,0,22621,Ben Curtis,96.99,897,870
56,0,31557,Jim Herman,96.98,696,675
56,0,27466,Spencer Levin,96.98,728,706
56,0,24663,Y.E. Yang,96.98,894,867
59,0,30927,Brendon Todd,96.96,1252,1214
60,0,24494,Erik Compton,96.93,1044,1012
60,0,33419,Cameron Tringale,96.93,1400,1357
62,0,27649,Brandt Snedeker,96.89,932,903
63,0,20098,Stuart Appleby,96.87,1150,1114
63,0,34261,Scott Langley,96.87,1149,1113
65,0,23135,Tim Clark,96.84,885,857
65,0,25834,Daniel Summerhays,96.84,1265,1225
67,0,24502,Adam Scott,96.81,784,759
68,0,29222,Billy Hurley III,96.80,1031,998
69,0,29479,Scott Brown,96.75,1168,1130
70,0,30926,Chris Kirk,96.73,1192,1153
71,0,24490,George McNeill,96.72,976,944
71,0,23623,Bo Van Pelt,96.72,944,913
73,0,32102,Rickie Fowler,96.69,876,847
73,0,19846,Brian Gay,96.69,906,876
73,0,25345,Carl Pettersson,96.69,1240,1199
76,0,25444,Justin Hicks,96.67,1291,1248
76,0,35300,Andrew Loupe,96.67,690,667
78,0,08075,Jerry Kelly,96.66,928,897
79,0,24924,Bill Haas,96.65,1195,1155
79,0,27936,Martin Laird,96.65,805,778
81,0,30944,Jason Kokrak,96.64,862,833
81,0,31560,Brian Stuard,96.64,1043,1008
83,0,23638,Brendon de Jonge,96.62,1333,1288
83,0,37273,Derek Ernst,96.62,918,887
85,0,22371,Aaron Baddeley,96.59,821,793
85,0,28307,Matt Every,96.59,880,850
87,0,24357,K.J. Choi,96.57,962,929
88,0,20498,Briny Baird,96.56,669,646
89,0,07867,Woody Austin,96.54,810,782
89,0,20848,Ángel Cabrera,96.54,866,836
89,0,12716,Charley Hoffman,96.54,1069,1032
89,0,29221,Webb Simpson,96.54,1041,1005
89,0,29518,Brendan Steele,96.54,1013,978
94,0,25349,Tim Wilkinson,96.51,1002,967
95,0,21878,Mark Wilson,96.50,856,826
96,0,29740,Brad Fritsch,96.49,569,549
97,0,24912,Will MacKenzie,96.48,1051,1014
97,0,30692,Scott Stallings,96.48,910,878
99,0,35541,John Peterson,96.47,821,792
99,0,34046,Jordan Spieth,96.47,1104,1065
101,0,28237,Rory McIlroy,96.43,673,649
101,0,28486,Michael Putnam,96.43,1372,1323
103,0,34174,John Huh,96.42,1006,970
104,0,21961,Charles Howell III,96.40,1387,1337
105,0,23108,Matt Kuchar,96.39,1079,1040
106,0,24358,Robert Garrigus,96.38,1023,986
107,0,26596,Ryan Moore,96.36,879,847
108,0,22913,John Rollins,96.35,986,950
109,0,02206,David Toms,96.34,764,736
110,0,23409,James Driscoll,96.33,844,813
111,0,30925,Dustin Johnson,96.30,594,572
112,0,27556,Ted Potter Jr.,96.28,861,829
113,0,34021,Bud Cauley,96.27,697,671
113,0,22405,Justin Rose,96.27,751,723
115,0,27408,Martin Kaymer,96.23,690,664
116,0,34264,Hudson Swafford,96.22,847,815
117,0,27214,Kevin Streelman,96.18,864,831
118,0,24361,Pat Perez,96.17,1071,1030
119,0,28092,D.H. Lee,96.15,650,625
120,0,25562,Andres Romero,96.14,1011,972
