RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,30692,Scott Stallings,66.43,465,7
2,0,30925,Dustin Johnson,67.11,604,9
3,0,25892,Steve Wheatcroft,67.50,135,2
4,0,33448,Justin Thomas,67.69,880,13
5,0,29420,Billy Horschel,67.71,474,7
6,0,34046,Jordan Spieth,67.75,813,12
7,0,25396,Kevin Na,68.00,272,4
7,0,23621,Rory Sabbatini,68.00,408,6
7,0,26289,Boo Weekley,68.00,204,3
10,0,24024,Zach Johnson,68.14,477,7
11,0,25349,Tim Wilkinson,68.50,137,2
12,0,37278,Nicholas Lindheim,68.60,343,5
13,0,39975,Michael Kim,68.67,206,3
14,0,33399,Adam Hadwin,68.69,893,13
14,0,29478,Kevin Kisner,68.69,893,13
16,0,12716,Charley Hoffman,68.79,963,14
17,0,12510,Chad Campbell,68.83,826,12
18,0,26499,Rafa Cabrera Bello,69.14,484,7
19,0,19803,Ryan Armour,69.17,415,6
20,0,35879,Kelly Kraft,69.20,346,5
20,0,36699,Patrick Rodgers,69.20,346,5
22,0,37454,Whee Kim,69.25,554,8
22,0,31323,Gary Woodland,69.25,554,8
24,0,20229,Stewart Cink,69.29,485,7
25,0,21961,Charles Howell III,69.33,624,9
25,0,31560,Brian Stuard,69.33,208,3
27,0,33122,Russell Knox,69.40,694,10
28,0,27436,Graham DeLaet,69.42,833,12
29,0,19846,Brian Gay,69.43,486,7
29,0,24140,Sean O'Hair,69.43,486,7
31,0,29720,Andres Gonzales,69.44,625,9
31,0,34213,Grayson Murray,69.44,625,9
33,0,24502,Adam Scott,69.45,764,11
34,0,21209,Sergio Garcia,69.50,417,6
34,0,32757,Patton Kizzire,69.50,417,6
36,0,32102,Rickie Fowler,69.54,904,13
37,0,29974,Branden Grace,69.60,348,5
37,0,30110,Kyle Stanley,69.60,696,10
39,0,32366,Kevin Chappell,69.63,557,8
40,0,23497,Tag Ridings,69.71,488,7
41,0,25720,Chad Collins,69.75,279,4
41,0,24358,Robert Garrigus,69.75,279,4
41,0,35891,Cameron Smith,69.75,558,8
44,0,36689,Brooks Koepka,69.80,698,10
44,0,22405,Justin Rose,69.80,698,10
