RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
1,0,01051,Seve Ballesteros,27.04,305057,1128000
2,0,01042,Paul Azinger,20.99,754480,3594000
3,0,02159,Curtis Strange,20.37,750940,3686488
4,0,02256,Tom Watson,19.83,592350,2987000
5,0,01876,Greg Norman,18.52,501449,2708000
6,0,02099,Scott Simpson,16.72,581032,3475160
7,0,01823,Larry Mize,16.31,514406,3153328
8,0,02242,Lanny Wadkins,15.91,483726,3041000
9,0,01235,Ben Crenshaw,15.48,532194,3437000
10,0,01864,Larry Nelson,14.91,474291,3180328
11,0,01666,Bernhard Langer,14.86,349430,2352000
12,0,01633,Tom Kite,14.75,495516,3360328
13,0,01717,Sandy Lyle,14.64,286176,1955000
14,0,01072,Chip Beck,13.83,501003,3621328
15,0,02170,Hal Sutton,13.51,460496,3407488
16,0,01161,Mark Calcavecchia,13.50,494397,3662000
17,0,02146,Payne Stewart,13.27,490026,3693328
18,0,01378,David Frost,12.91,482072,3734000
19,0,01928,Corey Pavin,12.75,478406,3752000
20,0,01958,Dan Pohl,12.16,433269,3563000
21,0,01014,Fulton Allem,12.09,88734,734000
22,0,01960,Don Pooley,12.04,431005,3578488
23,0,01226,Fred Couples,11.20,415024,3707000
24,0,02267,D.A. Weibring,10.75,375362,3493160
25,0,01527,Scott Hoch,10.36,368746,3560488
26,0,01192,T.C. Chen,10.33,203975,1974000
27,0,01135,Ken Brown,9.75,234367,2404328
28,0,01706,Davis Love III,9.69,297378,3070328
29,0,01783,Mark McCumber,9.44,371384,3934160
30,0,01968,Nick Price,9.28,315669,3400328
31,0,01996,Mike Reid,8.81,348833,3961160
32,0,01887,Mark O'Meara,8.71,312249,3585328
33,0,01219,John Cook,8.47,333184,3934160
34,0,02133,Craig Stadler,8.27,235831,2852000
35,0,02241,Bobby Wadkins,8.07,317172,3929488
36,0,01444,Ken Green,8.06,273270,3392000
37,0,02104,Jeff Sluman,7.98,321089,4022488
38,0,02321,Fuzzy Zoeller,7.80,222920,2858488
39,0,01884,Mac O'Grady,7.78,271109,3484160
40,0,01200,Keith Clearwater,7.71,320006,4152328
41,0,01926,Steve Pate,7.58,320228,4226488
42,0,01457,Jay Haas,7.51,270346,3602000
43,0,01964,Greg Powers,7.31,58958,807000
44,0,02303,Robert Wrenn,7.13,203557,2853488
45,0,01837,Gil Morgan,7.00,133980,1915328
46,0,02118,J.C. Snead,6.67,234836,3518488
47,0,02255,Denis Watson,6.39,231074,3614488
48,0,02223,Bob Tway,6.34,212362,3351328
49,0,01510,Nolan Henke,6.30,9071,144000
50,0,01984,Sam Randolph,6.29,180378,2866160
51,0,01682,Wayne Levi,6.10,203322,3332000
52,0,02049,Gene Sauers,6.05,244654,4042160
53,0,01060,Dave Barr,5.99,202241,3377000
54,0,01326,Nick Faldo,5.96,36281,609000
55,0,01815,Johnny Miller,5.85,139397,2384000
55,0,02101,Joey Sindelar,5.85,235032,4019488
57,0,01690,Bruce Lietzke,5.62,154382,2747000
58,0,01468,Gary Hallberg,5.60,210786,3767160
59,0,01306,David Edwards,5.55,148217,2670000
60,0,01725,John Mahaffey,5.53,193938,3506488
61,0,01150,George Burns,5.51,216256,3923488
62,0,01846,Jodie Mudd,5.48,203922,3722488
63,0,01156,Curt Byrum,5.41,212449,3930328
64,0,01736,Roger Maltbie,5.40,157023,2908160
65,0,01943,Chris Perry,5.29,197593,3734160
66,0,01113,Steve Bowman,5.15,7878,153000
67,0,02190,Doug Tewell,5.11,150115,2937000
68,0,01639,Kenny Knox,4.95,200783,4055488
69,0,01305,Danny Edwards,4.90,146687,2996000
70,0,01858,Tommy Nakajima,4.86,82111,1690328
71,0,01475,Donnie Hammond,4.84,157479,3257000
72,0,01493,Mike Harwood,4.83,6950,144000
73,0,01495,Morris Hatalsky,4.81,150653,3131160
74,0,01549,Mike Hulbert,4.70,204375,4352488
74,0,02225,Howard Twitty,4.70,169442,3606328
76,0,01390,Buddy Gardner,4.66,173046,3714328
77,0,01599,Steve Jones,4.59,154917,3372000
77,0,02322,Richard Zokol,4.59,114405,2490488
79,0,01435,Wayne Grady,4.54,73552,1621328
80,0,02100,Tim Simpson,4.49,168260,3749488
81,0,01357,Brian Fogt,4.47,21600,483000
82,0,01355,Raymond Floyd,4.45,122879,2762000
83,0,01418,Bill Glasson,4.38,151701,3464488
84,0,02033,Dave Rummells,4.27,154720,3626488
85,0,01030,Isao Aoki,4.21,82308,1956000
85,0,01557,John Inman,4.21,148386,3525488
87,0,01361,Dan Forsman,4.14,157727,3811160
88,0,01869,Jack Nicklaus,4.11,64685,1574000
89,0,02023,Clarence Rose,4.09,173153,4229488
90,0,01093,Ronnie Black,4.04,144157,3572488
91,0,01201,Lennie Clements,3.97,124989,3149000
92,0,01203,Russ Cochran,3.91,148110,3789488
93,0,01197,Bobby Clampett,3.87,124872,3230160
94,0,01157,Tom Byrum,3.81,146384,3842488
94,0,01975,Tom Purtzer,3.81,123286,3234328
96,0,02213,Lee Trevino,3.73,51212,1374000
97,0,01331,Rick Fehr,3.64,106808,2933488
98,0,01452,Jeff Grygiel,3.63,14051,387000
98,0,01559,Hale Irwin,3.63,100824,2778328
100,0,01945,Kenny Perry,3.60,107239,2981488
101,0,01284,Mike Donald,3.51,137734,3927488
102,0,01303,Bob Eastwood,3.45,114897,3333488
102,0,01701,Bob Lohr,3.45,137108,3976328
104,0,02298,Jim Woodward,3.42,11487,336000
105,0,01329,Brad Faxon,3.32,113534,3423488
106,0,02279,Mark Wiebe,3.24,128650,3970160
107,0,01906,Masashi Jumbo Ozaki,3.23,21727,672000
108,0,01797,Rocco Mediate,3.15,112098,3557488
109,0,01346,Ed Fiori,3.07,104569,3402328
110,0,01782,Mike McCullough,3.05,75890,2490488
111,0,01323,Brad Fabel,3.03,90023,2974160
112,0,02094,Tony Sills,3.00,107508,3587488
113,0,01998,Jack Renner,2.94,92288,3135488
114,0,01214,Frank Conner,2.92,51475,1763160
115,0,01771,Blaine McCallister,2.89,120004,4157488
116,0,01068,Andy Bean,2.88,73807,2559000
117,0,01143,Brad Bryant,2.83,17090,603000
117,0,01665,Ralph Landrum,2.83,4240,150000
119,0,01288,Ed Dougherty,2.82,76704,2721488
120,0,02294,Willie Wood,2.72,95916,3530488
121,0,01838,Mike Morley,2.69,6295,234000
122,0,02041,Bill Sander,2.68,93154,3471488
123,0,01955,Gary Player,2.63,4257,162000
124,0,01096,Phil Blackmar,2.62,99580,3795328
124,0,01256,Rodger Davis,2.62,34459,1313000
124,0,01755,Dick Mast,2.62,90768,3462488
127,0,01569,Peter Jacobsen,2.61,79924,3068000
128,0,02167,Mike Sullivan,2.60,79456,3059488
129,0,01501,Vance Heafner,2.59,74489,2877488
130,0,02317,Larry Ziegler,2.56,31759,1239488
131,0,01290,Dale Douglass,2.54,6554,258000
