RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
53,0,32640,Troy Merritt,69.95,1399,20
53,0,37340,Chase Wright,69.95,1399,20
55,0,33486,Roger Sloan,69.96,1679,24
56,0,47347,Adam Schenk,70.04,1891,27
57,0,22371,Aaron Baddeley,70.05,1331,19
57,0,28679,Fabián Gómez,70.05,1331,19
59,0,29478,Kevin Kisner,70.07,1962,28
60,0,34431,Robert Streb,70.11,1332,19
61,0,49964,Aaron Wise,70.12,1823,26
62,0,34256,Andrew Putnam,70.13,1613,23
62,0,31560,Brian Stuard,70.13,1613,23
64,0,21528,Henrik Stenson,70.14,982,14
64,0,27064,Jhonattan Vegas,70.14,1543,22
66,0,46402,Talor Gooch,70.15,1403,20
66,0,33410,Andrew Landry,70.15,1894,27
66,0,28775,Nate Lashley,70.15,1403,20
69,0,29535,Brice Garnett,70.16,2175,31
69,0,26300,Matt Jones,70.16,1333,19
71,0,26329,Louis Oosthuizen,70.17,1614,23
72,0,19803,Ryan Armour,70.18,2386,34
72,0,26851,Marc Leishman,70.18,1544,22
74,0,39997,Corey Conners,70.20,2106,30
74,0,49771,J.T. Poston,70.20,2106,30
76,0,33399,Adam Hadwin,70.22,2247,32
76,0,32139,Danny Willett,70.22,1615,23
78,0,45486,Joaquin Niemann,70.24,2318,33
79,0,34076,Joel Dahmen,70.25,1967,28
79,0,34098,Russell Henley,70.25,1405,20
79,0,33667,Carlos Ortiz,70.25,2248,32
82,0,23108,Matt Kuchar,70.26,1335,19
82,0,26596,Ryan Moore,70.26,1616,23
84,0,27649,Brandt Snedeker,70.29,2460,35
85,0,34261,Scott Langley,70.30,1617,23
85,0,37275,Sam Ryder,70.30,1617,23
87,0,35532,Tom Hoge,70.31,1828,26
88,0,27644,Brian Harman,70.32,1969,28
89,0,34363,Tyrrell Hatton,70.33,1688,24
89,0,36689,Brooks Koepka,70.33,1055,15
91,0,37455,Si Woo Kim,70.34,2462,35
92,0,46435,Austin Cook,70.35,1407,20
92,0,27936,Martin Laird,70.35,1407,20
94,0,30925,Dustin Johnson,70.36,985,14
95,0,35506,Mackenzie Hughes,70.39,1619,23
96,0,37454,Whee Kim,70.40,1408,20
97,0,39324,J.J. Spaun,70.42,2183,31
98,0,24024,Zach Johnson,70.43,2113,30
99,0,28259,Sangmoon Bae,70.44,1268,18
99,0,40026,Daniel Berger,70.44,1761,25
101,0,47959,Bryson DeChambeau,70.45,1409,20
101,0,25572,Graeme McDowell,70.45,2043,29
101,0,32333,Kevin Tway,70.45,2184,31
104,0,21209,Sergio Garcia,70.46,916,13
104,0,29420,Billy Horschel,70.46,1832,26
104,0,46501,Ollie Schniederjans,70.46,1973,28
104,0,30692,Scott Stallings,70.46,1832,26
108,0,35376,Roberto Díaz,70.48,1480,21
108,0,31646,Emiliano Grillo,70.48,1621,23
108,0,27129,Luke List,70.48,1621,23
111,0,47504,Sam Burns,70.50,2256,32
111,0,34466,Peter Malnati,70.50,1269,18
113,0,33141,Keegan Bradley,70.51,2468,35
114,0,25686,Jason Dufner,70.52,1481,21
115,0,35461,Beau Hossler,70.53,2116,30
115,0,30944,Jason Kokrak,70.53,2116,30
115,0,32058,José de Jesús Rodríguez,70.53,1340,19
118,0,26476,Chez Reavie,70.59,1906,27
118,0,29484,Peter Uihlein,70.59,2047,29
120,0,26758,David Hearn,70.60,1059,15
121,0,35732,Wes Roach,70.61,1271,18
122,0,36852,Jim Knous,70.64,989,14
122,0,49766,Hank Lebioda,70.64,1766,25
122,0,25493,Nick Taylor,70.64,1978,28
125,0,25804,Bubba Watson,70.65,1201,17
126,0,19846,Brian Gay,70.67,1696,24
127,0,49303,Anders Albertson,70.69,1131,16
127,0,29268,Bronson Burgoon,70.69,1131,16
127,0,46523,Joey Garber,70.69,919,13
130,0,29223,Sam Saunders,70.70,1414,20
131,0,40009,Dominic Bozzelli,70.71,1485,21
132,0,45526,Abraham Ancer,70.75,2264,32
133,0,12716,Charley Hoffman,70.76,1486,21
133,0,32791,K.H. Lee,70.76,1769,25
135,0,25396,Kevin Na,70.77,1557,22
136,0,39327,Ben Silverman,70.78,1274,18
137,0,25632,Jimmy Walker,70.79,2053,29
138,0,06522,Ernie Els,70.81,1133,16
139,0,30191,Julián Etulain,70.82,1558,22
140,0,24781,Hunter Mahan,70.85,1417,20
141,0,35449,Adam Long,70.86,1984,28
141,0,47856,Seth Reeves,70.86,1559,22
143,0,24361,Pat Perez,70.92,922,13
144,0,27974,Sung Kang,70.94,2199,31
144,0,34046,Jordan Spieth,70.94,1135,16
146,0,29926,Danny Lee,70.96,1774,25
147,0,32757,Patton Kizzire,70.97,2058,29
147,0,29908,C.T. Pan,70.97,2058,29
147,0,35891,Cameron Smith,70.97,2058,29
150,0,32200,Roberto Castro,71.00,1633,23
150,0,21731,Freddie Jacobson,71.00,1207,17
150,0,24138,Ian Poulter,71.00,923,13
153,0,35421,Brandon Harkins,71.03,2131,30
154,0,01810,Phil Mickelson,71.06,1208,17
155,0,39954,Cody Gribble,71.09,1564,22
156,0,29974,Branden Grace,71.10,2204,31
156,0,34563,Chesson Hadley,71.10,1493,21
156,0,30786,Brady Schnell,71.10,711,10
156,0,34264,Hudson Swafford,71.10,1422,20
160,0,28252,Seamus Power,71.15,1423,20
161,0,24924,Bill Haas,71.16,1352,19
161,0,47990,Kyle Jones,71.16,1352,19
161,0,27330,Josh Teater,71.16,1352,19
164,0,36699,Patrick Rodgers,71.17,854,12
164,0,22405,Justin Rose,71.17,854,12
166,0,30110,Kyle Stanley,71.19,1922,27
167,0,26499,Rafa Cabrera Bello,71.25,1710,24
168,0,29518,Brendan Steele,71.29,1711,24
169,0,27963,Chris Stroud,71.32,1355,19
170,0,37380,Curtis Luck,71.33,1070,15
171,0,46601,Trey Mullinax,71.44,1929,27
172,0,31420,Anirban Lahiri,71.48,1930,27
172,0,27349,Alex Noren,71.48,1501,21
174,0,20472,Alex Cejka,71.50,1001,14
175,0,40098,Matt Fitzpatrick,71.59,1575,22
176,0,39977,Max Homa,71.63,1934,27
176,0,35879,Kelly Kraft,71.63,1719,24
176,0,35617,Martin Trainer,71.63,1361,19
179,0,20572,Rod Pampling,71.64,1576,22
180,0,31557,Jim Herman,71.71,1219,17
180,0,25198,Francesco Molinari,71.71,1506,21
182,0,27556,Ted Potter Jr.,71.79,2082,29
183,0,52372,Cameron Champ,71.80,1436,20
184,0,34306,John Chin,71.81,1149,16
185,0,23353,J.J. Henry,71.86,1509,21
186,0,28237,Rory McIlroy,72.00,576,8
187,0,32816,Satoshi Kodaira,72.14,2020,28
188,0,39975,Michael Kim,72.71,1236,17
