RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,27330,Josh Teater,34,2
2,0,34174,John Huh,30,0
2,0,30711,Colt Knost,30,4
4,0,24461,Thomas Aiken,29,1
4,0,37454,Whee Kim,29,3
4,0,29221,Webb Simpson,29,3
7,0,24024,Zach Johnson,28,0
7,0,35451,Scott Pinckney,28,2
9,0,12510,Chad Campbell,27,2
10,0,23983,Luke Donald,26,1
10,0,10809,Jim Furyk,26,7
10,0,33413,Ben Martin,26,0
13,0,20472,Alex Cejka,25,1
13,0,25345,Carl Pettersson,25,4
13,0,26476,Chez Reavie,25,1
16,0,22405,Justin Rose,24,0
17,0,28679,Fabián Gómez,23,0
17,0,01677,Tom Lehman,23,2
19,0,21753,Brian Davis,22,1
19,0,08075,Jerry Kelly,22,5
19,0,10860,Justin Leonard,22,0
19,0,25198,Francesco Molinari,22,2
19,0,30110,Kyle Stanley,22,3
19,0,27214,Kevin Streelman,22,0
19,0,33419,Cameron Tringale,22,0
26,0,40058,Zac Blair,21,6
26,0,32200,Roberto Castro,21,5
26,0,01381,Fred Funk,21,0
26,0,32839,Hideki Matsuyama,21,1
26,0,26596,Ryan Moore,21,21
26,0,25240,D.A. Points,21,0
26,0,02206,David Toms,21,5
26,0,26289,Boo Weekley,21,0
34,0,24507,Jason Bohn,20,4
34,0,24925,Jonathan Byrd,20,2
34,0,28937,George Coetzee,20,0
34,0,23638,Brendon de Jonge,20,0
34,0,36689,Brooks Koepka,20,1
34,0,31420,Anirban Lahiri,20,0
34,0,01706,Davis Love III,20,0
34,0,24912,Will MacKenzie,20,1
34,0,31202,William McGirt,20,1
34,0,33667,Carlos Ortiz,20,1
34,0,31193,Jim Renner,20,4
34,0,30927,Brendon Todd,20,1
46,0,22621,Ben Curtis,19,0
46,0,08725,Tom Gillis,19,3
46,0,34098,Russell Henley,19,13
46,0,36801,Mark Hubbard,19,4
46,0,23108,Matt Kuchar,19,0
46,0,29908,C.T. Pan,19,4
46,0,35541,John Peterson,19,2
46,0,33449,Zack Sucher,19,2
46,0,25493,Nick Taylor,19,0
46,0,28780,Nicholas Thompson,19,3
56,0,10885,Robert Allenby,18,7
56,0,20848,Ángel Cabrera,18,3
56,0,23135,Tim Clark,18,1
56,0,28339,Victor Dubuisson,18,0
56,0,20104,Ken Duke,18,0
56,0,28307,Matt Every,18,4
56,0,27644,Brian Harman,18,1
56,0,30925,Dustin Johnson,18,1
56,0,26851,Marc Leishman,18,0
56,0,28300,Joost Luiten,18,6
56,0,24781,Hunter Mahan,18,0
56,0,29531,Richie Ramsay,18,2
56,0,34360,Patrick Reed,18,0
56,0,34431,Robert Streb,18,1
56,0,27963,Chris Stroud,18,0
56,0,25349,Tim Wilkinson,18,0
72,0,20771,Steven Alker,17,3
72,0,19803,Ryan Armour,17,5
72,0,37273,Derek Ernst,17,5
72,0,35539,Luke Guthrie,17,0
72,0,26300,Matt Jones,17,2
72,0,29926,Danny Lee,17,4
72,0,34409,David Lingmerth,17,2
72,0,23800,Bryce Molder,17,3
72,0,23175,Timothy O'Neal,17,8
72,0,28475,Jeff Overton,17,0
72,0,22056,Cameron Percy,17,0
72,0,24361,Pat Perez,17,1
72,0,24502,Adam Scott,17,1
72,0,31560,Brian Stuard,17,0
72,0,26951,Johnson Wagner,17,3
87,0,33141,Keegan Bradley,16,2
87,0,25720,Chad Collins,16,1
87,0,06621,Joe Durant,16,0
87,0,32102,Rickie Fowler,16,0
87,0,29974,Branden Grace,16,0
87,0,26758,David Hearn,16,7
87,0,31557,Jim Herman,16,1
87,0,25444,Justin Hicks,16,0
87,0,29478,Kevin Kisner,16,1
87,0,27933,John Merrick,16,0
87,0,24140,Sean O'Hair,16,0
87,0,34130,Sung Joon Park,16,0
87,0,22293,Heath Slocum,16,1
87,0,34046,Jordan Spieth,16,1
87,0,20396,Lee Westwood,16,3
87,0,20160,Charlie Wi,16,0
103,0,29910,Blake Adams,15,1
103,0,47985,Jared Becher,15,8
103,0,12652,Cameron Beckman,15,4
103,0,40026,Daniel Berger,15,0
103,0,25274,Steven Bowditch,15,0
