RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,19846,Brian Gay,14
2,0,26881,Jarrod Lyle,13
3,0,25818,Scott Piercy,11
3,0,23621,Rory Sabbatini,11
5,0,23613,Rich Barcelo,10
5,0,12652,Cameron Beckman,10
5,0,20070,Matt Bettencourt,10
5,0,23135,Tim Clark,10
5,0,23541,Ben Crane,10
5,0,23983,Luke Donald,10
5,0,06643,Paul Goydos,10
5,0,21350,Ryuji Imada,10
5,0,19970,Robert Karlsson,10
5,0,24503,Jeff Klauk,10
5,0,24490,George McNeill,10
5,0,25396,Kevin Na,10
5,0,26882,Michael Sim,10
5,0,08375,Paul Stankowski,10
5,0,25804,Bubba Watson,10
5,0,02256,Tom Watson,10
5,0,23322,Brett Wetterich,10
5,0,20160,Charlie Wi,10
23,0,06197,Michael Allen,9
23,0,21407,Arjun Atwal,9
23,0,24846,Ricky Barnes,9
23,0,24357,K.J. Choi,9
23,0,25720,Chad Collins,9
23,0,10809,Jim Furyk,9
23,0,20378,Mathias Grönberg,9
23,0,24024,Zach Johnson,9
23,0,27408,Martin Kaymer,9
23,0,23548,Bill Lunde,9
23,0,27060,John Mallinger,9
23,0,32640,Troy Merritt,9
23,0,06515,Shaun Micheel,9
23,0,23800,Bryce Molder,9
23,0,26596,Ryan Moore,9
23,0,34702,Edward Olson,9
23,0,25345,Carl Pettersson,9
23,0,25562,Andres Romero,9
23,0,22405,Justin Rose,9
23,0,27649,Brandt Snedeker,9
43,0,07867,Woody Austin,8
43,0,22371,Aaron Baddeley,8
43,0,22946,Henrik Bjornstad,8
43,0,01132,Mark Brooks,8
43,0,25364,Paul Casey,8
43,0,20593,Greg Chalmers,8
43,0,01249,John Daly,8
43,0,21753,Brian Davis,8
43,0,23638,Brendon de Jonge,8
43,0,27436,Graham DeLaet,8
43,0,25686,Jason Dufner,8
43,0,06621,Joe Durant,8
43,0,01313,Steve Elkington,8
43,0,06522,Ernie Els,8
43,0,32102,Rickie Fowler,8
43,0,12823,Carlos Franco,8
43,0,21805,Harrison Frazar,8
43,0,23718,Nathan Green,8
43,0,12782,Tim Herron,8
43,0,12716,Charley Hoffman,8
43,0,27141,J.B. Holmes,8
43,0,22378,Trevor Immelman,8
43,0,01577,Lee Janzen,8
43,0,26420,Richard Johnson,8
43,0,26300,Matt Jones,8
43,0,29718,Anthony Kim,8
43,0,23108,Matt Kuchar,8
43,0,27936,Martin Laird,8
43,0,26851,Marc Leishman,8
43,0,10860,Justin Leonard,8
43,0,26695,Michael Letzig,8
43,0,24781,Hunter Mahan,8
43,0,25572,Graeme McDowell,8
43,0,27933,John Merrick,8
43,0,01810,Phil Mickelson,8
43,0,21949,Joe Ogilvie,8
43,0,20691,Greg Owen,8
43,0,23320,Ryan Palmer,8
43,0,20663,Brenden Pappas,8
43,0,01928,Corey Pavin,8
43,0,24361,Pat Perez,8
43,0,01945,Kenny Perry,8
43,0,27072,Alvaro Quiros,8
43,0,29221,Webb Simpson,8
43,0,21528,Henrik Stenson,8
43,0,02160,Ron Streck,8
43,0,02206,David Toms,8
43,0,23623,Bo Van Pelt,8
43,0,02239,Scott Verplank,8
43,0,20396,Lee Westwood,8
43,0,26392,Chris Wilson,8
43,0,12602,Dean Wilson,8
43,0,02294,Willie Wood,8
43,0,20566,Kaname Yokoo,8
97,0,29910,Blake Adams,7
97,0,21633,Steve Allan,7
97,0,10885,Robert Allenby,7
97,0,20098,Stuart Appleby,7
97,0,20498,Briny Baird,7
97,0,23614,Rich Beem,7
97,0,28087,Kris Blanks,7
97,0,01116,Michael Bradley,7
97,0,20848,Ángel Cabrera,7
97,0,20400,Michael Campbell,7
97,0,20472,Alex Cejka,7
97,0,23673,Michael Connell,7
97,0,11123,Chris Couch,7
97,0,22621,Ben Curtis,7
97,0,28089,Jason Day,7
97,0,23409,James Driscoll,7
97,0,01320,Bob Estes,7
97,0,28307,Matt Every,7
97,0,01329,Brad Faxon,7
97,0,07457,Steve Flesch,7
97,0,21209,Sergio Garcia,7
97,0,08725,Tom Gillis,7
97,0,20157,Retief Goosen,7
97,0,22892,Jason Gore,7
97,0,24924,Bill Haas,7
97,0,22792,Peter Hanson,7
97,0,20766,Padraig Harrington,7
97,0,08537,J.P. Hayes,7
97,0,08337,Mike Heinen,7
97,0,21961,Charles Howell III,7
97,0,21731,Freddie Jacobson,7
97,0,06514,Kevin Johnson,7
97,0,32874,Erick Justesen,7
97,0,27797,Derek Lamely,7
97,0,01706,Davis Love III,7
97,0,01707,Steve Lowery,7
97,0,24912,Will MacKenzie,7
97,0,28158,Steve Marino,7
97,0,27120,Troy Matteson,7
97,0,10585,Scott McCarron,7
97,0,06090,Jim McGovern,7
97,0,24449,Parker McLachlin,7
97,0,01797,Rocco Mediate,7
97,0,34305,Daniel Miernicki,7
97,0,07235,John Morse,7
97,0,29289,S.Y. Noh,7
97,0,26329,Louis Oosthuizen,7
97,0,10107,Deane Pappas,7
97,0,01948,Tim Petrovic,7
97,0,24138,Ian Poulter,7
97,0,25336,Alistair Presnell,7
97,0,07749,Brett Quigley,7
97,0,25190,Jeff Quinney,7
97,0,20127,Chris Riley,7
97,0,31437,Chris Rogers,7
97,0,22913,John Rollins,7
97,0,24502,Adam Scott,7
97,0,06567,Vijay Singh,7
97,0,22293,Heath Slocum,7
97,0,02106,Chris Smith,7
97,0,27214,Kevin Streelman,7
97,0,06527,Steve Stricker,7
97,0,27963,Chris Stroud,7
97,0,28780,Nicholas Thompson,7
97,0,12714,Chris Tidland,7
97,0,23788,D.J. Trahan,7
97,0,02214,Kirk Triplett,7
97,0,08385,Omar Uresti,7
97,0,23349,Charles Warren,7
97,0,26289,Boo Weekley,7
97,0,10423,Mike Weir,7
97,0,25892,Steve Wheatcroft,7
97,0,10425,Jay Williamson,7
97,0,20436,Garrett Willis,7
97,0,21878,Mark Wilson,7
97,0,27506,Oliver Wilson,7
97,0,08793,Tiger Woods,7
97,0,24663,Y.E. Yang,7
175,0,06004,Stephen Ames,6
175,0,01035,Tommy Armour III,6
175,0,19824,Craig Barlow,6
175,0,27124,Chris Baryla,6
175,0,24925,Jonathan Byrd,6
175,0,01161,Mark Calcavecchia,6
175,0,12510,Chad Campbell,6
175,0,32366,Kevin Chappell,6
175,0,20850,Daniel Chopra,6
175,0,20229,Stewart Cink,6
175,0,12388,Michael Clark II,6
175,0,30924,Rhys Davies,6
175,0,06251,Chris DiMarco,6
175,0,20104,Ken Duke,6
175,0,09011,David Duval,6
175,0,28500,Martin Flores,6
175,0,24083,Marcus Fraser,6
175,0,01374,Robin Freeman,6
175,0,01381,Fred Funk,6
175,0,20376,Stephen Gallacher,6
175,0,24358,Robert Garrigus,6
175,0,20574,Mathew Goggin,6
175,0,01473,Todd Hamilton,6
175,0,23624,Soren Hansen,6
175,0,23353,J.J. Henry,6
175,0,20433,Mark Hensby,6
175,0,30852,Ryo Ishikawa,6
175,0,19958,Miguel Angel Jiménez,6
175,0,30925,Dustin Johnson,6
175,0,08075,Jerry Kelly,6
175,0,01619,Skip Kendall,6
175,0,06012,Greg Kraft,6
175,0,12705,Cliff Kresge,6
175,0,34261,Scott Langley,6
175,0,32655,Brett Lederer,6
175,0,27466,Spencer Levin,6
175,0,29461,Jamie Lovemark,6
175,0,01724,Jeff Maggert,6
175,0,01766,Billy Mayfair,6
175,0,28237,Rory McIlroy,6
175,0,26301,James Nitties,6
175,0,24140,Sean O'Hair,6
175,0,22348,Nick O'Hern,6
