RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,23621,Rory Sabbatini,+.214,14,+3.00
2,0,01042,Paul Azinger,+.250,12,+3.00
3,0,23614,Rich Beem,+.261,23,+6.00
4,0,01761,Len Mattiace,+.281,32,+9.00
5,0,21805,Harrison Frazar,+.286,21,+6.00
5,0,06595,Kevin Sutherland,+.286,14,+4.00
7,0,01320,Bob Estes,+.292,24,+7.00
8,0,01948,Tim Petrovic,+.304,23,+7.00
9,0,01388,Robert Gamez,+.308,13,+4.00
10,0,10201,Matt Gogel,+.316,19,+6.00
11,0,20229,Stewart Cink,+.333,24,+8.00
11,0,06251,Chris DiMarco,+.333,24,+8.00
11,0,01666,Bernhard Langer,+.333,9,+3.00
11,0,24361,Pat Perez,+.333,30,+10.00
11,0,06613,Tommy Tolles,+.333,21,+7.00
11,0,02239,Scott Verplank,+.333,18,+6.00
17,0,07749,Brett Quigley,+.343,35,+12.00
18,0,08537,J.P. Hayes,+.348,23,+8.00
18,0,10912,Craig Perks,+.348,23,+8.00
20,0,06522,Ernie Els,+.350,20,+7.00
21,0,01024,Billy Andrade,+.351,37,+13.00
22,0,01157,Tom Byrum,+.357,14,+5.00
23,0,01724,Jeff Maggert,+.360,25,+9.00
23,0,06373,José María Olazábal,+.360,25,+9.00
25,0,01226,Fred Couples,+.364,11,+4.00
25,0,23108,Matt Kuchar,+.364,22,+8.00
27,0,12680,Shigeki Maruyama,+.368,19,+7.00
27,0,08375,Paul Stankowski,+.368,38,+14.00
29,0,01185,Brandel Chamblee,+.375,24,+9.00
29,0,06621,Joe Durant,+.375,16,+6.00
29,0,01475,Donnie Hammond,+.375,16,+6.00
29,0,12782,Tim Herron,+.375,24,+9.00
33,0,01329,Brad Faxon,+.381,21,+8.00
33,0,20572,Rod Pampling,+.381,21,+8.00
35,0,01361,Dan Forsman,+.385,13,+5.00
35,0,21961,Charles Howell III,+.385,26,+10.00
35,0,01569,Peter Jacobsen,+.385,13,+5.00
35,0,06016,Brad Lardon,+.385,13,+5.00
39,0,20634,Peter Lonard,+.389,18,+7.00
39,0,01771,Blaine McCallister,+.389,18,+7.00
41,0,01313,Steve Elkington,+.406,32,+13.00
42,0,10733,Kent Jones,+.407,27,+11.00
42,0,10565,Ian Leggatt,+.407,27,+11.00
44,0,08633,Per-Ulrik Johansson,+.409,22,+9.00
44,0,06527,Steve Stricker,+.409,22,+9.00
44,0,02245,Grant Waite,+.409,22,+9.00
47,0,19817,Michael Muehr,+.412,17,+7.00
48,0,20094,Jonathan Kaye,+.419,31,+13.00
49,0,20566,Kaname Yokoo,+.421,19,+8.00
50,0,06332,Neal Lancaster,+.423,26,+11.00
50,0,01927,Dennis Paulson,+.423,26,+11.00
52,0,01527,Scott Hoch,+.429,14,+6.00
52,0,02257,Brian Watts,+.429,14,+6.00
54,0,10885,Robert Allenby,+.433,30,+13.00
55,0,01378,David Frost,+.441,34,+15.00
56,0,20043,Edward Fryatt,+.444,27,+12.00
56,0,01920,Craig Parry,+.444,27,+12.00
56,0,02002,John Riegger,+.444,27,+12.00
59,0,11011,Mike Sposa,+.447,38,+17.00
60,0,19824,Craig Barlow,+.450,20,+9.00
60,0,22293,Heath Slocum,+.450,20,+9.00
62,0,20127,Chris Riley,+.452,31,+14.00
63,0,01175,Jim Carter,+.462,26,+12.00
63,0,01926,Steve Pate,+.462,13,+6.00
63,0,08793,Tiger Woods,+.462,13,+6.00
66,0,19881,Robert Damron,+.469,32,+15.00
67,0,06575,Dudley Hart,+.474,19,+9.00
68,0,10423,Mike Weir,+.476,21,+10.00
69,0,02104,Jeff Sluman,+.480,25,+12.00
70,0,08075,Jerry Kelly,+.483,29,+14.00
71,0,12826,Paul Claxton,+.488,43,+21.00
71,0,19846,Brian Gay,+.488,43,+21.00
73,0,01035,Tommy Armour III,+.500,20,+10.00
73,0,20593,Greg Chalmers,+.500,42,+21.00
73,0,01219,John Cook,+.500,14,+7.00
