RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,20634,Peter Lonard,+.526,19,+10.00
2,0,08793,Tiger Woods,+.556,9,+5.00
3,0,19972,José Coceres,+.600,15,+9.00
4,0,23541,Ben Crane,+.636,22,+14.00
5,0,12388,Michael Clark II,+.639,36,+23.00
6,0,01175,Jim Carter,+.654,26,+17.00
7,0,08993,Franklin Langham,+.656,32,+21.00
8,0,01761,Len Mattiace,+.667,36,+24.00
8,0,06373,José María Olazábal,+.667,36,+24.00
10,0,01320,Bob Estes,+.684,19,+13.00
11,0,01157,Tom Byrum,+.688,32,+22.00
11,0,06527,Steve Stricker,+.688,16,+11.00
13,0,12663,Phil Tataurangi,+.690,29,+20.00
14,0,10423,Mike Weir,+.696,23,+16.00
15,0,01024,Billy Andrade,+.700,30,+21.00
16,0,23983,Luke Donald,+.706,17,+12.00
16,0,06621,Joe Durant,+.706,17,+12.00
18,0,20095,Carl Paulson,+.710,31,+22.00
19,0,06004,Stephen Ames,+.714,21,+15.00
19,0,08339,Spike McRoy,+.714,21,+15.00
21,0,01014,Fulton Allem,+.722,18,+13.00
22,0,09011,David Duval,+.727,22,+16.00
23,0,12823,Carlos Franco,+.730,37,+27.00
23,0,06012,Greg Kraft,+.730,37,+27.00
25,0,08535,Gary Nicklaus,+.731,26,+19.00
26,0,08553,Lee Porter,+.733,30,+22.00
27,0,06197,Michael Allen,+.737,19,+14.00
27,0,21209,Sergio Garcia,+.737,19,+14.00
29,0,11011,Mike Sposa,+.738,42,+31.00
30,0,02170,Hal Sutton,+.739,23,+17.00
31,0,02223,Bob Tway,+.741,27,+20.00
32,0,07749,Brett Quigley,+.750,48,+36.00
33,0,20127,Chris Riley,+.757,37,+28.00
34,0,01707,Steve Lowery,+.759,29,+22.00
35,0,23108,Matt Kuchar,+.760,25,+19.00
35,0,20502,Michael Long,+.760,25,+19.00
35,0,01920,Craig Parry,+.760,25,+19.00
35,0,02101,Joey Sindelar,+.760,25,+19.00
39,0,02206,David Toms,+.762,21,+16.00
40,0,20498,Briny Baird,+.765,34,+26.00
40,0,01219,John Cook,+.765,17,+13.00
42,0,01132,Mark Brooks,+.767,30,+23.00
43,0,01968,Nick Price,+.769,13,+10.00
44,0,01381,Fred Funk,+.774,31,+24.00
45,0,23125,Brad Elder,+.778,27,+21.00
46,0,01042,Paul Azinger,+.783,23,+18.00
47,0,02106,Chris Smith,+.786,28,+22.00
48,0,06617,Brian Henninger,+.788,33,+26.00
49,0,01475,Donnie Hammond,+.792,24,+19.00
49,0,06350,Bob May,+.792,24,+19.00
51,0,20229,Stewart Cink,+.794,34,+27.00
52,0,19824,Craig Barlow,+.800,30,+24.00
52,0,01569,Peter Jacobsen,+.800,20,+16.00
52,0,08075,Jerry Kelly,+.800,20,+16.00
52,0,02214,Kirk Triplett,+.800,20,+16.00
52,0,02239,Scott Verplank,+.800,20,+16.00
57,0,24937,Jess Daley,+.808,26,+21.00
57,0,24361,Pat Perez,+.808,26,+21.00
57,0,01945,Kenny Perry,+.808,26,+21.00
60,0,02104,Jeff Sluman,+.809,47,+38.00
61,0,01771,Blaine McCallister,+.810,21,+17.00
62,0,10860,Justin Leonard,+.813,32,+26.00
62,0,20548,Hidemichi Tanaka,+.813,32,+26.00
64,0,06573,Brandt Jobe,+.815,27,+22.00
64,0,20566,Kaname Yokoo,+.815,27,+22.00
66,0,19817,Michael Muehr,+.816,38,+31.00
67,0,01139,Olin Browne,+.818,33,+27.00
67,0,19846,Brian Gay,+.818,44,+36.00
67,0,01677,Tom Lehman,+.818,11,+9.00
67,0,06498,Matt Peterson,+.818,33,+27.00
67,0,02010,Loren Roberts,+.818,33,+27.00
67,0,23621,Rory Sabbatini,+.818,22,+18.00
73,0,23135,Tim Clark,+.826,23,+19.00
74,0,06595,Kevin Sutherland,+.829,35,+29.00
74,0,02246,Duffy Waldorf,+.829,35,+29.00
76,0,07721,Pat Bates,+.833,30,+25.00
76,0,08633,Per-Ulrik Johansson,+.833,30,+25.00
78,0,10809,Jim Furyk,+.842,19,+16.00
78,0,01666,Bernhard Langer,+.842,19,+16.00
80,0,23800,Bryce Molder,+.843,51,+43.00
81,0,01035,Tommy Armour III,+.844,32,+27.00
82,0,23353,J.J. Henry,+.852,27,+23.00
82,0,08545,Glen Hnatiuk,+.852,27,+23.00
84,0,10585,Scott McCarron,+.854,41,+35.00
85,0,01378,David Frost,+.857,42,+36.00
85,0,02002,John Riegger,+.857,21,+18.00
87,0,06016,Brad Lardon,+.864,22,+19.00
88,0,06809,Bob Burns,+.867,30,+26.00
88,0,01577,Lee Janzen,+.867,30,+26.00
90,0,01098,Jay Don Blake,+.868,38,+33.00
91,0,01553,John Huston,+.870,23,+20.00
92,0,01706,Davis Love III,+.871,31,+27.00
92,0,01723,Andrew Magee,+.871,31,+27.00
94,0,07867,Woody Austin,+.875,32,+28.00
94,0,23338,David Gossett,+.875,24,+21.00
94,0,06315,Pete Jordan,+.875,32,+28.00
94,0,12680,Shigeki Maruyama,+.875,24,+21.00
98,0,01926,Steve Pate,+.880,25,+22.00
99,0,10962,Bradley Hughes,+.882,17,+15.00
100,0,07457,Steve Flesch,+.889,27,+24.00
101,0,01142,Bart Bryant,+.893,28,+25.00
101,0,01938,David Peoples,+.893,28,+25.00
103,0,22293,Heath Slocum,+.897,29,+26.00
104,0,10107,Deane Pappas,+.907,43,+39.00
105,0,01599,Steve Jones,+.909,22,+20.00
105,0,12753,David Morland IV,+.909,22,+20.00
105,0,10912,Craig Perks,+.909,33,+30.00
108,0,20029,Notah Begay III,+.913,23,+21.00
109,0,10425,Jay Williamson,+.914,35,+32.00
110,0,07223,Brian Bateman,+.917,36,+33.00
110,0,12660,Jesper Parnevik,+.917,24,+22.00
112,0,10565,Ian Leggatt,+.919,37,+34.00
113,0,20572,Rod Pampling,+.920,25,+23.00
114,0,06251,Chris DiMarco,+.923,26,+24.00
114,0,01810,Phil Mickelson,+.923,26,+24.00
116,0,01619,Skip Kendall,+.927,41,+38.00
117,0,01307,Joel Edwards,+.929,28,+26.00
118,0,20094,Jonathan Kaye,+.935,31,+29.00
119,0,20157,Retief Goosen,+.938,16,+15.00
119,0,21961,Charles Howell III,+.938,16,+15.00
119,0,01685,J.L. Lewis,+.938,32,+30.00
119,0,01797,Rocco Mediate,+.938,16,+15.00
123,0,01927,Dennis Paulson,+.939,33,+31.00
124,0,07003,David Berganio Jr.,+.941,17,+16.00
124,0,06567,Vijay Singh,+.941,17,+16.00
124,0,23623,Bo Van Pelt,+.941,34,+32.00
127,0,10885,Robert Allenby,+.943,35,+33.00
127,0,02099,Scott Simpson,+.943,35,+33.00
129,0,12826,Paul Claxton,+.946,37,+35.00
130,0,22046,Geoff Ogilvy,+.947,38,+36.00
131,0,02133,Craig Stadler,+.955,22,+21.00
132,0,06522,Ernie Els,+.957,23,+22.00
133,0,01928,Corey Pavin,+.958,24,+23.00
134,0,10201,Matt Gogel,+.960,25,+24.00
134,0,01457,Jay Haas,+.960,25,+24.00
136,0,20663,Brenden Pappas,+.962,26,+25.00
