RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,32200,Roberto Castro,4.35,213,49
2,0,30925,Dustin Johnson,4.37,223,51
3,0,33448,Justin Thomas,4.43,368,83
4,0,33141,Keegan Bradley,4.44,346,78
4,0,26300,Matt Jones,4.44,360,81
6,0,31416,Derek Fathauer,4.45,227,51
7,0,21209,Sergio Garcia,4.46,116,26
8,0,22371,Aaron Baddeley,4.47,407,91
8,0,31557,Jim Herman,4.47,326,73
8,0,34360,Patrick Reed,4.47,295,66
11,0,25364,Paul Casey,4.49,364,81
11,0,26951,Johnson Wagner,4.49,193,43
11,0,25804,Bubba Watson,4.49,157,35
14,0,40026,Daniel Berger,4.51,325,72
15,0,35545,Blayne Barber,4.53,308,68
15,0,26476,Chez Reavie,4.53,263,58
15,0,29518,Brendan Steele,4.53,403,89
18,0,27895,Jonas Blixt,4.54,259,57
18,0,25274,Steven Bowditch,4.54,577,127
18,0,10809,Jim Furyk,4.54,168,37
18,0,21961,Charles Howell III,4.54,531,117
18,0,33486,Roger Sloan,4.54,109,24
18,0,34265,Will Wilcox,4.54,236,52
24,0,20848,Ángel Cabrera,4.55,291,64
24,0,33667,Carlos Ortiz,4.55,432,95
24,0,29221,Webb Simpson,4.55,382,84
27,0,27436,Graham DeLaet,4.56,328,72
27,0,37273,Derek Ernst,4.56,356,78
27,0,24024,Zach Johnson,4.56,196,43
27,0,08075,Jerry Kelly,4.56,365,80
27,0,32839,Hideki Matsuyama,4.56,356,78
27,0,27770,Camilo Villegas,4.56,456,100
33,0,34098,Russell Henley,4.57,379,83
33,0,23108,Matt Kuchar,4.57,297,65
33,0,36699,Patrick Rodgers,4.57,137,30
33,0,25632,Jimmy Walker,4.57,320,70
37,0,32334,Charlie Beljan,4.58,366,80
37,0,33461,Morgan Hoffmann,4.58,366,80
37,0,30711,Colt Knost,4.58,339,74
37,0,26329,Louis Oosthuizen,4.58,238,52
37,0,22056,Cameron Percy,4.58,284,62
37,0,30946,Alex Prugh,4.58,426,93
43,0,32366,Kevin Chappell,4.59,441,96
43,0,12716,Charley Hoffman,4.59,514,112
43,0,24138,Ian Poulter,4.59,211,46
46,0,35532,Tom Hoge,4.60,345,75
47,0,24507,Jason Bohn,4.61,332,72
