RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,52375,Doug Ghim,96.30,81,78
2,0,46970,Jon Rahm,94.30,193,182
3,0,27644,Brian Harman,94.07,236,222
4,0,39977,Max Homa,94.03,201,189
5,0,22056,Cameron Percy,93.88,98,92
6,0,01810,Phil Mickelson,93.60,125,117
7,0,51766,Wyndham Clark,93.17,161,150
8,0,34256,Andrew Putnam,93.00,100,93
9,0,30911,Tommy Fleetwood,92.77,83,77
10,0,48119,Ben Taylor,92.71,96,89
11,0,32640,Troy Merritt,92.59,162,150
12,0,30944,Jason Kokrak,92.35,170,157
13,7,29478,Kevin Kisner,92.22,180,166
14,-1,29535,Brice Garnett,92.21,154,142
14,-1,47993,Denny McCarthy,92.21,231,213
16,0,29420,Billy Horschel,92.05,176,162
17,-2,32139,Danny Willett,92.04,113,104
18,8,48081,Xander Schauffele,92.00,200,184
19,-2,40098,Matt Fitzpatrick,91.97,137,126
20,-1,47347,Adam Schenk,91.76,182,167
21,-1,32757,Patton Kizzire,91.67,156,143
22,0,35891,Cameron Smith,91.38,174,159
23,1,22405,Justin Rose,91.30,115,105
24,1,30692,Scott Stallings,91.28,149,136
25,26,34363,Tyrrell Hatton,91.18,102,93
25,2,28775,Nate Lashley,91.18,136,124
27,1,39953,Chase Seiffert,91.06,123,112
28,1,48887,Matt Wallace,91.03,145,132
29,1,33120,Mark Anderson,91.00,100,91
30,1,35449,Adam Long,90.97,277,252
31,1,28089,Jason Day,90.85,142,129
32,1,32150,Michael Thompson,90.82,196,178
33,3,47959,Bryson DeChambeau,90.77,195,177
34,0,34314,Sebastian Cappelen,90.76,119,108
35,0,46435,Austin Cook,90.68,161,146
36,1,40026,Daniel Berger,90.66,182,165
37,2,46402,Talor Gooch,90.33,269,243
38,3,24024,Zach Johnson,90.30,165,149
39,14,35506,Mackenzie Hughes,90.27,185,167
40,2,23108,Matt Kuchar,90.23,133,120
41,2,26758,David Hearn,90.18,112,101
42,2,37275,Sam Ryder,90.17,173,156
43,2,33490,Bo Hoag,90.07,151,136
43,2,24138,Ian Poulter,90.07,141,127
45,2,33667,Carlos Ortiz,90.00,210,189
45,14,33448,Justin Thomas,90.00,170,153
47,2,46442,Maverick McNealy,89.88,168,151
48,2,36871,Matthew NeSmith,89.83,177,159
49,3,34466,Peter Malnati,89.70,165,148
50,4,33419,Cameron Tringale,89.60,202,181
51,13,48822,Sebastián Muñoz,89.59,269,241
52,-12,34099,Harris English,89.52,210,188
53,2,47504,Sam Burns,89.51,162,145
54,2,46550,Brandon Hagy,89.47,114,102
55,2,34021,Bud Cauley,89.35,169,151
55,2,31323,Gary Woodland,89.35,169,151
57,3,25349,Tim Wilkinson,89.29,112,100
58,3,25493,Nick Taylor,89.09,165,147
59,-11,46717,Viktor Hovland,89.07,183,163
60,2,26329,Louis Oosthuizen,89.06,128,114
61,2,30110,Kyle Stanley,89.05,137,122
62,3,33410,Andrew Landry,88.89,171,152
62,3,27556,Ted Potter Jr.,88.89,126,112
64,3,34076,Joel Dahmen,88.83,206,183
65,13,45526,Abraham Ancer,88.82,170,151
66,2,47128,Richy Werenski,88.81,143,127
67,2,32102,Rickie Fowler,88.70,115,102
68,3,39546,Keith Mitchell,88.52,183,162
69,30,34360,Patrick Reed,88.42,190,168
70,2,33413,Ben Martin,88.41,69,61
71,2,56278,Matthew Wolff,88.36,189,167
72,2,31560,Brian Stuard,88.32,197,174
73,2,25818,Scott Piercy,88.28,145,128
74,14,50525,Collin Morikawa,88.26,230,203
75,1,33486,Roger Sloan,88.24,119,105
76,1,36699,Patrick Rodgers,88.21,246,217
77,3,33597,Harry Higgs,88.13,219,193
78,3,34098,Russell Henley,88.10,210,185
78,3,35732,Wes Roach,88.10,84,74
80,3,31557,Jim Herman,88.07,176,155
80,3,36801,Mark Hubbard,88.07,218,192
82,3,35461,Beau Hossler,87.98,183,161
83,23,29221,Webb Simpson,87.97,158,139
84,2,32448,James Hahn,87.95,83,73
85,13,30925,Dustin Johnson,87.94,141,124
85,2,23325,Vaughn Taylor,87.94,141,124
87,1,35532,Tom Hoge,87.91,215,189
88,2,29268,Bronson Burgoon,87.90,157,138
89,2,32618,Rhein Gibson,87.85,107,94
90,2,24361,Pat Perez,87.79,131,115
91,-12,39971,Sungjae Im,87.78,270,237
91,2,46441,Robby Shelton,87.78,180,158
93,1,37189,Harold Varner III,87.77,188,165
94,1,34563,Chesson Hadley,87.72,171,150
95,1,32791,K.H. Lee,87.70,187,164
96,1,27349,Alex Noren,87.68,138,121
97,5,30927,Brendon Todd,87.65,251,220
98,2,35450,Patrick Cantlay,87.50,136,119
98,2,24502,Adam Scott,87.50,88,77
100,22,29725,Tony Finau,87.43,191,167
101,2,48045,Michael Gellerman,87.38,103,90
102,2,49960,Sepp Straka,87.24,196,171
103,10,45486,Joaquin Niemann,87.22,227,198
104,1,26499,Rafa Cabrera Bello,87.18,117,102
105,2,27649,Brandt Snedeker,87.13,171,149
106,9,35310,Lanto Griffin,87.10,279,243
107,3,25396,Kevin Na,87.08,178,155
107,1,29518,Brendan Steele,87.08,178,155
109,3,30163,Henrik Norlander,86.86,175,152
110,4,28252,Seamus Power,86.84,76,66
111,5,22371,Aaron Baddeley,86.78,121,105
112,5,40009,Dominic Bozzelli,86.75,83,72
112,5,29479,Scott Brown,86.75,151,131
114,5,27963,Chris Stroud,86.73,113,98
115,5,21407,Arjun Atwal,86.67,60,52
115,20,28237,Rory McIlroy,86.67,150,130
117,4,34255,Joseph Bramlett,86.61,127,110
118,13,23320,Ryan Palmer,86.53,193,167
119,4,19846,Brian Gay,86.47,133,115
120,4,26596,Ryan Moore,86.36,110,95
121,4,26300,Matt Jones,86.34,205,177
122,4,21961,Charles Howell III,86.31,168,145
123,4,25632,Jimmy Walker,86.27,153,132
124,4,10809,Jim Furyk,86.24,109,94
125,4,36689,Brooks Koepka,86.23,138,119
126,4,23623,Bo Van Pelt,86.21,116,100
127,5,52372,Cameron Champ,86.15,231,199
128,5,33204,Shane Lowry,85.84,113,97
128,5,49771,J.T. Poston,85.84,219,188
130,6,20229,Stewart Cink,85.71,154,132
131,6,45157,Cam Davis,85.64,188,161
131,6,27554,Scott Harrington,85.64,202,173
133,6,27942,Rob Oppenheim,85.63,167,143
134,6,25572,Graeme McDowell,85.61,139,119
135,12,46046,Scottie Scheffler,85.60,243,208
