RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01928,Corey Pavin,11' 10",700.583,59,-16
2,0,06621,Joe Durant,13' 7",899.000,66,-14
3,0,02002,John Riegger,13' 8",1065.167,78,-14
4,0,23621,Rory Sabbatini,14' 0",995.750,71,-15
5,0,23108,Matt Kuchar,14' 1",958.917,68,-19
6,0,19846,Brian Gay,14' 3",1664.667,117,-42
6,0,20645,John Senden,14' 3",971.500,68,-9
8,0,06004,Stephen Ames,14' 5",1009.500,70,-18
8,0,10505,Shane Bertsch,14' 5",1908.417,132,-27
8,0,22348,Nick O'Hern,14' 5",1438.583,100,-24
11,0,20098,Stuart Appleby,14' 6",854.417,59,-11
11,0,10860,Justin Leonard,14' 6",1086.500,75,-15
13,0,09011,David Duval,14' 8",453.917,31,-5
13,0,20572,Rod Pampling,14' 8",599.833,41,-5
13,0,23325,Vaughn Taylor,14' 8",1581.583,108,-25
16,0,22371,Aaron Baddeley,14' 9",546.500,37,-14
16,0,21350,Ryuji Imada,14' 9",739.500,50,-14
16,0,25349,Tim Wilkinson,14' 9",1090.583,74,-20
19,0,25190,Jeff Quinney,14' 11",1118.917,75,-9
20,0,20229,Stewart Cink,15' 0",691.750,46,-11
21,0,01941,Tom Pernice Jr.,15' 1",1520.167,101,-12
22,0,20850,Daniel Chopra,15' 3",943.000,62,-5
22,0,01706,Davis Love III,15' 3",700.250,46,-5
22,0,24361,Pat Perez,15' 3",1053.000,69,-11
22,0,23797,Brett Rumford,15' 3",823.000,54,-9
22,0,02239,Scott Verplank,15' 3",1069.083,70,-14
27,0,06197,Michael Allen,15' 4",1087.333,71,-15
27,0,01553,John Huston,15' 4",829.167,54,-5
27,0,23497,Tag Ridings,15' 4",966.750,63,-16
27,0,25632,Jimmy Walker,15' 4",583.583,38,-2
31,0,06522,Ernie Els,15' 5",339.917,22,-1
31,0,07749,Brett Quigley,15' 5",986.333,64,-6
33,0,24227,Justin Bolli,15' 6",1378.083,89,-4
33,0,01797,Rocco Mediate,15' 6",664.833,43,-8
35,0,20472,Alex Cejka,15' 7",825.500,53,-4
35,0,06643,Paul Goydos,15' 7",1153.333,74,-15
37,0,23135,Tim Clark,15' 8",1520.333,97,-24
37,0,20160,Charlie Wi,15' 8",1253.000,80,-13
39,0,21753,Brian Davis,15' 9",1730.083,110,-21
39,0,21805,Harrison Frazar,15' 9",1023.583,65,-5
39,0,20105,Jeff Gove,15' 9",738.750,47,-13
39,0,06527,Steve Stricker,15' 9",1104.000,70,-11
39,0,10423,Mike Weir,15' 9",803.083,51,-7
44,0,10809,Jim Furyk,15' 10",1248.167,79,-15
44,0,20433,Mark Hensby,15' 10",1060.083,67,-17
46,0,01226,Fred Couples,15' 11",858.417,54,-1
46,0,12782,Tim Herron,15' 11",1239.917,78,-20
46,0,29718,Anthony Kim,15' 11",731.417,46,-13
46,0,20382,Stephen Leaney,15' 11",876.500,55,-13
46,0,25804,Bubba Watson,15' 11",1020.750,64,-5
51,0,23048,Eric Axley,16' 0",1282.917,80,-10
51,0,26668,Marc Turnesa,16' 0",1025.417,64,-13
53,0,01577,Lee Janzen,16' 1",1257.667,78,-8
53,0,28158,Steve Marino,16' 1",1542.333,96,-24
53,0,12680,Shigeki Maruyama,16' 1",513.333,32,-9
