RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,01928,Corey Pavin,14
2,0,02223,Bob Tway,13
3,0,01378,David Frost,12
4,0,01444,Ken Green,11
4,0,01495,Morris Hatalsky,11
4,0,02049,Gene Sauers,11
7,0,01024,Billy Andrade,10
7,0,01353,Bruce Fleisher,10
7,0,01550,Ed Humenik,10
7,0,01706,Davis Love III,10
7,0,02135,Mike Standly,10
12,0,01049,Ian Baker-Finch,9
12,0,06034,Marco Dawson,9
12,0,01306,David Edwards,9
12,0,01510,Nolan Henke,9
12,0,01533,P.H. Horgan III,9
12,0,01607,Brian Kamm,9
12,0,01619,Skip Kendall,9
12,0,06012,Greg Kraft,9
12,0,01766,Billy Mayfair,9
12,0,01835,Tommy Moore,9
12,0,01887,Mark O'Meara,9
12,0,01945,Kenny Perry,9
12,0,10213,Dicky Pride,9
12,0,06527,Steve Stricker,9
12,0,02298,Jim Woodward,9
27,0,01014,Fulton Allem,8
27,0,06197,Michael Allen,8
27,0,01093,Ronnie Black,8
27,0,01096,Phil Blackmar,8
27,0,01098,Jay Don Blake,8
27,0,01116,Michael Bradley,8
27,0,01129,Bill Britton,8
27,0,01132,Mark Brooks,8
27,0,07059,Tom Cleaver,8
27,0,01219,John Cook,8
27,0,01235,Ben Crenshaw,8
27,0,10041,Wayne DeFrancesco,8
27,0,01282,Trevor Dodds,8
27,0,01305,Danny Edwards,8
27,0,01313,Steve Elkington,8
27,0,01331,Rick Fehr,8
27,0,01374,Robin Freeman,8
27,0,01381,Fred Funk,8
27,0,01457,Jay Haas,8
27,0,06575,Dudley Hart,8
27,0,08337,Mike Heinen,8
27,0,06617,Brian Henninger,8
27,0,01559,Hale Irwin,8
27,0,01571,Barry Jaeckel,8
27,0,01629,Eddie Kirby,8
27,0,01639,Kenny Knox,8
27,0,01682,Wayne Levi,8
27,0,01707,Steve Lowery,8
27,0,01771,Blaine McCallister,8
27,0,01823,Larry Mize,8
27,0,01824,Yoshinori Mizumaki,8
27,0,01826,Brian Mogg,8
27,0,01837,Gil Morgan,8
27,0,01864,Larry Nelson,8
27,0,01971,Dillard Pruitt,8
27,0,01978,Fran Quinn,8
27,0,06062,Charles Raulerson,8
27,0,02007,Larry Rinker,8
27,0,06731,Jeff Roth,8
27,0,02090,Tom Sieckmann,8
27,0,02100,Tim Simpson,8
27,0,02131,Mike Springer,8
27,0,08375,Paul Stankowski,8
27,0,02146,Payne Stewart,8
27,0,02159,Curtis Strange,8
27,0,12663,Phil Tataurangi,8
27,0,02218,Ted Tryba,8
27,0,02225,Howard Twitty,8
27,0,02230,Stan Utley,8
27,0,02239,Scott Verplank,8
27,0,02267,D.A. Weibring,8
27,0,06791,Mark Wurtz,8
79,0,01006,John Adams,7
