RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,35450,Patrick Cantlay,-.092
2,0,46046,Scottie Scheffler,-.075
3,0,28252,Seamus Power,-.063
4,0,29908,C.T. Pan,-.043
5,0,24502,Adam Scott,-.042
5,0,55454,Carl Yuan,-.042
7,0,35461,Beau Hossler,-.039
8,0,28089,Jason Day,-.033
9,0,31577,Tano Goya,-.032
10,0,48084,Wesley Bryan,-.030
11,0,39067,MJ Daffue,-.029
12,0,55893,Sam Stevens,-.027
13,0,27129,Luke List,-.026
13,0,36724,Augusto Núñez,-.026
15,0,45522,Christiaan Bezuidenhout,-.024
16,0,32333,Kevin Tway,-.023
17,0,27644,Brian Harman,-.022
18,0,32366,Kevin Chappell,-.021
19,0,47079,Harrison Endycott,-.017
20,0,34431,Robert Streb,-.015
21,0,36799,Stephan Jaeger,-.013
22,0,48867,Matti Schmid,-.010
23,0,37275,Sam Ryder,-.009
24,0,40098,Matt Fitzpatrick,-.008
25,0,29725,Tony Finau,-.007
25,0,23108,Matt Kuchar,-.007
25,0,46970,Jon Rahm,-.007
28,0,49453,Trevor Cone,-.006
28,0,34363,Tyrrell Hatton,-.006
30,0,35506,Mackenzie Hughes,-.005
31,0,52453,Nicolai Hojgaard,E
31,0,28237,Rory McIlroy,E
31,0,22056,Cameron Percy,E
31,0,27214,Kevin Streelman,E
31,0,58967,Trevor Werbylo,E
36,0,51766,Wyndham Clark,+.005
37,0,39977,Max Homa,+.006
38,0,45242,Kevin Yu,+.009
39,0,39954,Cody Gribble,+.010
40,0,48699,Callum Tarren,+.014
40,0,51634,Sahith Theegala,+.014
42,0,33597,Harry Higgs,+.015
43,0,29535,Brice Garnett,+.016
44,0,28420,Ryan Brehm,+.017
45,0,25686,Jason Dufner,+.019
46,0,34255,Joseph Bramlett,+.021
47,0,47988,Nick Hardy,+.024
48,0,46717,Viktor Hovland,+.026
48,0,58696,Peter Kuest,+.026
50,0,25632,Jimmy Walker,+.027
51,0,56630,Akshay Bhatia,+.028
51,0,55708,Hayden Buckley,+.028
51,0,46435,Austin Cook,+.028
51,0,50493,Justin Suh,+.028
55,0,30163,Henrik Norlander,+.031
56,0,49298,Kramer Hickok,+.032
56,0,28775,Nate Lashley,+.032
56,0,32791,K.H. Lee,+.032
56,0,27349,Alex Noren,+.032
56,0,46340,Alex Smalley,+.032
61,0,54591,Ben Griffin,+.033
61,0,33448,Justin Thomas,+.033
