RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
109,0,47347,Adam Schenk,28' 9",16616.833,578
112,0,22371,Aaron Baddeley,28' 10",9852.583,342
112,0,32448,James Hahn,28' 10",9975.667,346
112,0,51997,Andrew Novak,28' 10",10802.750,375
115,0,36799,Stephan Jaeger,28' 11",17242.167,597
115,0,27963,Chris Stroud,28' 11",6588.167,228
117,0,54783,Dylan Wu,29' 0",12006.833,414
118,0,29908,C.T. Pan,29' 1",6103.167,210
119,0,54421,Garrick Higgo,29' 2",14747.667,506
119,0,29221,Webb Simpson,29' 2",7613.417,261
119,0,34431,Robert Streb,29' 2",10645.083,365
122,0,51349,Nico Echavarria,29' 4",8484.250,289
122,0,47079,Harrison Endycott,29' 4",10535.250,359
122,0,56762,Will Gordon,29' 4",13000.750,443
122,0,46441,Robby Shelton,29' 4",13991.500,477
126,0,37338,Zecheng Dou,29' 5",13703.750,466
127,0,22056,Cameron Percy,29' 6",6782.083,230
128,0,29725,Tony Finau,29' 8",11141.000,376
129,0,47504,Sam Burns,29' 9",12496.750,420
129,0,49947,Taylor Moore,29' 9",13795.083,464
131,0,47591,Eric Cole,29' 10",19669.917,660
131,0,51950,Max McGreevy,29' 10",10833.667,363
131,0,50095,Austin Smotherman,29' 10",12330.667,413
134,0,34099,Harris English,29' 11",12236.417,409
135,0,39335,Kevin Roy,30' 2",9234.500,306
135,0,34610,Matthias Schwab,30' 2",13118.333,435
137,0,35461,Beau Hossler,30' 3",15276.500,505
137,0,35506,Mackenzie Hughes,30' 3",12857.000,425
137,0,40250,Taylor Pendrith,30' 3",14948.250,494
137,0,48081,Xander Schauffele,30' 3",10381.667,343
137,0,57366,Cameron Young,30' 3",11037.333,365
142,0,27129,Luke List,30' 4",14482.417,478
143,0,39975,Michael Kim,30' 5",12017.833,395
143,0,30692,Scott Stallings,30' 5",11576.000,381
145,0,55789,Taylor Montgomery,31' 2",16358.250,525
146,0,39058,Lucas Herbert,31' 4",8795.250,281
146,0,52453,Nicolai Hojgaard,31' 4",6925.667,221
148,0,33653,Thomas Detry,31' 5",11925.750,380
148,0,34563,Chesson Hadley,31' 5",13923.750,443
148,0,40006,Erik van Rooyen,31' 5",10108.917,322
151,0,34466,Peter Malnati,31' 6",16341.333,519
151,0,51070,Vincent Norrman,31' 6",11110.750,353
153,0,47988,Nick Hardy,31' 8",16314.000,515
154,0,47995,Davis Riley,31' 10",12794.500,402
155,0,48117,Kurt Kitayama,31' 11",10795.083,338
156,0,47128,Richy Werenski,32' 0",12797.750,400
157,0,33408,Tyson Alexander,32' 2",14520.750,451
158,0,24925,Jonathan Byrd,32' 3",6540.083,203
158,0,51634,Sahith Theegala,32' 3",17397.417,539
160,0,54591,Ben Griffin,32' 8",17820.583,546
161,0,45157,Cam Davis,32' 10",14942.000,455
162,0,20229,Stewart Cink,33' 3",13754.250,414
163,0,27974,Sung Kang,33' 6",6667.667,199
164,0,48867,Matti Schmid,33' 7",9446.917,281
164,0,32333,Kevin Tway,33' 7",17821.167,531
166,0,32757,Patton Kizzire,33' 8",16243.417,482
167,0,48887,Matt Wallace,34' 0",13206.167,388
168,0,27554,Scott Harrington,34' 5",12246.083,356
169,0,33948,Byeong Hun An,34' 6",19194.167,557
169,0,34255,Joseph Bramlett,34' 6",14805.833,429
171,0,46442,Maverick McNealy,34' 7",10226.750,296
171,0,35617,Martin Trainer,34' 7",8510.833,246
173,0,58967,Trevor Werbylo,34' 9",12814.583,369
173,0,55454,Carl Yuan,34' 9",14584.000,420
175,0,28420,Ryan Brehm,34' 11",16401.667,470
176,0,32366,Kevin Chappell,35' 2",7849.083,223
177,0,48119,Ben Taylor,35' 3",19997.917,567
178,0,29289,S.Y. Noh,35' 4",9890.333,280
179,0,49453,Trevor Cone,35' 5",14028.917,396
179,0,48699,Callum Tarren,35' 5",18622.333,526
181,0,36724,Augusto Núñez,35' 7",12444.750,350
182,0,51766,Wyndham Clark,36' 4",17714.750,488
182,0,33597,Harry Higgs,36' 4",13472.917,371
184,0,32662,Michael Gligic,37' 0",12680.583,343
185,0,25632,Jimmy Walker,37' 1",17866.417,482
186,0,48084,Wesley Bryan,37' 8",7229.167,192
187,0,46601,Trey Mullinax,37' 10",16335.167,432
188,0,57975,Harry Hall,39' 0",18012.333,462
189,0,29970,Dylan Frittelli,39' 5",16698.500,424
190,0,58696,Peter Kuest,39' 6",7861.500,199
191,0,27095,Nick Watney,41' 3",15926.667,386
192,0,52411,Kyle Westmoreland,43' 2",18299.333,424
193,0,51491,Brandon Matthews,45' 4",12636.583,279
