RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
1,0,51950,Max McGreevy,33.4,123,368,+3.01
2,0,12716,Charley Hoffman,34.6,122,353,+1.48
3,0,31577,Tano Goya,35.1,124,353,+2.26
4,0,25818,Scott Piercy,36.5,142,389,+1.27
5,0,51491,Brandon Matthews,38.2,100,262,+1.90
5,0,52374,Brandon Wu,38.2,167,437,+1.68
7,0,47988,Nick Hardy,38.3,197,514,+1.37
8,0,55182,Tom Kim,38.7,128,331,+1.72
9,0,50493,Justin Suh,38.9,195,501,+2.36
10,0,47504,Sam Burns,39.0,166,426,+2.35
11,0,31560,Brian Stuard,39.4,102,259,+1.57
12,0,39058,Lucas Herbert,40.0,114,285,+1.67
13,0,27349,Alex Noren,40.2,174,433,+1.03
14,0,27936,Martin Laird,40.4,134,332,+1.87
15,0,40058,Zac Blair,40.5,115,284,+2.43
16,0,32139,Danny Willett,40.7,125,307,+1.84
17,0,51997,Andrew Novak,41.0,155,378,+0.65
18,0,55789,Taylor Montgomery,41.1,217,528,+0.69
19,0,33410,Andrew Landry,41.2,128,311,+1.41
20,0,36801,Mark Hubbard,41.3,193,467,+1.61
21,0,49947,Taylor Moore,41.4,195,471,+1.49
21,0,25632,Jimmy Walker,41.4,195,471,+1.44
23,0,45609,Tyler Duncan,41.5,149,359,+1.74
23,0,32662,Michael Gligic,41.5,141,340,+1.49
23,0,34256,Andrew Putnam,41.5,182,439,+1.32
26,0,34363,Tyrrell Hatton,41.7,148,355,+0.34
27,0,52453,Nicolai Hojgaard,42.0,92,219,+1.30
27,0,30692,Scott Stallings,42.0,162,386,+1.30
27,0,52411,Kyle Westmoreland,42.0,168,400,+1.31
30,0,33408,Tyson Alexander,42.1,191,454,+1.20
31,0,24502,Adam Scott,42.2,133,315,+0.68
32,0,33122,Russell Knox,42.4,192,453,+1.82
32,0,49771,J.T. Poston,42.4,189,446,+0.48
32,0,40115,Adam Svensson,42.4,219,516,+1.19
35,0,27963,Chris Stroud,42.5,96,226,+0.73
36,0,19803,Ryan Armour,42.6,115,270,+2.00
36,0,22371,Aaron Baddeley,42.6,147,345,+0.14
38,0,35532,Tom Hoge,43.2,204,472,+1.27
38,0,46442,Maverick McNealy,43.2,130,301,+1.62
40,0,37338,Zecheng Dou,43.4,205,472,+2.00
40,0,35310,Lanto Griffin,43.4,98,226,+1.73
40,0,51890,Greyson Sigg,43.4,205,472,+1.12
43,0,39997,Corey Conners,43.5,166,382,+1.08
43,0,26596,Ryan Moore,43.5,117,269,+1.97
45,0,54591,Ben Griffin,43.7,234,535,+0.43
45,0,51070,Vincent Norrman,43.7,155,355,+2.26
47,0,32366,Kevin Chappell,43.9,97,221,+1.44
47,0,32757,Patton Kizzire,43.9,212,483,+1.27
47,0,22056,Cameron Percy,43.9,98,223,+1.12
50,0,36724,Augusto Núñez,44.1,152,345,+1.05
51,0,51766,Wyndham Clark,44.2,219,495,+0.50
52,0,31557,Jim Herman,44.4,126,284,+2.22
52,0,29908,C.T. Pan,44.4,92,207,+1.63
52,0,46340,Alex Smalley,44.4,228,513,+0.96
55,0,33948,Byeong Hun An,44.8,245,547,+0.61
55,0,52513,Carson Young,44.8,161,359,+1.80
57,0,37455,Si Woo Kim,44.9,166,370,+1.57
58,0,34255,Joseph Bramlett,45.0,189,420,+0.95
59,0,23320,Ryan Palmer,45.1,147,326,+1.70
60,0,27974,Sung Kang,45.2,90,199,+1.00
60,0,33413,Ben Martin,45.2,190,420,+0.63
62,0,57362,Austin Eckroat,45.3,156,344,+1.67
62,0,46717,Viktor Hovland,45.3,153,338,+0.78
62,0,48117,Kurt Kitayama,45.3,155,342,+2.13
65,0,27554,Scott Harrington,45.4,163,359,+0.86
65,0,47983,Chad Ramey,45.4,210,463,+1.67
67,0,45522,Christiaan Bezuidenhout,45.5,185,407,+1.35
68,0,29970,Dylan Frittelli,45.6,185,406,+2.22
69,0,35450,Patrick Cantlay,45.8,130,284,+0.77
69,0,32102,Rickie Fowler,45.8,203,443,+1.18
69,0,45242,Kevin Yu,45.8,109,238,+1.19
72,0,39977,Max Homa,46.0,191,415,+0.94
72,0,39971,Sungjae Im,46.0,192,417,+0.89
72,0,32640,Troy Merritt,46.0,156,339,+1.79
75,0,28237,Rory McIlroy,46.2,162,351,+0.06
76,0,27214,Kevin Streelman,46.3,217,469,+0.97
77,0,52372,Cameron Champ,46.4,143,308,+1.33
78,0,32448,James Hahn,46.6,158,339,+0.57
78,0,58168,Davis Thompson,46.6,223,479,+1.97
80,0,32839,Hideki Matsuyama,46.7,176,377,+0.68
81,0,36699,Patrick Rodgers,46.8,240,513,+1.42
82,0,49960,Sepp Straka,46.9,168,358,+1.55
83,0,37275,Sam Ryder,47.0,247,526,+1.82
84,0,47347,Adam Schenk,47.2,275,583,+1.13
84,0,34610,Matthias Schwab,47.2,208,441,+1.73
86,0,24925,Jonathan Byrd,47.5,96,202,+1.35
87,0,34099,Harris English,47.6,197,414,+1.37
87,0,50188,S.H. Kim,47.6,266,559,+0.23
87,0,25493,Nick Taylor,47.6,198,416,+0.66
87,0,51634,Sahith Theegala,47.6,259,544,+1.04
91,0,35506,Mackenzie Hughes,47.7,203,426,+1.08
92,0,28252,Seamus Power,47.8,174,364,+1.44
93,0,49453,Trevor Cone,47.9,185,386,+0.54
93,0,51414,Brent Grant,47.9,140,292,+2.07
93,0,48119,Ben Taylor,47.9,271,566,+0.63
96,0,54628,Lee Hodges,48.0,219,456,+1.69
97,0,24024,Zach Johnson,48.1,125,260,+2.24
97,0,53165,Doc Redman,48.1,168,349,+1.37
97,0,46441,Robby Shelton,48.1,230,478,+0.70
100,0,48699,Callum Tarren,48.2,258,535,+1.28
100,0,33448,Justin Thomas,48.2,189,392,+0.42
100,0,31323,Gary Woodland,48.2,191,396,+1.26
103,0,45157,Cam Davis,48.3,215,445,+0.84
103,0,51349,Nico Echavarria,48.3,142,294,+1.55
105,0,32333,Kevin Tway,48.4,251,519,+1.71
105,0,57366,Cameron Young,48.4,180,372,+2.72
107,0,54421,Garrick Higgo,48.5,245,505,+1.06
108,0,34046,Jordan Spieth,48.6,178,366,+1.40
109,0,35449,Adam Long,48.8,189,387,+1.53
110,0,25686,Jason Dufner,48.9,196,401,+2.04
110,0,55893,Sam Stevens,48.9,230,470,+0.87
112,0,56762,Will Gordon,49.0,221,451,+2.17
112,0,24140,Sean O'Hair,49.0,73,149,+0.96
112,0,26476,Chez Reavie,49.0,203,414,+2.17
115,0,35901,Paul Haley II,49.1,169,344,+2.37
115,0,27095,Nick Watney,49.1,185,377,+1.84
117,0,59018,Ryan Gerard,49.2,130,264,+0.54
117,0,47993,Denny McCarthy,49.2,217,441,+1.34
117,0,58967,Trevor Werbylo,49.2,182,370,+1.81
120,0,20229,Stewart Cink,49.4,204,413,+1.76
