RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,1,33204,Shane Lowry,+.281,32,+9.00
2,2,48081,Xander Schauffele,+.328,61,+20.00
3,1,23108,Matt Kuchar,+.333,63,+21.00
4,12,40026,Daniel Berger,+.356,59,+21.00
5,1,32618,Rhein Gibson,+.364,44,+16.00
5,1,32757,Patton Kizzire,+.364,44,+16.00
7,-4,23320,Ryan Palmer,+.369,65,+24.00
8,0,32839,Hideki Matsuyama,+.375,56,+21.00
9,0,49298,Kramer Hickok,+.378,37,+14.00
10,0,34256,Andrew Putnam,+.381,42,+16.00
11,0,30911,Tommy Fleetwood,+.387,31,+12.00
12,0,01810,Phil Mickelson,+.390,41,+16.00
12,0,24502,Adam Scott,+.390,41,+16.00
14,0,24138,Ian Poulter,+.392,51,+20.00
15,0,29484,Peter Uihlein,+.395,38,+15.00
16,0,28089,Jason Day,+.396,53,+21.00
17,2,24024,Zach Johnson,+.397,73,+29.00
18,2,27644,Brian Harman,+.400,75,+30.00
18,2,46442,Maverick McNealy,+.400,60,+24.00
18,2,36871,Matthew NeSmith,+.400,60,+24.00
18,9,35891,Cameron Smith,+.400,70,+28.00
18,2,33419,Cameron Tringale,+.400,55,+22.00
23,1,34046,Jordan Spieth,+.404,47,+19.00
24,2,30110,Kyle Stanley,+.409,44,+18.00
25,3,35310,Lanto Griffin,+.420,100,+42.00
25,4,34098,Russell Henley,+.420,50,+21.00
27,3,34021,Bud Cauley,+.421,76,+32.00
28,4,27942,Rob Oppenheim,+.423,52,+22.00
29,-13,47959,Bryson DeChambeau,+.426,54,+23.00
30,3,52372,Cameron Champ,+.429,70,+30.00
31,3,49771,J.T. Poston,+.430,93,+40.00
32,3,51766,Wyndham Clark,+.431,65,+28.00
33,3,29268,Bronson Burgoon,+.435,46,+20.00
34,4,28775,Nate Lashley,+.440,50,+22.00
34,4,23621,Rory Sabbatini,+.440,75,+33.00
36,4,36801,Mark Hubbard,+.442,86,+38.00
36,4,37189,Harold Varner III,+.442,52,+23.00
38,4,21209,Sergio Garcia,+.444,27,+12.00
38,4,24924,Bill Haas,+.444,36,+16.00
38,-1,29478,Kevin Kisner,+.444,63,+28.00
41,3,47993,Denny McCarthy,+.446,83,+37.00
41,7,30927,Brendon Todd,+.446,101,+45.00
43,2,32102,Rickie Fowler,+.449,49,+22.00
43,2,27349,Alex Noren,+.449,49,+22.00
43,2,37275,Sam Ryder,+.449,69,+31.00
46,2,46435,Austin Cook,+.457,35,+16.00
47,4,26596,Ryan Moore,+.458,24,+11.00
47,4,30692,Scott Stallings,+.458,48,+22.00
49,-1,34099,Harris English,+.459,85,+39.00
49,4,32791,K.H. Lee,+.459,61,+28.00
51,3,47347,Adam Schenk,+.460,50,+23.00
51,3,47128,Richy Werenski,+.460,50,+23.00
53,3,33120,Mark Anderson,+.462,39,+18.00
53,3,33122,Russell Knox,+.462,39,+18.00
55,4,26300,Matt Jones,+.465,71,+33.00
56,4,22405,Justin Rose,+.467,45,+21.00
57,4,29970,Dylan Frittelli,+.468,77,+36.00
58,4,31560,Brian Stuard,+.470,83,+39.00
58,4,32150,Michael Thompson,+.470,83,+39.00
60,4,36689,Brooks Koepka,+.471,34,+16.00
60,4,51894,Vince Whaley,+.471,34,+16.00
62,22,46970,Jon Rahm,+.472,53,+25.00
63,3,39977,Max Homa,+.473,74,+35.00
64,4,12716,Charley Hoffman,+.475,40,+19.00
64,4,48887,Matt Wallace,+.475,40,+19.00
66,4,26499,Rafa Cabrera Bello,+.478,46,+22.00
67,4,32662,Michael Gligic,+.481,27,+13.00
68,4,27129,Luke List,+.484,64,+31.00
69,4,28420,Ryan Brehm,+.486,37,+18.00
70,4,34255,Joseph Bramlett,+.489,45,+22.00
70,4,28679,Fabián Gómez,+.489,47,+23.00
70,4,26758,David Hearn,+.489,47,+23.00
73,4,46717,Viktor Hovland,+.491,57,+28.00
73,5,27649,Brandt Snedeker,+.491,57,+28.00
73,-17,33448,Justin Thomas,+.491,57,+28.00
76,4,27554,Scott Harrington,+.492,63,+31.00
76,4,32640,Troy Merritt,+.492,63,+31.00
76,-9,29221,Webb Simpson,+.492,65,+32.00
79,3,33948,Byeong Hun An,+.493,67,+33.00
80,3,35449,Adam Long,+.494,85,+42.00
81,3,33141,Keegan Bradley,+.500,66,+33.00
81,3,29974,Branden Grace,+.500,34,+17.00
81,3,35461,Beau Hossler,+.500,68,+34.00
81,3,21961,Charles Howell III,+.500,80,+40.00
81,3,37455,Si Woo Kim,+.500,54,+27.00
81,3,31420,Anirban Lahiri,+.500,22,+11.00
81,3,27936,Martin Laird,+.500,30,+15.00
81,3,35230,Nelson Ledesma,+.500,28,+14.00
81,23,48822,Sebastián Muñoz,+.500,70,+35.00
81,3,25818,Scott Piercy,+.500,54,+27.00
91,4,29479,Scott Brown,+.506,81,+41.00
92,-14,50525,Collin Morikawa,+.509,57,+29.00
92,4,46441,Robby Shelton,+.509,53,+27.00
94,3,33399,Adam Hadwin,+.510,49,+25.00
94,3,29518,Brendan Steele,+.510,49,+25.00
96,3,19803,Ryan Armour,+.511,47,+24.00
97,3,30944,Jason Kokrak,+.512,43,+22.00
98,3,23788,D.J. Trahan,+.514,37,+19.00
99,7,27556,Ted Potter Jr.,+.517,29,+15.00
99,7,48119,Ben Taylor,+.517,29,+15.00
101,16,35506,Mackenzie Hughes,+.518,83,+43.00
102,6,29926,Danny Lee,+.519,54,+28.00
103,6,33449,Zack Sucher,+.520,25,+13.00
104,14,34360,Patrick Reed,+.521,73,+38.00
104,6,25493,Nick Taylor,+.521,73,+38.00
106,5,33597,Harry Higgs,+.522,69,+36.00
