RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,21407,Arjun Atwal,+.211,71,+15.00
2,0,40026,Daniel Berger,+.267,146,+39.00
3,1,30944,Jason Kokrak,+.288,111,+32.00
4,-1,45526,Abraham Ancer,+.296,135,+40.00
5,0,27936,Martin Laird,+.307,75,+23.00
6,0,24502,Adam Scott,+.316,57,+18.00
7,2,34099,Harris English,+.324,136,+44.00
8,2,34363,Tyrrell Hatton,+.329,70,+23.00
9,3,46970,Jon Rahm,+.333,126,+42.00
9,-2,31560,Brian Stuard,+.333,171,+57.00
11,-3,30927,Brendon Todd,+.338,198,+67.00
12,-2,26329,Louis Oosthuizen,+.339,112,+38.00
13,0,26758,David Hearn,+.349,109,+38.00
14,0,34314,Sebastian Cappelen,+.350,140,+49.00
15,0,27942,Rob Oppenheim,+.362,141,+51.00
16,0,26596,Ryan Moore,+.365,63,+23.00
17,1,29478,Kevin Kisner,+.374,147,+55.00
18,1,33120,Mark Anderson,+.376,101,+38.00
19,1,32102,Rickie Fowler,+.385,104,+40.00
20,1,34021,Bud Cauley,+.387,142,+55.00
20,1,47347,Adam Schenk,+.387,124,+48.00
22,1,47993,Denny McCarthy,+.392,148,+58.00
22,-5,29221,Webb Simpson,+.392,102,+40.00
24,0,35230,Nelson Ledesma,+.394,94,+37.00
24,0,24361,Pat Perez,+.394,94,+37.00
26,1,31323,Gary Woodland,+.395,114,+45.00
27,1,23325,Vaughn Taylor,+.397,121,+48.00
28,1,34098,Russell Henley,+.400,115,+46.00
28,1,35532,Tom Hoge,+.400,185,+74.00
30,1,29535,Brice Garnett,+.402,112,+45.00
30,1,25804,Bubba Watson,+.402,127,+51.00
30,1,25349,Tim Wilkinson,+.402,107,+43.00
33,4,47504,Sam Burns,+.407,113,+46.00
33,4,33667,Carlos Ortiz,+.407,177,+72.00
33,4,30692,Scott Stallings,+.407,145,+59.00
36,18,30925,Dustin Johnson,+.408,103,+42.00
36,4,33122,Russell Knox,+.408,103,+42.00
38,-14,48081,Xander Schauffele,+.411,112,+46.00
39,2,27349,Alex Noren,+.412,114,+47.00
39,2,32150,Michael Thompson,+.412,148,+61.00
41,6,32839,Hideki Matsuyama,+.414,128,+53.00
42,1,29970,Dylan Frittelli,+.417,151,+63.00
42,1,33486,Roger Sloan,+.417,115,+48.00
44,1,28679,Fabián Gómez,+.418,122,+51.00
44,1,33413,Ben Martin,+.418,91,+38.00
46,1,30911,Tommy Fleetwood,+.419,62,+26.00
47,2,27644,Brian Harman,+.420,150,+63.00
48,2,34076,Joel Dahmen,+.421,159,+67.00
49,3,33419,Cameron Tringale,+.423,130,+55.00
49,3,37189,Harold Varner III,+.423,130,+55.00
51,3,25818,Scott Piercy,+.424,132,+56.00
52,5,01810,Phil Mickelson,+.425,120,+51.00
53,5,49298,Kramer Hickok,+.426,108,+46.00
53,-3,39971,Sungjae Im,+.426,190,+81.00
53,5,26476,Chez Reavie,+.426,136,+58.00
53,5,39953,Chase Seiffert,+.426,136,+58.00
57,5,24138,Ian Poulter,+.427,89,+38.00
58,5,33410,Andrew Landry,+.428,138,+59.00
59,5,29974,Branden Grace,+.429,77,+33.00
59,23,25396,Kevin Na,+.429,147,+63.00
59,5,22056,Cameron Percy,+.429,77,+33.00
62,4,27649,Brandt Snedeker,+.430,100,+43.00
62,4,34431,Robert Streb,+.430,107,+46.00
64,4,32618,Rhein Gibson,+.432,139,+60.00
65,4,30163,Henrik Norlander,+.433,157,+68.00
66,4,48887,Matt Wallace,+.435,85,+37.00
67,4,32448,James Hahn,+.436,55,+24.00
67,4,49960,Sepp Straka,+.436,140,+61.00
67,4,35658,Kris Ventura,+.436,110,+48.00
67,4,47128,Richy Werenski,+.436,133,+58.00
71,4,49964,Aaron Wise,+.437,87,+38.00
72,-14,47959,Bryson DeChambeau,+.438,130,+57.00
72,4,32254,Xinjun Zhang,+.438,176,+77.00
74,3,19803,Ryan Armour,+.439,132,+58.00
74,12,35310,Lanto Griffin,+.439,198,+87.00
76,10,23320,Ryan Palmer,+.441,127,+56.00
77,1,48045,Michael Gellerman,+.442,104,+46.00
78,1,22371,Aaron Baddeley,+.443,115,+51.00
78,1,33404,Chris Baker,+.443,106,+47.00
78,1,35732,Wes Roach,+.443,106,+47.00
81,1,35450,Patrick Cantlay,+.444,99,+44.00
81,1,32640,Troy Merritt,+.444,124,+55.00
81,1,34256,Andrew Putnam,+.444,81,+36.00
84,2,29479,Scott Brown,+.447,132,+59.00
85,15,33448,Justin Thomas,+.448,116,+52.00
86,3,33490,Bo Hoag,+.449,127,+57.00
86,3,49766,Hank Lebioda,+.449,127,+57.00
86,23,46046,Scottie Scheffler,+.449,167,+75.00
89,2,36801,Mark Hubbard,+.450,191,+86.00
89,2,36699,Patrick Rodgers,+.450,218,+98.00
91,2,35449,Adam Long,+.451,153,+69.00
91,2,27963,Chris Stroud,+.451,91,+41.00
93,4,40058,Zac Blair,+.452,168,+76.00
93,4,29926,Danny Lee,+.452,135,+61.00
95,5,32366,Kevin Chappell,+.453,95,+43.00
96,6,21961,Charles Howell III,+.454,130,+59.00
96,6,23788,D.J. Trahan,+.454,108,+49.00
98,6,46550,Brandon Hagy,+.455,99,+45.00
99,-2,48822,Sebastián Muñoz,+.456,195,+89.00
100,5,23108,Matt Kuchar,+.458,142,+65.00
101,-8,35891,Cameron Smith,+.461,165,+76.00
102,-9,29725,Tony Finau,+.462,132,+61.00
102,4,46442,Maverick McNealy,+.462,173,+80.00
104,4,37275,Sam Ryder,+.463,149,+69.00
105,34,28237,Rory McIlroy,+.464,110,+51.00
106,4,34466,Peter Malnati,+.466,131,+61.00
106,4,30110,Kyle Stanley,+.466,73,+34.00
106,4,29518,Brendan Steele,+.466,146,+68.00
109,4,28252,Seamus Power,+.468,62,+29.00
110,5,32791,K.H. Lee,+.471,119,+56.00
111,5,28420,Ryan Brehm,+.473,110,+52.00
111,11,52372,Cameron Champ,+.473,148,+70.00
111,5,33399,Adam Hadwin,+.473,129,+61.00
114,4,24024,Zach Johnson,+.474,114,+54.00
114,4,26300,Matt Jones,+.474,137,+65.00
116,6,33597,Harry Higgs,+.478,186,+89.00
116,6,51894,Vince Whaley,+.478,90,+43.00
118,7,19846,Brian Gay,+.479,146,+70.00
118,-5,29420,Billy Horschel,+.479,144,+69.00
118,7,27095,Nick Watney,+.479,71,+34.00
121,6,40098,Matt Fitzpatrick,+.480,102,+49.00
121,6,35461,Beau Hossler,+.480,152,+73.00
123,6,29268,Bronson Burgoon,+.481,133,+64.00
124,6,23621,Rory Sabbatini,+.483,118,+57.00
125,27,34360,Patrick Reed,+.485,165,+80.00
126,5,25493,Nick Taylor,+.486,138,+67.00
127,5,33141,Keegan Bradley,+.487,119,+58.00
128,5,45609,Tyler Duncan,+.489,186,+91.00
128,-7,50525,Collin Morikawa,+.489,139,+68.00
128,5,34213,Grayson Murray,+.489,88,+43.00
128,5,34046,Jordan Spieth,+.489,137,+67.00
132,4,33948,Byeong Hun An,+.490,145,+71.00
133,4,25364,Paul Casey,+.491,108,+53.00
134,4,37455,Si Woo Kim,+.493,144,+71.00
135,4,40009,Dominic Bozzelli,+.495,93,+46.00
135,4,34255,Joseph Bramlett,+.495,97,+48.00
137,5,25686,Jason Dufner,+.496,125,+62.00
137,5,39546,Keith Mitchell,+.496,127,+63.00
139,5,39977,Max Homa,+.497,149,+74.00
140,5,51766,Wyndham Clark,+.500,112,+56.00
140,5,52375,Doug Ghim,+.500,78,+39.00
140,5,33204,Shane Lowry,+.500,70,+35.00
140,5,27214,Kevin Streelman,+.500,134,+67.00
140,5,33449,Zack Sucher,+.500,74,+37.00
140,5,32333,Kevin Tway,+.500,88,+44.00
146,7,40042,Tyler McCumber,+.506,156,+79.00
147,7,53165,Doc Redman,+.511,141,+72.00
148,8,35506,Mackenzie Hughes,+.513,191,+98.00
149,6,56278,Matthew Wolff,+.514,140,+72.00
150,6,28775,Nate Lashley,+.517,87,+45.00
151,7,31646,Emiliano Grillo,+.518,110,+57.00
152,7,24924,Bill Haas,+.519,77,+40.00
153,7,45157,Cam Davis,+.520,123,+64.00
153,7,29484,Peter Uihlein,+.520,98,+51.00
153,7,27064,Jhonattan Vegas,+.520,98,+51.00
156,7,26851,Marc Leishman,+.522,159,+83.00
