RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,20157,Retief Goosen,95.83,24,23
2,0,06567,Vijay Singh,95.65,23,22
3,0,23320,Ryan Palmer,95.35,43,41
4,0,22046,Geoff Ogilvy,95.24,42,40
4,0,23349,Charles Warren,95.24,21,20
6,0,23541,Ben Crane,95.12,41,39
7,0,10423,Mike Weir,94.87,39,37
8,0,20848,Ángel Cabrera,94.74,19,18
9,0,29718,Anthony Kim,94.12,34,32
10,0,23778,Brad Adamonis,93.94,33,31
11,0,23983,Luke Donald,92.86,28,26
12,0,24663,Y.E. Yang,92.50,40,37
13,0,21949,Joe Ogilvie,92.16,51,47
14,0,20229,Stewart Cink,92.00,25,23
14,0,22405,Justin Rose,92.00,25,23
16,0,10733,Kent Jones,91.67,24,22
17,0,20634,Peter Lonard,91.18,34,31
18,0,01707,Steve Lowery,90.91,33,30
18,0,08793,Tiger Woods,90.91,33,30
20,0,26596,Ryan Moore,90.48,42,38
21,0,25396,Kevin Na,90.38,52,47
22,0,06004,Stephen Ames,90.00,30,27
22,0,26420,Richard Johnson,90.00,40,36
22,0,23108,Matt Kuchar,90.00,40,36
22,0,27649,Brandt Snedeker,90.00,40,36
26,0,27963,Chris Stroud,89.80,49,44
27,0,22371,Aaron Baddeley,89.74,39,35
27,0,27095,Nick Watney,89.74,39,35
29,0,24361,Pat Perez,89.47,38,34
30,0,08845,Scott Sterling,89.29,28,25
31,0,10860,Justin Leonard,89.23,65,58
32,0,10809,Jim Furyk,89.19,37,33
33,0,25632,Jimmy Walker,89.13,46,41
34,0,28475,Jeff Overton,89.09,55,49
35,0,08075,Jerry Kelly,88.89,27,24
35,0,22961,David Mathis,88.89,36,32
35,0,20127,Chris Riley,88.89,45,40
35,0,25562,Andres Romero,88.89,27,24
39,0,12782,Tim Herron,88.68,53,47
40,0,24490,George McNeill,88.64,44,39
41,0,23135,Tim Clark,88.37,43,38
41,0,21959,Ted Purdy,88.37,43,38
43,0,24507,Jason Bohn,88.33,60,53
44,0,21961,Charles Howell III,88.00,50,44
44,0,23325,Vaughn Taylor,88.00,50,44
46,0,23800,Bryce Molder,87.88,33,29
47,0,19846,Brian Gay,87.50,40,35
47,0,21731,Freddie Jacobson,87.50,32,28
47,0,30711,Colt Knost,87.50,32,28
47,0,12705,Cliff Kresge,87.50,32,28
47,0,26301,James Nitties,87.50,40,35
47,0,25345,Carl Pettersson,87.50,40,35
47,0,25240,D.A. Points,87.50,56,49
54,0,07749,Brett Quigley,87.27,55,48
55,0,20574,Mathew Goggin,87.18,39,34
56,0,26476,Chez Reavie,87.10,31,27
57,0,23623,Bo Van Pelt,87.04,54,47
58,0,12716,Charley Hoffman,86.54,52,45
59,0,20160,Charlie Wi,86.27,51,44
60,0,23048,Eric Axley,86.05,43,37
61,0,20850,Daniel Chopra,86.00,50,43
62,0,28087,Kris Blanks,85.71,35,30
62,0,12510,Chad Campbell,85.71,42,36
62,0,20593,Greg Chalmers,85.71,35,30
62,0,28089,Jason Day,85.71,35,30
62,0,24503,Jeff Klauk,85.71,49,42
67,0,25686,Jason Dufner,85.42,48,41
68,0,01132,Mark Brooks,85.00,20,17
