RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,21959,Ted Purdy,9.46,370,35
2,0,01329,Brad Faxon,9.19,185,17
3,0,23541,Ben Crane,8.54,328,28
4,0,01945,Kenny Perry,8.36,299,25
5,0,29221,Webb Simpson,8.09,309,25
6,0,01577,Lee Janzen,8.07,223,18
7,0,28475,Jeff Overton,7.80,295,23
7,0,20160,Charlie Wi,7.80,295,23
9,0,08793,Tiger Woods,7.61,197,15
10,0,20593,Greg Chalmers,7.52,266,20
11,0,10809,Jim Furyk,7.51,253,19
12,0,01226,Fred Couples,7.43,175,13
13,0,20572,Rod Pampling,7.38,244,18
14,0,22348,Nick O'Hern,7.35,340,25
15,0,26951,Johnson Wagner,7.26,303,22
16,0,25240,D.A. Points,7.14,364,26
17,0,27466,Spencer Levin,7.05,298,21
18,0,28089,Jason Day,7.04,199,14
19,0,12652,Cameron Beckman,7.02,299,21
20,0,06621,Joe Durant,7.00,200,14
21,0,21350,Ryuji Imada,6.98,258,18
22,0,07457,Steve Flesch,6.97,244,17
23,0,23108,Matt Kuchar,6.90,261,18
24,0,22621,Ben Curtis,6.86,204,14
24,0,24503,Jeff Klauk,6.86,408,28
26,0,06595,Kevin Sutherland,6.85,321,22
27,0,22371,Aaron Baddeley,6.83,205,14
27,0,24449,Parker McLachlin,6.83,249,17
29,0,22548,Patrick Sheehan,6.79,162,11
30,0,27933,John Merrick,6.77,266,18
30,0,26498,Matt Weibring,6.77,192,13
32,0,23983,Luke Donald,6.73,208,14
32,0,06527,Steve Stricker,6.73,223,15
34,0,01142,Bart Bryant,6.70,194,13
35,0,26301,James Nitties,6.69,314,21
36,0,21753,Brian Davis,6.63,332,22
36,0,01948,Tim Petrovic,6.63,347,23
38,0,24138,Ian Poulter,6.62,151,10
39,0,25345,Carl Pettersson,6.53,291,19
40,0,22405,Justin Rose,6.52,230,15
41,0,21805,Harrison Frazar,6.45,310,20
42,0,07867,Woody Austin,6.44,295,19
43,0,26668,Marc Turnesa,6.43,311,20
44,0,25900,Lucas Glover,6.40,297,19
45,0,22046,Geoff Ogilvy,6.39,219,14
46,0,24781,Hunter Mahan,6.38,298,19
46,0,26596,Ryan Moore,6.38,329,21
48,0,06643,Paul Goydos,6.37,251,16
49,0,26679,Kevin Stadler,6.36,220,14
50,0,01810,Phil Mickelson,6.29,175,11
51,0,24502,Adam Scott,6.21,177,11
52,0,01706,Davis Love III,6.15,309,19
53,0,24358,Robert Garrigus,6.12,278,17
54,0,02206,David Toms,6.10,295,18
55,0,21949,Joe Ogilvie,6.09,279,17
56,0,20634,Peter Lonard,6.07,313,19
57,0,01320,Bob Estes,6.02,266,16
57,0,24361,Pat Perez,6.02,249,15
59,0,20850,Daniel Chopra,6.00,300,18
60,0,25804,Bubba Watson,5.99,217,13
61,0,25686,Jason Dufner,5.96,302,18
62,0,28087,Kris Blanks,5.92,169,10
62,0,25396,Kevin Na,5.92,287,17
64,0,23788,D.J. Trahan,5.90,339,20
65,0,01132,Mark Brooks,5.88,153,9
65,0,30925,Dustin Johnson,5.88,221,13
